GarantyID,NameGaranty,Duration,PriceGaranty,DescriptionGaranty
72,Additional reseller's warranty,548,81.75,venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et
73,Standard Manufacturer's,548,83.72,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut
74,Full manufacturer's warranty,183,90.63,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in
75,Full manufacturer's warranty,548,69.46,nunc purus phasellus in felis donec semper sapien a libero nam dui
76,Standard Manufacturer's,93,92.71,odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus
77,Full manufacturer's warranty,183,63.77,purus phasellus in felis donec semper sapien a libero nam
78,Full manufacturer's warranty,365,73.58,morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede
79,Additional reseller's warranty,365,86.35,eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at
80,Manufacturer's special warranty,125,63.95,tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero
81,Standard Manufacturer's,93,63.96,erat quisque erat eros viverra eget congue eget semper rutrum
82,Full manufacturer's warranty,365,64.73,donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut
83,Standard Manufacturer's,183,74.79,pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus
84,Standard Manufacturer's,183,85.26,ut odio cras mi pede malesuada in imperdiet et commodo
85,Additional reseller's warranty,548,69.01,augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst
86,Full manufacturer's warranty,93,77.20,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit
87,Additional reseller's warranty,365,78.67,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue
88,Full manufacturer's warranty,548,75.17,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna
89,Full manufacturer's warranty,125,95.02,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante
90,Standard Manufacturer's,365,86.14,at nulla suspendisse potenti cras in purus eu magna vulputate luctus
91,Additional reseller's warranty,365,81.51,tortor id nulla ultrices aliquet maecenas leo odio condimentum id
92,Manufacturer's special warranty,183,68.48,nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper
93,Additional reseller's warranty,548,72.61,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et
94,Full manufacturer's warranty,548,90.19,id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede
95,Additional reseller's warranty,93,90.88,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa
96,Standard Manufacturer's,183,69.68,massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit
97,Standard Manufacturer's,125,65.57,ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum
98,Additional reseller's warranty,93,71.71,venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar
99,Additional reseller's warranty,93,87.85,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis
100,Additional reseller's warranty,548,75.41,tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla
101,Manufacturer's special warranty,125,78.45,lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in
102,Manufacturer's special warranty,125,80.94,vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet
103,Additional reseller's warranty,93,99.49,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id
104,Standard Manufacturer's,125,62.36,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
105,Additional reseller's warranty,548,72.92,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum
106,Manufacturer's special warranty,125,83.59,ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec
107,Full manufacturer's warranty,548,68.52,lectus in est risus auctor sed tristique in tempus sit amet
108,Standard Manufacturer's,125,76.16,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus
109,Full manufacturer's warranty,548,61.56,nibh ligula nec sem duis aliquam convallis nunc proin at
110,Manufacturer's special warranty,125,97.78,nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et
111,Additional reseller's warranty,365,86.91,magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed
112,Additional reseller's warranty,548,98.34,vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes
113,Manufacturer's special warranty,548,92.65,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci
114,Additional reseller's warranty,183,95.18,orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu
115,Additional reseller's warranty,93,72.27,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis
116,Full manufacturer's warranty,125,93.82,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet
117,Full manufacturer's warranty,93,68.00,aliquam erat volutpat in congue etiam justo etiam pretium iaculis
118,Manufacturer's special warranty,365,66.81,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat
119,Full manufacturer's warranty,365,72.54,sapien sapien non mi integer ac neque duis bibendum morbi non quam
120,Full manufacturer's warranty,125,85.32,luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis
121,Standard Manufacturer's,548,71.17,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in
122,Full manufacturer's warranty,365,64.31,vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum
123,Full manufacturer's warranty,365,80.56,duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo
124,Full manufacturer's warranty,125,84.89,risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in
125,Additional reseller's warranty,183,88.95,nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare
126,Full manufacturer's warranty,548,68.64,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien
127,Full manufacturer's warranty,183,93.32,ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus
128,Additional reseller's warranty,365,79.26,tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris
129,Full manufacturer's warranty,93,63.55,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam
130,Additional reseller's warranty,365,86.87,metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus
131,Manufacturer's special warranty,548,93.18,curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat
132,Manufacturer's special warranty,183,61.51,eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis
133,Additional reseller's warranty,365,94.68,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis
134,Full manufacturer's warranty,183,81.40,diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere
135,Manufacturer's special warranty,183,64.48,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec
136,Manufacturer's special warranty,125,80.48,neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean
137,Standard Manufacturer's,125,82.64,nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet
138,Full manufacturer's warranty,125,90.83,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros
139,Manufacturer's special warranty,548,81.74,nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris
140,Full manufacturer's warranty,125,80.32,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam
141,Additional reseller's warranty,93,93.65,platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum
142,Standard Manufacturer's,365,71.71,lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget
143,Additional reseller's warranty,548,79.56,nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed
144,Manufacturer's special warranty,93,93.56,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing
145,Full manufacturer's warranty,93,80.15,turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at
146,Full manufacturer's warranty,183,97.35,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum
147,Additional reseller's warranty,183,94.79,vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque
148,Manufacturer's special warranty,183,89.76,at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae
149,Additional reseller's warranty,125,88.12,mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea
150,Additional reseller's warranty,125,70.47,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam
151,Full manufacturer's warranty,93,63.43,habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem
152,Manufacturer's special warranty,183,67.97,orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus
153,Additional reseller's warranty,125,92.91,fusce lacus purus aliquet at feugiat non pretium quis lectus
154,Standard Manufacturer's,365,63.97,nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit
155,Additional reseller's warranty,93,87.12,eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien
156,Standard Manufacturer's,548,87.21,non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed
157,Manufacturer's special warranty,93,61.38,blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id
158,Manufacturer's special warranty,365,86.12,odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec
159,Additional reseller's warranty,365,78.11,ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices
160,Additional reseller's warranty,93,70.76,lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam
161,Additional reseller's warranty,125,65.99,nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec
162,Manufacturer's special warranty,93,87.50,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum
163,Manufacturer's special warranty,183,74.59,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem
164,Standard Manufacturer's,365,66.73,convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet
165,Standard Manufacturer's,183,87.75,ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo
166,Standard Manufacturer's,548,62.47,tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet
167,Full manufacturer's warranty,125,66.04,suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus
168,Additional reseller's warranty,365,91.14,fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed
169,Manufacturer's special warranty,125,69.26,sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque
170,Manufacturer's special warranty,93,83.50,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu
171,Additional reseller's warranty,93,77.97,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum
172,Manufacturer's special warranty,93,72.79,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla
173,Standard Manufacturer's,183,89.65,phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum
174,Additional reseller's warranty,93,88.03,lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla
175,Manufacturer's special warranty,93,87.82,orci luctus et ultrices posuere cubilia curae mauris viverra diam
176,Manufacturer's special warranty,125,75.06,duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend
177,Full manufacturer's warranty,125,97.09,tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum
178,Standard Manufacturer's,183,79.23,augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula
179,Additional reseller's warranty,183,84.62,justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit
180,Manufacturer's special warranty,183,86.43,ac nulla sed vel enim sit amet nunc viverra dapibus
181,Full manufacturer's warranty,365,85.76,rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet
182,Full manufacturer's warranty,93,97.12,quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis
183,Full manufacturer's warranty,548,82.13,pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est
184,Additional reseller's warranty,183,96.57,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at
185,Manufacturer's special warranty,183,90.07,sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis
186,Manufacturer's special warranty,125,60.21,luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec
187,Full manufacturer's warranty,548,95.05,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus
188,Manufacturer's special warranty,183,85.41,ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac
189,Standard Manufacturer's,183,63.45,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
190,Manufacturer's special warranty,365,77.86,morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel
191,Standard Manufacturer's,365,89.03,commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt
192,Additional reseller's warranty,548,99.13,lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet
193,Standard Manufacturer's,183,98.65,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor
194,Standard Manufacturer's,365,72.89,varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam
195,Manufacturer's special warranty,365,82.19,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et
196,Standard Manufacturer's,125,83.55,nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis
197,Additional reseller's warranty,183,63.55,magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis
198,Full manufacturer's warranty,93,66.41,lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin
199,Additional reseller's warranty,183,82.16,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non
200,Manufacturer's special warranty,365,81.99,nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula
201,Full manufacturer's warranty,183,62.77,massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit
202,Standard Manufacturer's,125,64.41,sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum
203,Additional reseller's warranty,93,83.60,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit
204,Standard Manufacturer's,125,63.88,faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum
205,Full manufacturer's warranty,125,65.10,quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus
206,Manufacturer's special warranty,365,97.90,ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam
207,Additional reseller's warranty,93,65.73,mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit
208,Full manufacturer's warranty,548,78.64,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac
209,Standard Manufacturer's,93,62.95,donec odio justo sollicitudin ut suscipit a feugiat et eros
210,Manufacturer's special warranty,125,90.80,phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat
211,Standard Manufacturer's,125,97.66,suscipit nulla elit ac nulla sed vel enim sit amet
212,Full manufacturer's warranty,548,74.95,in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet
213,Manufacturer's special warranty,548,83.84,sit amet eleifend pede libero quis orci nullam molestie nibh in
214,Additional reseller's warranty,183,85.16,non velit donec diam neque vestibulum eget vulputate ut ultrices
215,Manufacturer's special warranty,93,73.06,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum
216,Full manufacturer's warranty,548,98.24,luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi
217,Standard Manufacturer's,548,90.98,varius ut blandit non interdum in ante vestibulum ante ipsum primis in
218,Additional reseller's warranty,125,63.30,luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium
219,Manufacturer's special warranty,548,87.07,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales
220,Manufacturer's special warranty,365,93.17,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum
221,Additional reseller's warranty,125,90.04,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante
222,Manufacturer's special warranty,548,72.95,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient
223,Manufacturer's special warranty,93,76.55,augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in
224,Standard Manufacturer's,93,67.24,in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non
225,Manufacturer's special warranty,548,71.31,auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede
226,Standard Manufacturer's,125,69.28,maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum
