GarantyID,NameGaranty,Duration,PriceGaranty,DescriptionGaranty
3030,Additional reseller's warranty,548,91.46,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent
3031,Manufacturer's special warranty,365,67.5,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam
3032,Full manufacturer's warranty,365,98.69,quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio
3033,Full manufacturer's warranty,365,85.59,augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc
3034,Full manufacturer's warranty,548,93.7,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla
3035,Manufacturer's special warranty,548,63.91,turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu
3036,Full manufacturer's warranty,125,69.46,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit
3037,Full manufacturer's warranty,125,78.16,interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique
3038,Manufacturer's special warranty,183,89.51,laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus
3039,Standard Manufacturer's,548,63.97,non quam nec dui luctus rutrum nulla tellus in sagittis dui
3040,Manufacturer's special warranty,365,85.53,vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit
3041,Full manufacturer's warranty,93,77.74,in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam
3042,Additional reseller's warranty,183,81.97,iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna
3043,Manufacturer's special warranty,183,60.25,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam
3044,Standard Manufacturer's,548,88.5,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce
3045,Additional reseller's warranty,548,84.62,rhoncus dui vel sem sed sagittis nam congue risus semper porta
3046,Manufacturer's special warranty,93,62.78,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris
3047,Full manufacturer's warranty,93,75.36,sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum
3048,Manufacturer's special warranty,183,88.13,maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut
3049,Standard Manufacturer's,125,93.92,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante
3050,Standard Manufacturer's,183,74.35,elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum
3051,Manufacturer's special warranty,183,97.44,id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio
3052,Standard Manufacturer's,93,94.71,mauris eget massa tempor convallis nulla neque libero convallis eget
3053,Full manufacturer's warranty,183,72.29,volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque
3054,Standard Manufacturer's,125,71.71,consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices
3055,Manufacturer's special warranty,365,88.39,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere
3056,Standard Manufacturer's,365,73.34,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque
3057,Additional reseller's warranty,183,75.98,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis
3058,Additional reseller's warranty,548,61.25,justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum
3059,Additional reseller's warranty,125,68.04,ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at
3060,Standard Manufacturer's,93,91.45,pede ac diam cras pellentesque volutpat dui maecenas tristique est
3061,Standard Manufacturer's,93,70.13,mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec
3062,Additional reseller's warranty,125,79.14,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus
3063,Manufacturer's special warranty,93,96.38,interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue
3064,Full manufacturer's warranty,93,64.69,nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis
3065,Manufacturer's special warranty,183,82.75,blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi
3066,Manufacturer's special warranty,125,81.24,nisi eu orci mauris lacinia sapien quis libero nullam sit
3067,Manufacturer's special warranty,93,82.69,duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo
3068,Full manufacturer's warranty,365,72.67,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum
3069,Manufacturer's special warranty,93,63.41,mattis nibh ligula nec sem duis aliquam convallis nunc proin
3070,Additional reseller's warranty,125,99.8,in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa
3071,Additional reseller's warranty,183,74.27,mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer
3072,Standard Manufacturer's,125,76.78,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in
3073,Manufacturer's special warranty,365,78.54,id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et
3074,Additional reseller's warranty,365,69.96,ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
3075,Standard Manufacturer's,548,60.25,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo
3076,Full manufacturer's warranty,125,93.18,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan
3077,Manufacturer's special warranty,125,74.5,vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo
3078,Additional reseller's warranty,365,98.7,metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec
3079,Standard Manufacturer's,125,63.41,nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in
3080,Full manufacturer's warranty,183,92.81,in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum
3081,Standard Manufacturer's,125,93.65,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus
3082,Additional reseller's warranty,183,74.18,fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed
3083,Full manufacturer's warranty,93,84.11,ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu
3084,Manufacturer's special warranty,125,61.17,nullam orci pede venenatis non sodales sed tincidunt eu felis
3085,Standard Manufacturer's,93,63.83,donec odio justo sollicitudin ut suscipit a feugiat et eros
3086,Additional reseller's warranty,548,89.85,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien
3087,Full manufacturer's warranty,548,72.18,dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in
3088,Standard Manufacturer's,365,64.73,libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar
3089,Standard Manufacturer's,365,96.29,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante
3090,Manufacturer's special warranty,183,74.06,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi
3091,Manufacturer's special warranty,93,72.93,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam
3092,Full manufacturer's warranty,125,71.17,fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in
3093,Additional reseller's warranty,93,93.8,in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque
3094,Manufacturer's special warranty,365,76.87,massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris
3095,Standard Manufacturer's,548,93.83,aliquet maecenas leo odio condimentum id luctus nec molestie sed
3096,Full manufacturer's warranty,93,70.37,pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi
3097,Standard Manufacturer's,365,68.96,rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor
3098,Standard Manufacturer's,548,74.14,ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium
3099,Manufacturer's special warranty,183,99.73,orci vehicula condimentum curabitur in libero ut massa volutpat convallis
3100,Manufacturer's special warranty,183,90.58,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula
3101,Full manufacturer's warranty,365,66.31,rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus
3102,Additional reseller's warranty,93,68.64,blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in
3103,Full manufacturer's warranty,548,97.1,nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis
3104,Full manufacturer's warranty,365,91.11,sed accumsan felis ut at dolor quis odio consequat varius
3105,Manufacturer's special warranty,365,95.85,metus aenean fermentum donec ut mauris eget massa tempor convallis nulla
3106,Full manufacturer's warranty,548,65.47,iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget
3107,Full manufacturer's warranty,183,67.99,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis
3108,Full manufacturer's warranty,548,74.11,ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis
3109,Standard Manufacturer's,93,97,enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac
3110,Additional reseller's warranty,93,97.88,nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi
3111,Standard Manufacturer's,548,61.55,eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus
3112,Standard Manufacturer's,93,83.13,rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel
3113,Manufacturer's special warranty,125,99.71,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis
3114,Full manufacturer's warranty,93,69.88,sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit
3115,Additional reseller's warranty,183,70.41,erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus
3116,Manufacturer's special warranty,183,91.37,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed
3117,Standard Manufacturer's,365,91.11,neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor
3118,Manufacturer's special warranty,125,87.39,maecenas tristique est et tempus semper est quam pharetra magna
3119,Full manufacturer's warranty,125,82.84,donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi
3120,Additional reseller's warranty,125,67.97,ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in
3121,Additional reseller's warranty,183,64,auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras
3122,Standard Manufacturer's,548,63.45,at feugiat non pretium quis lectus suspendisse potenti in eleifend
3123,Standard Manufacturer's,548,78.93,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam
3124,Full manufacturer's warranty,365,71.55,platea dictumst maecenas ut massa quis augue luctus tincidunt nulla
3125,Standard Manufacturer's,93,68.24,aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue
3126,Full manufacturer's warranty,548,66.42,nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus
3127,Manufacturer's special warranty,93,66.09,nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in
3128,Standard Manufacturer's,93,84.53,nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus
3129,Additional reseller's warranty,365,97.33,eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque
3130,Full manufacturer's warranty,365,62.16,ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue
3131,Additional reseller's warranty,183,70.16,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh
3132,Standard Manufacturer's,183,79.63,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue
3133,Additional reseller's warranty,125,78.76,et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum
3134,Additional reseller's warranty,93,65.55,cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem
3135,Additional reseller's warranty,183,84.38,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi
3136,Standard Manufacturer's,183,80.66,sagittis sapien cum sociis natoque penatibus et magnis dis parturient
3137,Standard Manufacturer's,548,73.47,vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum
3138,Manufacturer's special warranty,183,82.16,eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam
3139,Manufacturer's special warranty,183,69.27,turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue
3140,Additional reseller's warranty,548,71.82,venenatis non sodales sed tincidunt eu felis fusce posuere felis sed
3141,Standard Manufacturer's,365,76.12,vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque
3142,Full manufacturer's warranty,183,93.01,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id
3143,Additional reseller's warranty,183,88.58,venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu
3144,Manufacturer's special warranty,125,84.53,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede
3145,Standard Manufacturer's,183,62.9,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus
3146,Standard Manufacturer's,548,88.34,dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis
3147,Full manufacturer's warranty,125,98.19,vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a
3148,Full manufacturer's warranty,125,79.21,donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend
3149,Full manufacturer's warranty,548,89.81,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla
3150,Additional reseller's warranty,548,96.43,mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus
3151,Additional reseller's warranty,93,73.1,nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi
3152,Additional reseller's warranty,365,98.96,consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce
3153,Full manufacturer's warranty,183,96.98,duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit
3154,Manufacturer's special warranty,365,97.08,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec
3155,Standard Manufacturer's,93,81.81,penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum
3156,Full manufacturer's warranty,183,96.36,mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus
3157,Additional reseller's warranty,125,79.87,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum
3158,Standard Manufacturer's,183,74.8,neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean
3159,Additional reseller's warranty,365,80.48,a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices
3160,Additional reseller's warranty,93,78.57,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi
3161,Full manufacturer's warranty,125,74.25,blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent
3162,Standard Manufacturer's,365,74.74,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra
3163,Full manufacturer's warranty,183,63.32,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna
3164,Standard Manufacturer's,365,70.14,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel
3165,Manufacturer's special warranty,548,76.44,non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar
3166,Full manufacturer's warranty,183,93.01,quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam
3167,Full manufacturer's warranty,125,73.2,eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a
3168,Full manufacturer's warranty,93,65.88,ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer
3169,Additional reseller's warranty,365,77.71,in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim
3170,Manufacturer's special warranty,548,73.38,et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent
3171,Full manufacturer's warranty,183,95.88,vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
3172,Manufacturer's special warranty,125,95.18,sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam
3173,Manufacturer's special warranty,93,65.91,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa
3174,Standard Manufacturer's,548,79.02,lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante
3175,Full manufacturer's warranty,183,73.31,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed
3176,Additional reseller's warranty,365,96.08,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor
3177,Additional reseller's warranty,365,98.98,cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin
3178,Manufacturer's special warranty,93,66.86,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero
3179,Manufacturer's special warranty,125,63.17,at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum
3180,Manufacturer's special warranty,93,96.52,morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id
3181,Standard Manufacturer's,183,77.41,amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices
3182,Standard Manufacturer's,183,76.3,velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus
3183,Standard Manufacturer's,365,78.36,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris
3184,Additional reseller's warranty,183,71.17,convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci
3185,Manufacturer's special warranty,365,71.62,sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas
3186,Additional reseller's warranty,125,97.18,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut
3187,Additional reseller's warranty,183,96.72,nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac
3188,Standard Manufacturer's,365,73.27,a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices
3189,Additional reseller's warranty,93,66.52,vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus
3190,Full manufacturer's warranty,93,83.75,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse
3191,Standard Manufacturer's,365,65.08,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor
3192,Full manufacturer's warranty,183,97.94,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum
3193,Standard Manufacturer's,548,71.11,morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus
3194,Full manufacturer's warranty,365,61.72,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus
3195,Full manufacturer's warranty,548,63.15,viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a
3196,Manufacturer's special warranty,125,72.02,vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget
3197,Additional reseller's warranty,365,72.1,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante
3198,Manufacturer's special warranty,183,78.48,lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed
3199,Full manufacturer's warranty,93,71.42,a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis
3200,Full manufacturer's warranty,183,92.86,nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis
3201,Manufacturer's special warranty,183,69.66,lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu
3202,Additional reseller's warranty,548,64.57,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque
3203,Manufacturer's special warranty,365,89.14,duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor
3204,Standard Manufacturer's,93,75.3,lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed
3205,Full manufacturer's warranty,93,69.98,in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut
3206,Additional reseller's warranty,183,80.03,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at
3207,Standard Manufacturer's,125,65.13,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus
3208,Manufacturer's special warranty,183,61.44,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia
3209,Manufacturer's special warranty,183,85.68,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat
3210,Standard Manufacturer's,93,75.3,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel
3211,Additional reseller's warranty,183,98.41,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh
3212,Additional reseller's warranty,548,76.78,accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi
3213,Additional reseller's warranty,125,78.92,duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a
3214,Standard Manufacturer's,548,68.81,nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam
3215,Full manufacturer's warranty,548,97.96,praesent blandit nam nulla integer pede justo lacinia eget tincidunt
3216,Standard Manufacturer's,93,62.9,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae
3217,Full manufacturer's warranty,93,62.19,nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus
3218,Additional reseller's warranty,365,76.87,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper
3219,Full manufacturer's warranty,125,78.5,amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus
3220,Additional reseller's warranty,125,63.34,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse
3221,Manufacturer's special warranty,548,77.34,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non
3222,Full manufacturer's warranty,93,78.5,vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing
3223,Standard Manufacturer's,125,87.87,non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum
3224,Manufacturer's special warranty,548,75.2,augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula
