GarantyID,NameGaranty,Duration,PriceGaranty,DescriptionGaranty
4025,Manufacturer's special warranty,548,72.17,vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero
4026,Standard Manufacturer's,125,84.27,ac lobortis vel dapibus at diam nam tristique tortor eu pede
4027,Additional reseller's warranty,183,72.61,nullam varius nulla facilisi cras non velit nec nisi vulputate
4028,Manufacturer's special warranty,125,83.55,cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin
4029,Standard Manufacturer's,548,92.01,libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo
4030,Standard Manufacturer's,93,74.42,nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit
4031,Manufacturer's special warranty,125,80.48,quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a
4032,Manufacturer's special warranty,365,84.25,donec dapibus duis at velit eu est congue elementum in hac
4033,Full manufacturer's warranty,548,71.58,mauris lacinia sapien quis libero nullam sit amet turpis elementum
4034,Standard Manufacturer's,183,67.29,aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus
4035,Standard Manufacturer's,125,95.96,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id
4036,Manufacturer's special warranty,365,61.54,vivamus in felis eu sapien cursus vestibulum proin eu mi nulla
4037,Additional reseller's warranty,548,87.22,quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas
4038,Manufacturer's special warranty,125,83.22,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse
4039,Manufacturer's special warranty,548,99.57,sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci
4040,Standard Manufacturer's,93,75.29,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed
4041,Manufacturer's special warranty,125,99.63,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam
4042,Additional reseller's warranty,548,76.45,suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt
4043,Manufacturer's special warranty,125,75.07,in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque
4044,Manufacturer's special warranty,93,81.66,est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed
4045,Manufacturer's special warranty,93,65.2,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a
4046,Additional reseller's warranty,93,78.6,magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien
4047,Standard Manufacturer's,93,76.7,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue
4048,Manufacturer's special warranty,183,60.33,neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor
4049,Additional reseller's warranty,93,86.55,proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu
4050,Additional reseller's warranty,125,64.99,dui proin leo odio porttitor id consequat in consequat ut nulla
4051,Standard Manufacturer's,183,84.84,feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac
4052,Additional reseller's warranty,93,82.27,donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis
4053,Additional reseller's warranty,93,90.69,ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices
4054,Manufacturer's special warranty,93,60.37,amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
4055,Full manufacturer's warranty,548,83.78,auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed
4056,Standard Manufacturer's,183,61.39,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus
4057,Full manufacturer's warranty,125,67.37,in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis
4058,Additional reseller's warranty,365,81.73,pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis
4059,Manufacturer's special warranty,93,65.72,viverra eget congue eget semper rutrum nulla nunc purus phasellus in
4060,Standard Manufacturer's,183,60.22,mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac
4061,Additional reseller's warranty,365,99.28,in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis
4062,Additional reseller's warranty,183,99.56,viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit
4063,Standard Manufacturer's,125,83.53,nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo
4064,Manufacturer's special warranty,183,88.7,ipsum primis in faucibus orci luctus et ultrices posuere cubilia
4065,Standard Manufacturer's,93,74.88,lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci
4066,Manufacturer's special warranty,125,66.41,pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu
4067,Standard Manufacturer's,125,62.46,quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat
4068,Standard Manufacturer's,125,82.46,luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere
4069,Manufacturer's special warranty,548,65.35,sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam
4070,Additional reseller's warranty,183,82.92,molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu
4071,Full manufacturer's warranty,93,69.42,blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer
4072,Manufacturer's special warranty,93,89.43,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum
4073,Manufacturer's special warranty,125,86.1,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc
4074,Full manufacturer's warranty,93,85.56,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero
4075,Standard Manufacturer's,548,85.92,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis
4076,Full manufacturer's warranty,93,72.8,odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat
4077,Manufacturer's special warranty,183,86.91,enim blandit mi in porttitor pede justo eu massa donec
4078,Full manufacturer's warranty,93,82.64,ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque
4079,Manufacturer's special warranty,365,89.69,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis
4080,Standard Manufacturer's,183,75.01,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla
4081,Standard Manufacturer's,125,82.19,vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa
4082,Additional reseller's warranty,93,61.81,hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut
4083,Additional reseller's warranty,183,69.61,erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus
4084,Additional reseller's warranty,365,98.05,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi
4085,Full manufacturer's warranty,548,80.6,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui
4086,Manufacturer's special warranty,183,77.03,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet
4087,Additional reseller's warranty,548,64.2,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla
4088,Standard Manufacturer's,548,61.7,consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in
4089,Manufacturer's special warranty,183,84.81,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac
4090,Manufacturer's special warranty,365,77.03,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor
4091,Standard Manufacturer's,125,65.48,nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in
4092,Additional reseller's warranty,365,81.7,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
4093,Additional reseller's warranty,125,60.98,at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero
4094,Standard Manufacturer's,548,68.6,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla
4095,Additional reseller's warranty,183,82.39,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh
4096,Additional reseller's warranty,365,60.36,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id
4097,Full manufacturer's warranty,93,69.34,accumsan tortor quis turpis sed ante vivamus tortor duis mattis
4098,Full manufacturer's warranty,93,60.05,odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac
4099,Additional reseller's warranty,548,92.71,imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus
4100,Full manufacturer's warranty,183,91.85,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus
4101,Manufacturer's special warranty,365,62.43,quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam
4102,Standard Manufacturer's,548,86.41,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis
4103,Full manufacturer's warranty,93,99.29,duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam
4104,Additional reseller's warranty,365,99.57,consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere
4105,Manufacturer's special warranty,125,97.77,libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed
4106,Standard Manufacturer's,125,63.85,est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc
4107,Additional reseller's warranty,548,81.75,nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id
4108,Full manufacturer's warranty,93,86.36,in est risus auctor sed tristique in tempus sit amet sem fusce consequat
4109,Full manufacturer's warranty,183,93.07,eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero
4110,Additional reseller's warranty,183,70.43,aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum
4111,Full manufacturer's warranty,183,77.01,nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse
4112,Manufacturer's special warranty,183,89.46,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien
4113,Standard Manufacturer's,548,72.02,aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh
4114,Additional reseller's warranty,125,79.81,laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper
4115,Standard Manufacturer's,125,84.73,ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce
4116,Additional reseller's warranty,548,85.77,sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non
4117,Full manufacturer's warranty,365,66.5,blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse
4118,Manufacturer's special warranty,93,79.82,duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi
4119,Manufacturer's special warranty,183,60.04,congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque
4120,Manufacturer's special warranty,125,66.07,lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo
4121,Additional reseller's warranty,125,95.91,enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien
4122,Standard Manufacturer's,93,61.04,porttitor lorem id ligula suspendisse ornare consequat lectus in est
4123,Manufacturer's special warranty,365,78.2,congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget
4124,Standard Manufacturer's,125,99.56,id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie
4125,Additional reseller's warranty,125,64.85,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at
4126,Full manufacturer's warranty,93,63.87,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor
4127,Additional reseller's warranty,365,88.61,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo
4128,Full manufacturer's warranty,365,63.32,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque
4129,Manufacturer's special warranty,93,94.63,sagittis sapien cum sociis natoque penatibus et magnis dis parturient
4130,Full manufacturer's warranty,548,99.97,est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu
4131,Manufacturer's special warranty,93,92.51,volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna
4132,Additional reseller's warranty,548,94.25,in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat
4133,Standard Manufacturer's,548,63.41,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in
4134,Full manufacturer's warranty,365,86.99,amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu
4135,Manufacturer's special warranty,125,88.89,in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien
4136,Standard Manufacturer's,93,66.51,aenean sit amet justo morbi ut odio cras mi pede
4137,Additional reseller's warranty,125,67.21,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non
4138,Manufacturer's special warranty,548,86.45,id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie
4139,Additional reseller's warranty,125,92.51,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam
4140,Manufacturer's special warranty,365,93.14,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
4141,Manufacturer's special warranty,365,63.63,eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer
4142,Standard Manufacturer's,365,75.42,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper
4143,Additional reseller's warranty,125,77.44,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem
4144,Additional reseller's warranty,93,89.55,donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque
4145,Manufacturer's special warranty,93,71.58,in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin
4146,Additional reseller's warranty,125,80.74,consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce
4147,Full manufacturer's warranty,125,88.51,quisque ut erat curabitur gravida nisi at nibh in hac
4148,Manufacturer's special warranty,365,66.92,sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum
4149,Additional reseller's warranty,183,63.62,posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis
4150,Full manufacturer's warranty,125,74.99,donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien
4151,Standard Manufacturer's,365,75.79,tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis
4152,Standard Manufacturer's,93,85.6,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum
4153,Full manufacturer's warranty,365,64.17,sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae
4154,Standard Manufacturer's,125,88.74,nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse
4155,Additional reseller's warranty,548,93.13,consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed
4156,Full manufacturer's warranty,93,65.77,lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa
4157,Additional reseller's warranty,548,90.59,massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci
4158,Full manufacturer's warranty,365,72.72,dui nec nisi volutpat eleifend donec ut dolor morbi vel
4159,Standard Manufacturer's,125,71.22,ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis
4160,Additional reseller's warranty,548,83.84,mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum
4161,Additional reseller's warranty,125,99.38,ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at
4162,Standard Manufacturer's,183,61.13,tortor quis turpis sed ante vivamus tortor duis mattis egestas
4163,Additional reseller's warranty,125,99.02,ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus
4164,Standard Manufacturer's,125,63.79,sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at
4165,Manufacturer's special warranty,125,62.82,sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur
4166,Additional reseller's warranty,125,74.52,nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor
4167,Manufacturer's special warranty,93,70.01,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis
4168,Additional reseller's warranty,548,68.35,elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis
4169,Full manufacturer's warranty,183,63.42,nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla
4170,Standard Manufacturer's,125,95.03,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris
4171,Standard Manufacturer's,183,95.5,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien
4172,Additional reseller's warranty,548,75.18,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis
4173,Standard Manufacturer's,365,60.92,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel
4174,Manufacturer's special warranty,548,81.95,augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus
4175,Manufacturer's special warranty,548,67.52,justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis
4176,Manufacturer's special warranty,125,96.34,lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna
4177,Full manufacturer's warranty,183,86.12,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in
4178,Full manufacturer's warranty,548,80.04,cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor
4179,Standard Manufacturer's,93,76.05,non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla
4180,Manufacturer's special warranty,548,98.5,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum
4181,Standard Manufacturer's,365,65.54,neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet
4182,Additional reseller's warranty,125,90.74,in est risus auctor sed tristique in tempus sit amet sem
4183,Additional reseller's warranty,548,97.77,orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae
4184,Additional reseller's warranty,548,85.41,duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus
4185,Additional reseller's warranty,548,74.96,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo
4186,Manufacturer's special warranty,125,73.01,faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam
4187,Full manufacturer's warranty,125,66.87,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum
4188,Standard Manufacturer's,93,92.92,ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer
4189,Standard Manufacturer's,93,67.57,morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat
4190,Standard Manufacturer's,125,74.24,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi
4191,Manufacturer's special warranty,183,67.58,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non
4192,Full manufacturer's warranty,365,84.13,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula
4193,Standard Manufacturer's,183,78.09,curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non
4194,Full manufacturer's warranty,365,91.34,magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt
4195,Standard Manufacturer's,548,70.18,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent
4196,Standard Manufacturer's,93,61.97,est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed
4197,Manufacturer's special warranty,183,78.68,gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam
4198,Full manufacturer's warranty,125,79.74,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie
4199,Manufacturer's special warranty,183,61.35,vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis
4200,Manufacturer's special warranty,548,69.26,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis
4201,Full manufacturer's warranty,125,60.82,eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus
4202,Additional reseller's warranty,548,92.93,donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien
4203,Manufacturer's special warranty,183,93.01,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec
4204,Full manufacturer's warranty,93,96.31,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget
4205,Full manufacturer's warranty,93,72.88,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis
4206,Full manufacturer's warranty,365,96.9,velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum
4207,Additional reseller's warranty,93,88.57,aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor
4208,Full manufacturer's warranty,548,96.46,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci
4209,Additional reseller's warranty,93,93.86,sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum
4210,Standard Manufacturer's,548,64.84,maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras
4211,Standard Manufacturer's,548,87.46,leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor
4212,Standard Manufacturer's,548,89.42,phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla
4213,Manufacturer's special warranty,93,92.42,est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum
4214,Full manufacturer's warranty,365,95.63,mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui
4215,Standard Manufacturer's,183,86.42,lobortis sapien sapien non mi integer ac neque duis bibendum morbi
4216,Manufacturer's special warranty,548,65.17,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus
4217,Full manufacturer's warranty,125,70.69,mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id
4218,Standard Manufacturer's,125,75.95,felis ut at dolor quis odio consequat varius integer ac
4219,Standard Manufacturer's,125,65.18,volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus
4220,Standard Manufacturer's,125,62.3,dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum
