GarantyID,NameGaranty,Duration,PriceGaranty,DescriptionGaranty
35,Manufacturer's special warranty,125,62.05,varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices
36,Standard Manufacturer's,365,93.64,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida
37,Full manufacturer's warranty,93,80.99,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis
38,Manufacturer's special warranty,183,66.60,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris
39,Additional reseller's warranty,183,77.69,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed
40,Manufacturer's special warranty,93,90.53,aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio
41,Full manufacturer's warranty,183,79.93,sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus
42,Manufacturer's special warranty,548,74.55,nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio
43,Full manufacturer's warranty,183,95.11,in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient
44,Manufacturer's special warranty,93,96.79,nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan
45,Additional reseller's warranty,93,95.65,ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum
46,Standard Manufacturer's,93,98.30,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur
47,Additional reseller's warranty,365,75.00,aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet
48,Standard Manufacturer's,125,76.44,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue
49,Standard Manufacturer's,548,88.63,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in
50,Standard Manufacturer's,125,63.48,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo
51,Additional reseller's warranty,125,66.46,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis
52,Full manufacturer's warranty,183,84.90,mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis
53,Manufacturer's special warranty,125,88.14,porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam
54,Full manufacturer's warranty,183,68.88,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci
55,Standard Manufacturer's,548,69.47,nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non
56,Standard Manufacturer's,548,86.71,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum
57,Manufacturer's special warranty,183,89.69,nec nisi volutpat eleifend donec ut dolor morbi vel lectus in
58,Full manufacturer's warranty,365,63.23,amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit
59,Full manufacturer's warranty,93,76.50,non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus
60,Manufacturer's special warranty,125,97.72,nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim
61,Manufacturer's special warranty,93,77.71,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse
62,Additional reseller's warranty,183,68.87,turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin
63,Manufacturer's special warranty,548,89.90,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus
64,Full manufacturer's warranty,93,86.81,quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum
65,Full manufacturer's warranty,125,78.16,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae
66,Manufacturer's special warranty,183,93.42,vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi
67,Standard Manufacturer's,125,92.46,potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus
68,Manufacturer's special warranty,365,71.16,dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris
69,Manufacturer's special warranty,125,72.52,tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim
70,Manufacturer's special warranty,93,81.71,pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis
71,Additional reseller's warranty,548,80.89,mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse
72,Additional reseller's warranty,93,85.02,convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas
73,Full manufacturer's warranty,365,98.14,convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit
74,Full manufacturer's warranty,548,72.18,lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus
75,Manufacturer's special warranty,183,94.32,ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus
76,Standard Manufacturer's,548,65.07,vestibulum vestibulum ante ipsum primis in faucibus orci luctus et
77,Standard Manufacturer's,365,67.14,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet
78,Additional reseller's warranty,365,92.52,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris
79,Additional reseller's warranty,365,94.56,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis
80,Manufacturer's special warranty,365,98.96,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere
81,Full manufacturer's warranty,93,88.02,cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor
82,Standard Manufacturer's,548,84.85,donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit
83,Additional reseller's warranty,365,72.68,lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra
84,Standard Manufacturer's,548,95.74,mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient
85,Full manufacturer's warranty,93,72.73,in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt
86,Additional reseller's warranty,365,72.46,sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed
87,Standard Manufacturer's,93,68.14,morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis
88,Additional reseller's warranty,365,88.53,sagittis dui vel nisl duis ac nibh fusce lacus purus
89,Standard Manufacturer's,93,73.73,consequat lectus in est risus auctor sed tristique in tempus sit
90,Manufacturer's special warranty,548,73.01,maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum
91,Additional reseller's warranty,93,96.72,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum
92,Manufacturer's special warranty,548,71.99,nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor
93,Additional reseller's warranty,125,88.78,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus
94,Full manufacturer's warranty,548,61.72,odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus
95,Full manufacturer's warranty,125,66.36,pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis
96,Full manufacturer's warranty,365,74.37,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla
97,Standard Manufacturer's,125,63.17,lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum
98,Full manufacturer's warranty,93,87.83,nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti
99,Standard Manufacturer's,125,70.66,a pede posuere nonummy integer non velit donec diam neque vestibulum
100,Standard Manufacturer's,365,96.82,nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula
101,Full manufacturer's warranty,125,81.22,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et
102,Additional reseller's warranty,548,79.47,eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis
103,Full manufacturer's warranty,365,85.00,quisque porta volutpat erat quisque erat eros viverra eget congue
104,Full manufacturer's warranty,365,94.14,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio
105,Standard Manufacturer's,548,77.77,hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam
106,Manufacturer's special warranty,365,88.67,integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas
107,Manufacturer's special warranty,183,62.35,dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan
108,Standard Manufacturer's,93,71.37,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at
109,Manufacturer's special warranty,548,86.36,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient
110,Standard Manufacturer's,183,67.76,primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel
111,Additional reseller's warranty,365,86.34,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci
112,Full manufacturer's warranty,548,63.04,turpis a pede posuere nonummy integer non velit donec diam neque vestibulum
113,Full manufacturer's warranty,548,95.93,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et
114,Standard Manufacturer's,93,81.80,commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor
115,Standard Manufacturer's,93,65.99,purus phasellus in felis donec semper sapien a libero nam dui proin leo
116,Additional reseller's warranty,183,68.74,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum
117,Manufacturer's special warranty,125,63.22,potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus
118,Manufacturer's special warranty,548,92.96,purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam
119,Additional reseller's warranty,93,78.88,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam
120,Standard Manufacturer's,93,68.34,viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien
121,Additional reseller's warranty,365,62.73,odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus
122,Manufacturer's special warranty,548,74.03,et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam
123,Additional reseller's warranty,125,86.05,vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia
124,Additional reseller's warranty,93,96.38,vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in
125,Standard Manufacturer's,548,83.46,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus
126,Full manufacturer's warranty,125,97.19,congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat
127,Standard Manufacturer's,365,65.53,justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam
128,Full manufacturer's warranty,183,87.77,libero ut massa volutpat convallis morbi odio odio elementum eu interdum
129,Manufacturer's special warranty,548,64.88,eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue
130,Standard Manufacturer's,365,86.26,felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at
131,Standard Manufacturer's,93,80.61,adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a
132,Full manufacturer's warranty,365,91.86,congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam
133,Manufacturer's special warranty,365,76.01,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus
134,Full manufacturer's warranty,365,67.78,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede
135,Additional reseller's warranty,125,67.03,nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus
136,Manufacturer's special warranty,183,61.42,lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in
137,Standard Manufacturer's,183,91.40,porttitor lacus at turpis donec posuere metus vitae ipsum aliquam
138,Manufacturer's special warranty,93,71.62,sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus
139,Full manufacturer's warranty,93,60.16,tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris
140,Manufacturer's special warranty,125,67.48,justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis
141,Manufacturer's special warranty,548,63.76,vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit
142,Additional reseller's warranty,93,75.75,a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio
143,Full manufacturer's warranty,548,99.53,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet
144,Additional reseller's warranty,548,74.33,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis
145,Additional reseller's warranty,365,60.83,nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat
146,Manufacturer's special warranty,548,82.03,vitae nisl aenean lectus pellentesque eget nunc donec quis orci
147,Full manufacturer's warranty,125,67.04,eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis
148,Full manufacturer's warranty,93,71.63,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus
149,Additional reseller's warranty,548,77.61,nulla dapibus dolor vel est donec odio justo sollicitudin ut
150,Full manufacturer's warranty,125,72.73,justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet
151,Additional reseller's warranty,183,89.45,in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus
152,Standard Manufacturer's,548,68.05,nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare
153,Manufacturer's special warranty,548,81.44,volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque
154,Full manufacturer's warranty,125,86.60,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac
155,Additional reseller's warranty,93,89.32,et tempus semper est quam pharetra magna ac consequat metus sapien ut
156,Standard Manufacturer's,183,73.81,volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse
157,Standard Manufacturer's,548,65.16,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget
158,Manufacturer's special warranty,93,72.00,orci luctus et ultrices posuere cubilia curae nulla dapibus dolor
159,Standard Manufacturer's,365,81.87,sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra
160,Full manufacturer's warranty,548,66.91,augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea
161,Standard Manufacturer's,365,82.38,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis
162,Full manufacturer's warranty,125,65.99,id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus
163,Standard Manufacturer's,183,70.96,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
164,Additional reseller's warranty,365,71.25,libero rutrum ac lobortis vel dapibus at diam nam tristique
165,Standard Manufacturer's,125,73.71,phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi
166,Full manufacturer's warranty,548,73.00,mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus
167,Additional reseller's warranty,365,97.98,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum
168,Standard Manufacturer's,125,75.78,in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est
169,Additional reseller's warranty,365,60.64,sed ante vivamus tortor duis mattis egestas metus aenean fermentum
170,Full manufacturer's warranty,183,60.96,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus
171,Full manufacturer's warranty,548,81.20,eu massa donec dapibus duis at velit eu est congue elementum in
172,Additional reseller's warranty,93,91.92,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce
173,Additional reseller's warranty,93,69.05,in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis
174,Additional reseller's warranty,365,62.13,quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris
175,Manufacturer's special warranty,365,75.06,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non
176,Full manufacturer's warranty,125,84.44,consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam
177,Additional reseller's warranty,548,60.73,justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi
178,Additional reseller's warranty,125,75.99,augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc
179,Manufacturer's special warranty,93,92.09,turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate
180,Additional reseller's warranty,183,74.84,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa
181,Full manufacturer's warranty,125,70.29,erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec
182,Manufacturer's special warranty,183,92.24,at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat
183,Manufacturer's special warranty,93,96.46,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque
184,Manufacturer's special warranty,93,78.92,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel
185,Full manufacturer's warranty,365,96.65,vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim
186,Standard Manufacturer's,125,66.82,lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula
187,Standard Manufacturer's,548,85.12,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit
188,Additional reseller's warranty,365,81.18,sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu
189,Additional reseller's warranty,548,99.34,donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia
190,Additional reseller's warranty,93,97.42,consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl
191,Additional reseller's warranty,365,63.32,sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel
192,Full manufacturer's warranty,365,93.47,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam
193,Additional reseller's warranty,93,64.04,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus
194,Full manufacturer's warranty,93,86.59,ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
195,Full manufacturer's warranty,183,94.68,mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum
196,Additional reseller's warranty,183,74.37,venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est
197,Manufacturer's special warranty,125,81.08,integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna
198,Standard Manufacturer's,183,94.10,ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor
199,Manufacturer's special warranty,125,87.76,venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at
200,Full manufacturer's warranty,183,76.25,amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo
201,Additional reseller's warranty,183,64.26,vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa
202,Manufacturer's special warranty,93,88.38,fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in
203,Standard Manufacturer's,183,69.29,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio
204,Additional reseller's warranty,548,66.07,sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere
205,Standard Manufacturer's,548,72.13,turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam
206,Manufacturer's special warranty,183,85.26,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque
207,Additional reseller's warranty,93,96.51,in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis
208,Additional reseller's warranty,93,86.80,felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis
209,Standard Manufacturer's,125,83.88,ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec
210,Full manufacturer's warranty,125,68.78,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent
211,Additional reseller's warranty,548,67.59,primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus
212,Additional reseller's warranty,365,72.32,lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus
213,Manufacturer's special warranty,365,76.60,porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc
214,Additional reseller's warranty,93,86.55,id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem
215,Standard Manufacturer's,548,76.31,maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus
216,Additional reseller's warranty,93,67.38,in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar
217,Manufacturer's special warranty,365,62.43,porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat
218,Manufacturer's special warranty,93,92.57,feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea
219,Full manufacturer's warranty,548,67.96,scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum
220,Full manufacturer's warranty,548,62.26,volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam
221,Additional reseller's warranty,183,87.31,eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet
222,Manufacturer's special warranty,183,95.76,quisque porta volutpat erat quisque erat eros viverra eget congue
223,Full manufacturer's warranty,125,88.79,cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis
224,Additional reseller's warranty,365,73.44,amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor
225,Standard Manufacturer's,183,69.65,diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue
226,Standard Manufacturer's,183,88.67,ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper
227,Standard Manufacturer's,125,97.91,scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus
