GarantyID,NameGaranty,Duration,PriceGaranty,DescriptionGaranty
71,Standard Manufacturer's,125,63.80,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui
72,Manufacturer's special warranty,93,75.02,quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus
73,Manufacturer's special warranty,183,93.31,praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in
74,Standard Manufacturer's,365,96.40,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae
75,Manufacturer's special warranty,93,62.09,nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare
76,Additional reseller's warranty,365,89.75,congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam
77,Manufacturer's special warranty,125,73.85,pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing
78,Manufacturer's special warranty,125,63.48,quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea
79,Additional reseller's warranty,93,76.38,metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu
80,Standard Manufacturer's,548,91.81,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis
81,Full manufacturer's warranty,125,66.64,felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus
82,Manufacturer's special warranty,548,88.13,volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea
83,Additional reseller's warranty,365,70.06,quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida
84,Full manufacturer's warranty,93,96.38,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae
85,Manufacturer's special warranty,125,93.97,diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est
86,Manufacturer's special warranty,125,73.24,libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum
87,Additional reseller's warranty,548,98.62,eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus
88,Full manufacturer's warranty,183,60.86,nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in
89,Standard Manufacturer's,365,63.59,erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi
90,Standard Manufacturer's,93,92.59,congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec
91,Additional reseller's warranty,93,75.69,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae
92,Standard Manufacturer's,125,76.64,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti
93,Manufacturer's special warranty,548,86.63,elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi
94,Additional reseller's warranty,125,74.22,tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim
95,Standard Manufacturer's,548,94.16,duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus
96,Full manufacturer's warranty,183,62.36,donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in
97,Full manufacturer's warranty,548,77.26,purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur
98,Manufacturer's special warranty,548,63.26,non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros
99,Manufacturer's special warranty,125,70.01,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce
100,Standard Manufacturer's,93,75.17,vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor
101,Manufacturer's special warranty,125,84.57,blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse
102,Standard Manufacturer's,548,94.61,pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar
103,Additional reseller's warranty,548,75.98,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae
104,Additional reseller's warranty,183,63.42,mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula
105,Full manufacturer's warranty,93,71.03,ullamcorper purus sit amet nulla quisque arcu libero rutrum ac
106,Full manufacturer's warranty,183,95.39,lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in
107,Full manufacturer's warranty,93,80.91,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis
108,Standard Manufacturer's,365,97.51,felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices
109,Standard Manufacturer's,183,83.20,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum
110,Additional reseller's warranty,125,69.94,dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh
111,Standard Manufacturer's,93,92.90,porttitor lacus at turpis donec posuere metus vitae ipsum aliquam
112,Standard Manufacturer's,125,97.12,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed
113,Standard Manufacturer's,93,89.36,duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit
114,Manufacturer's special warranty,93,67.75,ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
115,Standard Manufacturer's,125,87.99,dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis
116,Standard Manufacturer's,548,79.33,elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non
117,Additional reseller's warranty,125,95.61,porta volutpat quam pede lobortis ligula sit amet eleifend pede libero
118,Manufacturer's special warranty,548,79.34,blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula
119,Manufacturer's special warranty,548,96.12,suscipit a feugiat et eros vestibulum ac est lacinia nisi
120,Standard Manufacturer's,93,68.98,sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis
121,Full manufacturer's warranty,548,68.46,convallis tortor risus dapibus augue vel accumsan tellus nisi eu
122,Full manufacturer's warranty,365,68.93,mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla
123,Standard Manufacturer's,548,76.42,montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque
124,Full manufacturer's warranty,183,63.41,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis
125,Full manufacturer's warranty,365,72.85,aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus
126,Additional reseller's warranty,365,72.96,ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede
127,Full manufacturer's warranty,365,68.09,dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla
128,Manufacturer's special warranty,548,78.02,mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem
129,Standard Manufacturer's,548,75.49,sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl
130,Standard Manufacturer's,93,78.96,leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien
131,Standard Manufacturer's,365,84.94,metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
132,Manufacturer's special warranty,125,97.29,congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum
133,Additional reseller's warranty,365,68.67,pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu
134,Additional reseller's warranty,548,78.30,turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis
135,Standard Manufacturer's,365,92.04,sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus
136,Full manufacturer's warranty,365,76.04,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget
137,Full manufacturer's warranty,93,73.25,mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam
138,Manufacturer's special warranty,548,68.67,nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam
139,Full manufacturer's warranty,125,80.07,ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit
140,Additional reseller's warranty,93,68.07,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus
141,Manufacturer's special warranty,183,77.50,eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio
142,Full manufacturer's warranty,365,99.39,felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan
143,Standard Manufacturer's,365,76.20,quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum
144,Manufacturer's special warranty,125,62.25,ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet
145,Additional reseller's warranty,548,64.11,laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam
146,Additional reseller's warranty,548,94.40,varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
147,Additional reseller's warranty,365,99.95,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit
148,Standard Manufacturer's,365,85.30,quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie
149,Standard Manufacturer's,93,90.42,accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam
150,Full manufacturer's warranty,365,89.03,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti
151,Additional reseller's warranty,365,92.98,volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst
152,Manufacturer's special warranty,125,67.48,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum
153,Standard Manufacturer's,548,71.05,pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse
154,Full manufacturer's warranty,183,71.06,ultrices posuere cubilia curae nulla dapibus dolor vel est donec
155,Full manufacturer's warranty,548,75.57,primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo
156,Additional reseller's warranty,548,63.47,at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia
157,Additional reseller's warranty,183,92.54,habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel
158,Standard Manufacturer's,365,96.23,volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus
159,Manufacturer's special warranty,548,78.95,phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla
160,Standard Manufacturer's,93,99.91,eget nunc donec quis orci eget orci vehicula condimentum curabitur
161,Standard Manufacturer's,93,98.24,eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a
162,Standard Manufacturer's,183,98.51,at velit eu est congue elementum in hac habitasse platea dictumst morbi
163,Full manufacturer's warranty,125,71.78,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula
164,Standard Manufacturer's,183,66.08,justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut
165,Standard Manufacturer's,548,92.13,in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum
166,Additional reseller's warranty,125,91.26,mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi
167,Manufacturer's special warranty,548,84.07,tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse
168,Additional reseller's warranty,93,94.94,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi
169,Manufacturer's special warranty,93,89.05,ligula nec sem duis aliquam convallis nunc proin at turpis a pede
170,Additional reseller's warranty,125,90.48,pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est
171,Additional reseller's warranty,183,87.60,bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor
172,Manufacturer's special warranty,183,73.59,suscipit a feugiat et eros vestibulum ac est lacinia nisi
173,Standard Manufacturer's,365,87.06,odio in hac habitasse platea dictumst maecenas ut massa quis
174,Manufacturer's special warranty,93,79.77,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo
175,Standard Manufacturer's,365,99.40,ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam
176,Standard Manufacturer's,183,60.82,orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus
177,Manufacturer's special warranty,548,88.65,id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate
178,Full manufacturer's warranty,183,78.75,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis
179,Full manufacturer's warranty,548,66.91,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor
180,Full manufacturer's warranty,548,92.09,aliquam quis turpis eget elit sodales scelerisque mauris sit amet
181,Full manufacturer's warranty,183,74.51,aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non
182,Standard Manufacturer's,365,76.12,venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus
183,Standard Manufacturer's,548,96.26,metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero
184,Full manufacturer's warranty,365,64.25,ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere
185,Full manufacturer's warranty,125,85.43,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus
186,Additional reseller's warranty,548,60.29,praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi
187,Standard Manufacturer's,183,93.52,lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac
188,Additional reseller's warranty,125,99.08,pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin
189,Additional reseller's warranty,183,81.65,non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet
190,Additional reseller's warranty,365,73.53,nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget
191,Full manufacturer's warranty,183,88.93,eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam
192,Standard Manufacturer's,125,85.46,donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus
193,Additional reseller's warranty,93,87.42,consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu
194,Standard Manufacturer's,183,75.27,praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla
195,Manufacturer's special warranty,93,61.72,eget massa tempor convallis nulla neque libero convallis eget eleifend
196,Full manufacturer's warranty,125,62.58,eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus
197,Additional reseller's warranty,183,85.42,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa
198,Additional reseller's warranty,183,81.50,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing
199,Standard Manufacturer's,548,79.05,blandit mi in porttitor pede justo eu massa donec dapibus
200,Standard Manufacturer's,183,82.24,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu
201,Additional reseller's warranty,365,97.08,nunc purus phasellus in felis donec semper sapien a libero nam
202,Standard Manufacturer's,125,71.37,vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget
203,Additional reseller's warranty,183,74.56,nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus
204,Full manufacturer's warranty,93,76.37,nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum
205,Additional reseller's warranty,125,80.03,vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante
206,Full manufacturer's warranty,93,83.30,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget
207,Manufacturer's special warranty,365,81.51,aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam
208,Full manufacturer's warranty,183,66.46,erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus
209,Full manufacturer's warranty,365,89.43,nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac
210,Standard Manufacturer's,365,77.76,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi
211,Standard Manufacturer's,365,99.58,in est risus auctor sed tristique in tempus sit amet sem
212,Standard Manufacturer's,93,68.63,nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur
213,Manufacturer's special warranty,183,87.54,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet
214,Standard Manufacturer's,548,87.43,sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis
215,Additional reseller's warranty,365,76.15,luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper
216,Full manufacturer's warranty,548,64.76,eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis
217,Standard Manufacturer's,365,76.84,nulla sed accumsan felis ut at dolor quis odio consequat varius
218,Additional reseller's warranty,125,61.87,felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec
219,Standard Manufacturer's,365,83.51,leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus
220,Full manufacturer's warranty,93,87.03,quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus
221,Full manufacturer's warranty,365,62.65,sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla
222,Full manufacturer's warranty,125,91.56,enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin
223,Additional reseller's warranty,125,75.53,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae
224,Full manufacturer's warranty,125,85.07,suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla
225,Full manufacturer's warranty,125,71.58,quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam
