GarantyID,NameGaranty,Duration,PriceGaranty,DescriptionGaranty
1035,Additional reseller's warranty,125,62.46,id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae
1036,Additional reseller's warranty,548,79.47,nisl nunc rhoncus dui vel sem sed sagittis nam congue
1037,Additional reseller's warranty,93,78.04,metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula
1038,Standard Manufacturer's,548,76.04,cras in purus eu magna vulputate luctus cum sociis natoque penatibus et
1039,Standard Manufacturer's,183,97.2,lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque
1040,Standard Manufacturer's,125,61.52,sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices
1041,Full manufacturer's warranty,365,65.24,venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in
1042,Additional reseller's warranty,548,62.04,id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada
1043,Full manufacturer's warranty,125,97.9,orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi
1044,Manufacturer's special warranty,93,96.22,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam
1045,Additional reseller's warranty,365,78.41,nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper
1046,Manufacturer's special warranty,93,92.11,vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum
1047,Additional reseller's warranty,93,61.83,rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue
1048,Full manufacturer's warranty,548,79.69,lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum
1049,Standard Manufacturer's,93,81.62,ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at
1050,Additional reseller's warranty,365,77.66,non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit
1051,Full manufacturer's warranty,548,86.57,enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh
1052,Standard Manufacturer's,365,80.25,pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse
1053,Standard Manufacturer's,548,71.33,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras
1054,Additional reseller's warranty,125,72.54,dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque
1055,Standard Manufacturer's,183,88.68,lobortis sapien sapien non mi integer ac neque duis bibendum morbi
1056,Manufacturer's special warranty,93,88.52,lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at
1057,Standard Manufacturer's,365,61.66,maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus
1058,Standard Manufacturer's,548,95.79,pede justo eu massa donec dapibus duis at velit eu
1059,Manufacturer's special warranty,93,81.91,vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere
1060,Full manufacturer's warranty,365,76.79,id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit
1061,Standard Manufacturer's,365,66.77,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et
1062,Full manufacturer's warranty,93,81.66,accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat
1063,Standard Manufacturer's,125,70.82,fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus
1064,Additional reseller's warranty,183,79.83,ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique
1065,Manufacturer's special warranty,548,61.26,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas
1066,Additional reseller's warranty,93,73.26,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum
1067,Full manufacturer's warranty,548,67.58,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu
1068,Additional reseller's warranty,93,85.51,duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in
1069,Standard Manufacturer's,548,79.52,eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci
1070,Standard Manufacturer's,548,71.9,at velit eu est congue elementum in hac habitasse platea dictumst morbi
1071,Standard Manufacturer's,93,78.49,id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet
1072,Additional reseller's warranty,548,81.75,venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et
1073,Standard Manufacturer's,548,83.72,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut
1074,Full manufacturer's warranty,183,90.63,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in
1075,Full manufacturer's warranty,548,69.46,nunc purus phasellus in felis donec semper sapien a libero nam dui
1076,Standard Manufacturer's,93,92.71,odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus
1077,Full manufacturer's warranty,183,63.77,purus phasellus in felis donec semper sapien a libero nam
1078,Full manufacturer's warranty,365,73.58,morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede
1079,Additional reseller's warranty,365,86.35,eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at
1080,Manufacturer's special warranty,125,63.95,tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero
1081,Standard Manufacturer's,93,63.96,erat quisque erat eros viverra eget congue eget semper rutrum
1082,Full manufacturer's warranty,365,64.73,donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut
1083,Standard Manufacturer's,183,74.79,pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus
1084,Standard Manufacturer's,183,85.26,ut odio cras mi pede malesuada in imperdiet et commodo
1085,Additional reseller's warranty,548,69.01,augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst
1086,Full manufacturer's warranty,93,77.2,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit
1087,Additional reseller's warranty,365,78.67,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue
1088,Full manufacturer's warranty,548,75.17,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna
1089,Full manufacturer's warranty,125,95.02,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante
1090,Standard Manufacturer's,365,86.14,at nulla suspendisse potenti cras in purus eu magna vulputate luctus
1091,Additional reseller's warranty,365,81.51,tortor id nulla ultrices aliquet maecenas leo odio condimentum id
1092,Manufacturer's special warranty,183,68.48,nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper
1093,Additional reseller's warranty,548,72.61,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et
1094,Full manufacturer's warranty,548,90.19,id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede
1095,Additional reseller's warranty,93,90.88,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa
1096,Standard Manufacturer's,183,69.68,massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit
1097,Standard Manufacturer's,125,65.57,ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum
1098,Additional reseller's warranty,93,71.71,venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar
1099,Additional reseller's warranty,93,87.85,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis
1100,Additional reseller's warranty,548,75.41,tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla
1101,Manufacturer's special warranty,125,78.45,lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in
1102,Manufacturer's special warranty,125,80.94,vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet
1103,Additional reseller's warranty,93,99.49,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id
1104,Standard Manufacturer's,125,62.36,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
1105,Additional reseller's warranty,548,72.92,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum
1106,Manufacturer's special warranty,125,83.59,ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec
1107,Full manufacturer's warranty,548,68.52,lectus in est risus auctor sed tristique in tempus sit amet
1108,Standard Manufacturer's,125,76.16,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus
1109,Full manufacturer's warranty,548,61.56,nibh ligula nec sem duis aliquam convallis nunc proin at
1110,Manufacturer's special warranty,125,97.78,nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et
1111,Additional reseller's warranty,365,86.91,magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed
1112,Additional reseller's warranty,548,98.34,vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes
1113,Manufacturer's special warranty,548,92.65,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci
1114,Additional reseller's warranty,183,95.18,orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu
1115,Additional reseller's warranty,93,72.27,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis
1116,Full manufacturer's warranty,125,93.82,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet
1117,Full manufacturer's warranty,93,68,aliquam erat volutpat in congue etiam justo etiam pretium iaculis
1118,Manufacturer's special warranty,365,66.81,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat
1119,Full manufacturer's warranty,365,72.54,sapien sapien non mi integer ac neque duis bibendum morbi non quam
1120,Full manufacturer's warranty,125,85.32,luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis
1121,Standard Manufacturer's,548,71.17,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in
1122,Full manufacturer's warranty,365,64.31,vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum
1123,Full manufacturer's warranty,365,80.56,duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo
1124,Full manufacturer's warranty,125,84.89,risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in
1125,Additional reseller's warranty,183,88.95,nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare
1126,Full manufacturer's warranty,548,68.64,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien
1127,Full manufacturer's warranty,183,93.32,ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus
1128,Additional reseller's warranty,365,79.26,tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris
1129,Full manufacturer's warranty,93,63.55,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam
1130,Additional reseller's warranty,365,86.87,metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus
1131,Manufacturer's special warranty,548,93.18,curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat
1132,Manufacturer's special warranty,183,61.51,eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis
1133,Additional reseller's warranty,365,94.68,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis
1134,Full manufacturer's warranty,183,81.4,diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere
1135,Manufacturer's special warranty,183,64.48,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec
1136,Manufacturer's special warranty,125,80.48,neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean
1137,Standard Manufacturer's,125,82.64,nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet
1138,Full manufacturer's warranty,125,90.83,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros
1139,Manufacturer's special warranty,548,81.74,nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris
1140,Full manufacturer's warranty,125,80.32,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam
1141,Additional reseller's warranty,93,93.65,platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum
1142,Standard Manufacturer's,365,71.71,lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget
1143,Additional reseller's warranty,548,79.56,nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed
1144,Manufacturer's special warranty,93,93.56,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing
1145,Full manufacturer's warranty,93,80.15,turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at
1146,Full manufacturer's warranty,183,97.35,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum
1147,Additional reseller's warranty,183,94.79,vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque
1148,Manufacturer's special warranty,183,89.76,at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae
1149,Additional reseller's warranty,125,88.12,mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea
1150,Additional reseller's warranty,125,70.47,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam
1151,Full manufacturer's warranty,93,63.43,habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem
1152,Manufacturer's special warranty,183,67.97,orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus
1153,Additional reseller's warranty,125,92.91,fusce lacus purus aliquet at feugiat non pretium quis lectus
1154,Standard Manufacturer's,365,63.97,nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit
1155,Additional reseller's warranty,93,87.12,eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien
1156,Standard Manufacturer's,548,87.21,non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed
1157,Manufacturer's special warranty,93,61.38,blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id
1158,Manufacturer's special warranty,365,86.12,odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec
1159,Additional reseller's warranty,365,78.11,ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices
1160,Additional reseller's warranty,93,70.76,lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam
1161,Additional reseller's warranty,125,65.99,nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec
1162,Manufacturer's special warranty,93,87.5,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum
1163,Manufacturer's special warranty,183,74.59,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem
1164,Standard Manufacturer's,365,66.73,convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet
1165,Standard Manufacturer's,183,87.75,ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo
1166,Standard Manufacturer's,548,62.47,tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet
1167,Full manufacturer's warranty,125,66.04,suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus
1168,Additional reseller's warranty,365,91.14,fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed
1169,Manufacturer's special warranty,125,69.26,sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque
1170,Manufacturer's special warranty,93,83.5,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu
1171,Additional reseller's warranty,93,77.97,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum
1172,Manufacturer's special warranty,93,72.79,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla
1173,Standard Manufacturer's,183,89.65,phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum
1174,Additional reseller's warranty,93,88.03,lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla
1175,Manufacturer's special warranty,93,87.82,orci luctus et ultrices posuere cubilia curae mauris viverra diam
1176,Manufacturer's special warranty,125,75.06,duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend
1177,Full manufacturer's warranty,125,97.09,tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum
1178,Standard Manufacturer's,183,79.23,augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula
1179,Additional reseller's warranty,183,84.62,justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit
1180,Manufacturer's special warranty,183,86.43,ac nulla sed vel enim sit amet nunc viverra dapibus
1181,Full manufacturer's warranty,365,85.76,rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet
1182,Full manufacturer's warranty,93,97.12,quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis
1183,Full manufacturer's warranty,548,82.13,pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est
1184,Additional reseller's warranty,183,96.57,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at
1185,Manufacturer's special warranty,183,90.07,sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis
1186,Manufacturer's special warranty,125,60.21,luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec
1187,Full manufacturer's warranty,548,95.05,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus
1188,Manufacturer's special warranty,183,85.41,ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac
1189,Standard Manufacturer's,183,63.45,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
1190,Manufacturer's special warranty,365,77.86,morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel
1191,Standard Manufacturer's,365,89.03,commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt
1192,Additional reseller's warranty,548,99.13,lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet
1193,Standard Manufacturer's,183,98.65,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor
1194,Standard Manufacturer's,365,72.89,varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam
1195,Manufacturer's special warranty,365,82.19,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et
1196,Standard Manufacturer's,125,83.55,nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis
1197,Additional reseller's warranty,183,63.55,magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis
1198,Full manufacturer's warranty,93,66.41,lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin
1199,Additional reseller's warranty,183,82.16,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non
1200,Manufacturer's special warranty,365,81.99,nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula
1201,Full manufacturer's warranty,183,62.77,massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit
1202,Standard Manufacturer's,125,64.41,sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum
1203,Additional reseller's warranty,93,83.6,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit
1204,Standard Manufacturer's,125,63.88,faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum
1205,Full manufacturer's warranty,125,65.1,quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus
1206,Manufacturer's special warranty,365,97.9,ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam
1207,Additional reseller's warranty,93,65.73,mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit
1208,Full manufacturer's warranty,548,78.64,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac
1209,Standard Manufacturer's,93,62.95,donec odio justo sollicitudin ut suscipit a feugiat et eros
1210,Manufacturer's special warranty,125,90.8,phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat
1211,Standard Manufacturer's,125,97.66,suscipit nulla elit ac nulla sed vel enim sit amet
1212,Full manufacturer's warranty,548,74.95,in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet
1213,Manufacturer's special warranty,548,83.84,sit amet eleifend pede libero quis orci nullam molestie nibh in
1214,Additional reseller's warranty,183,85.16,non velit donec diam neque vestibulum eget vulputate ut ultrices
1215,Manufacturer's special warranty,93,73.06,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum
1216,Full manufacturer's warranty,548,98.24,luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi
1217,Standard Manufacturer's,548,90.98,varius ut blandit non interdum in ante vestibulum ante ipsum primis in
1218,Additional reseller's warranty,125,63.3,luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium
1219,Manufacturer's special warranty,548,87.07,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales
1220,Manufacturer's special warranty,365,93.17,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum
1221,Additional reseller's warranty,125,90.04,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante
1222,Manufacturer's special warranty,548,72.95,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient
