GarantyID,NameGaranty,Duration,PriceGaranty,DescriptionGaranty
117,Manufacturer's special warranty,125,67.31,cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient
118,Standard Manufacturer's,125,72.61,feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce
119,Full manufacturer's warranty,365,98.92,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque
120,Manufacturer's special warranty,365,86.59,a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut
121,Full manufacturer's warranty,125,91.04,quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla
122,Additional reseller's warranty,125,75.42,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit
123,Standard Manufacturer's,93,86.49,nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu
124,Standard Manufacturer's,93,68.42,erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum
125,Additional reseller's warranty,365,63.21,ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in
126,Full manufacturer's warranty,365,90.42,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi
127,Manufacturer's special warranty,548,96.85,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate
128,Manufacturer's special warranty,125,89.60,nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus
129,Full manufacturer's warranty,125,88.51,quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus
130,Additional reseller's warranty,183,88.69,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue
131,Manufacturer's special warranty,183,96.23,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan
132,Manufacturer's special warranty,183,77.13,aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet
133,Full manufacturer's warranty,93,65.64,in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet
134,Manufacturer's special warranty,548,91.47,molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus
135,Additional reseller's warranty,125,99.90,ac enim in tempor turpis nec euismod scelerisque quam turpis
136,Full manufacturer's warranty,125,92.74,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum
137,Additional reseller's warranty,125,80.55,enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non
138,Full manufacturer's warranty,93,72.20,mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus
139,Full manufacturer's warranty,365,73.13,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan
140,Additional reseller's warranty,548,94.71,sapien quis libero nullam sit amet turpis elementum ligula vehicula
141,Standard Manufacturer's,93,69.61,curae nulla dapibus dolor vel est donec odio justo sollicitudin ut
142,Standard Manufacturer's,93,65.40,felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu
143,Standard Manufacturer's,548,98.00,justo eu massa donec dapibus duis at velit eu est congue elementum in hac
144,Full manufacturer's warranty,548,92.47,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam
145,Standard Manufacturer's,125,74.12,consequat in consequat ut nulla sed accumsan felis ut at
146,Additional reseller's warranty,183,88.95,elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis
147,Full manufacturer's warranty,125,89.09,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis
148,Full manufacturer's warranty,125,93.37,nunc rhoncus dui vel sem sed sagittis nam congue risus
149,Manufacturer's special warranty,548,67.84,lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis
150,Standard Manufacturer's,125,86.79,ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet
151,Additional reseller's warranty,93,96.44,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper
152,Full manufacturer's warranty,125,88.33,odio cras mi pede malesuada in imperdiet et commodo vulputate
153,Additional reseller's warranty,125,88.15,et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis
154,Manufacturer's special warranty,365,69.45,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus
155,Manufacturer's special warranty,93,93.99,convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero
156,Standard Manufacturer's,183,81.16,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi
157,Additional reseller's warranty,93,82.92,id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy
158,Standard Manufacturer's,365,80.37,ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique
159,Full manufacturer's warranty,548,62.11,lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat
160,Full manufacturer's warranty,183,82.73,ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien
161,Full manufacturer's warranty,365,74.78,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus
162,Additional reseller's warranty,125,90.88,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis
163,Standard Manufacturer's,93,84.16,ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis
164,Additional reseller's warranty,183,64.15,consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc
165,Manufacturer's special warranty,548,77.52,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum
166,Manufacturer's special warranty,548,96.36,gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam
167,Full manufacturer's warranty,365,88.68,morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum
168,Additional reseller's warranty,183,94.88,turpis adipiscing lorem vitae mattis nibh ligula nec sem duis
169,Additional reseller's warranty,548,99.67,adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy
170,Standard Manufacturer's,183,82.19,at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio
171,Standard Manufacturer's,548,60.46,nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur
172,Manufacturer's special warranty,125,86.20,lacinia erat vestibulum sed magna at nunc commodo placerat praesent
173,Full manufacturer's warranty,548,60.14,ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis
174,Manufacturer's special warranty,365,75.06,a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id
175,Full manufacturer's warranty,93,97.17,purus aliquet at feugiat non pretium quis lectus suspendisse potenti
176,Standard Manufacturer's,183,79.60,lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis
177,Manufacturer's special warranty,548,69.84,habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel
178,Full manufacturer's warranty,93,80.18,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi
179,Manufacturer's special warranty,93,65.62,duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in
180,Additional reseller's warranty,365,70.17,dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem
181,Full manufacturer's warranty,183,84.47,vestibulum ante ipsum primis in faucibus orci luctus et ultrices
182,Manufacturer's special warranty,365,62.33,tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum
183,Standard Manufacturer's,365,99.60,ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur
184,Standard Manufacturer's,125,62.97,maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras
185,Full manufacturer's warranty,183,85.51,sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat
186,Manufacturer's special warranty,548,88.02,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis
187,Standard Manufacturer's,125,68.92,eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo
188,Manufacturer's special warranty,183,71.90,magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt
189,Manufacturer's special warranty,93,69.64,mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id
190,Additional reseller's warranty,183,79.74,odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas
191,Manufacturer's special warranty,548,66.99,nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam
192,Full manufacturer's warranty,183,66.00,lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse
193,Full manufacturer's warranty,93,80.16,lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi
194,Manufacturer's special warranty,183,92.01,nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris
195,Manufacturer's special warranty,125,89.38,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt
196,Additional reseller's warranty,183,99.85,fermentum donec ut mauris eget massa tempor convallis nulla neque libero
197,Full manufacturer's warranty,365,85.34,sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis
198,Full manufacturer's warranty,548,90.23,luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend
199,Manufacturer's special warranty,183,89.95,turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede
200,Manufacturer's special warranty,125,62.53,nisl duis ac nibh fusce lacus purus aliquet at feugiat non
201,Full manufacturer's warranty,125,61.61,maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut
202,Manufacturer's special warranty,183,71.31,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula
203,Standard Manufacturer's,93,87.08,semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero
204,Standard Manufacturer's,183,90.06,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id
205,Full manufacturer's warranty,548,84.05,orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum
206,Full manufacturer's warranty,125,81.30,rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis
207,Standard Manufacturer's,365,92.02,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis
208,Additional reseller's warranty,93,94.58,nulla nunc purus phasellus in felis donec semper sapien a
209,Full manufacturer's warranty,93,93.02,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus
210,Additional reseller's warranty,365,63.46,morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien
211,Additional reseller's warranty,183,93.97,eu magna vulputate luctus cum sociis natoque penatibus et magnis
212,Full manufacturer's warranty,125,81.39,id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices
213,Standard Manufacturer's,365,66.33,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi
214,Full manufacturer's warranty,548,81.08,auctor sed tristique in tempus sit amet sem fusce consequat
215,Full manufacturer's warranty,183,67.26,erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt
216,Full manufacturer's warranty,365,73.67,aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean
217,Full manufacturer's warranty,125,77.44,dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id
218,Standard Manufacturer's,548,84.27,sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a
219,Manufacturer's special warranty,125,92.42,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget
220,Standard Manufacturer's,125,94.57,purus sit amet nulla quisque arcu libero rutrum ac lobortis vel
221,Standard Manufacturer's,93,83.29,turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis
222,Full manufacturer's warranty,548,76.61,pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem
223,Standard Manufacturer's,183,89.86,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur
224,Additional reseller's warranty,183,76.46,vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed
225,Manufacturer's special warranty,183,89.43,lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in
226,Standard Manufacturer's,548,77.86,turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis
227,Additional reseller's warranty,125,91.40,feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst
228,Standard Manufacturer's,93,97.21,amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti
229,Additional reseller's warranty,183,93.55,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in
