SupplierID,ProductID,Date,LocationID,SumPrice,AmountProducts
3663,244902,2021-09-10,14373,50215,61
1576,153924,2021-03-17,191,74516,81
12371,357477,2020-02-01,4036,44801,81
4966,27128,2021-10-01,5457,43138,87
6053,248817,2021-04-05,9735,20992,99
3126,255871,2020-03-21,11410,71929,80
5357,67344,2019-07-13,6949,81349,61
14148,132911,2019-01-31,11305,35214,80
13768,111586,2022-01-24,8592,84305,47
2281,88809,2020-03-02,2603,23804,12
12348,388589,2024-03-28,9171,47190,42
2319,75816,2023-12-01,94,91228,57
3850,92014,2021-12-28,1856,17555,12
7869,38396,2019-04-23,10974,40726,65
6642,182467,2020-09-13,5057,97221,18
13595,350924,2020-11-25,4920,13160,54
687,343634,2022-11-09,10573,84542,83
11438,319521,2022-02-11,1615,76680,95
7353,325266,2020-09-16,7133,12953,37
9354,399111,2024-10-07,9443,86670,68
12185,363967,2023-02-17,1054,84515,66
13971,396418,2019-05-08,1175,58748,21
3861,90006,2021-08-05,10611,26363,97
10453,96972,2021-04-05,15,76553,96
8177,127454,2022-07-31,1375,32883,47
8634,190319,2022-04-18,1390,80399,31
5878,302539,2024-09-20,1695,68283,36
672,326101,2024-09-22,6129,22097,35
12339,109650,2024-01-23,12907,22977,32
3870,202666,2023-02-02,625,82980,4
4569,105155,2020-02-15,8467,86893,79
9010,189451,2023-03-30,1539,95143,62
13903,362087,2023-09-19,11792,55187,80
13225,66687,2024-01-16,475,65994,59
3802,272373,2021-02-24,570,35261,85
2893,376094,2022-02-19,9289,99507,33
4754,167040,2021-11-21,11110,37600,46
7163,352588,2023-08-09,6727,70674,50
6339,4339,2020-02-20,6948,16192,40
2931,178672,2019-12-10,12609,10567,71
2971,292001,2022-04-12,10394,71426,43
5258,328575,2023-05-12,14343,33172,12
14842,263222,2020-09-05,12497,79774,8
6930,294959,2022-02-19,8708,51226,18
12376,375497,2021-04-15,11943,53352,89
10896,105767,2021-11-29,4148,90015,44
9736,317067,2022-06-27,13388,33312,6
8584,87499,2019-09-03,4200,21434,88
517,237051,2023-07-22,12273,27754,45
6812,385749,2023-04-08,9438,7548,35
3321,180291,2020-08-04,13834,22106,89
14039,227721,2023-01-29,7170,70292,31
9666,303030,2020-05-24,12047,54710,75
14985,391143,2021-12-31,10597,78872,69
6900,232128,2021-11-03,10801,33032,60
10052,347908,2022-05-07,2412,91057,46
12262,12622,2024-06-11,916,41798,18
280,295927,2024-03-23,10997,68265,86
7730,38318,2019-08-22,14248,97714,47
8517,327961,2021-11-10,3235,70476,1
11905,98211,2019-06-09,2836,17464,48
9557,185550,2019-03-25,6122,39773,99
13592,79129,2024-11-12,10283,53761,4
1763,78685,2023-12-10,14703,45038,75
13658,192552,2024-02-08,699,92853,2
6613,247213,2021-04-03,8461,88355,8
282,255760,2020-12-12,5307,96570,65
6242,102574,2024-07-17,9542,62644,6
3925,73148,2020-08-12,11442,24340,7
4242,374758,2022-08-24,6330,33738,74
3545,388308,2019-10-14,10376,69347,44
12373,377312,2021-09-08,139,16513,100
3398,97703,2019-07-07,481,90623,62
6014,308983,2023-09-16,12976,53215,30
6986,356204,2021-06-15,2277,51286,94
4033,101962,2020-12-08,9421,83688,80
10037,56770,2019-04-07,2026,77073,78
12816,110926,2020-04-26,10854,75548,18
8331,57867,2020-11-11,7110,87694,72
6356,32452,2019-02-28,8517,82031,75
10333,309405,2022-10-30,11880,21615,50
10988,190700,2020-11-26,12609,92982,76
1991,377502,2022-05-15,10497,9635,68
6519,127543,2024-03-20,11773,77197,16
8447,314704,2019-07-16,10423,6401,71
5262,14157,2021-07-11,10427,50753,62
3420,142776,2023-08-13,13419,50010,62
12157,379852,2019-02-06,3112,86791,59
1681,65353,2020-09-26,8950,57575,95
12125,355831,2021-03-23,5842,36372,68
14948,356846,2021-08-13,10691,46463,70
11998,88546,2023-09-29,12835,99645,71
7056,106948,2021-09-27,11183,57232,69
10405,123727,2020-07-04,3306,82158,41
5725,312256,2023-09-19,1190,8594,76
1089,216716,2019-01-31,5092,90055,77
8263,189306,2022-10-04,594,96740,61
10466,3025,2022-11-08,11074,43286,38
9934,97165,2022-05-22,2461,91199,26
11924,257628,2020-10-17,7212,73408,28
6455,291221,2024-10-21,4957,18036,18
8088,370437,2023-09-05,53,95903,30
8299,287565,2020-09-26,8295,85103,18
8143,47637,2020-09-10,4049,80353,20
6508,215067,2020-10-25,2854,64275,56
14110,322647,2019-07-24,14530,82950,57
12948,172463,2019-02-02,5053,27482,21
14527,204098,2023-01-27,14716,93886,7
13938,188823,2024-08-24,12060,94865,46
10245,12748,2022-12-27,3602,18322,7
12714,282574,2021-03-28,100,9951,74
4636,269013,2021-04-13,10749,62111,49
240,114513,2021-06-16,5395,60069,22
3914,242591,2022-08-24,9444,86249,67
6347,327506,2022-07-11,7681,27330,46
14258,58227,2020-06-02,144,96525,45
5067,181972,2020-08-31,12294,23434,8
4410,213003,2022-06-08,8229,27275,77
4584,27740,2020-01-30,13162,63415,80
12393,75977,2024-01-10,2605,90539,54
11774,379222,2021-03-08,12350,17442,13
6059,283810,2020-03-15,7014,92567,21
2049,281079,2021-02-13,1874,98125,100
3790,53963,2024-02-19,3883,35666,77
7113,146008,2022-08-07,13680,72338,100
1815,255461,2024-01-03,8612,29487,49
12427,288885,2024-08-01,1193,41695,7
3067,336981,2021-08-21,10760,37520,37
5328,143123,2020-01-01,14868,30718,21
14034,73544,2024-11-16,10912,46366,22
14162,337151,2020-01-30,5634,59720,99
12547,215123,2020-11-02,10204,52589,35
10173,22455,2023-03-12,6271,10656,41
3335,348814,2019-04-21,10309,50439,84
11619,159655,2024-10-10,9376,73148,32
13198,62283,2021-04-20,3313,9477,76
3603,253875,2020-10-07,11063,54087,56
11849,347404,2023-09-03,3124,57381,74
9323,99151,2021-09-20,3132,17978,71
7030,340217,2022-11-14,3209,33842,20
12994,38580,2020-09-30,1581,84945,16
11726,206027,2019-08-12,10271,65734,29
986,274587,2020-07-08,2041,89013,64
12528,268705,2024-02-14,7562,97352,53
3494,347296,2024-10-04,14635,17391,73
12796,184848,2019-10-26,12468,18048,72
14559,9167,2022-01-30,8908,73682,45
12178,71935,2022-06-03,2352,71905,62
3274,225918,2022-03-06,4999,43035,59
2957,243715,2023-09-11,13105,47123,13
9178,348627,2019-01-15,4071,45319,58
11257,399481,2019-02-17,5218,56039,9
2300,219745,2019-05-09,11177,59372,66
8728,146841,2019-10-07,8103,75810,40
9657,128057,2022-10-23,10936,34021,54
872,152161,2023-01-11,5813,70894,41
1310,360488,2022-07-09,3800,26445,22
5716,102808,2024-02-16,6213,58967,22
6209,250071,2023-05-17,2519,19693,31
8268,58915,2021-03-06,3618,4677,25
11835,231725,2021-03-30,12332,49658,21
13281,2668,2021-12-25,12353,17384,66
10173,106791,2019-10-05,9369,11005,24
6315,52721,2024-11-18,11193,33334,70
13160,74189,2019-05-04,12991,70818,99
3477,50335,2022-03-02,8625,58777,63
6924,291641,2019-07-26,3197,55847,97
35,246144,2024-04-28,4446,19707,45
7873,113122,2024-07-19,8986,27567,60
975,72792,2024-11-08,11924,58189,44
11108,51769,2022-08-31,11744,17014,40
5290,15968,2021-01-30,2240,58975,81
12868,286568,2020-12-29,11306,26868,72
2540,95605,2020-11-08,11294,35434,37
6690,273348,2020-06-08,10629,95588,73
13059,228791,2022-02-09,7563,54883,93
9391,196150,2020-02-27,10502,80647,81
14010,202160,2023-11-17,5887,18281,87
10065,365569,2024-08-29,12763,59112,29
8340,264521,2024-02-16,3107,21552,65
8815,74910,2023-09-17,5786,39633,90
13897,217132,2021-05-11,14348,49287,85
8852,185953,2024-10-19,928,32561,24
1622,111702,2023-02-21,14263,55570,64
6920,324320,2021-11-21,12671,77780,23
13593,95912,2024-12-12,1698,58798,29
2823,104298,2022-07-03,11278,17309,58
10392,396686,2022-07-27,3032,49130,69
2106,175548,2020-12-01,13386,22318,80
14984,154413,2020-04-20,2708,14670,86
2504,158475,2021-01-27,8449,83411,34
5840,109557,2023-04-04,12015,18583,83
7791,198609,2020-06-15,13819,80677,30
6604,282784,2022-09-21,2016,66830,78
3812,293315,2024-06-09,13912,10015,33
13372,66049,2021-01-25,6497,89962,12
14403,340235,2019-08-15,4601,28907,66
8584,327751,2020-05-17,2720,78291,54
10126,370793,2023-02-08,4178,40674,21
13572,752,2020-05-05,13539,43321,2
13246,139065,2020-07-08,3722,57799,22
7676,180113,2022-01-03,13240,58281,1
4760,255265,2023-02-26,6507,6527,42
98,84016,2021-10-13,4473,28290,28
8107,389000,2024-07-29,14144,44402,84
6449,10240,2020-06-08,11289,68482,58
723,219082,2019-12-24,8528,94576,78
14808,240022,2023-04-17,8716,92122,31
13076,27251,2024-06-21,4584,7209,54
6862,204812,2021-01-05,1613,19711,79
12086,229353,2022-10-04,14121,33271,39
12378,142383,2020-01-04,5472,49182,47
361,264034,2019-08-26,7236,38483,94
2347,106091,2024-01-16,5326,19109,32
365,115117,2019-06-11,1039,15903,34
9667,8052,2021-09-29,11556,59036,5
9568,129890,2022-08-29,9191,88387,26
10567,384066,2021-09-13,1743,10901,61
1710,292893,2020-12-07,12524,83624,18
13556,122729,2019-01-17,3043,65414,71
3768,81300,2021-03-25,4442,50246,77
1153,342073,2019-11-07,3806,4190,94
5853,110061,2019-05-23,5702,19791,56
1163,227687,2024-06-10,9040,27655,43
6170,265070,2022-09-26,12307,58921,38
346,220348,2020-01-27,1482,43586,61
14990,260164,2020-02-17,776,83061,37
10050,209728,2019-04-03,776,10980,99
14973,117700,2023-02-10,12282,18168,66
2746,394433,2024-02-07,1845,37976,45
2038,174615,2021-03-25,415,40567,84
12385,131963,2024-02-10,2990,9142,96
9110,204308,2019-04-02,13220,72456,56
2830,147047,2020-10-22,7290,17124,22
11859,222740,2024-12-14,8740,80083,91
2817,30637,2021-04-08,7864,15153,4
13792,356214,2019-06-05,2164,78121,29
1713,364175,2022-10-06,11558,48781,63
13258,319993,2022-10-07,7506,74876,15
872,220889,2021-08-25,6518,44398,34
14751,312485,2020-06-17,12955,19363,67
696,249207,2024-04-09,2031,61503,82
9765,302633,2021-01-21,7887,58601,11
5441,49844,2023-04-01,11538,87168,92
3840,27650,2023-02-16,8144,25654,66
7831,5662,2023-07-19,11444,48764,67
9270,225546,2020-02-03,8017,61853,28
14481,74820,2023-04-30,5885,58430,79
6023,358019,2019-08-29,7052,36052,94
2942,96746,2022-10-30,6800,82834,66
1620,191944,2024-03-17,8359,34691,60
9514,109214,2022-11-23,13930,40317,38
7952,141983,2021-12-20,13174,30649,30
2256,373470,2020-12-20,5101,95597,82
1322,44199,2020-12-22,1448,83693,29
8017,46412,2023-01-21,14603,51030,91
12011,109531,2023-05-19,11775,77977,21
2006,291530,2023-11-28,5545,69951,55
14386,283385,2021-01-05,2911,89400,51
14217,273798,2021-08-10,13534,80259,35
9382,105274,2020-05-17,11527,80610,35
7941,34203,2022-09-17,11311,39715,8
12255,59290,2021-09-02,1832,36346,67
5467,156118,2022-06-11,9170,20669,50
10926,297990,2020-08-24,1529,94431,5
2828,188044,2023-08-18,7345,56700,24
9461,326128,2022-08-02,5186,70381,17
5226,387068,2024-07-07,4613,65339,60
13049,361365,2022-08-08,12395,37843,67
4137,391110,2021-10-17,12223,77080,51
2677,69086,2020-06-08,150,37497,8
8665,169594,2019-06-19,6242,8487,28
9931,229389,2020-04-17,2616,17674,28
626,239435,2022-01-21,11715,40575,29
14826,287632,2020-08-08,4522,22521,82
5644,61713,2020-03-23,14816,21426,57
12976,141603,2022-06-23,7264,86363,7
2707,294206,2024-12-19,2092,96720,7
13912,141922,2019-04-30,1867,36573,94
3993,277431,2024-04-29,14603,12050,97
13408,345906,2023-02-28,11759,33488,16
14786,225387,2021-12-05,10977,48143,87
2383,276906,2023-08-05,12007,13237,68
8587,354678,2019-08-18,9661,7273,99
3505,61206,2022-12-19,639,14753,85
7266,362338,2022-06-15,7294,83619,90
14336,128570,2024-12-31,6627,21660,76
9807,332226,2020-02-18,5702,57299,40
7476,392718,2020-07-01,12048,58024,94
7805,88075,2019-02-02,13657,74496,47
9510,128011,2022-11-22,10302,54736,20
14854,182927,2019-06-05,13531,10356,74
7645,177272,2021-02-21,11327,52824,87
12252,278812,2024-12-30,1670,16885,90
8080,162933,2019-11-21,5940,6891,24
7498,144163,2021-10-05,2166,8696,88
1509,277470,2021-03-06,13939,43045,59
4105,71855,2020-08-02,7453,59650,9
4514,219120,2021-10-08,3318,9699,95
4955,166711,2022-05-01,2047,57053,86
8760,236210,2019-02-14,11059,81910,80
7922,11040,2020-06-23,8823,50249,33
10452,215917,2023-06-03,5496,84096,37
3804,196494,2023-10-02,4465,29472,100
107,114309,2022-05-19,2975,83688,52
2625,242205,2023-02-16,4297,70504,100
3488,276601,2019-03-06,6534,27690,8
5995,247710,2022-04-23,10645,12095,61
11564,19764,2022-10-07,10438,91193,89
2506,255007,2019-12-18,7807,26966,46
923,339136,2023-06-09,14625,37938,84
12575,370018,2021-07-09,10513,45444,76
13163,54789,2023-04-15,13118,5127,98
12492,267606,2019-11-21,2928,70070,26
10808,258122,2019-06-07,1689,11122,13
9508,318941,2022-06-03,13293,14519,79
10165,60392,2019-02-02,468,38514,42
8618,340053,2023-03-10,5779,68658,84
3555,151185,2023-05-10,1882,16542,95
11255,115239,2019-07-22,11792,22956,49
9755,68025,2020-08-26,7147,72264,45
3988,361638,2021-11-09,7108,61203,82
7052,381294,2022-04-19,3461,88021,44
