Data,PaymentID,GarantyID,ClientID,DiscountID,ProductID,AmountProducts,TotalPrice,TotalPriceDiscount,EndGaranty
2019-07-25,60,2038,5778,39,8699,88,8535.3,1512.19,2021-01-04
2019-12-07,50,32821,7048,81,62724,18,9207.36,7482.54,2020-09-11
2019-01-09,17,5539,1458,89,26006,45,8610.98,2558.05,2020-08-26
2019-09-30,76,42437,2348,40,15428,65,1430.9,48274.58,2020-08-13
2019-03-15,42,63116,2927,52,20708,96,2054.26,17958.15,2019-09-07
2019-04-21,81,6310,2917,47,27208,31,5493.62,39759.14,2020-03-29
2019-09-16,87,19530,4071,90,6149,77,110.3,49759.12,2021-03-20
2019-02-02,43,38022,4345,21,3294,36,3842.3,48482.38,2020-06-12
2019-11-26,25,37243,9403,78,54131,70,3708.33,6223.0,2021-07-04
2019-10-18,95,416,4310,44,24520,18,5118.5,28565.85,2021-07-08
2019-04-06,3,39765,6964,55,4524,71,8127.36,7501.74,2021-06-11
2019-10-16,59,9982,9080,34,7772,60,8819.29,36877.89,2021-05-19
2019-11-30,6,4496,1026,7,48681,35,9552.91,8712.19,2019-11-24
2019-07-12,44,19440,7286,72,4216,33,4352.79,31981.35,2020-12-10
2019-09-22,37,59575,8561,83,30927,64,1487.35,43346.99,2019-12-15
2019-05-02,84,55805,312,64,56340,44,3155.78,33749.61,2020-02-27
2019-06-15,27,6688,4075,32,9084,58,5696.93,19169.38,2020-11-16
2019-04-20,15,63597,2897,97,61326,17,1903.02,22755.57,2020-04-09
2019-07-24,61,62614,3911,20,46147,49,6570.26,25570.44,2020-10-16
2019-11-14,44,16497,654,87,42911,84,4605.74,26546.59,2019-11-15
2019-09-01,77,69144,7357,33,57930,74,9680.97,9148.19,2019-02-28
2019-10-20,19,30428,213,90,38861,66,3955.58,3672.12,2020-04-08
2019-12-07,69,28686,9687,22,49800,12,7548.76,49826.96,2020-08-14
2019-12-05,100,66829,3945,35,39313,36,5848.4,3141.31,2019-07-04
2019-04-25,23,64612,475,75,59255,25,8768.44,39180.72,2021-03-06
2019-12-12,12,65137,4368,90,63477,71,4604.85,36718.46,2021-02-27
2019-07-20,29,419,7661,33,13625,4,2617.69,44863.77,2020-08-19
2019-03-11,10,29547,8349,83,42101,8,7602.09,11233.92,2019-06-13
2019-04-27,13,21056,3943,12,21681,19,9345.2,24787.81,2019-04-28
2019-07-12,21,46580,2778,49,19165,4,9185.29,32959.78,2021-12-01
2019-03-08,39,26631,8324,10,57682,19,1630.91,16882.79,2019-07-21
2019-11-06,28,42418,2275,49,24508,17,3320.49,27105.14,2019-05-19
2019-10-17,57,2487,9061,57,50467,32,9174.18,45072.25,2021-05-23
2019-12-24,26,13751,5344,4,1507,33,9311.38,36588.78,2020-01-19
2019-01-26,98,17002,6969,27,24804,73,3267.83,37687.32,2020-08-24
2019-10-21,67,45849,2525,92,52563,99,6311.59,31222.02,2022-01-13
2019-06-16,7,64370,4665,88,44854,11,5098.4,28750.52,2020-07-11
2019-03-19,58,14494,7807,32,30238,52,3933.61,4070.84,2019-07-16
2019-12-12,9,27863,930,33,5312,40,8250.46,31665.69,2020-07-04
2019-01-25,100,51087,7646,20,1522,79,4613.38,37539.45,2019-06-05
2019-07-17,56,49795,2463,4,47867,53,6845.62,29369.9,2021-07-06
2019-11-09,82,34793,3755,26,6577,28,1444.74,36964.86,2021-05-20
2019-06-13,63,3124,8402,46,21610,35,6429.47,561.81,2019-02-10
2019-05-31,27,41979,601,89,3553,91,7921.62,4257.01,2019-06-07
2019-02-16,64,21364,9435,93,55328,5,4773.62,17879.7,2020-09-13
2019-06-23,51,51527,5068,56,2744,70,4357.04,42719.89,2020-06-02
2019-05-10,83,70145,4175,49,47282,38,6873.04,3655.06,2021-01-03
2019-10-14,26,3467,8416,96,16757,96,1374.97,4570.61,2019-03-13
2019-04-25,38,10380,6680,52,17717,91,5053.35,12123.22,2020-03-31
2019-12-05,50,3687,6937,39,36160,37,7062.09,48024.28,2021-07-11
2019-05-06,33,42809,4881,21,30781,90,5999.48,26306.73,2020-02-12
2019-10-11,61,31371,8404,23,45505,80,8434.89,8294.87,2021-04-02
2019-10-28,87,51492,9805,93,26287,17,8477.27,9781.27,2020-03-17
2019-08-01,38,71133,47,3,48383,24,2145.33,26701.02,2020-11-08
2019-12-29,35,44068,3046,91,33527,44,991.39,28228.62,2019-09-03
2019-09-12,92,54587,2980,9,14059,8,3546.63,2456.12,2022-01-18
2019-04-20,77,71695,3933,14,37307,38,5370.19,6726.9,2021-08-14
2019-10-19,48,32919,6970,67,2768,75,9891.06,8184.67,2021-04-05
2019-07-13,56,55085,8782,61,29133,46,2105.37,43016.3,2020-10-10
2019-08-30,44,64916,3334,28,61048,53,3767.73,29272.7,2019-04-02
2019-06-22,100,44855,9438,74,48263,94,5487.47,30133.01,2020-02-04
2019-04-23,55,57316,7736,100,32489,79,9242.54,5432.29,2020-09-13
2019-03-21,22,45407,1252,3,15302,41,5621.59,3586.72,2021-03-07
2019-06-18,52,28573,6834,12,13602,24,409.39,13765.13,2020-11-13
2019-11-18,9,68872,7552,14,11913,30,9967.95,27849.64,2021-08-15
2019-07-20,40,24553,807,97,42766,12,1662.09,29869.76,2019-04-29
2019-10-28,33,31722,9031,64,9380,98,9707.91,23824.69,2019-05-02
2019-12-17,82,64724,1278,23,60543,87,4110.97,44952.56,2019-11-09
2019-03-16,18,54578,568,6,25592,66,7250.13,46101.12,2021-07-02
2019-05-15,73,13327,3570,62,41205,51,1324.62,31866.6,2021-11-22
2019-12-06,92,67630,4621,29,40383,26,2645.07,48038.15,2021-07-06
2019-04-04,29,58021,4810,27,8704,58,3181.26,36797.8,2020-10-31
2019-10-12,5,55584,7747,18,17095,66,5535.91,12042.76,2020-11-01
2019-11-23,25,66940,4891,81,40677,94,5197.79,48965.57,2020-12-01
2019-08-12,86,4540,6981,90,55323,80,2607.38,5384.12,2021-04-02
2019-03-24,35,65789,2553,69,53462,44,7139.41,15599.25,2020-08-30
2019-06-16,85,3937,1747,93,3191,69,3683.92,10495.98,2019-08-14
2019-02-05,12,1744,3847,45,38403,4,6059.97,46590.74,2019-03-11
2019-05-25,89,2881,9066,74,52926,20,3172.15,889.66,2021-10-29
2019-06-19,23,40519,2095,34,35283,9,8701.94,3518.6,2021-05-05
2019-11-18,68,5496,2308,43,46869,58,6927.59,26795.94,2021-03-22
2019-08-28,42,60587,6833,76,28162,4,9276.68,26687.6,2021-03-30
2019-12-28,80,37916,544,62,54625,52,1969.46,43666.92,2019-04-12
2019-11-04,37,66691,3423,9,26801,93,1707.98,14879.64,2020-10-05
2019-08-08,49,37556,6854,12,25427,47,1032.12,7385.76,2020-07-08
2019-01-28,91,47347,405,29,27500,25,6118.64,39441.77,2020-11-13
2019-11-25,50,17576,544,83,12543,37,23.75,13519.62,2019-09-28
2019-10-23,37,12925,2044,12,22636,80,5826.89,49897.38,2021-05-29
2019-06-13,36,35252,6557,77,57122,96,3519.76,2901.62,2021-11-24
2019-02-08,89,38413,5595,17,57504,17,5446.27,37172.42,2020-03-19
2019-01-22,15,17680,4170,35,5907,30,7231.94,16421.4,2021-04-30
2019-02-15,84,54009,6173,21,20748,52,2670.61,29931.98,2021-09-27
2019-01-13,88,27623,2026,21,49416,62,2988.78,21107.35,2021-07-03
2019-05-11,40,68904,9491,63,2596,87,9841.88,6360.55,2020-09-05
2019-02-24,75,63942,6245,89,22985,65,7089.95,20533.8,2021-07-26
2019-03-06,93,56408,1250,15,49125,13,8966.17,7673.5,2021-06-08
2019-04-22,37,69878,5408,36,35904,4,8637.11,32361.34,2019-04-03
2019-05-14,20,59273,1166,12,43618,72,5768.21,31994.41,2021-01-17
2019-11-01,84,4260,5599,76,4777,53,9127.66,5500.64,2021-04-25
2019-12-29,21,13231,4839,18,59,48,2557.56,34864.96,2020-05-29
2019-04-29,3,13005,1336,1,25242,81,5118.55,21627.29,2021-11-01
2019-03-11,80,13879,6614,71,12503,73,5164.78,6555.67,2021-12-22
2019-04-08,29,8171,9557,21,45010,2,53.08,1552.86,2021-03-18
2019-05-09,86,25764,664,38,1909,9,9746.57,37133.54,2019-10-20
2019-02-08,79,62660,2053,23,38367,89,8004.54,7897.95,2020-02-10
2019-04-03,15,22171,706,60,47352,89,1866.14,12442.34,2020-07-23
2019-06-12,80,22462,7845,45,48037,65,6079.64,41533.62,2019-04-08
2019-01-30,79,64389,9150,28,10889,17,1704.51,33582.69,2019-05-05
2019-04-26,48,68748,4040,7,40576,46,991.65,42738.84,2021-01-04
2019-11-27,10,45654,1857,57,15688,15,4152.42,42356.61,2019-10-30
2019-08-06,8,3227,4521,20,12938,87,1534.41,2884.61,2019-06-07
2019-07-26,50,778,8409,47,32827,15,4003.52,24309.13,2020-08-08
2019-06-28,65,52181,9227,20,51680,29,3541.59,35268.1,2019-12-10
2019-12-08,7,30436,2691,55,50074,25,2487.91,31440.33,2022-01-12
2019-03-26,74,3611,8441,89,52551,2,7670.56,10948.06,2020-02-06
2019-04-02,9,8049,4611,43,8936,3,5597.1,49845.49,2021-07-10
2019-09-25,18,46953,2553,99,16080,90,7466.15,3659.41,2020-11-24
2019-02-12,61,23130,7038,35,53938,39,310.46,31237.08,2021-08-20
2019-09-05,7,2729,3429,49,26232,7,9402.77,2576.98,2021-11-22
2019-01-11,30,71314,9109,19,46292,34,2807.26,16617.15,2021-04-28
2019-08-02,87,19589,8232,92,28819,2,6908.03,922.62,2021-12-27
2019-11-28,2,10985,6192,77,17021,56,8461.95,43426.56,2021-09-06
2019-04-30,18,31364,9348,48,36762,44,3743.36,16297.83,2021-06-25
2019-11-14,66,32809,4993,76,10327,61,1940.01,2519.73,2021-07-21
2019-02-08,78,30640,7760,87,58830,41,4969.35,49430.48,2020-11-10
2019-08-08,20,24432,8498,55,4638,96,3988.88,8045.02,2021-02-03
2019-09-30,98,49480,4161,52,60646,62,4140.26,38114.42,2019-05-17
2019-10-12,12,4868,1157,45,9585,65,2176.78,37723.48,2019-03-13
2019-07-25,10,49931,1302,47,15160,77,5846.35,10262.36,2019-09-30
2019-07-23,58,33059,6166,71,54846,37,8585.75,9017.94,2020-08-02
2019-09-22,47,14510,5122,24,62027,54,44.37,18413.1,2021-04-24
2019-11-24,38,58878,9502,90,19645,35,3870.49,27697.44,2020-04-14
2019-08-19,61,33933,446,1,29585,45,6386.99,13269.69,2021-11-20
2019-04-06,30,53524,4573,35,16668,46,1399.56,18371.11,2022-01-25
2019-10-28,41,51220,3183,11,16655,13,8356.92,47950.42,2021-08-13
2019-12-27,67,65634,5435,20,53838,40,2605.59,3097.51,2019-08-26
2019-04-07,51,10559,7956,4,7837,81,7869.72,17011.44,2019-10-31
2019-05-27,67,55302,9527,74,60569,4,3783.04,24846.39,2019-09-23
2019-09-22,47,8911,590,86,8694,50,5659.26,5876.56,2021-11-17
2019-01-24,44,44678,8662,32,2008,65,7469.87,45833.18,2021-01-28
2019-01-24,50,51548,817,20,26767,53,1680.9,8922.59,2020-12-01
2019-11-05,24,31347,1484,22,61099,46,5584.76,12662.06,2021-11-30
2019-05-25,99,57817,7012,5,59425,10,123.86,8349.66,2021-05-26
2019-09-07,17,34989,3760,30,41057,51,5295.3,5327.84,2022-01-17
2019-11-18,82,23475,8706,92,28508,44,3297.69,38505.22,2019-07-06
2019-10-11,95,73756,5760,21,55299,88,7298.64,35497.42,2020-03-20
2019-08-20,28,17032,1845,70,36604,12,2238.71,8582.03,2020-02-20
2019-09-20,1,57254,6242,5,11162,31,2026.55,36391.45,2019-06-07
2019-06-20,42,13735,9564,61,45169,4,3869.56,42534.54,2020-02-01
2019-04-29,34,27530,5666,86,24198,17,8760.06,19793.54,2021-11-12
2019-05-28,61,30915,1414,54,51662,27,3052.54,39249.58,2020-01-05
2019-02-03,3,57773,7423,48,25544,93,5002.55,38341.57,2019-06-04
2019-01-25,89,3404,2837,25,44774,32,7304.71,38909.98,2019-07-21
2019-01-17,93,46822,7518,47,6429,81,1980.34,34886.75,2021-08-22
2019-10-22,81,8288,1681,48,41457,58,1267.02,27056.33,2020-03-05
2019-10-14,94,40182,5631,81,11467,40,3988.37,15276.36,2021-06-29
2020-01-01,91,36243,3867,91,21337,44,4023.92,2505.35,2019-04-01
2019-08-17,35,57717,7067,88,21959,41,6901.52,25841.26,2021-04-17
2019-07-17,75,14049,7703,15,48078,58,3855.44,13316.97,2020-12-16
2019-09-05,20,13398,1362,23,25181,90,4455.84,46502.01,2020-03-17
2019-12-28,41,1049,47,23,14459,93,9213.72,27972.1,2021-03-26
2019-04-17,8,50964,7904,78,30592,78,7769.88,21469.32,2021-07-14
2019-04-09,94,39008,1151,47,20577,69,7093.8,40358.05,2021-05-13
2019-07-09,82,30690,684,57,57789,29,805.78,13704.77,2021-08-31
2019-12-21,65,5917,1491,68,24423,39,8328.56,35852.5,2019-10-18
2019-09-16,59,25401,8158,8,50084,38,2337.57,18710.33,2021-11-22
2019-04-24,47,45066,5228,51,15851,95,3404.91,11177.49,2021-08-09
2019-11-19,71,73031,9252,62,22146,89,1945.6,10536.07,2021-09-17
2019-07-07,69,39588,7491,17,58496,91,6592.41,27379.04,2020-11-28
2019-03-09,79,8245,434,53,4683,6,6577.35,16711.49,2019-09-16
2019-01-20,37,52245,830,83,34918,67,9652.98,27174.29,2020-04-01
2019-09-23,78,5149,4060,38,55734,93,9286.6,27944.54,2021-09-06
2019-02-20,98,27158,7704,65,46572,100,2614.22,21864.52,2021-10-04
2019-12-22,73,21414,2409,22,36291,63,436.54,1127.06,2020-01-19
2019-01-21,69,260,4926,44,9968,70,8828.42,27399.7,2020-05-06
2019-03-17,79,4817,2024,65,3161,52,2542.48,7394.06,2021-08-05
2019-11-21,63,6521,1108,98,19148,7,8490.18,42808.0,2021-04-11
2019-03-12,60,18925,2878,5,49791,4,2337.88,49306.14,2020-07-10
2019-07-04,72,72128,7362,19,45078,49,4049.55,22912.66,2022-01-26
2019-06-24,71,5462,4159,28,25734,19,1049.38,29094.61,2021-11-30
2019-01-15,13,46750,1832,44,38121,49,1864.68,40446.62,2019-02-16
2019-10-31,41,41483,5142,53,8329,39,5325.37,40209.09,2021-09-21
2019-03-19,79,40118,2669,36,20447,40,8560.54,13073.59,2020-01-13
2019-05-26,49,49873,2897,51,58105,58,9136.93,49649.46,2020-01-11
2019-03-31,15,5563,181,75,31520,80,3731.22,16522.5,2021-08-18
2019-05-10,81,11078,9294,89,19764,91,6837.86,44628.46,2021-12-19
2019-10-11,44,32179,1115,56,59620,38,3803.43,39174.2,2022-01-06
2019-02-17,58,32343,5783,75,42580,52,7930.2,24804.95,2020-09-07
2019-03-21,96,9464,8585,12,27104,24,8777.14,10349.14,2020-03-01
2019-02-08,69,72067,3471,33,57957,49,7295.94,4696.25,2020-06-18
2019-11-24,96,44087,2953,28,2279,29,2479.52,8975.45,2020-02-14
2019-03-29,20,60707,8324,59,38427,15,4985.22,32821.09,2019-02-11
2019-10-06,90,3754,8451,50,46725,74,7594.63,43058.76,2019-03-06
2019-10-18,72,7412,3490,73,34231,95,6296.73,48113.04,2021-07-19
2019-02-10,66,40037,8918,21,37082,18,6197.14,41319.71,2020-04-21
2019-02-03,67,25405,3069,45,8581,28,4577.1,20727.33,2019-04-17
2019-08-21,15,25717,5388,5,55474,88,6038.44,42429.38,2021-06-19
2019-10-28,55,36442,8159,38,56694,59,5634.24,23989.66,2019-12-29
2019-11-18,100,24985,7520,35,17927,9,2545.28,47829.66,2020-05-08
2019-01-23,46,71581,471,64,31816,78,3710.35,25248.88,2022-01-02
2019-05-15,46,23948,9457,82,34598,68,5448.0,43183.26,2020-05-08
2019-07-16,42,71600,4251,28,14125,89,7268.55,35597.9,2019-08-30
2019-09-21,95,12158,8507,100,19654,64,9844.37,40609.57,2019-03-15
2019-10-19,1,37309,9470,76,13783,29,451.89,17618.8,2020-07-21
2019-02-27,34,51091,416,60,3156,81,5356.05,2981.83,2019-06-18
2019-04-30,87,28774,8509,47,51096,39,7252.46,29293.95,2020-08-26
2019-10-14,33,65964,1704,26,18064,23,3882.82,32490.4,2019-07-19
