Data,PaymentID,GarantyID,ClientID,DiscountID,ProductID,AmountProducts,TotalPrice,TotalPriceDiscount,EndGaranty
2019-02-21,5,43868,9117,41,26695,9,7165.58,44201.74,2020-04-29
2019-12-21,91,45634,6714,20,15278,86,6229.88,3196.11,2021-05-28
2019-02-05,97,38236,1060,28,31922,34,7598.58,16160.7,2020-03-03
2019-04-19,16,67469,5182,56,29874,91,2680.99,45124.35,2019-09-28
2019-10-02,52,41076,6566,31,58507,47,3410.04,14203.31,2020-09-04
2019-11-07,58,427,8155,65,20886,7,4363.12,34988.31,2020-01-24
2019-06-15,99,30153,1011,100,21391,80,9439.71,24108.82,2020-10-25
2019-12-16,26,1328,4753,67,47220,39,5366.8,47330.3,2019-10-04
2019-05-05,56,2336,5446,86,56058,82,9269.64,27993.57,2019-12-12
2019-05-30,66,621,6833,18,17734,30,6824.26,46998.03,2021-05-12
2019-10-19,37,50602,5837,100,9813,65,6296.96,28888.45,2021-11-08
2019-03-13,25,61376,3311,53,26912,82,2409.29,46758.13,2019-12-08
2019-11-17,34,13009,3659,94,6437,1,5825.06,6542.3,2021-05-11
2019-05-29,34,62672,6718,25,11912,7,2629.32,22407.56,2021-07-11
2019-04-27,54,1361,4817,78,51936,91,3106.91,42275.55,2019-12-09
2020-01-03,92,28324,844,70,46096,56,4941.59,30902.78,2020-06-07
2019-01-22,26,73554,2642,83,49584,45,1373.38,35842.35,2019-08-15
2019-05-21,81,55195,9821,85,51937,54,5927.41,19365.87,2019-12-23
2019-06-23,31,37436,4047,32,52135,82,2708.62,38956.42,2021-11-24
2019-07-03,28,43233,2470,31,12442,20,7774.96,39538.79,2021-05-06
2019-05-08,37,46266,7155,67,54914,46,2125.19,6969.29,2020-11-11
2019-10-24,97,8222,8881,97,63594,95,5980.97,46949.07,2020-09-22
2019-02-13,74,7256,1495,63,15340,30,7261.3,16813.38,2019-08-13
2019-04-29,9,30327,9067,15,155,93,1999.14,36148.47,2020-10-01
2019-02-15,57,21811,1405,17,39730,39,3823.48,31609.69,2020-07-02
2019-01-10,69,20909,3641,45,37724,75,2107.5,48872.04,2019-03-10
2019-04-19,22,46169,3843,60,30281,100,5979.07,47928.27,2021-07-26
2019-01-11,86,37519,2840,60,15492,43,4630.34,30242.9,2019-11-04
2019-06-12,55,4968,6374,3,29740,11,402.88,7590.44,2020-02-16
2019-08-08,68,28595,3481,91,30928,28,5323.58,18668.47,2020-02-29
2019-10-09,48,5931,4395,8,52550,11,7878.99,13685.03,2019-09-18
2019-10-20,8,42707,3501,63,53594,57,3954.44,46110.91,2021-08-04
2019-03-20,14,31823,7106,21,5945,27,2253.26,40654.29,2020-11-10
2019-12-30,74,10213,1716,66,56085,52,1934.36,33044.41,2021-03-21
2019-06-10,76,20214,514,11,28061,25,6922.9,14635.72,2020-11-05
2019-01-17,33,55902,5913,43,61329,54,351.56,42543.96,2019-07-19
2019-06-28,3,60826,8124,89,62003,67,2707.21,13290.18,2022-01-21
2019-05-20,35,11145,9970,19,54227,38,5188.76,44271.92,2019-05-27
2019-10-28,84,28870,822,80,14483,73,575.8,24894.45,2019-10-26
2019-04-10,33,31852,1010,62,55287,55,7536.15,36777.91,2021-06-15
2019-06-14,57,27648,9376,97,9929,77,4727.76,17606.49,2019-05-01
2019-05-30,78,8949,7239,59,10393,60,9097.6,29662.76,2020-12-19
2019-02-27,84,50888,5650,87,27829,39,754.29,19222.08,2019-07-24
2019-12-27,78,51734,3739,41,56719,94,3097.38,40581.11,2021-11-11
2019-07-18,52,45211,185,12,2980,87,333.78,28899.66,2021-12-07
2019-02-25,40,13583,86,69,19867,91,300.62,20841.68,2020-05-13
2020-01-01,73,56681,6710,80,53867,87,8516.96,11467.53,2020-11-08
2019-10-04,33,4490,3080,1,60940,71,7787.15,5267.53,2020-07-08
2020-01-04,85,66169,5393,68,44098,17,9096.22,37046.31,2022-01-17
2019-05-10,7,74894,6223,64,28980,6,4939.46,6624.42,2020-12-23
2019-09-01,42,42477,8556,44,20811,14,823.58,49273.86,2020-03-23
2019-08-11,25,9723,1507,41,62738,1,8413.28,14952.95,2019-06-09
2019-10-18,79,33899,307,11,47209,100,8904.08,8070.63,2021-04-11
2019-04-16,78,60246,7932,32,51713,51,4512.4,27727.89,2020-12-05
2019-03-30,43,64402,9890,13,1934,49,3575.29,2984.65,2020-01-09
2019-04-20,89,41333,2001,85,28148,15,1616.15,26552.66,2020-07-14
2019-06-25,2,41019,809,99,40398,98,6085.68,11969.61,2019-03-09
2019-12-14,31,47967,1886,31,10635,5,7267.88,19523.08,2019-05-04
2019-03-05,29,6997,4027,40,34857,5,8760.2,10445.43,2021-06-13
2019-03-28,83,3668,3473,76,55298,38,9351.79,16653.97,2021-07-02
2019-02-11,57,33938,805,87,32483,76,943.37,23431.75,2020-01-30
2019-10-03,35,39929,6730,92,10709,59,3327.5,16450.26,2021-06-21
2019-12-15,47,46559,5368,23,48680,8,9841.03,4000.96,2022-02-02
2019-08-20,16,11181,3484,45,29170,45,8010.47,4279.77,2019-08-01
2019-02-16,89,72955,9242,91,32616,99,9310.26,39583.06,2020-02-11
2019-05-28,67,51685,3609,10,34450,29,9534.11,590.52,2020-08-03
2019-12-14,69,20136,5099,61,34153,85,5307.84,10738.7,2020-10-07
2019-08-29,90,57655,5502,25,33757,68,3913.18,4925.78,2021-06-10
2019-10-24,29,56970,6998,7,59292,53,5548.06,49606.88,2020-08-01
2019-04-19,90,27689,8598,62,43533,98,8128.98,45720.47,2019-12-08
2019-04-17,80,20555,8343,26,50821,49,8913.96,39026.72,2021-12-09
2019-09-15,99,40553,5225,76,34458,56,3785.9,16011.41,2020-09-23
2019-11-11,89,44760,6487,67,54985,55,5119.86,29942.78,2021-09-16
2019-03-02,4,59889,3429,3,19731,66,2452.94,26662.16,2019-07-09
2019-09-26,59,24341,2750,4,24983,51,3147.48,1336.77,2019-07-28
2019-08-22,86,47114,2636,52,55565,37,5941.46,46398.69,2020-11-07
2019-07-12,99,44454,1678,12,6293,65,4607.23,27505.68,2021-10-03
2019-02-02,51,63967,7208,76,48036,51,6483.61,31935.34,2020-10-13
2019-10-27,43,60748,5864,71,58733,45,4106.78,24877.76,2019-03-17
2019-01-30,71,60680,8286,57,36545,41,275.31,25169.87,2020-08-13
2019-12-10,1,16873,8256,72,5852,1,3143.51,36815.21,2019-06-13
2019-09-26,75,67,8307,25,5816,60,3354.65,18446.75,2019-05-13
2019-10-11,54,27074,1153,5,36449,85,9332.83,31169.62,2021-06-22
2019-09-10,63,43729,8540,16,44080,56,7697.42,49644.1,2020-04-05
2019-05-06,24,53829,9974,29,31361,87,2697.19,4503.12,2021-06-26
2019-08-01,61,74174,7377,77,14743,41,8043.28,10200.11,2020-03-07
2019-08-28,96,30714,5690,90,8146,5,2089.45,46809.65,2020-07-04
2019-12-31,45,30395,6448,40,2260,43,2887.48,40065.86,2021-12-19
2019-04-22,10,39296,4518,65,41557,11,4740.31,10840.01,2020-09-20
2019-05-23,63,64629,5921,44,58594,88,9852.9,41699.88,2020-05-09
2019-02-08,5,20961,2149,50,47037,16,7772.98,46503.23,2020-10-24
2019-10-18,64,6757,4656,79,29642,32,1386.65,39149.21,2020-02-29
2019-11-30,42,57142,4566,16,57781,12,8412.33,11199.11,2019-05-11
2019-04-18,81,32696,5454,44,25695,50,6252.49,44594.58,2021-12-29
2019-09-29,83,56627,3513,71,56250,31,5734.47,25422.89,2020-09-08
2019-09-17,67,63396,2569,67,55226,18,769.02,18339.7,2020-03-31
2019-04-26,20,5468,5609,88,36540,66,4419.11,22975.4,2021-03-04
2019-04-10,14,60352,2189,70,1795,98,7966.39,16732.2,2020-03-08
2019-08-05,53,55620,4535,50,19310,85,4754.74,11008.33,2021-11-16
2019-10-21,5,4908,8394,92,45458,70,8378.48,3867.98,2019-02-15
2019-05-20,26,73647,4771,56,41680,20,6098.78,42936.6,2020-01-20
2019-01-16,57,9772,4429,7,61269,53,6416.04,43986.53,2019-09-22
2019-09-01,63,48637,8528,85,20015,4,6053.35,37643.38,2019-10-25
2019-11-20,6,44515,1710,45,40289,37,6108.38,29105.94,2020-02-28
2019-05-14,58,6521,7395,73,21759,94,7819.25,31764.59,2019-08-25
2019-08-17,91,32615,2609,48,1125,56,840.81,38334.61,2020-06-21
2019-09-26,69,19643,5820,90,55511,89,7471.65,39824.62,2021-06-06
2019-12-20,47,74867,1186,56,10044,16,5476.71,20944.54,2020-11-30
2019-12-13,36,64742,6570,47,43066,92,8631.31,47580.19,2020-09-30
2019-03-26,31,24637,963,77,35045,27,4968.68,39214.99,2021-11-27
2019-10-15,2,41776,959,92,38956,38,6277.24,24835.44,2019-04-27
2019-07-01,33,68385,3157,96,10663,53,653.66,3804.36,2020-04-27
2019-07-15,43,68902,5400,70,51888,3,4838.68,47249.27,2019-04-13
2019-04-15,37,39182,850,38,11384,48,6844.69,26795.21,2019-04-28
2019-06-06,72,2124,6624,16,37865,69,6904.3,46347.49,2020-08-24
2019-05-12,29,21838,3884,34,6377,66,751.47,28785.93,2020-10-29
2019-04-05,9,493,7123,8,9275,17,6009.94,17328.46,2021-04-24
2019-01-13,90,67183,9889,64,20667,48,7884.37,38259.67,2020-06-25
2019-02-08,4,45210,2072,46,42494,77,6604.11,6529.36,2019-04-08
2019-02-18,86,63124,5226,72,41726,26,3306.49,19828.49,2019-08-18
2019-04-29,34,7456,9366,44,29808,9,9612.96,38412.88,2021-12-19
2019-11-25,35,13341,4922,41,25714,46,4032.13,12503.12,2021-01-20
2019-11-07,8,72454,9877,47,4404,11,8189.97,47620.73,2021-05-16
2019-04-12,31,54378,8378,2,47387,18,2876.32,3526.54,2021-06-23
2019-01-19,57,37183,2330,83,27697,72,5066.3,13884.35,2019-09-07
2019-05-01,25,5130,3239,65,830,26,4572.83,10742.28,2019-05-26
2019-05-29,87,52790,3042,91,35645,35,3035.11,29256.7,2019-04-10
2019-01-10,61,8100,154,63,5278,75,131.76,18964.2,2019-05-01
2019-07-20,27,12635,8446,72,3805,24,1995.1,40492.0,2020-09-12
2019-07-06,34,17167,3983,26,19460,93,4520.25,41900.09,2022-01-23
2019-06-09,13,52967,1027,46,17165,16,6218.21,25936.27,2020-01-09
2019-05-25,98,4422,849,68,51155,27,6791.49,31104.74,2019-07-13
2019-08-26,65,24820,3879,59,8226,59,1762.24,25093.37,2019-04-14
2019-05-03,85,48586,9185,35,60319,98,3291.35,13472.72,2022-01-14
2019-08-15,99,27948,4267,11,46003,28,8402.23,37076.91,2021-11-11
2019-02-10,29,71193,3280,20,34841,36,9144.0,24812.16,2020-03-22
2019-11-26,80,62219,1134,95,10565,11,9491.07,4530.75,2020-06-13
2019-09-15,76,1098,3832,70,28306,51,8102.2,27894.05,2021-10-13
2019-11-20,67,74918,1587,33,5853,43,4617.5,6885.76,2019-07-31
2019-08-26,76,16590,7083,83,61906,43,7899.2,24257.71,2021-07-12
2019-04-28,72,19347,2933,30,29010,96,5915.61,14930.95,2019-04-12
2019-03-11,76,1838,9360,89,28440,86,2384.25,10765.85,2019-04-02
2019-09-07,74,52509,8666,55,30285,71,2612.77,1268.43,2019-02-09
2019-07-03,38,15241,3955,32,29748,61,632.54,13587.43,2019-04-16
2019-03-04,83,61923,8394,31,44139,69,4722.19,23603.51,2019-08-25
2019-12-12,41,11117,1562,29,2237,44,921.16,24325.28,2020-06-02
2019-06-25,97,1793,3311,4,17446,70,9397.09,17349.45,2021-05-30
2019-09-15,40,49780,6030,49,13765,88,2307.63,39761.63,2021-02-08
2019-02-28,90,28679,416,4,18914,13,8881.96,157.19,2020-01-27
2019-07-02,91,36301,5203,23,34285,6,2642.85,46478.32,2020-06-24
2019-07-11,70,73814,9542,59,43965,85,9727.29,36770.52,2020-12-05
2019-08-06,30,52622,9477,60,49908,46,5022.97,23107.53,2021-07-30
2019-06-28,58,26730,6081,85,15706,41,1958.74,7638.42,2021-03-30
2019-11-12,93,15667,7693,3,35882,47,5443.77,41234.06,2019-03-17
2019-01-22,27,62733,461,24,28748,23,2491.56,28237.48,2022-01-02
2019-07-19,27,40700,4090,18,25723,38,2937.65,33262.74,2019-12-19
2019-03-11,95,10876,5361,6,47222,85,5388.62,29589.03,2019-11-08
2019-12-27,91,53437,1292,86,59427,80,5255.71,5491.42,2019-10-13
2019-02-20,2,20475,411,83,48852,55,3592.9,43548.02,2021-07-19
2019-11-02,43,50719,7370,9,41547,80,6502.77,4487.38,2020-10-23
2019-06-05,91,7071,4931,4,38980,85,4090.16,40047.27,2019-11-30
2019-04-08,80,24571,9217,44,11912,90,4286.26,8635.16,2020-02-22
2019-03-23,85,70556,5088,53,14373,89,7168.71,49486.94,2021-10-12
2019-12-01,18,34024,8212,59,10033,19,9682.74,26729.69,2021-11-21
2019-12-12,40,50804,3517,43,25678,11,6871.84,7221.81,2019-07-09
2019-10-26,51,34455,4860,84,37239,85,2314.07,13709.09,2019-11-15
2019-01-10,83,25208,8313,82,56318,96,8570.38,29697.4,2020-07-29
2019-09-24,47,70119,3819,70,27377,22,7921.34,6826.38,2019-11-20
2019-12-31,63,30204,8443,3,35677,53,1400.68,10563.52,2020-08-15
2019-05-31,53,17033,8862,87,30072,27,7837.39,45229.18,2021-04-04
2019-08-17,60,40113,9698,38,53097,66,3247.19,36760.13,2019-05-12
2019-05-15,3,64567,5981,26,45485,10,9447.42,14504.92,2021-04-07
2019-08-13,94,51229,3444,90,2138,24,5531.57,36499.46,2021-12-26
2019-02-27,75,53618,3898,2,14352,20,2447.87,26751.13,2021-07-16
2019-10-16,77,26514,2984,72,27203,23,9705.23,22313.42,2019-12-17
2019-09-08,97,62065,8718,91,4125,77,6690.48,17020.9,2019-09-19
2019-08-12,67,47744,714,91,61681,31,4260.89,20048.05,2021-02-21
2019-11-03,21,54361,2082,98,19344,97,8724.89,14036.86,2020-08-13
2019-10-12,40,54318,2883,39,19760,16,462.9,28145.82,2019-07-13
2019-07-07,88,13378,375,59,30541,4,7523.55,8337.61,2019-03-25
2019-09-25,65,14381,1719,52,6772,58,224.76,30880.19,2019-08-07
2019-01-11,34,51,4625,88,33718,14,1787.75,47941.4,2022-01-12
2020-01-05,59,50238,5556,90,24038,17,6307.7,2062.99,2021-06-13
2019-06-13,24,50169,9702,65,42503,71,9623.02,16457.49,2019-03-10
2019-06-16,94,17975,1303,20,4954,32,7234.77,9542.9,2019-09-02
2019-04-30,46,1230,3428,51,63813,59,580.1,30099.29,2021-03-25
2019-03-26,79,57321,805,86,42577,3,9076.23,6789.49,2019-10-11
2019-04-06,4,38431,3606,89,20236,6,6478.48,18108.52,2019-12-04
2019-03-08,29,65651,5955,80,56617,7,7432.62,18433.23,2019-05-17
2019-09-15,44,37170,8148,2,9021,78,8520.01,15001.16,2020-11-17
2019-03-01,38,62078,5045,15,62982,34,2512.35,8054.8,2021-03-07
2019-07-17,48,73560,3378,34,62240,28,5628.73,1335.22,2021-04-20
2019-02-01,34,16710,2681,25,7729,7,2338.71,31688.06,2019-11-10
2019-03-13,61,58009,2399,18,48601,53,8972.94,49256.69,2019-12-29
2019-10-01,22,58363,4715,86,58856,3,52.59,16670.03,2021-07-16
2019-07-20,3,8850,9400,46,21435,48,9607.25,43872.16,2019-11-22
2019-04-30,62,62268,1906,75,61530,72,9603.04,37157.54,2021-10-18
2019-06-26,17,20321,6009,4,5505,11,4658.32,42747.3,2021-04-22
2019-03-19,24,56252,10,79,44298,94,6369.13,38468.82,2019-06-22
2019-06-17,95,59546,9847,87,53100,45,8340.32,26141.21,2020-07-07
2019-07-15,46,19911,4848,21,11653,71,4483.78,24991.07,2021-12-10
2019-09-19,56,32666,7542,51,24245,60,5362.4,32036.15,2019-10-10
2019-01-14,60,23309,1895,84,34567,43,4880.62,46369.07,2022-01-25
2019-09-19,42,69781,3708,72,44439,31,975.4,22163.81,2020-02-02
2019-03-03,97,9281,3901,42,46963,11,6388.68,5217.7,2020-04-09
2019-08-17,73,61973,4819,59,37408,52,3725.7,44210.69,2021-12-27
2019-08-20,5,7671,2219,32,1379,92,9622.74,35236.16,2019-12-15
2019-08-15,17,62087,745,28,48759,12,6732.46,44704.79,2020-01-06
2019-06-25,23,45790,5217,42,60769,72,1957.67,7959.2,2020-07-28
2019-11-08,76,33698,5433,9,45257,60,9050.87,16035.31,2020-07-01
2019-10-19,41,22435,5595,77,18213,89,4775.72,48972.14,2021-02-07
2019-05-08,45,32143,6350,16,10579,70,178.75,21852.54,2021-10-31
2019-10-24,76,33673,4441,35,49450,63,289.06,28862.87,2021-08-25
2019-12-07,3,49404,9735,56,60984,7,6471.42,9751.65,2020-02-09
2019-07-21,51,33725,9599,35,21951,68,5901.05,42533.89,2022-01-18
2019-10-30,76,3414,6936,3,55565,45,320.51,8542.17,2019-05-10
2019-06-22,15,10222,1197,98,4202,14,680.96,6925.54,2019-02-28
2019-03-23,36,14569,6037,95,20548,66,2507.33,47882.69,2019-08-05
2019-08-20,71,34759,9966,96,55449,40,3245.71,44789.77,2020-12-11
2019-01-25,64,42388,534,52,59334,41,834.05,652.19,2021-11-01
2019-12-02,30,56371,5098,7,3203,21,1699.11,17655.6,2020-02-06
2019-12-26,77,50036,1622,79,61799,46,5416.77,27587.98,2019-03-10
2019-08-22,76,8677,1011,53,15301,40,3913.34,31168.81,2021-11-09
2019-07-27,89,69246,9723,36,29028,44,339.44,15100.47,2019-04-08
2019-10-03,56,2694,1443,86,22103,90,4794.73,4723.05,2019-08-20
2019-06-19,8,56679,6621,21,22090,35,2748.09,39823.22,2019-05-12
2019-03-29,63,70682,476,52,55009,90,7485.93,20058.03,2019-05-15
2019-02-22,58,25704,5843,42,12074,42,7514.55,6430.35,2020-05-04
2019-09-10,86,63381,9696,75,26814,93,2804.59,8259.61,2021-02-08
2019-09-07,63,8976,9232,48,40491,5,9482.4,4998.95,2019-07-20
2019-07-29,21,15319,4611,9,22106,56,547.08,48122.27,2021-05-20
2019-12-25,26,40827,3401,10,10427,46,579.8,24920.06,2019-05-03
2019-03-26,56,30743,5049,5,63509,72,9492.58,14079.8,2019-08-26
2019-11-29,81,6503,4412,76,46184,48,2161.63,33662.88,2019-02-18
2019-02-27,50,12261,2327,95,47502,54,5229.05,20656.94,2019-08-31
2019-12-12,28,48883,1636,83,35851,86,1636.07,34416.61,2019-07-29
2019-12-30,57,4230,1485,52,32974,16,9858.02,40887.04,2021-09-02
2019-04-01,39,34790,5699,4,60732,33,1988.48,44417.4,2021-02-24
2019-09-05,22,21854,7218,59,52431,63,3274.72,8651.82,2020-06-15
2019-02-06,76,11386,2942,8,51595,63,546.73,20316.7,2020-04-19
2019-10-19,19,59380,250,91,59587,14,3208.38,30305.93,2020-02-23
2019-11-01,71,65909,9406,97,52765,57,8143.97,47975.5,2020-05-11
2019-01-23,98,35871,9616,5,25681,12,2426.6,46973.96,2019-05-09
2019-04-07,44,18630,7001,73,14138,92,4434.95,15949.98,2019-07-22
2019-08-01,46,55519,1162,84,28810,44,5879.06,43904.41,2019-06-10
2019-04-16,83,39530,904,79,51888,76,5780.35,39738.59,2019-05-15
2019-10-18,48,38490,6257,45,16888,34,8165.0,30230.17,2020-07-03
2019-12-14,97,68366,1754,27,27123,24,7323.76,2516.76,2019-04-25
2019-07-13,82,21912,6865,59,37617,77,4253.54,34389.17,2021-08-23
2019-07-10,17,68961,9136,41,46422,18,6445.21,27548.07,2020-10-25
2019-07-18,32,18357,3113,93,52006,100,7243.15,27577.38,2021-08-25
2019-10-27,49,12961,6475,74,14092,95,3759.82,26528.15,2019-03-04
2019-03-05,5,51329,102,84,41803,56,6605.44,2450.14,2021-10-25
2019-08-12,78,67308,738,72,4854,99,2905.22,10099.22,2020-03-07
2019-02-09,15,59953,4349,67,52401,63,3051.03,2783.95,2019-12-19
2019-11-23,87,27456,2609,8,40952,66,2335.85,8159.35,2021-09-18
2019-04-18,54,51964,6668,68,34827,72,6070.24,42900.68,2019-04-21
2019-12-24,89,67354,1625,24,22565,33,7938.3,25241.45,2021-03-12
2019-12-03,12,21994,549,95,18303,80,6597.92,15283.95,2019-12-25
2020-01-02,50,42102,7319,2,3779,87,2865.82,43287.3,2020-05-07
2019-05-21,47,41756,1483,37,35152,4,3597.0,29910.66,2021-01-29
2019-09-29,58,71806,1911,34,45394,43,6621.54,32509.01,2020-04-01
2019-04-22,82,38243,5407,37,51131,5,1922.17,318.82,2022-01-22
2019-11-14,79,6810,8874,35,23605,88,7796.21,6969.16,2021-08-01
2019-12-16,86,36604,7123,39,38687,75,3223.53,23298.74,2020-10-16
2019-10-27,79,25876,6575,87,27612,92,8545.69,26319.4,2021-09-21
2019-06-29,75,58960,4579,9,17993,28,3446.83,41072.25,2019-10-10
2020-01-03,12,65622,9232,11,11871,2,3512.42,957.88,2020-01-11
2019-03-01,74,71855,9968,41,54955,97,1082.98,33531.03,2019-04-12
2019-11-23,71,21409,5924,55,52804,28,7096.49,28004.75,2022-01-12
2019-12-30,20,38111,3374,2,45029,6,3235.01,45474.04,2020-06-18
2019-11-06,38,72728,2105,91,9986,59,4998.49,22687.93,2021-11-15
2019-12-08,44,68218,4818,66,59860,81,1835.06,3114.32,2022-01-14
2019-11-14,96,56877,6058,28,9837,68,9620.38,6386.0,2020-05-06
2019-05-17,72,40805,1488,7,10283,45,9442.14,21493.37,2019-04-10
2019-07-22,56,31466,3935,57,23331,98,4331.66,6972.62,2021-12-27
2019-07-04,69,12043,6626,6,26834,11,5719.52,21073.35,2019-11-17
2019-07-31,50,1305,7855,62,6805,18,4490.49,36075.61,2022-01-23
2019-09-19,30,55797,4717,39,45938,46,9539.06,36502.97,2021-09-21
2019-12-14,59,33174,5896,89,10074,41,8730.27,46067.08,2020-02-23
2019-11-01,65,20133,3285,42,27287,27,6410.06,17808.66,2020-03-10
2020-01-06,29,29341,5838,42,4017,51,4939.04,2796.01,2021-05-31
2019-05-26,5,46553,2130,27,19298,8,9904.75,35518.78,2021-11-28
2019-09-13,34,6701,5520,65,1983,10,1268.82,19017.0,2020-05-21
2019-03-27,25,56330,493,56,43135,27,7589.75,45736.51,2020-02-01
2019-12-25,88,58624,8494,11,14578,56,1927.83,9509.25,2020-04-03
2019-11-29,14,14646,6716,59,22276,76,6558.68,27473.8,2020-01-22
2019-09-10,100,16091,7511,10,51934,7,7235.96,33038.17,2020-03-10
2019-08-07,51,25447,6132,47,18313,30,4626.17,38059.69,2019-10-09
2019-12-06,37,1324,3697,17,16069,30,3548.82,3219.4,2020-01-15
2019-06-14,14,30568,6619,95,62825,54,2507.74,21555.67,2021-12-13
2019-05-27,100,12982,6656,71,37913,90,2317.42,24180.31,2021-07-20
2019-04-24,43,39934,8014,58,59202,17,5565.8,43451.7,2020-06-11
2019-08-16,47,58581,3179,74,41655,47,8760.29,18196.75,2019-10-08
2019-07-04,21,26640,9624,65,12225,63,1064.52,48987.35,2021-06-09
2019-10-13,67,69891,3820,88,38344,16,1322.68,11641.46,2020-04-19
2019-12-21,54,6489,8151,50,2931,5,3635.82,31071.18,2021-04-07
2019-05-14,78,69876,6612,1,26864,41,8985.76,30174.33,2019-04-19
2019-02-09,32,48615,6971,2,31887,85,5436.83,44069.52,2020-11-16
2019-09-27,29,25566,4897,47,60923,24,8153.2,18749.3,2020-07-20
