Date,ClientID,FeedbackDetailID,ProductID,MeanRatingProduct
2020-12-20,4191,,27138,
2021-01-22,5952,14499,39167,2
2020-02-26,3453,18225,46556,2
2019-07-15,7972,4822,33394,2
2021-02-19,6974,14356,53017,3
2021-01-31,999,11795,47155,2
2020-04-25,9449,10140,17607,5
2020-02-17,2204,790,68286,3
2021-01-09,3438,12803,8436,5
2019-06-29,3010,5159,28927,4
2020-10-28,3430,931,29660,3
2019-12-23,10,18270,45606,5
2019-10-10,9854,6484,59242,4
2021-02-21,9351,18436,68652,2
2019-04-28,3484,16651,1962,2
2020-03-10,581,11939,69862,5
2020-12-23,9053,10222,63856,3
2019-08-11,8928,255,48032,1
2019-12-17,6404,11817,4320,1
2020-06-26,3155,9028,3268,2
2021-02-25,573,15575,23253,5
2019-08-03,5422,19332,56802,2
2019-02-03,859,,44330,
2020-06-10,1769,3821,11010,2
2020-07-18,2353,6811,27486,1
2020-07-06,9433,11272,17596,1
2020-11-22,7157,15323,11060,2
2019-03-21,3231,2149,59991,4
2019-08-20,6833,7072,1516,1
2020-07-04,4125,6067,43932,5
2019-06-27,8892,4047,8783,5
2020-05-17,121,9967,65266,1
2019-09-05,6054,7363,16712,5
2019-12-24,7659,3910,42349,3
2019-11-17,7252,17254,32426,5
2021-01-13,2137,3129,52352,1
2019-11-17,2451,11976,53055,1
2019-02-07,9806,17367,5835,3
2020-12-20,4398,3694,55889,5
2020-08-03,1275,18839,68536,4
2020-09-21,2519,11134,32557,5
2020-04-11,9124,6806,60767,3
2020-07-19,9908,10150,38951,3
2020-01-17,1718,15271,15275,5
2019-10-24,6253,16960,6811,5
2020-02-18,7134,9314,18179,1
2020-08-31,1803,936,66879,5
2020-07-01,7599,19912,17875,1
2019-04-29,4837,19651,65267,3
2019-03-02,3095,846,8152,5
2019-07-05,804,16985,49200,3
2020-10-02,5926,2832,30647,5
2019-06-07,6194,18164,12414,4
2019-04-01,9020,16769,10646,4
2019-01-09,6633,15975,8613,5
2019-11-14,5491,3117,39151,2
2020-12-03,209,3528,59585,3
2019-09-21,567,12422,22823,1
2019-09-07,3825,1769,10420,3
2019-01-05,5042,8979,47785,3
2020-11-28,1050,18628,45997,3
2019-01-31,6676,7292,53452,4
2020-10-29,4413,4257,24515,3
2020-11-02,4587,16052,57275,4
2020-04-15,7994,3885,26579,4
2021-02-06,7384,2440,56886,5
2019-12-07,2194,996,12136,4
2021-02-16,3906,2293,17102,2
2019-06-22,1041,8435,30237,2
2019-03-18,6548,19516,20336,5
2019-09-23,9021,8466,18872,2
2020-07-18,1451,13024,44112,5
2021-01-28,865,5486,39219,2
2020-06-30,4734,476,25112,5
2019-03-22,498,3322,64330,3
2019-01-30,4708,8055,25589,5
2019-05-25,6209,8414,44536,5
2021-01-14,8589,5937,11867,3
2019-04-07,1222,19681,16888,3
2019-03-27,8131,10791,57702,4
2020-02-24,184,16063,2083,1
2020-12-11,2969,903,12101,2
2019-12-27,6681,11078,24331,1
2019-02-25,5115,1735,25764,1
2020-02-12,5778,214,56050,3
2020-12-14,3448,12208,43220,4
2020-09-11,1580,8478,17037,3
2020-05-03,7588,10530,45394,4
2019-06-07,509,13712,57300,5
2020-09-28,4058,8410,34898,4
2019-11-15,698,333,52784,1
2019-09-29,988,3689,1945,1
2020-10-05,9838,5738,49677,2
2020-03-26,4616,19509,43481,5
2019-12-22,6534,6181,48320,4
2019-07-19,1123,1983,43195,2
2020-12-19,9858,4287,5821,4
2019-11-19,1290,7629,64010,1
2020-01-24,3626,16807,66145,1
2021-01-20,8727,5237,40035,4
2020-12-05,5415,336,47887,3
2019-05-30,2313,16942,61323,4
2019-05-25,599,10978,69564,4
2020-01-25,8415,16210,38409,5
2020-10-29,4491,8369,6161,3
2019-04-30,8683,8638,61696,2
2020-10-07,371,18782,7880,1
2020-11-04,6154,5381,63978,4
2019-09-11,7720,3210,65009,2
2019-12-13,8441,6697,25485,2
2019-02-24,837,12302,15872,3
2019-02-16,9542,6830,61,5
2020-09-16,1442,7130,38094,3
2020-08-04,2726,1363,27425,1
2019-12-03,1430,11343,9892,4
2020-04-06,8028,6836,57903,1
2020-12-18,3908,13345,32814,3
2020-07-19,5222,629,66728,4
2019-02-05,3868,19528,40699,5
2019-05-17,7950,16270,52566,2
2019-07-14,2696,16710,3198,4
2021-02-14,1161,16068,29799,2
2021-02-25,6781,8447,65696,5
2020-06-11,6437,13919,21270,2
2019-02-13,1957,8989,67372,1
2020-10-31,2817,1765,43781,5
2019-11-06,9444,1924,14325,2
2019-06-15,8099,14969,66645,5
2019-02-25,6366,15787,21503,3
2019-03-30,860,9101,16432,2
2020-02-22,5444,3986,67480,3
2019-07-13,6711,17765,34049,3
2021-01-18,2210,19818,51744,1
2020-02-29,7864,2858,1601,2
2019-08-06,2487,3887,36993,3
2019-07-18,2709,16321,33490,1
2021-01-30,9363,3299,58306,1
2019-02-28,7816,2397,39456,2
2020-05-14,5786,19597,34868,4
2020-04-05,7705,10566,22337,1
2019-04-01,5245,18760,990,2
2019-05-01,9349,13655,64766,5
2020-03-06,4454,14343,965,3
2020-06-11,3986,4660,38802,3
2020-01-14,9126,14918,41034,5
2020-01-14,2381,14540,14160,4
2020-06-26,9124,12879,351,1
2020-10-13,6314,14195,45535,2
2019-05-15,1081,14596,41678,5
2020-06-12,6729,19624,3907,5
2019-11-10,7295,3420,33726,1
2019-03-09,8595,14684,3045,3
2019-03-06,102,17857,41785,5
2020-02-15,7292,7655,37255,4
2020-10-12,1441,12184,13666,5
2019-12-13,6496,421,34632,5
2021-01-29,8799,752,38563,5
2021-02-06,6674,9670,56096,4
2020-06-24,5226,7656,40271,3
2019-11-14,5813,3743,40961,4
2019-02-28,5385,3654,16980,5
2019-07-19,2410,16721,32047,1
2020-06-07,8132,10052,63279,1
2019-10-25,9323,234,25467,4
2019-05-15,7673,16967,18792,2
2019-12-16,5022,8347,29092,4
2020-08-15,2203,10183,876,1
2020-05-28,7092,11943,47549,3
2020-06-28,8942,11808,38151,4
2020-11-14,4885,17212,43793,3
2020-03-10,1479,4317,36056,1
2020-04-16,3490,86,4940,4
2020-06-25,5336,1820,18904,4
2019-01-03,3916,7296,52714,4
2020-10-03,2626,19201,37096,3
2020-03-06,7925,15094,1983,3
2019-01-14,7044,4691,29143,3
2019-12-20,9079,17283,29437,3
2019-01-18,8900,,33476,
2019-11-18,6816,10796,26836,3
2019-12-14,330,4109,36867,1
2020-09-11,380,1491,46790,4
2020-07-09,3851,16281,16110,1
2019-01-16,1679,7152,52414,2
2020-04-06,2331,17540,11352,2
2019-09-16,1812,,35131,
2019-10-11,1158,3966,7964,1
2020-03-24,9408,5587,67751,2
2020-05-06,5978,15101,56063,2
2019-01-14,1958,2763,41395,1
2021-02-20,5002,5530,47642,4
2021-02-23,2453,,30268,
2020-10-17,6134,17146,8669,2
2019-01-28,2130,19018,8623,3
2019-11-13,6602,9221,63622,2
2019-11-10,2434,7769,6209,3
2020-09-03,1746,2880,57965,4
2020-03-01,1773,8079,12026,1
2020-01-31,8560,1243,47267,5
2020-09-05,3172,1376,45784,1
2019-12-04,3536,3223,51917,5
2020-01-08,2935,3677,10454,5
2019-02-26,2114,14340,50723,5
2020-04-24,3777,18417,28013,2
2020-06-20,6480,19773,47042,4
2019-03-12,6273,17035,61742,4
2019-05-04,9915,6718,48527,1
2020-05-20,7843,10352,53427,5
2020-03-13,6534,3204,1392,2
2019-08-09,5523,3568,17695,3
2020-12-04,381,2637,26626,1
2019-12-08,7828,17212,55213,4
2019-01-29,1676,16233,12570,5
2019-10-26,8524,10535,61465,3
2019-07-12,7603,10003,15842,2
2019-05-06,7500,18482,33097,3
2020-03-04,448,9350,58438,3
2019-06-04,4822,1374,49014,1
2019-04-08,8688,1136,29512,3
2019-02-26,3470,6886,40166,3
2019-10-27,2973,11667,37437,1
2019-09-25,849,2333,51578,1
2019-05-13,2120,5087,6816,2
2019-05-19,6264,19090,49737,3
2020-02-04,5571,3586,3293,5
2020-09-24,876,13088,12276,5
2019-03-16,8407,9734,56569,4
2020-01-15,8928,13572,67434,3
2020-05-05,2324,7840,25103,5
2019-05-21,1802,2919,7980,2
2020-12-18,5422,19074,7906,2
2019-01-20,75,8301,7362,4
2020-09-14,5805,9859,49953,1
2020-10-08,8349,1553,66458,4
2019-10-22,7985,17231,27974,4
2019-09-20,8723,7728,18588,4
2020-01-10,99,19352,35426,1
2019-11-11,2775,14649,11025,1
2019-09-20,5520,883,9855,1
2019-06-16,8404,10158,10961,4
2019-01-27,9825,6097,53478,4
2019-11-18,9993,16299,59311,4
2020-08-03,885,1211,25620,2
2020-05-29,9952,8027,6774,2
2020-02-18,9721,19246,12049,3
2020-07-28,5302,10992,42938,5
2019-12-01,9977,14404,35534,5
2020-01-18,9050,18067,42069,3
2019-10-09,590,8309,58073,5
2020-02-05,1354,4108,64050,1
2019-10-12,5387,11245,68358,3
2020-06-06,8837,5037,26366,5
2019-12-27,6801,18436,24019,2
2020-03-24,5099,17372,558,3
2019-01-09,5502,13256,60034,1
2020-12-24,9029,9167,17559,2
2019-12-08,5053,16649,60328,1
2020-11-16,9904,2035,58232,2
2019-08-25,7011,7154,16360,1
2021-02-19,6336,14275,45928,5
2019-08-18,5868,,47240,
2019-12-29,1712,15540,39989,5
2019-10-20,6362,2066,30296,2
2019-08-08,474,14789,37419,1
2020-12-30,2890,11359,45927,1
2019-04-08,3477,7290,43129,4
2019-04-23,9709,3780,9476,5
2019-09-05,4685,15272,33157,4
2020-05-25,9600,18972,13245,5
2021-01-21,8543,2635,21521,5
2020-07-18,1088,3380,38800,4
2019-08-29,4599,4606,14798,5
2019-08-20,3016,1006,64262,5
2019-04-09,3193,18712,55422,4
2019-04-04,9273,1070,24248,2
2019-10-19,1406,2735,32615,1
2019-12-22,5896,17241,20915,5
2019-10-28,2071,15806,3827,5
2021-01-04,3221,16613,22682,1
2021-01-11,7750,4412,19115,4
2019-07-01,6420,3751,61799,1
2019-08-07,732,19947,20646,5
2019-06-26,3179,1518,13005,4
2019-11-18,9044,4971,391,4
2020-05-01,5469,5202,29467,1
2019-09-17,7051,16152,46640,4
2020-06-16,8620,16429,13864,1
2019-01-25,8057,19345,21880,5
2020-04-15,4122,18498,67025,2
2021-02-28,8653,3817,11649,1
2019-10-27,1085,2729,52938,5
2019-05-24,3766,5040,51981,2
2020-04-02,2735,19169,17418,2
2019-04-27,944,16456,45079,3
2020-02-28,3723,17069,46485,5
2019-12-07,1392,7338,35047,4
2020-04-30,5761,6232,68682,4
2019-05-23,4819,15985,53566,3
2020-07-14,9735,6399,37208,2
2019-04-06,8743,9626,55197,1
2020-11-26,9780,14845,65895,4
2019-05-28,3903,9582,10724,5
2020-06-11,3414,9828,40447,4
2021-01-31,2919,19959,63616,2
2020-03-22,8058,11519,68162,1
2020-06-09,7660,18158,58717,5
2020-06-28,8064,1132,35284,5
2020-10-04,3190,6871,18761,1
2020-05-22,3479,11155,59034,2
2019-05-03,2812,13284,20616,5
2020-04-23,837,13167,39714,4
2020-10-07,5373,19257,19882,3
2020-07-04,4770,1241,26538,4
