date_id	 ,delivery_detail_id,location_id,clients_id,sum_weight
2018-03-14,16088,4547,11434,25
2018-07-22,15133,26441,6774,41
2019-08-19,18867,11782,4731,85
2019-10-25,3720,27560,11367,84
2018-11-24,14006,11565,9119,56
2019-09-10,8261,11528,4213,52
2018-07-06,2679,13200,10174,75
2020-08-01,11241,22912,2363,57
2020-04-11,12488,889,10600,28
2020-08-23,10390,17151,1637,22
2018-03-24,10820,16537,3536,52
2018-11-04,4992,29501,6522,57
2018-10-15,16038,10288,2781,6
2020-06-05,20528,25616,10733,46
2020-02-19,17619,18753,721,52
2018-04-21,8358,27134,3494,22
2018-08-27,3399,29583,719,1
2020-07-10,16743,22862,2215,60
2019-08-17,18801,6428,10687,24
2019-03-16,13879,17269,82,27
2020-05-22,1435,9452,1695,44
2019-02-06,5526,11299,2680,21
2018-10-11,12953,20225,5243,49
2020-03-26,8798,26812,8722,7
2020-02-02,17635,16247,10937,70
2018-05-20,15801,14753,3026,78
2019-12-17,13367,7522,1251,55
2018-02-16,13851,22949,4548,25
2020-09-19,18740,20710,9821,6
2018-04-23,11817,7300,7674,53
2020-10-13,11773,8088,3490,72
2020-07-13,2585,28860,7542,22
2018-11-12,14131,20391,4128,83
2019-09-01,5928,5701,3643,99
2020-06-11,17506,8302,10110,69
2018-08-29,10085,9765,4951,67
2020-04-24,19578,18771,85,69
2020-08-09,11684,7126,7053,66
2019-09-08,19359,23202,2635,78
2018-09-10,14811,20777,6924,36
2020-05-30,400,11246,1799,92
2018-06-07,9720,24274,5923,97
2018-01-02,3653,6158,6573,59
2018-02-12,21737,27313,2715,58
2019-08-09,5315,9697,4158,67
2020-01-01,13782,13769,11449,92
2018-11-11,20871,15756,8717,65
2020-08-29,2538,16839,6559,5
2020-01-14,2317,19464,6724,6
2018-04-29,9205,9436,896,89
2018-04-16,5996,1755,3970,62
2018-08-25,3480,4990,5624,39
2019-05-07,6201,801,3959,16
2018-10-09,13720,4282,6397,7
2020-07-03,2140,29360,1569,92
2020-02-14,10691,6030,985,27
2019-10-06,6987,2483,1850,57
2018-09-07,3163,19998,8075,28
2019-05-19,15063,3540,4103,30
2020-05-25,12204,18864,103,26
2020-05-04,9300,6408,8010,85
2018-04-26,5290,22151,10457,52
2019-12-01,8054,545,3118,46
2020-03-14,11482,4076,6113,11
2019-03-26,14600,29895,5975,1
2018-05-28,10592,20553,5411,58
2019-04-07,10835,5583,9895,91
2018-07-10,7907,2185,7756,69
2019-11-08,8190,25422,9682,28
2018-04-11,2142,6265,8777,99
2018-03-28,15946,15716,6087,93
2019-09-08,19829,5737,11563,39
2019-01-19,8546,12778,3162,77
2019-12-10,10304,17394,9182,62
2020-02-21,12317,26125,1572,22
2018-11-05,6846,27350,8096,68
2019-03-22,11703,29093,1483,96
2018-05-09,12544,21503,3991,96
2020-06-08,19635,23168,790,36
2020-10-14,9414,7555,5097,19
2020-07-03,14159,15523,9209,67
2018-06-19,15057,2684,5897,70
2019-03-09,10860,14597,1854,86
2019-02-15,17504,18402,980,13
2019-02-13,11437,15212,8727,74
2018-04-16,21917,10781,3838,11
2018-07-31,19272,12355,11865,97
2020-09-19,528,28096,8698,57
2018-02-04,14872,22988,1173,6
2020-11-04,7321,7367,8340,1
2018-04-25,10079,15409,8239,37
2019-12-03,18279,11703,151,3
2020-05-06,21643,17501,7133,26
2018-03-20,3338,13208,8449,95
2019-11-01,20344,7325,11851,11
2020-11-18,4541,21496,7425,60
2019-08-01,4787,17255,8648,61
2020-03-13,12837,13346,7015,79
2019-05-30,11611,19219,3134,80
2018-12-12,16192,18286,9980,79
2018-04-23,16694,1434,7347,32
2019-07-07,10012,23940,3221,98
2018-07-30,21169,7215,3941,46
2018-10-30,16498,806,11176,81
2020-04-02,9684,11731,496,33
2018-01-25,12203,23126,6549,60
2018-08-10,19940,20877,3347,51
2018-11-29,10379,20717,11199,94
2020-04-07,2567,21668,2072,40
2019-01-14,4869,3743,131,65
2018-12-23,21784,15295,1910,54
2020-08-16,9615,401,5288,59
2018-10-18,2012,28410,11883,26
2018-06-09,11543,29337,5731,89
2020-03-21,8791,23506,5599,39
2019-02-15,16260,29439,1368,75
2018-10-29,19491,16794,11333,11
2018-07-25,20899,21981,1813,3
2020-02-23,9322,23926,6394,36
2020-06-12,13878,656,91,82
2020-05-26,14411,25766,9995,94
2018-04-13,4252,7589,6270,33
2020-03-11,8493,12451,2420,82
2019-09-12,7118,16342,930,95
2019-06-04,14974,17737,5846,47
2019-05-02,13027,23645,5772,51
2018-05-25,11738,25430,5254,56
2018-12-14,5258,15357,2186,57
2020-06-29,7463,22777,11681,83
2018-01-15,21584,4135,9225,51
2020-02-05,21520,16483,5717,67
2019-12-14,8838,22708,2581,5
2020-08-14,15699,14060,5799,81
2018-08-21,5778,8061,1191,74
2020-07-17,18311,5511,2085,17
2019-03-13,1171,6516,7712,57
2019-10-13,7868,14095,2609,32
2018-03-26,12305,19282,2017,71
2018-08-01,12080,17092,9930,39
2018-04-02,19913,9955,5613,82
2018-04-04,2241,19088,2186,69
2018-10-26,373,24468,4287,87
2019-08-17,4785,28538,7507,25
2018-08-05,8161,4242,11957,6
2018-07-22,442,2901,4779,34
2020-03-24,21863,3490,6417,86
2019-06-15,16051,3676,8046,87
2019-07-08,4546,2402,9768,89
2018-05-17,19731,24087,9602,26
2018-12-02,12773,22990,8794,66
2019-10-29,21987,22473,10401,12
2019-05-13,1092,4534,3052,31
2018-02-20,11567,28544,2684,49
2018-12-10,4642,5106,11333,98
2019-07-02,20783,13857,9178,36
2018-06-28,18968,10119,5691,34
2019-10-10,8713,2260,5881,5
2019-05-10,6225,26359,2985,80
2018-01-30,10697,13895,7473,54
2018-12-12,3636,15130,6163,68
2018-08-02,12639,3974,10925,51
2019-04-12,13817,29925,3798,94
2018-05-26,4157,7545,3562,89
2019-01-10,9724,15936,3341,30
2018-09-10,4033,17620,7497,81
2020-06-28,17400,25630,3996,52
2018-06-29,4280,778,3902,52
2018-02-07,21516,2385,5162,80
2020-03-19,13956,23177,4365,72
2018-03-25,16388,5166,9340,61
2019-02-06,12568,12113,1130,61
2020-07-12,13575,22613,201,98
2020-05-16,15755,12906,1584,72
2019-06-06,10493,27266,1570,23
2020-05-08,9275,19198,11435,30
2019-02-10,20043,12029,267,69
2019-11-29,19900,6646,10570,43
2018-01-03,9105,1904,10297,84
2019-02-20,20878,5939,917,49
2018-10-30,10454,22903,2977,83
2018-05-16,17572,17130,8779,13
2020-07-11,20505,26106,9019,77
2019-03-21,11788,3791,9382,9
2020-10-19,7714,5108,3813,27
2020-05-04,2804,10255,5003,61
2019-06-06,4748,16989,5355,85
2019-11-16,4523,20918,2621,73
2020-09-26,5553,17553,7949,20
2019-01-04,12116,6712,8616,7
2018-07-04,19106,4008,7230,10
2019-12-19,1992,19562,4010,68
2020-10-01,15668,1592,806,99
2018-09-06,6880,24816,5918,16
2018-12-11,11941,2891,3487,29
2019-12-05,18358,13137,4472,25
2018-08-17,12933,19268,636,38
2019-03-07,13205,29001,10624,40
2019-05-13,21101,14752,585,31
2020-07-03,6889,25216,2802,66
2020-07-19,2448,664,784,57
2020-01-04,16940,5602,5157,65
2019-09-18,19252,6012,2136,52
2020-10-11,5927,9215,1346,8
2020-07-26,2261,3769,7781,20
2018-05-06,19908,11831,5011,42
2020-05-01,14434,6575,4772,18
2019-10-12,997,17909,10477,42
2018-08-13,10243,17427,9566,73
2019-11-24,4637,16843,6356,67
2020-10-16,2162,18809,9854,69
2018-09-27,8499,12016,3287,44
2020-12-08,17135,28536,4957,88
2020-03-24,10402,12502,6043,28
2018-09-24,5087,6634,2920,67
2020-09-26,8819,9933,5235,66
2019-12-28,13858,21281,11080,19
2020-01-03,14643,14951,5079,45
2018-09-16,1559,10104,2798,5
2020-10-19,6770,9634,6265,89
2020-09-25,35,8577,4872,23
2019-10-26,14304,15844,8718,57
2018-11-04,749,24537,4131,98
2018-12-14,13647,8068,8717,67
2018-03-12,854,1440,7359,57
2019-02-08,11673,16845,7837,13
2018-01-24,1923,742,9808,68
2019-01-01,9151,26941,9664,39
2019-02-02,16944,9956,8106,4
2019-06-12,19037,20588,10523,70
2020-09-25,9089,20766,3326,35
2019-08-26,20668,25741,3945,20
2020-10-15,10955,16960,7847,76
2019-10-28,1765,11963,2443,41
2020-08-14,3585,27329,7117,61
2019-02-27,19857,28180,11503,57
2018-06-08,19363,14477,5944,1
2018-08-24,21864,9207,3662,99
2020-12-08,16812,24369,8500,77
2019-08-23,20486,18749,11537,19
2019-08-10,3396,4562,901,89
2020-09-09,4211,10611,1961,17
2020-11-02,1963,8784,6684,78
2018-04-11,21199,17844,6019,39
2019-08-31,13414,6957,10085,87
2018-02-02,15501,4625,5314,36
2020-06-24,7453,10021,6856,46
2020-09-29,1075,11248,2549,6
2019-02-15,14846,26,8722,85
2018-06-15,340,16132,10803,70
2018-02-05,10408,21369,9431,18
2020-06-11,8643,5026,243,10
2018-10-07,11103,6812,10561,43
2018-09-17,17098,17994,7075,86
2018-08-30,1701,6722,6151,9
2018-05-23,18151,14996,180,73
2018-03-02,20712,4567,8320,80
2020-09-01,14593,17355,4928,85
2020-05-04,19775,19601,1520,34
2020-07-10,10480,6943,9728,10
2019-02-18,10214,17733,8431,47
2019-09-10,15777,24205,9547,53
2018-09-02,10199,6602,11238,20
2018-06-30,18490,29319,4658,53
2020-04-24,7025,2463,1619,7
2020-05-08,12395,24067,1124,96
2018-07-14,18557,1,5778,57
2020-10-10,17385,26206,9225,52
2018-06-29,11699,26283,5458,84
2018-08-13,13709,12287,2781,3
2018-09-20,2617,5433,9166,67
2020-02-05,17742,7768,11546,97
2020-02-10,21458,1977,10616,64
2019-04-06,17221,28601,7131,23
2018-01-25,18585,16218,11404,45
2020-06-11,20123,18207,2013,7
2020-10-15,11005,7446,7424,99
2019-01-01,17513,15565,10067,72
2019-10-09,7606,12996,148,92
2019-12-05,13968,23168,11809,1
2018-06-24,20926,21922,1525,55
2020-08-25,2158,13997,159,15
2020-10-27,17073,9015,5476,67
2019-12-26,20175,15771,1128,9
2018-02-27,1428,22303,4940,49
2018-06-12,8737,8366,3030,12
2020-02-04,3437,29573,2779,12
2020-11-17,11061,10237,5587,70
2019-08-19,2299,8288,7937,84
2019-01-12,2162,26578,1965,41
2020-09-16,5981,6180,2629,65
2018-08-01,14426,24752,3090,36
2019-09-12,2526,28645,1179,57
2020-08-30,21110,9200,2741,52
2018-08-26,11846,16953,4071,42
2020-10-23,10853,1773,4024,78
2018-01-03,1087,15646,10161,18
2018-06-29,10266,11225,4996,93
2020-02-02,3187,25432,2435,47
2020-10-02,3485,8831,1918,78
2020-11-28,1487,17586,10604,71
2018-09-12,14062,340,6287,98
2020-02-17,10981,21313,2723,95
2020-05-07,11093,3837,4997,57
2018-08-23,3922,25366,397,66
2018-03-24,16024,4210,9121,91
2020-12-30,16966,27213,2840,44
2019-12-17,19950,21655,435,6
2019-07-24,1424,15837,5005,86
2018-05-01,5451,24,9522,33
2018-02-17,16853,15210,6360,17
2020-02-20,3577,7632,4514,56
2020-06-18,7371,10300,10028,70
2019-03-26,12019,20295,7079,92
2019-03-08,13679,17975,3418,84
2020-10-24,16416,4432,689,73
2018-11-11,10802,8888,4381,74
2018-05-29,10842,9626,2863,74
2020-07-10,8405,25453,7961,51
2019-01-10,3676,5849,6096,94
2018-03-02,16064,29162,3797,83
2018-08-30,898,5196,5517,80
2019-07-08,17398,25059,2590,31
2020-07-20,4939,21675,3516,17
2018-01-29,12121,5583,6185,62
2019-09-01,3646,1366,5930,20
2018-10-23,12985,16337,192,69
2019-07-09,200,15908,6669,90
2018-06-09,21328,17169,10062,94
2020-01-29,272,2908,8711,77
2020-02-05,14627,13795,3285,98
2019-01-31,1404,763,4061,71
2019-01-12,2754,18775,10467,5
2020-01-25,15847,23545,9159,78
2018-05-28,9821,4330,8335,57
2019-08-06,4109,28724,8055,22
2019-07-10,8464,18203,2649,94
2018-08-03,9543,15521,3396,41
2020-07-30,19615,7171,5131,72
2018-08-26,605,19840,10718,61
2018-11-30,3483,23554,10667,79
2018-02-09,20177,25679,4514,73
2019-03-23,17578,17919,4943,49
2018-11-10,20995,13777,5965,11
2019-05-26,20801,3502,7408,6
2020-05-17,13245,11270,9769,48
2019-01-27,3111,5733,10538,57
2018-06-06,17197,4942,7349,83
2020-10-17,8265,17555,765,37
2018-02-08,12868,8209,8501,10
2020-09-06,12389,8880,2165,43
2020-08-07,11463,29799,11409,36
2019-10-22,504,26113,4102,47
2018-02-06,11312,13301,9539,12
2019-05-01,11610,23579,11988,100
2019-08-20,16357,7937,10042,34
2018-10-28,12562,14374,1618,17
2018-08-20,10024,28672,7837,25
2020-05-27,14223,24732,5503,40
2018-09-24,15040,21261,8570,69
2018-04-05,13857,28032,8452,89
2018-04-23,15727,13799,11315,43
2019-01-01,11767,9226,10930,12
2018-06-17,21621,27608,7637,43
2019-07-10,21846,29305,582,89
2020-07-26,3643,11031,8952,15
2020-02-19,3040,6262,8113,33
2019-11-05,3795,23046,10665,33
2020-09-13,10436,24560,6642,39
2020-01-07,6644,12505,10176,16
2019-09-07,3831,1638,9249,78
2018-02-20,5669,6317,2419,82
2019-03-13,1810,17794,1117,42
2019-03-15,3981,5697,9395,30
2018-04-13,16801,7219,5358,25
2019-10-19,11053,10142,8966,76
2019-03-29,14338,14424,10329,16
2020-11-02,8921,3537,624,63
2018-10-20,12274,23775,11121,83
2019-10-22,14999,22620,846,29
2020-05-07,20288,9750,9403,39
2020-01-16,20753,1818,11719,19
2020-02-12,3371,2859,8218,8
2020-04-27,19041,23253,11796,18
2019-07-16,21153,7123,5906,9
2018-03-27,16002,26340,5697,31
2018-09-21,9132,26592,10658,57
2020-01-04,21634,4054,10543,54
2020-11-27,21712,16057,4164,95
2019-02-21,16522,15514,3917,41
2020-12-16,11436,25916,8918,5
2020-08-04,3843,9533,7046,32
2019-03-12,2919,29691,4674,79
2019-05-03,4794,11357,7159,30
2018-02-17,3434,26587,4059,46
2018-03-27,5904,9036,760,33
2020-10-12,21959,27647,2454,54
2018-05-02,21508,24571,7331,64
2020-11-15,20314,20908,11033,97
2018-02-05,12637,18523,711,87
2019-08-23,15757,29537,5231,39
2019-07-20,17445,28963,3747,72
2020-11-13,5302,1780,2403,59
2019-02-01,4725,24845,7549,68
2018-06-10,15179,10917,10646,33
2018-05-14,2313,1574,7862,75
2020-03-26,9216,17168,3174,15
2018-10-28,19591,18378,5279,65
2018-04-12,17895,21583,4618,32
2020-06-10,11411,28461,1069,11
2018-09-08,6524,13644,9347,52
2019-11-28,1266,27115,1621,3
2020-10-09,8210,8575,10748,34
2019-11-24,150,36,5175,24
2020-07-13,12547,3663,779,73
2018-04-03,17382,4507,5348,28
2018-12-08,9666,9034,1610,1
2019-03-26,20546,22587,10511,31
2019-07-23,15272,3344,10799,60
2019-10-17,6702,10469,2467,27
2020-02-14,8802,26540,10543,39
2020-05-07,6806,15205,2162,6
2018-10-01,13979,873,6692,55
2020-09-14,20627,29353,9674,53
2020-02-16,19731,12148,345,96
2020-04-03,4652,21051,7937,30
2020-11-26,15189,29663,6778,24
2018-07-01,11277,8868,5216,5
2019-09-05,13853,16316,4454,65
2020-05-26,7462,6648,10583,65
2019-09-24,11336,2509,1427,30
2018-04-27,6019,8059,331,96
2020-11-27,19840,3670,6617,32
2019-08-08,19603,4509,5910,44
2018-11-03,13116,22231,9670,100
2018-08-22,13077,18051,4630,95
2019-02-10,6037,8262,1248,82
2019-10-05,9813,8167,9726,50
2019-06-29,16503,28284,3247,81
2018-01-03,20985,6960,907,90
2019-03-10,161,23830,6021,60
2020-11-13,1410,15004,8519,4
2019-09-10,7824,19415,618,52
2020-01-23,21996,16942,9398,21
2018-12-28,7817,18388,4279,92
2019-08-31,15515,1851,11274,30
2020-08-09,16836,7759,7345,13
2018-05-27,11654,25072,3533,40
2020-03-22,18382,27164,8415,98
2020-08-05,11706,18237,9318,53
2019-08-08,270,22055,1658,35
2020-01-14,5968,4848,2095,75
2018-04-01,15924,25993,322,3
2020-03-05,6539,22215,3247,66
2018-12-20,5777,11239,7563,16
2020-02-12,10430,15917,3018,7
2019-11-27,10188,19109,10941,60
2019-04-15,21284,11954,7774,16
2020-10-16,10936,16695,3772,69
2019-03-04,9170,15156,9968,96
2018-10-25,4334,10110,6188,98
2018-12-05,7161,28638,4322,27
2018-04-07,464,25985,2814,26
2020-10-17,6646,15672,6261,9
2019-02-16,11356,29451,558,8
2019-07-25,10187,24866,10564,34
2020-08-05,11650,29429,8707,62
2018-06-27,680,15779,10184,2
2018-03-26,3460,14623,9885,12
2020-02-05,20844,14046,11272,59
2018-02-12,4108,13113,8180,40
2018-02-05,7229,17212,1831,47
2018-02-19,15936,26457,10293,24
2019-08-30,12042,25150,10762,91
2019-02-09,7110,2803,6728,82
2020-12-19,16500,28649,9468,22
2020-12-23,16665,14954,5034,91
2020-07-10,6459,11306,3864,39
2019-03-29,4976,1182,5272,12
2020-11-27,12940,29,8604,22
2020-01-02,2096,26028,7149,60
2019-04-08,21289,3862,6854,52
2020-01-15,12239,28083,11878,23
2018-03-24,12052,20235,10922,80
2018-06-11,15783,27966,10487,47
2020-06-09,19277,28952,3467,13
2020-06-09,9410,1890,11484,55
2020-06-08,7433,28556,3084,78
2019-01-18,2964,24409,1793,44
2018-10-27,18279,2934,4647,15
2019-09-09,8723,12225,2819,71
2019-10-25,7653,2722,3819,29
2019-02-22,21615,14405,6164,13
2019-12-29,17708,11634,1486,38
2019-11-15,1833,1472,8101,12
2020-03-08,3419,2129,5415,26
2019-10-05,7528,13951,4999,55
2018-12-01,549,13570,6425,57
2020-11-15,3924,19419,5070,55
2020-05-17,7868,16990,4916,23
2018-12-07,12108,19843,9453,4
2019-12-14,10112,17876,1569,19
2018-12-31,18090,3649,7207,73
2018-01-25,2198,25146,8637,58
2018-08-21,11255,2510,11614,16
2020-01-24,6700,2146,6423,76
2018-12-19,17043,1214,11440,71
2020-09-14,16849,13671,5740,30
2018-05-11,19759,1455,5447,3
2018-03-06,7358,9203,5449,62
2019-03-12,2125,26051,555,66
2019-12-21,4165,5506,8736,50
2020-08-09,10531,2631,6364,42
2019-03-12,19337,21671,8704,67
2020-10-10,7795,26324,4726,7
2019-05-27,12316,25051,3632,62
2020-10-25,5052,8782,7503,51
2018-05-22,6007,17947,3721,17
2020-01-28,8847,9403,5219,69
2020-09-11,8619,19385,4816,79
2019-12-13,20762,18955,6461,97
2018-09-20,15104,6181,837,67
2018-12-20,10904,615,6500,1
2019-05-08,16302,25598,7137,3
2018-01-17,19400,27473,7605,54
2018-04-23,3966,11052,4572,83
2018-12-20,4481,3322,11576,78
2020-01-10,20575,16296,8251,74
2020-07-24,10304,25605,5206,51
2018-08-25,14411,15758,6307,79
2019-09-15,19892,24599,11341,57
2020-01-19,5029,2482,9797,65
2020-07-12,7685,14472,3139,94
2018-11-13,17535,26563,7321,64
2019-12-16,3917,10681,542,99
2020-03-15,15863,5389,4185,90
2020-04-04,8057,8766,3734,6
2019-12-10,17284,7502,1352,6
2018-05-27,6093,16066,7562,2
2019-08-03,5838,27665,5360,77
2020-12-19,5768,11607,3480,35
2019-01-19,1337,29582,9212,93
2018-06-08,18954,13704,11317,72
2019-10-06,12634,1102,7718,99
2020-02-10,2247,860,1265,76
2018-03-16,14993,22715,4842,37
2020-12-16,9025,6409,8377,10
2019-05-13,12654,23678,10264,57
2019-08-03,1656,28484,8028,72
2018-06-10,14047,10886,1377,26
2018-02-03,10228,6344,2467,4
2020-07-20,4110,24076,10773,58
2020-12-20,17740,22911,2275,23
2020-10-05,12236,12893,4130,5
2019-04-11,3058,8636,10941,39
2020-11-07,19588,20607,1501,54
2019-11-18,9094,6364,3271,79
2019-03-21,21415,14560,9985,31
2018-08-05,8645,2958,1855,1
2020-01-24,417,17994,9145,2
2019-09-26,11030,14896,5378,33
2019-04-07,11040,9048,2878,44
2018-12-02,1940,19855,2378,54
2020-03-13,4361,22191,2297,8
2019-01-08,18714,6933,10750,53
2020-02-05,8488,23172,2503,27
2020-11-20,12147,9441,7995,71
2018-01-27,11994,20797,11278,90
2020-04-18,20330,19295,10007,17
2018-05-28,2181,18925,1467,93
2019-02-21,15508,13892,9903,49
2018-01-27,15599,11052,3929,24
2018-04-10,7592,24862,3960,62
2020-08-20,18606,17694,2566,44
2019-01-09,15694,9653,2839,59
2018-08-05,16756,13656,6172,82
2019-02-25,16915,19662,3535,4
2020-10-15,16052,2550,5713,12
2019-03-11,7069,3196,670,100
2019-11-03,18342,28525,3883,26
2020-05-18,11600,21923,8273,12
2020-07-27,14627,21950,10325,20
2020-06-27,12437,20843,3227,57
2020-05-19,14792,26311,1350,78
2020-09-02,911,24354,11337,93
2018-01-21,11944,7982,1391,92
2019-01-16,12650,14380,2527,75
2019-12-06,9864,3783,11027,98
2020-03-22,19404,13729,10308,99
2020-12-02,4047,2057,10583,92
2020-05-02,10235,18453,5003,17
2020-04-29,13253,13497,7826,91
2018-02-17,9207,11897,599,34
2018-04-04,13291,3002,11120,83
2018-11-07,9239,18745,8854,95
2019-10-30,8125,4469,11115,67
2020-07-28,8641,7371,2527,16
2018-05-16,18500,11581,2743,43
2020-04-06,389,14010,4169,31
2020-05-23,4482,24154,2727,28
2019-06-09,87,26878,11427,29
2018-02-08,1409,9767,8571,51
2020-12-31,1012,13907,8750,96
2020-02-02,2871,13684,9729,62
2019-12-03,5745,3330,2876,5
2018-11-18,17070,7660,3726,69
2019-09-11,3618,7017,8148,54
2019-01-23,2517,9354,5887,18
2018-04-05,18662,11094,2671,56
2020-07-10,15275,28269,1260,9
2018-01-28,13261,5299,5153,76
2019-05-05,9018,4837,7045,72
2020-02-11,8093,25854,6024,56
2020-06-08,10191,11735,5107,36
2018-11-09,8908,10222,2029,13
2019-12-04,9363,6220,5725,47
2020-01-19,20174,19949,5625,54
2020-09-22,3287,29817,571,83
2020-11-30,11779,3532,11104,86
2020-12-17,13714,23538,10359,59
2019-11-24,18449,19131,3096,94
2018-10-25,13583,4150,3956,2
2018-02-09,17367,7928,7879,18
2020-07-11,8598,9595,11487,26
2018-11-11,10516,25662,2389,56
2019-01-25,17365,11859,9149,79
2020-12-19,14072,23813,2441,73
2019-03-14,1604,11554,4874,47
2018-09-19,7445,8280,2536,84
2018-06-21,21643,16879,10148,40
2020-06-16,8716,13705,4129,25
2019-09-10,3411,2222,5213,56
2019-03-22,15707,26455,4591,24
2019-02-26,19684,19020,1678,31
2018-09-08,20192,15020,6766,18
2020-01-28,10152,18548,8421,54
2020-09-17,13692,983,5017,18
2020-01-26,18862,5457,9753,52
2020-03-31,19606,3516,4906,96
2018-09-08,21552,20973,7994,90
2018-03-21,15614,11303,9476,93
2018-03-09,19591,16179,1628,71
2020-05-11,10918,10649,5002,31
2020-10-19,3783,29627,6106,11
2019-06-23,17975,15499,973,89
2020-04-04,2315,17953,5810,83
2020-05-02,19176,17729,7391,77
2020-12-01,956,8217,663,99
2020-02-20,10993,3323,9278,4
2019-12-22,6774,4950,2291,99
2020-12-11,6411,3909,690,16
2019-04-19,9733,23833,11500,16
2020-09-30,17135,17142,3842,10
2019-07-29,5247,29848,2951,10
2020-09-22,7872,10637,2599,68
2018-12-31,18226,6693,1533,83
2018-01-19,10630,22300,9539,100
2019-03-13,11864,24624,4536,35
2018-04-03,486,10591,4368,22
2020-08-17,17629,22532,10753,25
2020-10-05,16112,10112,8318,7
2019-10-10,14312,8552,3555,51
2018-04-24,5004,12972,5125,7
2018-08-17,10020,28564,7958,43
2019-09-21,17118,16255,3913,30
2020-10-15,15018,16112,8635,43
2018-01-11,16767,8167,3724,92
2020-08-22,19777,2666,6004,87
2019-04-17,1053,15234,6942,42
2019-10-25,19267,24791,2414,97
2019-05-20,3416,238,138,36
2018-03-14,14217,25980,8816,66
2020-07-24,5095,145,2131,41
2019-08-21,3809,27883,2789,28
2018-10-19,18046,17466,807,66
2018-10-08,7788,13107,8727,34
2020-10-05,3426,7988,7692,50
2018-05-24,7116,24067,2494,37
2019-07-10,4430,11270,1105,98
2018-02-02,18162,20411,5205,31
2019-06-25,1207,16030,11063,60
2020-12-26,10963,21789,5408,82
2019-04-27,2277,1538,10558,53
2018-12-14,8291,5992,8701,68
2019-08-20,6727,9182,4016,76
2018-03-29,1595,16803,11710,91
2020-10-03,19870,25747,10135,66
2019-06-04,2216,10701,11647,68
2019-05-09,9086,22611,3034,74
2019-01-26,15662,7942,2587,68
2020-07-05,14016,18664,4708,58
2018-11-19,9774,1369,9293,75
2019-08-19,18783,20295,212,83
2019-10-02,13700,29258,6333,90
2019-08-10,12542,20105,286,88
2019-12-27,21685,3539,10273,31
2020-05-31,14823,9246,6740,76
2018-03-02,12171,27704,6240,79
2020-05-19,18655,26003,8214,18
2018-10-08,10143,10776,6565,78
2019-05-12,7041,24338,10433,83
2019-05-02,20121,13315,7672,62
2020-06-17,18971,13053,9838,73
2018-06-20,11865,11316,11380,34
2019-06-29,1831,21444,3666,20
2020-01-12,15352,21153,4065,91
2018-09-21,5086,16244,11349,11
2020-09-25,3679,8558,2235,76
2020-07-06,20681,26422,5047,31
2019-01-23,18850,27397,8369,50
2019-09-26,17939,21466,1968,34
2019-11-09,13520,8774,1009,22
2019-10-22,17703,25702,9576,71
2020-05-10,19052,18186,4495,94
2018-11-15,3667,200,4573,88
2020-03-26,16589,5490,4567,71
2018-01-31,16477,2415,1676,25
2020-06-24,11325,15521,5312,20
2018-09-17,438,2388,6481,36
2019-10-17,1878,5043,6547,78
2019-12-23,21842,10459,3804,33
2020-02-27,19801,6868,3834,4
2020-02-24,6080,5909,7570,18
2019-08-24,5920,7987,11777,7
2020-09-04,5701,26286,11421,78
2020-02-04,13689,25340,7466,3
