date_id	 ,delivery_detail_id,location_id,clients_id,sum_weight
2019-07-30,4979,23487,9085,82
2018-06-15,808,15245,11166,50
2020-03-25,11935,13523,10778,23
2019-12-27,7530,17986,10515,23
2018-11-01,13717,1928,6492,24
2018-04-04,6491,6816,1534,61
2019-08-19,6426,26143,11166,27
2019-08-10,9680,7289,9248,94
2018-10-31,11260,19048,3987,77
2019-05-02,20302,5782,2429,60
2020-04-19,20947,2662,1921,19
2018-07-29,3571,29705,4868,13
2019-07-25,15300,9684,4456,86
2019-09-05,3846,5561,7059,35
2019-05-09,7761,457,1937,46
2019-12-30,17416,29811,5149,36
2019-04-14,11179,3715,2714,5
2018-04-22,7086,29486,7194,19
2020-07-29,6581,16717,9186,31
2020-12-29,29,19545,5197,18
2020-01-20,5442,16096,7826,24
2020-01-25,18491,26197,4493,58
2019-05-31,17716,22077,967,25
2018-02-04,2099,7437,6595,81
2020-04-02,10716,24083,11384,95
2018-04-28,19275,24408,11453,100
2020-10-29,42,1736,11943,82
2018-08-14,20352,13978,1685,6
2018-12-09,13599,22759,2028,37
2019-03-07,16306,21808,2474,43
2018-01-07,15405,10198,3399,15
2019-01-20,9320,17713,5057,50
2020-09-15,11424,9332,5215,30
2019-04-18,20414,16352,8795,22
2019-09-14,1908,12521,2760,89
2019-06-16,2699,1821,11151,39
2019-11-27,2734,12474,10414,98
2020-09-09,17542,9348,3892,33
2018-02-15,12728,3130,2587,78
2019-02-26,1652,23984,7905,29
2020-04-19,6946,7805,898,73
2019-05-06,1844,207,6796,54
2020-04-16,12312,10063,5876,3
2018-11-17,7453,9024,10047,67
2018-02-23,14867,9697,6656,64
2020-07-04,19479,958,5576,80
2020-09-25,3709,11478,7387,95
2018-04-19,3212,19108,7744,2
2019-11-25,15443,8496,64,6
2019-04-04,15389,11480,7171,22
2018-07-09,9557,21507,3200,67
2019-04-16,7956,995,2800,16
2018-07-26,21708,16694,11345,78
2020-06-13,21707,23561,4883,35
2018-06-03,3155,16134,3733,26
2020-07-21,3879,239,1937,56
2019-04-19,1968,9165,1479,86
2019-06-02,636,16106,8344,61
2020-10-10,4992,23224,2314,66
2018-01-06,4955,20819,11172,93
2019-09-26,10985,26316,1721,40
2018-07-28,15396,5205,6883,15
2018-05-19,9265,7107,2646,81
2020-07-15,1375,21019,5756,16
2018-10-19,7466,27089,7006,77
2018-08-14,8754,18595,4826,17
2020-04-07,14271,12171,3905,63
2018-05-19,11429,29468,1032,43
2019-07-12,21586,9925,9336,95
2020-07-26,17154,3834,4559,95
2020-01-07,8575,23506,8483,91
2020-07-17,20020,17770,2820,13
2019-03-17,9536,4232,5071,62
2020-08-05,6101,13997,6390,73
2020-01-08,15672,5535,10992,6
2019-09-10,7400,25948,4990,13
2018-12-25,20503,11629,5615,22
2018-06-23,15100,4810,6977,62
2018-03-08,4149,7427,10255,65
2019-12-18,10802,5246,4439,35
2018-03-02,18393,8493,5599,84
2020-03-13,18033,23295,8109,89
2019-06-09,2097,16996,2731,50
2020-03-28,11998,4309,8211,50
2020-03-24,16184,20927,7191,60
2020-02-12,20030,8660,8421,33
2019-04-05,553,28677,11027,18
2020-04-20,9686,27908,7769,86
2020-09-25,15114,21043,1303,58
2018-09-14,16380,19517,7446,10
2018-05-17,20245,11069,1953,99
2018-12-22,14311,1916,1178,45
2019-04-12,15559,16301,11344,21
2019-01-16,17889,5652,8224,77
2020-05-07,3527,14128,6885,70
2020-02-27,21131,24073,11006,78
2020-03-08,3400,10558,5753,92
2018-06-15,12635,26188,11106,32
2018-07-15,3345,15070,6511,11
2018-01-05,5282,29361,3172,26
2020-09-05,12236,20317,8389,18
2019-04-21,21021,21352,10050,88
2018-09-21,7653,24460,8939,86
2020-12-07,17135,23544,11478,48
2018-05-23,1278,20228,706,74
2019-09-16,18196,15771,3286,26
2020-05-05,12107,10280,9223,19
2018-02-10,5165,12819,4696,14
2020-12-08,2118,19799,5098,9
2018-05-26,5601,24134,4023,90
2019-04-23,911,19997,8658,55
2018-03-12,17128,12029,602,60
2020-09-30,11525,28793,2468,77
2020-03-10,21105,21037,8340,47
2020-01-27,14098,26159,2340,30
2020-02-27,16681,20485,2210,12
2020-09-12,1525,17801,10293,91
2019-09-26,6448,7101,3130,52
2020-03-24,15056,18315,10049,10
2018-05-15,2611,24391,550,36
2018-07-17,15120,16764,4435,87
2019-01-20,16727,12035,638,54
2018-12-29,13490,23153,6185,35
2018-11-24,7277,12256,7212,49
2018-09-28,17561,22253,567,31
2019-07-26,1073,3535,10423,33
2019-06-21,10238,1260,3958,51
2019-02-26,7235,3682,5299,58
2020-09-06,6248,5726,2706,27
2018-11-04,21273,28309,1265,72
2018-04-13,16417,20735,2352,68
2018-05-04,129,19918,4933,25
2018-07-14,21551,19448,6794,74
2018-01-15,21611,27356,11184,77
2020-01-03,11922,8270,527,17
2020-08-02,18166,14329,747,46
2020-01-14,2239,11184,11890,76
2020-05-07,5344,26181,6037,78
2019-09-05,14723,1007,1327,51
2019-04-14,18834,4669,6878,24
2018-10-01,16377,10595,7070,35
2020-03-12,5739,13375,983,1
2019-08-10,5682,13972,3518,31
2018-01-11,18114,15106,11912,34
2020-12-10,4974,15629,5809,17
2018-04-06,10303,27410,6383,78
2018-05-14,5159,16920,9940,55
2020-10-27,14447,14599,10193,51
2018-11-14,3885,7212,5523,59
2018-10-19,21008,10761,637,15
2019-08-08,18624,16043,10047,8
2018-01-30,17094,17261,289,33
2020-01-02,16823,4872,11104,81
2020-03-07,7257,11246,5576,71
2020-10-12,12462,29819,278,46
2020-03-14,8440,27027,10290,69
2018-03-25,17738,15282,6972,73
2019-06-25,12656,11862,1250,91
2020-09-26,21444,28110,9355,38
2018-01-14,20948,17148,11819,33
2019-03-09,1453,28875,7008,65
2018-12-25,21491,26267,604,56
2018-05-30,11301,14664,10400,36
2019-04-25,21958,11922,8542,7
2020-05-03,17268,9095,5638,50
2019-02-01,9770,28343,11521,19
2019-10-07,13978,28000,926,13
2020-08-16,12323,25839,10618,46
2019-12-15,20107,4145,8381,35
2020-07-31,17828,2506,1633,68
2019-04-18,5455,22829,6366,31
2020-04-30,3167,10345,3204,2
2019-06-29,12993,25950,515,71
2019-07-11,11953,15294,11879,57
2018-04-14,9765,5989,1520,56
2020-10-21,899,770,9263,55
2019-11-10,4173,23200,6650,87
2020-09-23,682,18624,4308,9
2019-05-21,14235,22829,11845,66
2020-08-11,10250,16701,3353,65
2019-09-08,13863,12922,1341,56
2020-06-30,378,19315,3972,17
2019-06-14,238,27742,8997,40
2020-01-13,15746,19275,4481,71
2020-04-17,19621,11152,307,84
2020-07-06,17061,4615,6596,63
2019-02-03,7349,13523,5472,44
2018-06-05,15394,11404,4468,23
2018-08-18,11887,9465,5245,24
2019-11-01,13742,14171,4070,38
2019-05-19,648,14918,6288,22
2019-01-11,10633,8852,6054,71
2018-05-03,17572,29775,9173,78
2020-05-22,20753,18694,6998,55
2019-01-19,9010,29005,5017,93
2018-12-18,7582,22552,11559,92
2018-06-28,8361,27709,10530,85
2018-07-03,8483,12145,5141,27
2020-07-27,9959,8599,2268,79
2018-01-21,11225,7604,4947,97
2018-03-31,4735,8501,7198,71
2018-06-15,17118,19077,11637,48
2019-03-01,21440,16012,7296,88
2020-07-30,690,21166,745,56
2019-07-05,16199,27229,5944,52
2020-09-24,7312,22962,880,64
2018-05-11,6323,24178,5471,22
2019-10-03,5254,22733,1739,68
2019-10-05,9236,16889,8027,57
2020-08-01,1841,20767,7721,69
2018-05-25,13248,9171,11503,60
2020-03-19,5724,17938,1275,51
2020-07-31,10974,5329,6109,31
2019-04-12,2145,29780,9936,49
2020-10-20,14916,22672,6264,92
2018-03-14,6817,25209,894,45
2018-06-14,13253,9641,11474,55
2020-09-07,5951,1031,3159,66
2019-03-30,21266,4330,1769,96
2019-11-30,3986,25269,10776,4
2019-05-06,17910,4650,5508,91
2018-05-30,9255,26532,2684,20
2018-06-03,13412,18146,5015,56
2020-03-15,15760,10625,1348,97
2020-08-22,9904,21167,4140,14
2020-05-11,17130,8826,6494,81
2018-09-10,17382,7989,5105,100
2020-07-05,10394,14375,9727,5
2018-12-14,12363,17346,7122,28
2018-01-03,20210,26191,11772,86
2018-12-11,13277,6593,7879,99
2019-07-25,1573,9592,3940,2
2018-12-16,5672,24240,1037,100
2018-01-17,8732,7446,2359,38
2019-03-25,5505,27892,6591,48
2018-05-04,10627,14434,5421,32
2019-02-21,19192,4252,9484,31
2018-12-05,8259,24195,2432,25
2018-08-19,6307,4523,6115,74
2019-12-28,19559,26910,2317,62
2020-10-30,12402,2137,9724,99
2020-08-16,9995,24845,11101,97
2020-06-21,9546,1846,574,87
2020-05-21,6889,24037,7454,36
2020-06-05,3822,17191,11428,24
2020-07-19,12167,11111,6900,30
2020-07-13,18790,2619,3086,91
2018-11-30,1986,23520,2302,61
2020-07-08,6136,21716,3949,51
2018-05-01,14356,25894,5458,100
2018-08-07,5854,17034,6177,50
2020-01-24,2746,28185,8926,86
2018-12-30,10666,1817,4421,17
2020-07-03,6261,19572,4881,82
2018-02-03,21495,20003,10638,90
2018-05-27,8986,9490,7269,55
2020-11-05,20573,21735,2405,58
2019-09-29,3926,20487,3616,40
2020-02-13,7833,27791,3355,84
2020-04-02,615,9075,5631,69
2018-06-30,7474,3988,4639,54
2018-10-06,9065,21420,6490,15
2020-12-16,15072,2394,10365,16
2018-08-27,17381,1083,11445,89
2019-05-22,8079,8385,9959,78
2019-03-17,8590,20408,5437,10
2018-08-17,13660,24885,7751,24
2019-07-05,6916,13556,4234,87
2020-12-25,2627,1626,10424,31
2018-11-23,21550,29739,2155,23
2020-10-05,4801,7318,10603,81
2020-09-02,19316,784,6959,13
2020-06-22,2945,3161,11845,23
2020-04-04,17338,5207,3483,24
2018-05-31,12163,13547,6605,52
2020-07-08,9060,18727,3139,58
2019-11-25,10778,6555,1324,98
2020-08-01,10199,21333,10407,67
2020-06-13,19396,6567,7268,30
2018-12-06,4006,16877,2317,15
2018-07-23,21479,21680,7500,68
2020-04-19,18886,7476,4388,11
2020-11-24,11955,3441,6001,28
2019-06-01,6667,28040,10784,2
2018-08-10,19408,22281,3856,41
2018-06-12,7767,29256,4955,28
2020-02-11,16337,23626,8201,14
2018-07-17,12177,1806,3450,67
2019-11-24,14157,10258,5257,26
2018-07-22,5723,20523,7899,23
2019-01-09,16649,23560,10201,99
2018-07-27,9859,7531,8428,34
2020-05-31,6898,12152,6512,15
2019-12-26,13669,13504,271,76
2020-07-19,19477,21710,4761,83
2019-08-28,19949,15646,9883,41
2019-02-03,265,19506,3701,100
2020-04-03,14067,15867,709,87
2020-08-01,19812,17291,3511,84
2019-01-19,11845,6939,722,84
2018-11-03,18576,17565,9667,28
2020-03-06,5004,9539,11338,81
2019-07-31,8262,14627,1965,93
2019-05-17,16989,29561,6521,74
2020-05-22,7817,27762,4432,11
2019-11-09,14411,19052,10447,27
2018-02-05,344,22772,10442,6
2018-05-20,4349,15127,2160,33
2020-07-18,12593,12177,8920,99
2018-07-14,16351,16677,11665,11
2019-01-29,360,24351,8651,57
2020-05-07,18546,17043,10525,10
2019-04-10,21698,4043,8046,41
2018-01-09,4286,11770,342,22
2020-03-13,93,13344,5741,78
2019-03-11,13498,11535,3594,67
2020-07-07,16536,17265,375,55
2018-05-18,12231,24952,2276,94
2018-02-23,5311,2911,10339,96
2019-02-25,10114,4240,1219,85
2018-10-30,5061,28473,9004,84
2019-10-04,1018,10418,9805,14
2020-09-29,13812,17322,5890,91
2018-07-04,16438,15065,5487,7
2019-08-19,4460,17083,4400,70
2018-11-20,7856,7797,1161,8
2019-07-14,12686,20318,10073,99
2018-01-31,13755,24794,4149,88
2019-08-07,17999,25369,7994,54
2019-05-22,796,20980,8263,82
2020-06-11,16744,10495,8927,77
2018-01-23,18199,13370,9943,59
2020-11-20,5193,25881,4674,7
2020-12-16,5337,1065,9543,62
2018-11-28,16640,2108,26,90
2019-12-24,12401,2530,4461,99
2018-09-01,2013,1686,1362,45
2018-12-01,13947,19445,4106,74
2018-03-30,858,19994,9481,72
2018-01-26,15651,1417,1291,39
2020-04-06,20446,2371,6438,4
2018-04-21,19034,18899,8948,13
2019-09-08,5690,18521,212,14
2018-09-09,21914,26949,11378,4
2019-04-04,16601,5333,5333,41
2020-05-08,7817,7253,5248,23
2019-08-05,3680,25772,11111,69
2020-08-02,3932,13560,7234,76
2018-06-04,7394,6521,1085,43
2020-05-16,21792,20638,10521,38
2020-08-30,11800,10492,4865,28
2019-05-05,19140,29038,9033,37
2018-11-28,3188,4871,2689,81
2018-02-13,14685,6284,11440,96
2018-07-30,7297,15885,11340,76
2020-04-12,9815,11443,5186,43
2018-03-30,18123,27826,11799,81
2018-04-10,14292,16626,5989,43
2020-09-26,13876,6245,11755,17
2018-08-18,17251,16042,4368,31
2019-01-31,13872,14352,11852,95
2019-07-31,6322,18792,9703,25
2018-01-21,4337,17924,6333,96
2018-06-15,18285,5880,3548,49
2019-03-15,1135,27393,5451,53
2020-11-02,11751,23418,10368,45
2019-05-10,2298,18207,1784,92
2018-07-21,19798,7268,7751,87
2019-01-02,20147,10043,3687,38
2018-12-11,5346,10223,11126,97
2020-08-01,587,20052,809,64
2020-06-15,13328,4188,8709,77
2019-04-28,13171,12377,8609,43
2019-05-11,2289,10825,5188,88
2018-04-16,3952,28272,2385,60
2018-06-23,8677,13652,3133,36
2020-09-12,4050,2841,1801,17
2020-10-07,4231,10153,7238,3
2019-12-12,18585,22957,3058,9
2018-04-18,10812,7289,1419,9
2020-09-21,17586,2933,8411,71
2020-12-18,13821,14602,236,32
2019-04-11,1052,16985,220,88
2019-08-27,3701,1198,4345,90
2019-04-14,10567,15009,6873,86
2020-10-28,9014,20707,3943,28
2020-07-10,10101,3676,6066,54
2020-11-28,21899,447,8823,42
2020-09-22,5976,10824,10457,28
2018-08-16,8244,29858,7277,20
2019-02-14,21556,21759,6034,41
2020-02-04,14842,1653,4221,83
2020-01-25,12446,12226,8838,60
2018-11-28,14346,5560,8429,44
2020-11-06,1555,12962,2678,59
2019-11-01,13598,14249,6545,70
2020-07-18,19656,14637,7563,33
2020-12-14,6420,29977,5661,28
2019-10-06,18376,10437,241,3
2019-12-22,8581,19890,11987,28
2018-04-08,17908,3856,5587,4
2019-08-05,18323,183,10224,59
2018-06-26,2270,12851,8450,40
2018-09-09,11027,9586,2339,40
2018-12-08,16069,1543,453,56
2018-08-05,17123,9859,8201,82
2019-09-29,15678,21277,5639,6
2018-02-24,3968,10277,6399,6
2020-12-12,16083,21065,319,29
2018-07-18,19755,18299,2561,68
2018-08-25,1665,20671,502,16
2020-12-02,4796,28308,10196,98
2018-06-06,16018,18602,813,12
2018-09-28,2083,14251,3310,94
2018-03-30,10850,14072,9472,24
2019-11-15,1463,4481,10248,62
2020-12-30,5271,8635,3211,88
2018-11-10,20729,19977,1626,57
2019-05-16,4982,19900,1740,74
2020-05-29,2644,8135,11503,44
2019-10-26,12418,29451,1881,61
2018-12-14,1313,25484,10520,7
2018-06-07,17049,26035,8259,16
2020-12-10,6791,20070,886,86
2018-01-26,2062,23395,9329,4
2019-07-19,10183,26059,9318,76
2018-06-01,17284,7103,2308,47
2019-03-14,3268,2694,10759,12
2019-04-07,13798,22703,4013,41
2019-01-11,8978,367,2269,55
2019-08-21,4587,22832,1080,16
2018-05-21,13448,28388,10802,2
2020-10-03,20071,27552,4178,47
2020-10-22,18365,5921,6787,41
2018-04-08,33,21357,9254,79
2019-09-08,6314,3467,4461,98
2018-07-13,18092,22993,8483,99
2019-03-24,18719,7330,5302,52
2020-11-19,1167,12997,11428,67
2018-11-04,7200,26702,7218,42
2019-03-07,12178,9623,3122,76
2019-10-24,15082,24083,9625,84
2018-01-19,2321,17009,11285,84
2020-06-12,164,17714,10091,7
2019-01-23,14751,10072,1135,58
2018-10-29,2054,9750,8986,1
2020-09-06,6211,27013,5724,57
2018-03-23,8835,21405,3100,81
2019-06-19,3614,10603,2701,69
2020-06-26,7800,26715,8969,65
2019-12-03,20238,14607,4855,59
2019-03-02,21606,24249,7305,5
2018-12-20,2486,14566,7052,80
2019-03-24,2200,18992,5547,79
2020-04-24,11349,2266,453,52
2020-07-22,6203,17781,4603,41
2019-05-16,12615,15470,11260,90
2018-12-29,16369,11662,7884,79
2020-05-08,9596,5961,7245,15
2019-01-05,21381,9092,4452,16
2019-10-24,3227,26510,9807,51
2019-03-25,5563,27219,10398,71
2019-11-18,21099,22870,7891,87
2018-08-31,1984,1092,8385,80
2020-07-20,4231,15529,4156,37
2020-05-11,15889,18289,8141,10
2020-09-18,8624,9664,11181,35
2020-11-05,4866,4158,1562,53
2019-03-08,12285,16423,9363,25
2018-04-28,8795,1706,4464,80
2019-03-12,876,23150,4030,2
2018-10-15,16726,2464,8759,57
2019-12-03,13986,18549,10509,50
2018-08-26,14263,8096,608,74
2019-02-05,19704,9713,9841,83
2018-03-18,14734,22492,6238,14
2019-05-19,938,17643,913,49
2018-08-26,9131,25560,10948,47
2019-04-09,20030,21528,10947,92
2020-08-13,1313,28990,10193,13
2019-12-11,3773,4629,7617,55
2020-06-13,11676,4279,5676,66
2020-06-25,15646,14090,1636,95
2020-08-29,331,23823,810,83
2019-12-11,2793,20301,11633,1
2020-11-24,16203,15758,2234,24
2019-10-30,5580,25205,1611,23
