date_id	 ,delivery_detail_id,location_id,clients_id,sum_weight
2019-01-01,291,27413,8490,72
2019-11-10,6592,27565,6460,77
2020-04-25,16514,12322,3421,91
2020-06-18,7765,17071,5001,64
2020-07-08,18448,9899,4419,71
2018-08-05,12662,5485,3673,3
2018-04-27,17811,2729,11752,36
2020-12-12,9147,4200,36,65
2019-07-19,9279,9985,8417,58
2020-07-08,12991,21308,5641,24
2019-11-16,16776,27593,8198,53
2020-10-27,18619,23617,2024,98
2019-02-13,9447,3614,3858,3
2020-09-01,17316,15623,355,97
2020-06-07,8471,29625,6381,89
2018-04-22,17013,12714,9631,98
2019-09-22,11924,13473,10509,67
2020-12-10,10009,16820,6320,90
2019-08-26,11069,2951,10560,44
2019-03-11,18094,10916,4043,38
2019-09-22,16674,15718,9717,13
2019-10-12,2375,348,11909,57
2020-06-11,5616,23619,11798,90
2018-02-14,7430,2450,9315,47
2018-01-18,18076,6336,3344,28
2018-02-12,6108,3136,3518,82
2018-04-18,560,19350,7148,78
2019-05-30,15130,15669,3525,20
2020-10-21,2789,18517,3702,92
2020-06-27,4677,1827,3491,11
2018-12-07,4592,20516,2632,72
2018-06-16,16726,19360,3366,18
2020-02-27,5229,7627,1786,90
2018-12-14,16297,25476,5188,66
2020-09-01,18122,24754,939,87
2020-10-05,9124,14144,5892,79
2018-11-05,19495,8359,6878,82
2019-10-09,18121,4808,2746,51
2018-02-12,12269,22047,8801,69
2019-01-27,119,27934,2201,50
2019-01-30,499,23862,11844,66
2020-06-26,8956,25814,2576,36
2019-07-10,851,24229,4555,53
2020-05-16,161,22394,3927,91
2019-03-21,7134,27477,9417,84
2019-05-14,3979,23774,10358,37
2020-05-27,1104,8867,1395,84
2020-08-14,5575,27185,4388,100
2019-11-12,4995,20248,9648,94
2019-08-05,11895,6977,5145,58
2018-01-15,10050,2029,10452,30
2019-10-12,2904,20534,3626,95
2019-09-19,3064,11252,11492,66
2018-11-06,6197,10672,3894,68
2019-10-01,8120,159,4407,13
2019-09-09,11998,16624,8598,50
2019-01-11,15444,26282,1477,35
2020-01-06,13589,19489,2724,17
2019-02-17,1993,1007,9429,1
2018-01-09,3383,5818,4210,78
2019-03-09,18137,2733,1346,86
2019-07-06,3594,16166,6062,2
2018-07-08,17643,29440,4620,27
2020-09-08,12569,8482,2924,84
2018-07-18,13491,19893,989,11
2020-11-20,16069,29509,4650,1
2019-08-29,1789,29991,9157,10
2019-06-03,4652,24478,7586,45
2018-05-26,16080,21319,800,16
2019-10-25,8091,15373,10516,49
2020-04-20,18243,1007,6186,52
2019-09-13,21162,22602,6098,88
2020-09-12,5785,18676,9676,33
2018-05-09,14154,8934,3640,31
2018-06-05,11529,12314,10537,23
2020-03-17,10161,23109,10042,86
2018-06-30,16435,17259,671,33
2019-06-23,13676,25008,439,82
2018-05-04,9453,3621,7641,69
2018-04-16,14921,8993,2998,29
2018-05-23,2034,29738,4227,45
2020-10-23,16668,24253,8314,22
2019-11-08,17192,659,7548,78
2019-12-27,11405,28438,9574,24
2019-12-02,10817,17978,3792,60
2019-09-03,20611,20114,2459,25
2020-09-12,5276,19070,9010,15
2018-07-06,3307,7003,11494,86
2018-04-17,14722,11089,11392,98
2018-09-22,2392,11733,10660,83
2020-10-22,21339,20403,10740,97
2019-11-12,15309,16334,5134,22
2020-06-25,935,26384,5817,9
2018-08-19,21485,5554,3622,65
2018-10-31,19323,17089,8499,29
2018-01-27,7880,18936,10282,56
2020-09-10,18697,26224,3557,20
2018-07-12,15311,11126,107,58
2018-05-21,9395,11905,4825,87
2019-01-25,11057,21236,10019,8
2020-12-04,9325,13245,1269,29
2020-01-29,15431,17968,7964,93
2018-09-04,1001,2982,1375,62
2019-03-18,5107,406,5094,16
2018-10-30,988,29177,3774,30
2018-10-07,15950,28899,6830,8
2020-02-12,14915,10742,1232,40
2019-06-11,14442,10686,8561,11
2018-10-08,12795,15362,10666,43
2019-06-06,14794,21813,7496,17
2019-05-31,5651,9313,11011,6
2020-07-28,18713,13965,1012,100
2020-09-13,15314,20382,9499,68
2019-11-22,6741,16786,4088,31
2019-04-21,2287,15655,3207,66
2020-11-19,16207,23280,5663,57
2018-11-11,6839,6372,1867,66
2019-03-09,6881,15463,11326,17
2018-05-25,13859,28910,3196,97
2019-12-07,4996,20001,7897,51
2020-11-25,11767,24585,5178,39
2019-03-24,13699,3597,594,76
2019-07-10,15261,12466,3231,93
2019-06-08,9094,19619,6546,3
2020-02-20,3661,8611,4871,20
2020-10-14,18320,17377,1780,31
2019-04-07,1287,28359,6419,61
2018-06-29,8787,23567,6355,6
2019-05-01,4047,623,9148,15
2018-01-12,3037,8229,6866,73
2019-03-31,4609,21797,9299,62
2019-04-25,17256,988,6994,48
2019-02-09,5521,7642,8938,19
2019-06-18,8906,25530,2438,48
2019-12-31,17630,25910,5726,61
2018-04-15,13018,29903,4198,94
2018-12-13,3542,9531,6220,12
2019-10-31,14750,15105,5299,39
2018-07-19,10681,3006,8543,78
2019-06-13,9774,285,4396,61
2018-07-10,1856,4250,1392,37
2020-01-05,2040,2695,7415,85
2018-10-17,11480,12225,10071,61
2018-08-13,1536,5900,695,35
2019-12-19,14506,20930,7521,73
2020-03-08,15515,29269,9407,65
2020-04-19,7806,4433,9327,84
2018-03-06,16891,14837,6210,79
2020-10-01,16653,4356,7208,20
2018-11-29,5204,4949,4177,68
2020-11-28,915,19953,4067,15
2019-01-01,19329,29407,4765,87
2018-09-11,21383,12565,632,12
2020-01-31,20193,9140,471,8
2019-11-14,17649,25291,648,46
2020-05-03,16858,1384,10312,18
2019-11-16,15248,2409,1593,11
2018-03-01,10181,6275,3358,78
2019-12-25,3841,23177,3804,52
2018-01-04,12236,29133,7720,49
2018-04-28,9344,3802,339,36
2019-07-22,17324,5211,1133,33
2018-04-28,14993,18191,9543,83
2018-09-03,10591,20186,5521,51
2018-07-07,503,21146,1444,38
2020-02-09,6576,5240,7226,15
2020-01-18,13889,8846,251,29
2018-10-18,17541,15330,9772,27
2020-05-12,6872,16544,7256,98
2018-04-13,17230,3688,9201,56
2020-09-25,11716,21434,5343,42
2019-12-15,10007,17338,10627,35
2018-04-23,15576,29749,2911,78
2019-10-17,7041,2344,4233,5
2018-10-03,6484,3638,3359,30
2019-09-19,8176,11326,2443,80
2019-11-03,13178,16425,10781,64
2018-09-30,8008,28460,2587,94
2019-02-06,7536,2607,6784,20
2020-06-27,17991,21824,7007,32
2018-01-12,19188,15884,10650,59
2018-10-18,7125,18788,2978,98
2018-12-22,2955,13814,3047,87
2019-08-02,16073,1358,4044,69
2018-07-26,8630,11290,7362,12
2019-05-26,5131,13483,7014,23
2019-05-25,6569,24405,110,12
2019-03-07,10374,23116,3221,87
2019-04-29,19831,6184,11044,52
2018-05-16,6782,1530,3507,19
2020-12-03,2753,10049,3400,45
2018-04-28,8754,21356,11198,52
2018-04-29,7080,9942,7383,85
2020-05-30,7425,16309,2668,77
2018-11-28,2756,16768,2029,49
2018-10-13,18237,19006,11459,62
2020-03-18,9229,15868,10649,53
2018-02-10,13952,10950,605,33
2020-01-01,13444,5463,9932,98
2018-12-15,403,16401,56,27
2020-12-06,13263,5515,11525,84
2020-08-11,7156,1396,9318,97
2020-11-20,20889,16044,7961,83
2019-11-04,5926,23365,614,71
2019-12-08,1326,5573,8139,51
2018-05-09,4589,10572,5845,44
2020-11-05,3244,15669,6633,2
2018-04-16,15281,11120,11207,12
2019-10-17,218,26457,10958,28
2020-02-04,2336,23661,11778,20
2020-02-11,16497,26983,4143,32
2018-07-01,720,3819,2059,75
2019-12-28,20725,19673,5966,24
2020-04-24,11342,2367,6916,57
2018-10-03,16496,17377,9187,64
2018-09-10,14865,16761,10329,67
2018-06-17,7878,19055,11422,55
2019-03-04,13517,3023,1385,11
2019-03-13,18230,3356,5409,84
2018-09-24,20997,1986,7711,71
2020-01-07,10479,21135,6265,70
2020-09-25,9427,17085,10614,5
2018-10-14,4220,15975,548,44
2020-08-07,2976,10709,5583,42
2018-10-14,12800,6614,9953,55
2018-05-17,6663,6304,4163,23
2018-12-30,9464,17454,1822,53
2020-08-10,12582,18477,5900,7
2018-02-25,16751,7056,8666,22
2020-01-21,5998,17476,4259,60
2020-07-11,1072,19146,9448,57
2018-03-22,18212,25526,4434,52
2018-05-08,15691,28979,816,13
2019-05-02,19609,20525,3971,33
2018-09-03,10243,10347,11009,85
2019-06-10,14938,4573,3593,83
2018-08-24,19429,14978,2534,27
2020-06-30,10320,3716,2524,23
2020-09-09,3227,10139,160,16
2018-12-11,18371,17321,9845,56
2018-05-22,20721,26378,5220,86
2020-09-14,8756,11601,4639,39
2019-01-28,11744,3631,331,5
2018-01-27,8627,298,2366,59
2018-07-09,6290,14400,5972,45
2019-09-16,21645,9725,7231,35
2018-01-17,2491,812,6200,97
2018-01-17,11452,18616,10987,72
2018-02-25,2638,12942,4991,64
2019-08-11,13797,17961,10905,71
2020-03-01,18158,29593,11198,31
2020-04-24,982,24032,9395,31
2018-08-14,13378,15016,7501,11
2018-05-01,20231,25112,3676,81
2019-12-03,2584,10215,6034,93
2020-09-04,9573,23679,9406,63
2019-06-28,12673,20192,1530,24
2019-11-30,20324,11734,8697,26
2018-03-29,21078,21865,5818,73
2020-05-18,10867,28834,11647,28
2018-10-08,17214,14133,9320,51
2020-09-20,21901,21194,7597,83
2020-11-05,7633,25905,8011,30
2018-12-10,18339,4326,8977,48
2020-09-20,15913,23916,10775,74
2018-01-12,3756,29274,1101,36
2018-05-26,11599,909,3018,47
2019-09-13,11292,10304,968,42
2019-07-30,9183,14171,1371,97
2020-05-08,18794,5144,11865,93
2018-09-11,11374,12394,444,18
2018-05-12,13295,14365,5819,39
2020-11-21,361,12236,11218,83
2019-07-12,7630,10092,6381,74
2019-08-05,517,25345,4923,28
2018-01-20,9785,21382,2559,96
2019-01-30,493,4297,4522,74
2020-08-14,7939,18816,4377,39
2020-11-07,19133,4746,5616,21
2020-07-08,18166,11172,8960,48
2018-12-21,11188,16403,3082,31
2020-05-27,14446,13700,11638,94
2020-01-07,6353,13160,8781,82
2019-07-09,3589,922,5082,10
2019-10-12,8675,28112,10828,73
2018-06-25,18302,5778,10170,96
2018-05-21,918,5990,5475,39
2018-12-12,8152,26944,6104,74
2019-05-12,20481,15366,5798,57
2019-06-06,8938,3251,1712,31
2020-09-16,15104,25879,5609,62
2018-06-12,6679,6196,5401,28
2020-09-28,3789,1843,11789,66
2020-05-27,13237,18048,3883,24
2018-04-02,9449,2457,2759,69
2019-05-15,21980,8205,7779,74
2018-08-22,8882,21560,8612,63
2020-01-09,20016,24298,7651,31
2020-02-10,10849,3721,6007,78
2020-09-12,20568,4445,7156,87
2018-11-25,6810,6752,6487,90
2018-10-01,1187,13194,4286,37
2019-08-18,18734,17735,3444,35
2020-01-18,7307,19145,294,78
2018-05-25,13266,5756,5180,97
2019-12-27,5434,24668,9725,18
2018-10-18,2274,12551,6527,43
2019-11-22,4716,8796,8265,70
2019-11-12,15405,20757,4175,12
2019-07-07,13218,21398,6978,58
2020-03-08,21196,13825,2156,40
2018-12-27,9413,26716,11145,2
2020-08-01,1809,19738,4889,58
2018-04-25,15302,7894,190,96
2019-05-01,9429,3395,3403,44
2019-12-19,16765,14090,10576,78
2020-09-25,20986,18129,10684,88
2018-09-21,5404,6452,6890,38
2020-08-11,10021,13383,2378,80
2020-07-10,7260,24931,90,27
2018-04-23,10310,21537,6734,63
2020-02-03,7631,4880,11708,2
2018-10-10,6380,7629,10121,98
2018-08-10,2047,6557,8645,43
2020-08-13,11146,22665,10332,33
2020-07-12,2285,16502,5689,65
2019-07-03,14771,22039,4191,16
2018-03-22,11425,6644,5062,13
2019-11-15,5113,29339,8893,6
2020-02-06,14797,5185,706,14
2018-11-22,2862,17438,740,15
2020-10-07,13617,17473,11038,36
2020-07-12,4446,15268,3799,40
2019-04-23,12152,20265,10506,33
2020-10-15,15146,22975,10599,34
2018-03-06,15997,18608,1593,63
2018-08-30,1605,29679,2509,76
2019-11-10,895,12890,4564,42
2019-02-18,19873,12087,572,35
2019-12-27,20293,27901,5985,97
2020-02-22,5166,14889,11209,36
2020-06-26,14396,516,4133,75
2020-04-24,9424,5571,3355,73
2020-11-27,11807,23314,3719,85
2018-11-07,13009,3676,1458,83
2020-01-13,8033,18087,9474,34
2020-09-25,17127,18386,3791,8
2018-10-06,8466,5676,2478,88
2018-01-12,3579,20007,6239,31
2018-05-20,10547,11800,943,6
2020-06-14,7315,8360,5547,50
2019-06-30,7229,1165,11823,91
2019-04-13,18330,17625,2584,39
2020-02-25,8111,28720,6805,94
2018-04-29,2298,12461,926,26
2019-10-27,3534,10816,5637,30
2020-06-25,1668,19405,6057,8
2019-03-13,7077,8483,11594,62
2019-08-24,3424,5904,7259,21
2020-06-13,2391,24150,8936,17
2020-07-17,20705,17019,9109,53
2018-08-04,5027,21572,3106,2
2019-06-17,14774,3270,401,21
2020-11-09,19300,23004,273,43
2020-12-13,15164,11178,1128,3
2020-11-12,4553,11050,10070,45
2020-07-27,13881,535,5606,86
2019-06-09,273,16377,1106,64
2018-10-18,1257,8154,1690,20
2019-12-12,5483,10824,1619,75
2020-03-16,1477,4126,9651,95
2020-10-20,12333,19330,2183,37
2018-04-17,7726,29525,8364,12
2020-07-22,13517,8160,11032,2
2019-03-02,3719,10535,11602,24
2019-08-05,19631,29565,8076,97
2019-12-01,2139,21734,10614,61
2019-09-06,4364,20649,1341,36
2018-01-31,13122,13377,3218,7
2018-01-22,16366,18569,4284,49
2019-01-26,12758,20624,10952,8
2019-03-29,12075,13294,10950,92
2019-12-26,20968,14328,5182,46
2019-06-19,19172,14256,9120,72
2020-04-19,1968,15708,8119,56
2018-03-24,19596,27408,8492,55
2019-12-21,7104,7349,6524,6
2020-11-14,16164,5134,11652,82
2018-10-14,4975,8139,7672,77
2018-04-14,2983,27745,817,24
2019-11-08,20870,2697,3169,73
2020-11-27,971,10653,10142,12
2019-09-15,9003,26402,11446,8
2019-11-26,17625,27350,7615,7
2020-07-06,3698,29827,9705,14
2018-04-19,17930,17158,3124,59
2020-12-11,18958,18852,6945,39
2018-07-03,12129,5766,5709,50
2020-02-24,5163,18534,2025,70
2018-10-14,15878,10588,1197,39
2018-10-25,487,1969,11273,2
2019-04-16,4010,2838,6255,98
2020-03-05,6802,10018,7455,75
2018-09-27,20402,19966,6300,26
2020-04-02,5470,9336,252,32
2018-12-19,16462,11978,3938,24
2018-05-08,9241,10252,7694,47
2018-03-02,12975,29121,11769,94
2019-10-18,379,19238,2957,40
2020-09-13,7252,2183,8140,65
2020-04-18,13089,13489,6547,59
2018-12-22,10542,7688,5672,14
2018-05-06,14883,5109,9955,100
2019-05-15,12816,7752,469,81
2020-01-01,7523,29787,11079,72
2020-03-28,7831,16102,4180,81
2018-03-28,8890,11527,6458,39
2018-01-08,9779,9362,9077,92
2019-06-01,13425,15783,767,53
2019-08-23,2163,2314,8001,79
2018-10-06,3545,1349,6558,45
2020-04-10,6129,18560,9929,66
2018-07-27,2076,7047,9786,84
2019-02-02,3838,26584,6366,3
2020-04-01,3214,27877,9775,87
2019-03-27,13215,22561,1116,19
2018-07-13,16816,14380,957,62
2018-08-09,6600,5830,8808,90
2018-09-04,2594,15993,9389,61
2019-02-09,8589,1785,6777,63
2020-04-22,2325,10284,1982,17
2020-12-26,19632,2221,8968,3
2019-07-18,16551,17277,7151,67
2018-01-17,5767,11877,11642,93
2019-11-05,4984,3094,6839,92
2019-11-22,4413,14635,4184,81
2018-07-17,3256,5143,3573,86
2018-09-17,14577,16702,10134,40
2018-08-21,6557,9312,8436,52
2018-08-26,19998,14915,1865,10
2018-06-17,4140,9944,706,68
2020-04-20,12042,12031,7348,11
2018-11-04,11086,17696,6027,31
2018-10-17,15457,9765,5558,13
2020-10-03,5689,2260,1278,97
2019-09-06,18891,10095,4116,95
2018-12-27,8416,25833,46,97
2019-10-13,10624,11315,11628,95
2020-11-08,13227,25075,10391,51
2018-07-30,8764,17629,7737,24
2018-08-07,7176,22594,1910,54
2019-09-12,17777,12797,119,81
2019-02-09,2328,13080,11179,22
2018-12-01,19004,6469,89,48
2018-03-14,13867,18929,1706,51
2018-08-15,6618,7204,7212,58
2018-08-06,8414,23811,5652,75
2019-08-07,430,2149,6705,93
2020-04-22,4625,29317,9124,28
2020-08-22,2041,4580,11306,88
2019-09-09,18357,15461,3326,21
2020-07-14,6583,19609,3433,97
2020-09-26,10144,14481,4040,63
2019-03-19,19994,14616,1528,78
2020-10-12,16374,6229,968,70
2020-06-04,18436,2196,2425,11
2018-06-06,10131,22509,4951,61
2020-09-06,17298,17738,4099,42
2020-07-16,7543,26149,2427,83
2019-07-02,5771,9272,8248,50
2019-12-05,21706,8921,10745,5
2020-12-25,7715,5669,599,46
2020-02-08,2334,27406,5414,32
2018-06-18,21303,25327,9412,53
2019-12-10,18267,18841,8471,46
2018-11-17,12432,27669,6942,55
2019-10-19,17862,24919,7182,61
2018-04-27,17803,20865,1218,54
2019-12-04,15795,2944,11945,3
2019-06-21,2351,5859,7636,15
2020-02-12,10839,8889,3025,5
2020-01-02,13892,7573,9963,32
2020-10-29,16712,1776,1636,5
2020-07-09,5279,26926,916,63
2020-03-21,14695,10333,8721,6
2020-12-25,4562,11819,2519,71
2020-04-02,19606,1415,11780,18
2018-01-07,6556,26311,3732,8
2020-03-23,16713,12726,8624,15
2018-12-02,8394,14064,3039,7
2019-03-02,7997,21766,7891,99
2019-08-03,4496,28723,931,9
2020-12-20,20593,24462,2276,60
2019-06-20,16374,12331,5071,58
2019-06-08,690,13848,7208,60
2020-12-05,19281,26433,2355,32
2020-03-19,12876,14947,8862,25
2019-11-10,10256,2253,6944,23
2019-11-29,15998,24932,8899,68
2019-07-29,7981,7169,7130,40
2019-12-18,21869,24685,8444,68
2020-12-05,21437,15096,5785,99
2018-01-05,10081,17253,191,44
2019-04-13,19947,1191,5439,58
2018-01-28,11207,13284,7984,48
2018-01-26,7228,15042,837,70
2018-12-18,8344,1215,4193,29
2020-12-09,18822,7515,7363,70
2020-11-18,8508,12629,7877,61
2019-01-01,5281,9588,3274,22
2018-12-13,4262,14977,9715,100
2020-04-02,5113,17966,11382,100
2018-05-03,7031,8913,2954,26
2020-07-31,19687,22619,7071,86
2018-07-20,7560,8513,8758,99
2019-02-15,14286,29957,7559,30
2019-02-04,17971,17893,8191,62
2019-04-04,7684,27349,3149,94
2020-11-23,21618,5056,3485,11
2020-07-07,10939,4153,9707,14
2019-05-25,11401,12305,6904,51
2018-03-07,67,4816,7676,5
2020-12-23,9858,12931,5542,99
2020-07-30,1331,19117,2911,13
2018-09-18,12603,22822,6721,84
2018-05-09,11814,12734,5200,79
2020-01-08,14687,2212,9338,27
2018-03-24,8602,17250,1915,31
2019-08-16,13354,3380,1944,64
2020-06-23,7294,29173,7379,31
2019-11-06,14909,9090,4606,5
2019-03-25,7530,12297,6321,97
2018-08-16,18990,15533,1477,60
2020-03-27,4092,2293,3575,46
2019-03-12,21365,2391,4849,42
2019-01-26,1649,3098,7703,1
2020-04-26,17690,18267,223,2
2019-05-31,20334,13312,5996,77
2020-09-25,3226,26765,5349,89
2018-06-10,18756,19494,561,49
2018-12-26,2915,10536,11776,80
2018-03-24,4539,8765,8592,20
2020-10-31,15712,12299,5262,50
2018-10-26,976,7898,5163,6
2018-12-14,18300,1381,10864,25
2019-11-06,11875,26439,9769,6
2020-01-11,10792,21588,7822,19
2019-01-31,11,20060,10266,88
2020-06-26,3519,8273,3863,91
2020-01-10,14805,5462,6644,85
2019-12-23,13710,22277,2065,90
2020-09-10,1595,4395,5259,80
2020-03-13,8631,14497,9302,88
2019-02-01,2849,25787,4167,61
2018-01-06,13289,27824,4095,82
2019-10-21,11034,2935,4334,89
2019-04-28,2078,13242,3858,60
2020-05-15,13090,3318,7393,88
2018-10-28,16688,7364,5465,89
2019-04-23,18086,19242,10054,18
2018-01-16,8397,21680,5704,58
2018-09-12,15448,15859,928,88
2018-02-06,21676,11908,6108,71
2020-07-15,5797,11844,8669,76
2019-09-24,15857,17374,2003,98
2018-02-26,6087,25878,7262,52
2020-01-17,10679,2141,9586,61
2019-09-28,7396,14089,4474,52
2019-04-20,5438,19979,6861,47
2018-01-08,258,12858,3823,8
2019-01-06,888,18076,5941,34
2018-08-16,3980,13164,9320,33
2019-09-04,3892,8715,6626,46
2020-12-26,7678,1748,9522,26
2019-12-23,829,9602,1676,2
2020-02-14,19183,1398,494,60
2019-05-09,1978,29974,5186,30
2018-01-26,4603,13733,2727,44
2018-06-16,14439,22359,7852,40
2019-08-01,13363,20388,88,32
2018-06-24,14537,22317,2384,3
2020-06-18,3750,24487,201,100
2018-01-28,5748,16983,4347,72
2018-02-23,14135,8193,2684,76
2020-04-06,23,22010,6310,61
2018-04-14,552,6593,2840,93
2020-10-10,3538,27494,4652,56
2020-06-10,18721,12572,3216,48
2020-05-08,5407,8593,3066,63
2019-08-21,17240,26181,1124,20
2019-03-03,9450,21671,10891,68
2018-03-23,95,15388,7510,61
2020-04-02,3030,8469,7231,79
2019-02-27,16775,13133,875,75
2019-04-02,15027,29244,1973,78
2018-08-25,14125,13439,10433,74
2018-04-05,16847,5679,2240,96
2020-10-17,415,3699,10258,47
2020-09-17,3433,13821,3076,8
2020-11-27,17091,5506,7358,53
2018-05-17,1848,14265,6370,97
2019-05-06,21586,9654,11844,46
2020-07-31,5647,27253,449,65
2020-10-10,11311,29817,4282,47
2018-06-25,9515,28188,2989,81
2018-05-22,9454,22300,7338,49
2019-05-04,11598,14759,239,55
2019-04-25,8621,17321,11821,33
2020-08-31,18651,21396,3959,79
2018-07-11,7426,11145,463,16
2019-04-24,13143,13105,647,26
2020-01-08,16917,12302,9391,11
2020-10-20,7513,11839,10351,90
2018-11-20,6312,17248,893,43
