date_id	 ,delivery_detail_id,location_id,clients_id,sum_weight
2018-02-27,4534,8135,10407,53
2019-01-25,7533,24663,8524,73
2020-11-22,4901,683,3269,28
2019-06-27,21207,29667,8292,7
2020-11-18,396,8879,6687,36
2018-01-12,87,23248,5390,20
2019-11-15,10283,2137,5478,34
2018-02-03,12726,25073,11317,19
2020-07-22,6263,10881,11070,30
2020-05-26,16301,3484,4362,54
2020-07-10,10395,25410,5739,3
2019-12-05,14368,5241,7443,41
2020-04-03,19660,9124,8962,31
2020-12-29,9264,2219,2686,77
2020-04-13,2488,3235,3312,96
2020-01-12,6780,23201,3023,54
2019-11-18,18599,22191,3186,47
2020-10-29,9934,10867,4160,53
2018-06-10,14515,9397,803,96
2020-06-07,11413,13035,4473,19
2020-06-28,710,25663,11205,27
2018-10-21,12382,25419,9691,94
2020-08-18,19440,13163,11475,78
2020-07-12,3796,25305,3658,42
2020-03-16,4502,5421,4845,17
2018-09-30,1605,22461,10990,36
2018-07-12,13629,6301,7387,22
2019-06-26,12767,25837,6415,29
2018-09-15,15847,29843,10704,47
2020-02-09,19279,28540,9833,66
2020-12-19,5569,4563,5464,52
2020-10-09,4027,17157,2724,92
2019-04-05,10061,27122,1268,98
2020-02-11,13482,19520,4942,61
2020-02-16,6163,1330,1844,13
2018-12-07,19235,19645,11531,37
2018-04-14,8342,1051,8169,99
2018-03-06,17630,17973,1517,21
2020-06-09,17241,16131,7400,48
2018-03-01,11842,21706,10725,94
2019-06-02,3462,1212,5780,68
2019-03-17,3790,26308,4437,60
2020-04-12,7327,23145,11543,44
2018-03-20,2751,9551,9755,94
2019-03-02,1494,6027,662,51
2020-12-13,15009,23392,3437,54
2020-02-16,18386,20391,8929,61
2018-07-25,8585,14600,3799,29
2019-08-03,16318,20949,8330,3
2019-02-05,2326,6830,7305,4
2019-06-03,20074,15476,9054,61
2019-07-30,12890,21367,5307,32
2020-09-02,19317,28839,2821,2
2020-05-28,12580,8051,5559,67
2020-05-13,14039,13409,5108,9
2020-02-14,3002,29369,7998,4
2018-11-17,7415,26142,2384,87
2020-05-03,3161,624,8839,27
2019-08-26,9463,11909,11973,44
2020-07-07,3575,23955,11617,32
2018-01-12,18931,26154,6410,36
2019-08-22,18019,27635,1745,50
2019-02-07,5159,19050,6999,42
2018-05-31,11006,19116,468,64
2020-05-10,15513,21568,9701,44
2018-03-19,5751,23402,8916,92
2019-10-05,10667,10281,4803,34
2019-07-27,21480,449,805,42
2019-05-10,19646,25873,607,56
2019-05-13,7543,18978,7863,26
2019-10-25,10932,23769,10705,96
2018-03-28,19872,6636,99,60
2018-10-19,12529,13417,2466,18
2019-06-28,18477,26100,9049,77
2018-09-17,15628,7773,2814,41
2020-11-02,3523,8340,8833,76
2018-01-18,9771,29044,10056,6
2018-11-25,10583,9544,1536,1
2020-01-30,18452,25180,5084,90
2018-04-25,18102,15068,8272,55
2019-10-27,15353,2732,4331,61
2020-06-15,14672,7190,9880,25
2020-06-25,7068,24131,8307,19
2020-08-05,7228,28415,9110,34
2019-10-07,8004,4475,5676,28
2020-02-29,10383,1308,5239,23
2019-07-18,21446,20850,4664,93
2020-11-17,7958,1470,4875,61
2018-04-14,12970,24125,6607,34
2019-04-08,10668,20104,8734,14
2019-09-17,7286,29523,640,19
2019-04-18,16743,24145,3133,100
2019-06-29,5672,3186,5396,10
2018-01-18,8767,8155,5979,5
2020-01-27,15687,18961,1297,81
2019-12-28,14879,25372,11232,89
2018-05-19,11218,14427,10928,84
2019-06-26,5909,713,836,77
2018-11-05,14200,8292,4723,100
2020-08-28,1232,26658,6980,26
2018-06-05,2889,28864,176,17
2020-06-08,11864,22232,9293,15
2020-04-25,17839,8406,1789,88
2018-01-12,19135,6623,4106,64
2019-07-12,15290,838,10789,7
2019-04-25,16712,2166,7710,3
2018-03-22,14132,20311,10745,1
2020-12-05,16422,14437,11538,44
2018-04-10,8488,27749,6877,95
2020-12-06,12299,18220,2666,20
2019-10-22,18859,8997,2114,31
2020-11-30,5774,7396,4146,42
2018-03-12,32,22764,10826,58
2020-08-11,1822,14847,6036,92
2018-02-22,15008,4236,10478,67
2018-09-13,9205,18316,5552,49
2018-08-09,15668,20740,10541,18
2020-05-15,17348,15210,5761,26
2019-01-23,12429,23302,9884,67
2018-03-25,5990,9821,10802,83
2019-08-30,14173,21234,11017,97
2020-06-19,1975,23075,11259,72
2020-04-23,19597,4033,8728,4
2019-08-25,15129,15543,536,94
2019-11-08,6254,13007,7271,94
2018-03-23,21143,4231,11708,44
2020-05-22,5657,19341,3223,44
2018-07-17,9482,699,2740,86
2019-06-30,13623,21074,5872,1
2019-12-14,5485,27916,8940,76
2018-04-18,20619,21545,3295,33
2018-11-01,447,16649,9666,21
2019-09-03,15954,12879,7046,36
2018-10-11,9765,18123,11034,75
2019-12-20,21415,8126,6598,74
2019-08-21,17774,22007,4431,82
2020-07-20,2299,18751,1047,57
2018-03-18,8291,21127,8801,39
2019-04-26,2273,26173,6136,60
2018-11-06,3697,10877,5742,85
2019-04-08,17300,26943,10417,63
2018-05-17,7707,4424,6136,63
2020-09-12,5848,29491,4201,53
2019-04-28,18801,12774,3186,68
2020-07-29,3591,8949,2509,41
2019-06-02,11932,8308,4710,8
2019-11-10,20423,17844,5117,74
2019-02-15,7606,14828,5039,44
2020-02-02,18401,11820,7196,41
2018-09-11,539,19799,9286,24
2018-02-28,21266,23558,5093,9
2020-11-08,1145,5756,5704,92
2018-10-31,20069,16309,9045,84
2020-08-16,9249,10751,9362,94
2020-12-12,10331,23938,5522,67
2018-08-09,13480,1170,185,78
2018-09-04,19474,1540,8230,97
2018-07-12,12188,7567,7694,51
2019-12-16,9990,14641,3686,44
2020-03-27,21303,28749,542,90
2018-11-05,1189,2132,1592,50
2019-02-13,13674,8664,11723,84
2020-01-30,2153,25457,6430,51
2020-06-07,3994,5089,9037,53
2019-02-24,19806,28558,10256,41
2020-11-24,19509,24207,6185,37
2019-03-23,12283,4448,6735,66
2020-02-28,16185,645,8947,24
2019-12-20,7609,18511,5435,83
2019-03-24,7543,5157,7747,96
2020-12-11,14200,9117,10292,79
2019-06-13,5021,21638,2235,63
2019-02-09,20670,1687,9627,96
2020-03-24,14940,1843,2493,23
2018-09-29,4014,5246,426,45
2019-07-30,7222,22345,509,88
2018-12-29,7234,27982,1777,41
2020-07-10,11463,27922,7326,75
2018-04-27,7047,16924,10804,26
2019-01-01,4902,1564,5290,50
2019-06-15,3759,20433,4554,59
2020-08-30,16746,29240,6921,78
2019-04-17,929,3255,8898,10
2020-07-25,17179,24303,6287,3
2020-02-27,19588,11787,3274,88
2020-11-02,6474,26814,9133,18
2020-06-06,6291,625,4386,96
2019-03-20,8053,11222,4607,44
2019-01-20,2580,23994,2206,8
2019-06-20,7716,5481,7653,99
2020-03-23,11629,5837,6738,21
2018-02-08,19243,18144,3765,17
2020-09-22,8860,12119,7711,55
2019-02-05,6515,1546,2125,31
2019-04-16,11,15578,6504,85
2020-08-30,5580,11083,933,37
2020-10-11,14057,27995,4553,80
2019-11-30,14023,8208,2112,77
2020-07-29,3945,20023,3808,82
2020-09-23,17091,12765,1169,75
2018-02-28,20867,17852,886,45
2019-08-09,5787,4930,5031,4
2019-02-08,4410,5466,7367,45
2020-02-07,15230,5200,1308,46
2020-07-11,16979,1554,4239,64
2020-10-29,6722,705,7673,1
2020-08-21,5952,24602,10907,53
2020-07-15,11423,28374,6818,84
2018-09-01,2178,23269,1354,81
2018-10-09,12977,25837,2115,7
2020-01-27,172,28690,5402,38
2018-04-23,10522,25640,958,92
2018-03-11,7329,19536,6227,26
2018-05-03,16617,3514,9620,14
2019-01-03,14612,23151,6267,61
2018-12-06,11341,23639,2730,83
2018-04-07,9686,5359,2824,92
2018-05-17,20087,8884,11227,29
2019-07-20,4531,17063,828,74
2018-10-02,4924,852,2539,5
2019-12-23,13955,24635,2373,61
2018-09-07,5586,11631,4091,6
2019-12-21,16055,16753,11056,10
2019-03-20,13606,24954,7987,51
2020-05-29,377,24910,4943,65
2019-03-18,4119,4738,1923,48
2019-03-20,17077,2369,4438,51
2019-10-09,20307,16264,1130,6
2019-11-20,13711,26804,1346,62
2018-10-12,12647,24716,1066,96
2019-11-22,15461,5652,8071,62
2020-02-07,4648,6491,6941,47
2019-12-30,3736,3581,10692,18
2020-12-25,5570,7917,9169,7
2019-09-17,16528,21553,10630,74
2020-01-09,16415,22530,7938,16
2019-02-16,13624,5616,11951,68
2019-04-25,14767,23757,10379,34
2018-06-16,18664,9246,1758,6
2020-02-10,4482,11786,2242,69
2020-06-09,17638,25842,2734,64
2019-04-04,14066,25921,4191,83
2018-08-29,1523,20796,4026,62
2019-09-23,17134,16121,6639,72
2020-11-24,14117,21225,8876,63
2020-04-01,5508,16354,807,92
2020-12-07,10749,18763,1373,31
2020-03-21,14361,12736,288,25
2019-09-02,18560,15103,7440,57
2018-09-30,17132,24644,1271,66
2020-02-15,8396,26893,5277,10
2020-10-10,18554,25122,2113,50
2019-04-26,8796,15377,4241,100
2019-06-10,35,1855,5338,2
2018-11-10,21485,364,11890,9
2020-05-07,10712,15783,8885,91
2018-03-07,1513,1791,11006,4
2018-11-04,16745,27585,8472,29
2020-08-08,19450,59,5719,55
2020-12-16,19193,20608,7125,21
2020-12-20,2212,17193,3235,75
2018-05-30,6704,26377,6904,30
2019-11-01,13774,27026,5883,24
2019-07-17,10828,7926,11219,88
2019-08-06,2228,18547,7992,86
2018-02-05,9981,12145,11410,35
2020-01-06,1347,24264,5495,42
2018-07-08,15261,19798,11901,29
2019-04-23,16845,9739,1270,87
2018-09-07,17215,22563,8063,10
2018-04-07,14039,27257,7159,91
2019-01-16,7434,26591,4993,7
2019-06-11,8011,19218,2558,67
2020-03-19,14716,23014,2418,41
2019-10-29,7139,14718,8918,7
2019-06-16,20775,22782,7145,95
2019-10-09,1888,29190,586,48
2018-07-06,5813,12329,5815,45
2020-03-20,21611,20401,6849,100
2019-01-03,21848,10745,359,68
2018-11-11,19790,20996,460,39
2019-08-26,10874,7717,1430,19
2019-12-30,1590,15381,195,93
2018-06-02,18460,23677,10266,60
2020-02-20,19429,24855,9602,78
2018-10-17,5556,11833,10472,89
2018-03-14,5141,28360,6710,33
2019-11-17,11535,23810,6812,23
2019-06-18,4451,6673,3794,69
2020-09-25,19892,28457,9358,9
2020-12-27,11849,27289,1673,13
2019-03-25,9639,13302,8629,90
2020-02-17,18431,937,9660,43
2020-12-24,1454,19277,7942,91
2018-08-25,10745,313,8446,98
2018-06-05,5879,14908,4604,3
2020-09-10,11676,8017,6318,22
2018-09-09,11666,23012,11388,79
2018-04-08,16021,29502,6149,9
2019-06-20,17536,147,5571,7
2019-12-26,2042,5169,11502,73
2018-02-28,5003,5719,2785,68
2020-12-29,13719,15181,7828,80
2018-09-28,10406,20999,3710,58
2020-12-11,13537,8850,1550,20
2020-10-28,5926,12420,6721,50
2018-01-09,2225,19205,3625,79
2018-09-06,3414,23655,2268,50
2019-03-12,1839,15854,8875,41
2019-05-03,1512,10757,3071,48
2019-03-20,17504,25626,8593,82
2018-11-22,7606,21199,10861,99
2019-04-05,20299,21226,4856,16
2018-06-25,96,29929,9605,16
2019-10-31,9729,29133,4284,88
2018-05-18,12291,1485,7727,92
2019-09-08,19631,29714,179,67
2018-10-10,6017,5991,10876,50
2018-03-05,10992,3705,8284,6
2018-02-09,18894,17258,10622,47
2018-10-23,14960,27953,5804,35
2018-10-16,6155,8358,7147,56
2020-11-24,20644,12457,4154,99
2020-06-27,7303,7984,302,45
2020-02-17,15293,2685,6111,41
2018-11-17,19956,28570,8129,88
2018-05-06,13520,2404,3123,58
2019-10-30,18424,26909,8593,53
2019-07-23,17896,28133,9925,23
2019-01-18,17581,747,11001,91
2020-04-04,15816,15860,5215,11
2019-11-30,10715,7545,1715,9
2018-01-24,14010,15336,9197,8
2018-12-20,4783,7921,6093,90
2018-09-15,13423,29297,9778,96
2020-05-14,21711,28749,8439,30
2018-02-20,17349,1368,9251,23
2020-07-09,19647,11153,19,85
2018-05-02,16717,739,465,34
2019-09-19,15779,14388,3381,48
2018-05-22,11538,19329,10559,47
2020-02-13,16457,29873,10742,34
2020-07-02,4486,24719,3490,74
2020-03-23,9954,14011,4106,3
2018-11-06,19323,19670,8675,60
2020-03-29,7454,7475,10431,27
2019-05-14,13608,19096,11381,88
2020-09-12,12462,11812,6501,86
2020-02-03,6957,13813,248,34
2018-04-22,6119,27015,8080,29
2019-09-21,19212,10965,778,33
2019-12-25,10126,22596,2258,91
2020-10-24,12066,1597,10228,13
2019-06-27,13554,1924,2905,6
2020-08-29,13170,4420,3400,15
2019-07-17,1011,7423,9980,13
2018-05-30,21981,19598,3488,96
2020-10-08,18865,26985,1764,22
2018-01-31,14578,18222,1853,32
2018-06-22,6189,16479,8139,33
2020-07-08,17098,11259,1600,64
2019-01-15,21705,2495,3584,20
2018-08-30,4926,7948,11980,97
2019-07-05,3207,24402,9217,46
2019-02-28,1694,22181,5732,89
2019-12-04,6289,19630,7195,96
2019-05-16,15339,19564,11376,58
2018-01-05,8512,26411,8676,23
2020-01-02,12639,17582,4036,68
2019-12-31,16305,17703,5157,32
2018-06-09,2370,24707,5848,37
2018-10-08,21848,27902,10362,30
2018-01-08,11384,14630,868,78
2020-03-09,18311,23898,5574,9
2020-11-06,10576,6453,4824,7
2020-04-02,5012,6639,6412,60
2019-01-20,16704,9361,4638,70
2020-03-22,1518,29951,5396,84
2020-01-12,12470,17270,9935,31
2018-12-17,2963,13650,9826,83
2018-04-02,7670,1591,8095,82
2020-12-03,21946,11185,5918,94
2019-08-26,16938,16334,10140,86
2019-01-27,21625,11725,6057,31
2019-10-08,10012,21794,8030,57
2020-07-21,1174,2682,1354,33
2018-05-07,4067,7364,2936,45
2019-01-16,8126,10342,1284,46
2019-05-27,21056,10088,251,31
2020-12-27,13865,20166,6393,22
2020-09-01,8505,23459,4279,22
2020-09-06,14494,28921,11323,34
2018-01-23,10306,28858,5714,33
2018-04-08,17751,22908,7656,58
2018-11-20,8595,13360,11340,39
2018-12-04,9692,7033,9423,74
2020-05-06,17536,9565,10759,46
2018-04-15,19911,12572,2817,75
2019-02-19,7453,29803,6587,10
2018-04-07,19136,14380,9303,73
2019-06-21,3945,9201,7364,7
2020-07-17,19748,16235,3930,78
2019-01-03,11298,2269,5876,84
2019-11-16,8546,15720,5118,33
2020-08-24,16551,2924,7632,98
2020-05-06,10008,21530,11751,40
2019-05-28,7735,18060,8242,87
2020-05-01,12864,16688,4623,18
2019-08-26,5608,29366,8405,42
2020-05-21,4410,17890,10812,23
2019-08-11,16132,7738,1031,70
2018-12-01,13235,11742,7731,28
2018-09-27,19641,24854,10222,71
2020-10-23,13856,18362,7335,21
2019-12-24,8323,3714,152,100
2018-03-15,9939,23780,2045,49
2019-10-02,13981,27853,6388,74
2018-11-30,15474,29365,10367,20
2019-01-04,5646,6336,7259,38
2018-04-09,2052,17598,1050,49
2019-02-26,14583,22312,5457,63
2020-07-18,19006,21744,6907,40
2020-02-14,5029,22788,4600,63
2018-07-14,17826,2186,10241,31
2018-03-17,3584,3808,5739,88
2019-02-15,10866,13869,11401,32
2018-11-05,10197,11640,2323,24
2020-10-22,9072,27134,1514,66
2019-07-20,6362,12343,3832,9
2018-01-16,19702,14580,10885,35
2018-03-16,10381,3570,5139,5
2020-08-17,6494,12513,7928,53
2019-10-20,15429,6999,5455,98
2019-04-23,8921,14110,3259,60
2019-12-08,2894,8872,6263,98
2020-09-02,14093,6085,4084,22
2020-06-09,21085,24950,5899,19
2020-10-14,2058,17017,7999,66
2018-01-27,18429,3547,10292,57
2018-10-17,20395,11766,2825,60
2018-07-04,2059,10777,9453,8
2020-02-11,14093,20707,5881,8
2018-01-09,13025,16647,250,96
2019-10-13,9225,27320,7511,64
2018-03-07,18946,29182,9760,49
2019-07-26,1775,29239,3157,50
2020-09-13,5790,120,2529,27
2020-05-01,2642,6145,10346,80
2018-04-09,14494,14119,11485,24
2019-09-06,20546,8965,2000,88
2018-07-05,9321,28775,4114,83
2018-11-19,6357,14177,4359,40
2020-11-27,13209,23865,9714,93
2018-12-24,2867,23730,10333,56
2019-02-28,14613,26384,8292,16
2018-11-26,20366,28970,4355,89
2019-11-21,7515,7479,4455,40
2018-11-13,4230,1516,1000,61
2020-10-14,9588,22772,2341,73
2018-11-23,1085,22836,2216,51
2020-11-29,18357,993,9021,10
2020-05-04,2037,26027,10968,88
2020-02-20,11984,912,11084,37
2018-10-17,6105,29316,5974,62
2019-04-11,5211,28407,10263,56
2019-09-19,3058,2785,4747,68
2019-02-22,5943,18324,10928,40
2020-02-23,8464,17284,4030,29
2020-12-18,6964,18752,6558,24
2018-11-25,6551,13429,4321,88
2020-11-09,21993,10040,6778,27
2020-04-12,3432,5198,8184,49
2018-03-25,11165,8451,1616,14
2018-08-24,13838,23173,11531,78
2019-01-06,16070,22472,523,32
2018-10-09,5766,12074,9848,34
2018-08-19,11726,810,8233,30
2020-01-22,5210,16557,2062,93
2019-04-26,7993,22667,1200,5
2018-03-03,14100,3794,8512,70
2018-12-07,2402,2490,9032,51
2018-04-09,7564,12193,3425,17
2020-05-09,340,11420,2359,92
2020-11-11,9077,18632,11913,64
2020-09-08,12921,27407,8970,96
2019-03-26,1530,11130,2416,22
2020-06-10,10406,26287,202,39
2019-12-27,3185,18447,1758,87
2019-10-15,111,15884,11818,54
2020-02-03,15808,13169,1470,33
2018-05-05,453,27526,5527,69
2019-05-23,8522,17695,6632,50
2020-02-04,9448,20943,3107,90
2020-10-12,8533,1099,3226,92
2018-08-21,11004,4939,10996,26
2019-02-02,11248,7965,2981,34
2018-09-04,588,29386,907,45
2020-12-13,7177,27879,10577,14
2019-03-09,4058,6455,10717,54
2020-11-10,5138,24549,11687,28
2020-04-29,6877,13517,4480,50
2020-01-28,7812,22730,10360,84
2019-10-18,20513,29779,9409,72
2020-05-16,8217,6724,6790,22
2020-10-02,12861,7448,1625,63
2020-08-15,4769,7932,11094,5
2019-10-04,4648,9521,6770,49
2020-04-29,4390,9976,5961,15
2018-09-11,11774,13857,3045,49
2019-02-20,10950,12575,6426,56
2018-03-25,324,23048,8757,43
2019-09-11,2797,7211,1763,82
2019-11-27,8573,7845,7235,84
2019-10-10,2775,3710,424,77
2018-12-03,13549,9210,3396,59
2020-07-23,193,12623,1562,36
2020-05-28,6127,25915,8440,21
2019-09-18,8388,8371,6723,8
2018-12-10,4572,25449,9855,12
2019-04-03,21497,18904,9980,9
2020-02-14,11128,7993,8432,97
2020-06-05,10930,3194,11393,29
2018-10-18,6502,13282,9637,6
2019-03-05,10506,8892,25,8
2018-06-19,4409,15048,8859,19
2019-07-18,11869,17569,3438,98
2019-11-11,2533,19966,10140,57
2020-11-24,7020,28286,6518,88
2018-08-27,5646,16053,2893,60
2019-02-03,17078,3327,6574,3
2019-02-09,7947,29322,4630,37
2019-05-30,4730,14554,7580,26
2018-06-08,2876,27572,2219,21
2018-09-30,17804,17493,10674,2
2018-04-12,186,2733,9030,65
2019-01-31,14524,5712,11290,28
2020-04-30,11717,10143,1511,85
2019-01-16,19594,12199,9237,42
2019-09-03,13431,8898,5951,98
2019-10-21,11282,22921,3224,76
2018-09-17,17570,27270,5043,59
2018-05-13,3759,11840,11117,92
2018-12-30,2847,6415,2659,1
2019-08-12,11362,26352,1048,51
2020-06-02,9593,29421,8340,6
2020-09-18,10517,5359,11764,100
2018-01-06,9778,6146,7910,62
2019-01-29,21200,4788,8805,72
2018-10-23,9944,4690,5073,80
2019-01-15,21314,4686,10177,42
2018-12-14,16951,21566,4313,90
2019-05-21,16034,18835,9403,4
2020-11-21,11421,6073,5362,13
2020-06-09,8729,13537,9232,79
2018-08-08,11746,9108,9858,88
2019-11-13,6641,16901,11648,3
2019-02-25,19143,18922,4971,1
2019-08-07,6990,6177,824,57
2019-06-05,5439,24823,5974,70
2019-08-14,2138,14137,2784,95
2018-11-16,8042,17099,1277,59
2018-12-06,11440,1693,10126,21
2020-05-09,20182,15587,6761,8
2020-04-25,18745,26448,4484,88
2020-03-12,11245,13906,8766,55
2018-09-06,21051,16881,10950,82
2020-01-31,11825,7536,147,96
2019-02-25,13958,23755,5964,48
2020-03-12,21615,17553,8947,91
2020-04-12,602,20325,5612,97
2019-10-08,12255,11605,8159,5
2019-10-13,4889,12247,1443,2
2018-03-04,15176,22375,8864,100
2020-11-03,10545,18805,4909,23
2018-04-02,8570,25164,137,9
2019-12-05,15231,16692,393,13
2018-09-10,12224,22472,4187,12
2020-09-19,10679,25279,3852,50
2020-09-02,5174,17715,4953,68
2019-07-25,19152,27697,10188,20
2019-07-17,14992,3565,8513,95
2020-11-19,7202,28946,4399,72
2020-12-21,8893,22471,4972,47
2020-05-18,590,1995,968,5
2018-05-15,21588,18503,859,87
2018-06-26,18030,23723,9696,81
2019-11-14,10911,14116,880,10
2019-03-20,10384,2700,183,90
2018-03-03,5174,25230,9847,31
2018-05-07,19181,9607,11787,35
2018-03-08,5591,216,1308,61
2018-09-18,4332,16202,5387,3
2019-10-10,4937,1443,253,48
2019-03-23,11080,10979,6214,85
2018-09-14,18292,12418,4810,33
2020-07-25,13962,22929,5420,96
2020-06-18,4813,1020,495,98
2020-03-06,14813,7207,6255,48
2018-01-20,13511,6217,2880,53
2019-06-05,18071,22845,1490,67
2019-07-09,20327,5028,9870,5
2018-08-23,15358,3857,10919,100
2020-02-05,14756,26143,7684,79
2019-09-29,20544,24070,2672,29
2019-09-23,11797,23657,1957,47
2020-05-13,3371,15981,11857,68
2019-06-22,14020,17806,2568,18
2018-06-16,17154,19340,5266,28
2018-02-24,973,27335,8417,49
2018-01-15,2431,7315,3826,87
2019-10-11,10267,5098,7710,89
2020-06-19,18781,18718,9115,44
2019-11-19,11711,26984,34,13
2018-01-27,4326,4769,11503,1
2018-02-15,6833,3598,3389,91
2020-10-20,13294,5666,5005,10
2018-08-10,14078,26474,6995,71
2020-09-04,138,23056,6607,53
2020-10-05,21361,17197,2654,69
2019-03-30,8420,26316,2057,15
2019-08-24,17499,8654,5845,49
2020-01-09,7718,7780,305,1
2018-07-05,2243,3450,5540,96
2018-10-12,18306,8749,2207,40
2020-02-21,11432,29725,5398,59
2018-06-03,16761,18150,2044,16
2020-07-17,1530,28257,849,33
2019-12-26,14645,15197,11770,60
2020-02-15,15296,19771,10199,64
2019-09-12,16363,13472,11652,67
2019-03-17,5997,10081,6542,35
2020-07-13,9181,16464,2172,72
2020-04-07,4888,15735,8835,40
2018-10-06,6526,2677,1920,3
2020-12-15,20399,15690,6913,15
2020-07-06,9400,25805,5437,1
2018-03-08,13354,24690,8585,47
2020-08-31,5503,26960,2568,26
2018-10-26,7024,29072,7656,50
2018-04-06,8613,11341,11747,4
2018-08-26,20034,5462,3438,67
2019-07-25,15376,13733,8348,66
2020-03-25,5613,9446,9153,51
2019-06-20,7644,22440,241,9
2018-11-27,14972,23146,8220,39
2020-12-12,4579,21306,933,26
2019-10-29,14941,8802,8090,97
2018-11-06,5641,15057,8200,63
2018-04-26,4567,3150,6378,25
2019-05-17,14707,4458,4723,15
2019-07-27,5360,6827,3485,2
2020-06-20,12868,23024,10646,65
2018-10-08,7081,2318,6012,10
2019-04-14,19009,14016,9535,80
2019-06-22,18387,20310,5529,62
2019-05-06,14875,12450,5834,51
2018-12-06,5400,19287,6374,78
2020-08-11,8720,12780,3954,36
2018-11-15,2370,5828,2299,10
2020-03-24,18742,19319,2171,35
2020-01-26,12737,12130,2049,32
2020-08-14,21225,8851,6812,18
2018-03-22,15921,7434,6742,17
2018-10-29,19080,29495,11023,25
2018-04-01,2484,15614,6308,94
2018-03-15,14345,29779,3315,24
2018-05-06,10395,7639,2581,11
2018-01-16,4578,25963,9159,14
2020-02-05,18353,10883,2749,74
2020-01-26,16214,29968,5418,6
2018-02-04,2642,1989,8821,37
2019-02-22,17020,24787,5515,86
2020-02-18,2501,2482,3768,96
2019-09-06,9312,21612,148,47
2020-07-15,15829,14764,10318,16
2019-01-07,19945,24735,6201,69
2020-10-08,19722,20328,2473,49
2019-05-04,19077,26673,5330,18
2020-12-05,282,6090,9046,64
2020-02-16,9822,8758,1484,62
2020-06-23,17082,3566,3575,49
2018-09-25,14996,25959,6003,51
2020-06-01,6636,15315,1185,98
2020-12-11,4880,8026,6612,35
2018-07-08,3746,19218,7061,61
2019-07-16,6507,21967,4907,76
2019-11-06,6568,1259,5935,54
2019-07-13,3890,20123,4984,100
2019-06-25,7248,20780,606,91
2020-09-11,21300,875,5647,46
2019-08-13,3459,13762,11594,86
2018-03-31,16628,22122,9312,17
2019-01-06,19967,7937,5222,87
2019-09-27,20144,2842,8154,31
2018-02-01,2467,22414,8047,70
2019-10-15,2383,29746,2644,86
2019-11-19,9041,28967,11653,77
2020-02-16,6981,14678,11896,9
2019-06-28,21150,28272,3573,16
2019-12-21,3045,29623,9485,20
2020-11-10,10510,28432,9121,22
2019-10-19,13281,10832,2449,26
2019-04-06,20304,13545,2005,70
2019-02-04,17766,11903,2658,69
2020-02-07,3993,23047,4061,23
2018-02-02,724,5788,4742,4
2019-12-30,13792,22901,2611,98
2020-02-03,7169,23717,5737,25
2020-12-15,13974,10113,587,12
2020-10-07,9777,1842,10612,34
2019-12-14,18790,150,7657,90
2020-08-07,2437,2014,2073,44
2019-12-14,13460,24896,59,92
2018-06-12,9754,21494,11487,4
2019-11-20,292,22980,6300,72
2019-08-03,17396,22138,1247,91
2019-01-11,8897,8977,4163,92
2018-06-18,9561,18982,7536,100
2018-05-18,1120,25309,8719,81
