date_id	 ,delivery_detail_id,location_id,clients_id,sum_weight
2018-03-27,5372,22393,10188,69
2019-05-23,18712,29254,8955,56
2018-01-13,16150,3994,11485,28
2020-12-09,21708,995,4778,45
2018-09-02,6271,25941,2128,100
2019-02-18,8124,8063,9649,1
2020-06-17,6254,12933,1532,75
2020-07-08,286,18494,433,23
2020-11-18,19201,6671,8727,4
2019-02-09,14612,197,9380,4
2019-02-05,14559,14337,9220,42
2020-03-26,562,17166,9568,99
2018-05-03,18658,10942,6823,78
2018-04-30,8885,13120,168,11
2019-10-31,1643,20910,2778,83
2019-07-04,3881,4106,9126,81
2018-10-19,18110,3000,599,91
2019-07-03,18968,18677,2134,19
2020-10-04,16496,16096,1601,53
2018-01-14,17386,3007,4115,56
2019-06-04,6519,8778,608,56
2018-11-05,21656,14638,7479,50
2018-04-28,10118,22251,332,55
2019-01-12,19778,27349,647,97
2020-11-12,7295,2775,3844,12
2018-06-05,803,2084,8171,73
2019-07-14,5828,26982,1507,14
2019-12-18,84,20647,9999,6
2019-10-24,21311,23509,9677,31
2018-07-24,8062,21522,7577,36
2019-11-25,1806,3960,1266,60
2018-09-30,10689,20843,406,41
2018-06-19,7679,21264,5766,33
2019-08-17,16299,15732,11839,80
2019-09-04,15547,4990,4694,98
2018-12-09,11225,11459,9280,15
2020-02-17,9161,18081,177,20
2018-09-21,1272,9517,1222,9
2019-10-25,16258,4005,198,96
2018-08-08,7661,24150,11622,89
2020-08-11,14640,3606,7677,79
2020-06-07,13723,17516,722,61
2020-09-20,3097,24012,3976,45
2020-01-02,19584,21321,6024,70
2019-12-16,11094,19926,6596,2
2019-07-07,21246,20482,8141,64
2019-12-05,19128,28631,1204,28
2019-11-21,10841,19584,6531,60
2019-04-04,1288,660,7823,67
2020-10-10,12735,1778,479,93
2020-09-26,11544,12725,5044,30
2020-08-08,807,26027,7380,45
2020-08-01,19940,8020,4590,67
2018-11-16,11599,26326,5835,19
2019-07-26,6236,12419,5762,12
2019-03-06,5364,28031,3258,45
2020-02-25,5530,16668,4019,13
2019-10-12,12790,28370,5169,49
2018-04-05,15701,19519,9071,26
2020-01-11,2592,8573,11744,73
2020-04-22,20755,15097,7870,63
2019-02-20,2651,9575,6050,94
2018-10-31,171,26068,2989,30
2018-12-18,11444,23340,2753,31
2018-02-15,5816,17915,10987,48
2020-02-10,4647,23206,9856,54
2020-01-17,15418,2434,3153,39
2019-10-17,11037,22585,11457,12
2019-03-21,11003,1107,9934,16
2019-08-16,12674,5937,4849,78
2019-04-30,19579,14303,7301,77
2018-02-22,11401,10363,10863,59
2019-10-17,9376,2661,2592,80
2020-12-18,12230,11101,3808,1
2018-02-15,5023,28392,9722,39
2019-05-16,5496,28681,9094,71
2019-02-05,21764,29562,202,59
2018-03-20,18039,12285,7523,19
2019-04-18,16209,4653,2147,24
2018-11-09,13809,17845,1771,22
2018-12-16,2154,23221,4954,33
2019-01-10,12469,1013,9519,81
2018-11-29,8228,726,9636,77
2020-12-10,6893,12152,5818,90
2018-01-01,10121,5269,1717,89
2020-10-03,10623,7274,4266,63
2018-12-21,20915,20404,11852,44
2019-05-14,16437,21725,10707,44
2018-01-11,8115,16542,1804,35
2020-02-18,9615,8625,4699,34
2018-06-14,7266,11267,8599,9
2019-08-26,2728,29213,4806,57
2019-12-04,17138,22555,8433,81
2019-06-29,108,15197,1665,1
2019-01-08,5439,11052,6735,69
2018-09-26,3771,18508,3003,16
2018-11-29,3528,22250,8520,77
2018-05-25,2291,10549,4802,14
2018-11-23,20141,15880,4623,45
2020-12-18,9654,16440,2590,90
2020-03-08,9974,12184,7912,6
2019-12-06,15575,2460,7851,54
2019-05-20,9261,10243,11928,5
2018-02-25,8160,26630,9858,87
2020-11-23,18497,5301,1463,85
2018-06-08,11858,9633,5121,85
2020-04-27,15297,3045,2918,68
2020-02-24,21439,24525,8260,61
2018-11-19,78,285,1023,28
2020-05-21,8120,17373,6442,71
2018-06-02,2432,6050,9162,87
2020-09-25,7185,11409,482,45
2018-10-11,1737,4089,3500,17
2018-01-01,20444,10151,7788,40
2020-06-22,15370,3498,10070,77
2018-01-20,20217,15570,4390,89
2019-07-11,21856,4327,6512,84
2018-09-20,16919,6047,5460,13
2019-08-19,5517,7842,3865,12
2018-01-30,15884,23031,3819,88
2019-12-27,19700,27580,9315,18
2020-02-14,17147,15649,8979,85
2018-09-13,701,15575,922,38
2019-09-15,12671,19036,8739,67
2020-07-17,5261,9170,10985,30
2019-07-07,16158,28612,8469,37
2018-06-24,16333,29834,11729,44
2020-06-09,13962,9662,10337,100
2018-11-24,15652,14417,9911,1
2020-11-15,46,15924,3412,62
2018-03-25,20309,20276,1530,44
2019-02-19,7131,5359,7787,35
2018-05-31,12704,5856,10090,79
2018-08-12,17073,23593,5971,52
2018-11-15,15789,15414,5151,11
2020-04-04,46,13566,9680,52
2018-11-03,20407,4483,10561,80
2019-03-09,13404,22010,3162,94
2019-11-30,2760,8575,2269,59
2020-09-21,19967,29225,11380,78
2019-11-06,14123,18693,3839,13
2020-08-21,7130,27221,6248,47
2019-04-26,16482,2867,4101,56
2019-10-08,10094,22392,5426,45
2019-04-28,12611,23732,2603,51
2020-04-01,7016,21110,10570,17
2018-08-05,17403,14812,7991,51
2020-10-21,6071,1337,2019,44
2020-10-25,15917,1719,2212,68
2020-07-19,14000,27924,816,68
2020-08-10,14342,764,8682,97
2019-10-15,11101,27774,11154,70
2020-01-20,7844,816,2705,84
2018-08-02,7192,10237,4988,45
2019-11-23,11452,23527,10600,90
2020-10-09,8219,16631,8693,93
2018-01-26,15523,23569,5850,2
2018-02-24,13041,23993,4519,17
2019-07-11,19111,17912,639,25
2018-10-15,12396,13847,7350,79
2018-08-07,13630,27906,463,94
2018-08-17,1189,27095,8466,14
2019-03-04,20134,29228,10589,67
2018-05-09,11445,28525,1898,42
2018-05-21,19054,8711,1599,83
2020-11-29,9682,12921,1805,41
2019-06-29,18208,23797,5978,48
2020-04-11,7737,154,5121,62
2019-06-02,9718,24652,3974,44
2020-09-15,9558,13376,11244,95
2020-07-15,8225,13166,11838,27
2020-04-23,13798,11489,6278,38
2018-10-03,3113,6707,5463,86
2020-09-19,12373,18148,6489,32
2019-08-25,3727,11398,2604,48
2019-06-04,5942,15907,754,95
2019-11-25,15806,3035,7149,66
2019-12-30,21756,6875,6345,71
2019-06-06,10715,26126,5559,32
2018-03-23,17944,20672,318,21
2018-10-30,20084,27474,3305,58
2019-12-10,17609,7217,2776,37
2019-09-05,9760,4266,8434,34
2018-08-01,2137,14648,6678,28
2019-08-16,12392,6319,1619,98
2019-02-01,18654,15742,6339,96
2018-05-07,3949,19722,4853,79
2019-10-09,1096,27421,9720,97
2018-02-19,8362,18864,10492,56
2019-06-08,19432,11863,8566,71
2019-01-28,18115,16842,1922,73
2018-07-02,17436,10943,9749,73
2020-05-17,8195,21917,6435,1
2018-11-23,21426,16860,8,70
2020-01-07,10625,23890,10190,99
2019-07-11,18624,2397,9532,34
2018-01-17,13793,27038,7,78
2020-03-08,9101,17364,1788,89
2018-06-01,6153,20440,7,34
2019-03-29,4569,15858,8462,78
2018-02-08,13455,8233,7338,20
2019-12-01,11478,104,11580,12
2018-11-24,17494,9054,10842,61
2018-12-18,11121,10191,5309,40
2018-07-29,3849,10391,6497,4
2019-09-27,20768,5309,5091,92
2020-08-06,15425,6650,3645,82
2019-09-18,18208,7685,67,82
2018-05-22,17521,2969,1561,1
2020-09-26,8553,6023,8631,53
2020-12-12,7467,24025,9558,35
2020-07-09,9712,17021,9609,15
2018-09-11,4991,6591,4317,54
2018-11-17,16817,4391,7418,19
2019-07-09,6670,28794,6760,98
2018-12-05,16928,17981,5710,42
2018-01-01,1871,25286,6872,91
2020-04-09,9451,7414,1727,33
2020-01-20,6569,6498,4936,84
2018-10-27,18338,24188,1660,51
2020-10-28,3458,18692,3557,32
2020-10-27,11643,10219,7610,68
2019-10-17,18832,11670,9466,89
2019-11-07,21861,23322,5056,71
2018-06-11,8886,21359,11226,12
2020-05-16,21272,22001,4279,74
2018-04-22,11321,23249,10471,72
2020-03-23,6019,14906,2339,62
2018-05-29,20019,11018,6840,39
2018-08-12,7288,6690,3939,94
2019-11-18,17914,23540,11005,81
2019-06-30,21350,7585,2219,40
2018-03-08,13389,19541,9984,79
2018-11-10,16368,3883,11478,8
2020-03-14,13794,14722,4238,38
2020-07-22,19805,1400,11456,55
2019-08-05,16203,8343,2005,21
2018-05-08,21564,14,7817,95
2020-08-07,17369,9786,4849,41
2019-09-15,18952,19614,635,42
2019-10-31,18158,3242,4437,71
2020-05-17,17348,24793,8989,22
2020-01-29,8346,11076,3049,93
2020-02-21,19535,9136,9104,3
2019-11-07,3590,23308,6183,8
2018-02-04,17676,6173,5054,7
2019-02-21,3633,17524,4853,53
2018-12-21,15914,25013,6330,69
2020-09-22,14383,13358,4353,12
2019-07-21,14828,9161,3529,28
2019-08-14,19363,15532,3979,66
2018-08-21,15137,11721,9070,82
2019-06-26,20903,12485,3949,41
2020-12-31,21672,20741,962,77
2018-09-08,5140,20119,6563,85
2018-12-27,19999,21314,7791,95
2018-10-11,11367,4940,579,60
2020-11-21,3040,24193,6493,73
2019-08-24,11566,26500,5196,60
2019-01-22,18083,1779,10321,45
2019-11-30,10414,24562,7490,23
2019-08-08,9026,24784,650,76
2020-05-28,3623,15856,10692,93
2018-06-22,11738,15742,7706,36
2020-05-30,3553,13535,379,58
2018-05-25,1149,29026,7954,65
2019-04-28,14524,3742,3456,47
2020-01-12,4116,12033,4570,1
2019-07-16,17625,28381,4906,50
2019-11-07,20455,16824,874,6
2018-04-03,18093,25707,5209,47
2018-07-14,9717,6257,5343,40
2019-12-16,20295,15101,4044,61
2018-01-09,3489,12209,1299,52
2018-09-15,3755,21618,5058,61
2019-04-23,2471,9112,6822,87
2019-06-13,13731,29839,11337,11
2019-12-19,10078,8465,6051,70
2019-05-09,6445,25289,10346,53
2020-12-25,3390,20129,6640,14
2020-06-16,4122,6829,3490,24
2018-11-05,17017,3371,4369,79
2019-09-30,12715,11169,720,77
2020-01-10,13519,19366,11850,57
2019-06-11,14087,4672,2883,92
2019-09-20,15320,5799,7213,8
2019-01-29,9848,20671,10867,85
2019-01-26,10681,29271,10067,87
2018-02-25,17392,8454,2948,27
2019-01-06,19,14143,11922,89
2020-05-15,19309,16598,3541,22
2020-05-03,21715,7913,2520,14
2018-07-22,7744,7628,8316,85
2020-09-22,20729,6782,830,20
2020-10-11,16258,5262,1688,26
2018-07-13,15087,26523,9577,60
2019-10-18,14252,5714,8504,61
2018-04-03,14639,18297,3491,28
2019-12-06,17215,1290,6782,37
2020-02-12,10012,18372,6801,36
2018-06-16,11035,5985,4351,72
2020-05-06,4305,7327,9612,10
2019-03-04,9571,15515,10072,57
2019-08-21,17399,12410,4227,34
2020-11-03,841,14758,3269,96
2018-12-05,8041,26914,1614,62
2019-03-09,5129,18047,468,57
2018-10-05,20470,16426,1706,1
2019-08-07,3628,5803,2493,56
2018-09-22,18048,412,3576,57
2019-11-06,2912,7211,3573,16
2019-07-25,9022,3421,6494,100
2020-01-07,20949,12099,3438,97
2020-01-06,1251,14926,6525,46
2020-02-07,7864,24076,9232,74
2019-11-14,10903,23820,4861,37
2020-03-18,9400,2197,8180,4
2019-08-16,10692,11263,2930,71
2020-06-06,16769,3244,10341,42
2018-01-20,13328,3623,9854,38
2018-12-05,12853,8987,5272,51
2018-05-25,10266,13788,3848,45
2020-02-05,16237,5892,4769,73
2019-12-01,9919,25124,11721,30
2018-06-17,6872,24904,11305,15
2019-02-03,13930,316,1712,95
2018-07-16,17281,13839,206,54
2019-09-28,9354,16759,9370,4
2020-03-25,18789,14200,1635,84
2020-11-28,17326,2014,9770,75
2018-08-12,3716,6470,1894,55
2020-01-08,3903,23978,5525,36
2020-09-07,14216,27717,6575,81
2020-05-06,12530,25174,9709,77
2020-09-02,8811,4152,8095,25
2018-06-18,20435,28793,614,44
2020-10-04,14678,28278,10357,10
2020-09-16,9640,29518,8769,94
2020-03-08,1608,15321,5366,41
2018-04-01,21220,26179,2657,82
2018-03-19,5944,10820,4140,7
2020-05-15,5000,2835,5146,11
2019-04-17,4966,27789,6645,6
2018-02-23,3736,26205,194,100
2018-11-23,10706,10496,5121,55
2020-06-13,9490,8637,262,60
2018-09-08,1088,26279,6808,2
2018-11-18,9158,10751,2382,18
2019-07-07,13748,18234,4301,51
2020-07-26,1250,7330,7469,3
2018-06-07,11348,22870,4127,83
2020-02-29,16503,17141,5415,54
2019-06-01,4264,7818,7865,91
2018-03-07,1463,6364,10102,94
2019-02-06,16774,12852,5461,77
2018-08-24,16964,14867,11496,54
2019-08-28,20660,20108,72,11
2019-12-22,20675,9996,137,55
2019-01-27,4745,4017,9556,33
2019-08-22,18551,3884,11831,88
2019-08-31,3089,12022,4709,80
2019-08-28,3791,27885,7005,58
2019-12-01,15152,492,6508,78
2020-07-11,8689,23606,5684,34
2019-05-02,20980,10376,3943,2
2020-12-20,21694,16632,5488,88
2019-05-12,2409,12645,1833,42
2020-11-13,17715,13858,6842,20
2018-03-20,21582,4455,6138,21
2019-09-18,4224,24112,1079,31
2019-10-24,10858,6473,6311,73
2019-11-12,16394,2528,6079,44
2018-08-22,15594,3882,2471,18
2019-11-15,19086,19909,4836,15
2020-10-13,7908,4850,9451,80
2018-12-20,8128,12191,2275,64
2018-08-02,17370,16864,10647,40
2018-02-02,18622,17568,5680,79
2019-02-10,1495,25036,5762,33
2018-11-25,11260,1405,8847,18
2019-11-20,14231,19320,4409,15
2019-10-23,11555,27154,6764,14
2019-06-24,2811,7198,9974,65
2019-08-11,16311,23522,4505,62
2018-02-08,5630,2631,5702,60
2018-07-17,18538,4492,10224,16
2019-05-13,6703,20223,400,40
2019-08-12,9021,23691,5657,98
2019-02-09,2900,22072,3562,3
2018-02-26,13425,29803,5652,73
2020-11-24,4181,11482,7016,95
2019-06-04,4392,9370,8259,75
2020-03-31,235,21409,9358,60
2020-03-09,5365,12255,575,6
2018-08-20,18703,29735,10507,81
2020-10-23,14791,15001,9738,74
2018-06-14,1749,5124,8862,91
2018-09-17,17906,222,11648,8
2019-05-22,20673,25173,2854,29
2020-10-08,6927,21810,9803,89
2018-09-30,1552,15398,2937,32
2020-03-25,11686,23817,9788,28
2020-01-08,21479,26295,11131,19
2018-10-08,3278,13331,9240,20
2019-11-23,17692,20586,2003,31
2019-06-27,5846,15724,6402,30
2018-03-18,4647,15397,3383,61
2019-05-21,18498,3510,11643,66
2018-02-23,19943,11122,439,10
2020-12-15,16530,23554,10414,4
2020-07-27,7515,22339,11216,86
2020-11-01,4677,8925,7403,8
2020-01-02,17742,10947,10720,2
2019-08-01,9253,10573,2594,1
2019-05-20,15302,14966,5942,94
2020-07-13,5822,11177,11535,96
2019-10-08,11153,19856,9736,55
2020-11-29,17455,29638,10965,52
2020-04-02,20430,11514,11571,70
2018-01-12,2911,25544,7047,59
2019-08-05,8598,28301,3137,93
2018-03-29,21975,26096,2001,16
2020-04-01,7038,3684,602,93
2018-05-01,19274,859,6099,4
2020-12-15,16704,14025,11777,8
2020-11-03,14930,25084,7713,50
2019-06-04,19915,11263,8843,100
2019-03-04,20875,16630,10531,21
2018-08-21,10580,16607,5455,12
2018-08-22,5739,19761,8952,66
2018-09-01,21448,10652,2579,77
2018-08-21,15616,25111,10866,75
2019-06-19,14934,10015,9950,38
2019-11-15,14214,22810,2842,2
2019-08-25,17418,29431,3239,5
2020-11-23,17876,14814,11480,57
2020-09-21,3922,1539,10411,53
2020-07-23,598,1866,8204,2
2018-08-19,19705,1373,3131,55
2019-10-04,776,7619,6578,61
2019-05-01,16653,18414,8042,93
2018-07-22,11551,2775,6926,4
2018-07-08,20153,15418,9447,51
2018-02-14,21246,23485,6274,19
2019-02-15,12122,24732,3727,89
2019-12-06,9987,18923,6061,87
2020-02-02,20917,8560,5357,86
2019-04-27,1430,5641,4980,38
2020-04-20,8132,19652,3057,65
2019-11-04,20412,28468,3479,16
2018-03-03,12206,6541,5847,28
2018-11-02,4667,14409,4857,28
2018-07-30,3525,27623,2387,95
2018-02-08,2810,31,3378,51
2019-03-29,2762,3653,11794,39
2019-01-14,4392,3391,4454,24
2019-01-03,4017,7414,6194,60
2019-08-09,10107,17451,6848,82
2019-07-27,20872,2303,5923,90
2020-09-25,8245,27534,9599,96
2019-01-25,16551,29974,5951,12
2019-04-23,19490,20379,4002,58
2019-09-03,12347,17338,199,73
2020-11-22,9,12914,5102,28
2019-11-20,2152,9520,110,96
2018-01-04,21410,2864,3613,4
2019-01-18,5047,19483,5055,65
2019-01-23,11309,22543,4049,2
2018-02-25,3201,5230,7439,36
2018-05-16,17163,1337,6628,48
2019-02-11,7286,12514,6555,66
2018-01-15,12071,26028,3698,55
2018-08-09,9636,22418,2472,2
2018-09-20,2133,25052,8165,100
2018-02-19,19033,4201,2233,43
2019-04-15,21621,2714,5377,70
2019-11-30,16932,6829,881,81
2018-07-18,11196,23933,3626,47
2020-08-22,6043,16541,10681,62
2020-08-13,3700,23762,11378,78
2020-05-06,15893,554,4543,49
2020-09-19,8808,6121,9920,33
2019-05-12,222,5828,9464,92
2018-01-12,8889,1907,5077,8
2020-09-14,20771,1168,4352,3
2019-04-18,12458,4954,11179,28
2019-02-03,19467,15549,545,64
2019-06-15,902,2668,6717,5
2020-07-30,1228,7726,2005,61
2019-07-30,4732,27671,2272,43
2020-03-25,2727,28354,5672,75
2018-05-23,14614,12626,4298,86
2018-09-25,18010,11534,6331,48
2020-01-08,13057,23237,3307,24
2020-08-20,21075,952,6441,19
2019-02-28,7199,29756,5308,4
2019-05-13,13123,12595,9125,14
2019-03-18,13834,9137,1687,20
2019-11-15,14123,2623,1190,13
2020-06-21,18702,17720,11198,19
2020-08-02,5181,29562,8467,26
2020-03-22,6346,25766,1493,63
2019-09-02,4189,4287,610,81
2018-07-09,7019,26835,10287,5
2019-10-27,18388,23217,5455,61
2020-01-26,2630,9621,5857,66
2019-03-13,11893,10890,6675,59
2020-01-10,1769,3922,1787,79
2019-12-06,7888,17094,10671,69
2018-08-04,8339,13700,1380,28
2020-07-06,11705,17520,7119,60
2019-04-18,21904,21547,5505,1
2018-03-25,14255,2407,7799,93
2020-11-28,21140,28598,10607,35
2019-06-20,15264,19335,7357,88
2018-01-17,13728,23854,8496,1
2018-08-26,6978,24325,11231,12
2020-03-30,6602,24867,5049,20
2020-07-14,16054,3292,11471,90
2019-02-15,8532,23583,7990,24
2018-12-16,14577,11057,261,27
2019-03-13,3833,23445,3873,41
2018-07-10,5650,13575,10081,87
2020-08-13,7372,26632,8864,18
2018-10-05,144,21494,8499,79
2018-08-01,20946,1869,8360,75
2018-04-03,15532,22984,6346,6
2019-09-06,1172,11269,5867,17
2020-12-19,9769,29165,3560,61
2018-02-02,17933,15132,2559,93
2018-12-23,11090,28954,5603,69
2020-04-14,256,10258,6006,88
2018-11-23,20052,9206,10712,12
2019-02-23,15458,16331,2562,99
2019-02-12,10318,22841,8594,35
2019-01-16,3136,26090,8275,99
2018-07-06,19179,29364,7085,30
2020-07-21,10448,24942,384,32
2019-11-05,17378,3985,1,16
2019-08-03,10523,11127,6142,94
2019-10-21,7427,16903,11157,16
2018-03-30,21959,2401,9960,16
2019-02-28,11666,26600,11885,44
2020-04-20,11356,13039,826,91
