Data,PaymentID,GarantyID,ClientID,DiscountID,ProductID,AmountProducts,TotalPrice,TotalPriceDiscount,EndGaranty,OrdersID
2019-09-15,930,21615,8921,15109,224219,5,5603.95,39330.36,2021-10-22,2952
2019-12-13,687,20044,4164,56132,221950,20,8892.71,32571.45,2019-08-26,9899
2019-03-23,158,17981,8116,65286,333127,51,1130.89,48061.16,2021-10-04,17672
2019-06-04,371,15157,4862,57694,201788,64,1988.81,1270.23,2019-09-27,4009
2019-08-12,274,57740,2421,13053,308932,3,443.33,34636.63,2021-07-26,16442
2019-02-14,1015,14601,8808,75781,91312,70,3099.75,40555.57,2020-09-03,4516
2019-12-10,29,4289,9621,33661,147585,97,1965.27,37173.31,2022-01-03,16014
2019-05-03,587,32270,2197,57187,378249,84,3226.97,30714.29,2022-01-19,15983
2019-09-13,564,21937,1435,16629,80986,89,2358.45,25536.37,2021-02-15,7973
2019-10-31,391,18624,2349,78224,177254,19,4281.16,40698.36,2021-09-22,12179
2019-03-12,360,74719,484,67411,191075,4,3696.02,37942.07,2020-05-28,11337
2019-07-27,381,33986,3443,98994,235231,90,4216.71,17123.83,2020-10-29,13903
2019-04-19,3,3865,4151,69418,317409,83,4279.32,22686.63,2021-07-17,8337
2019-01-26,580,19255,4920,96499,352769,51,9031.57,11955.22,2021-05-26,18926
2019-07-17,474,73139,5113,23614,233280,49,196.71,6771.65,2019-11-26,9867
2019-03-29,1157,59399,9459,45455,255639,96,9788.86,41345.6,2021-09-29,12942
2019-01-10,1191,42279,4615,99673,373272,84,114.25,13477.87,2019-12-08,4230
2019-06-06,953,64069,5084,53320,296466,21,9185.24,15258.14,2020-01-06,18241
2019-02-03,131,71891,4498,90940,272331,14,7048.72,25115.65,2019-05-01,4596
2019-01-28,47,33250,1695,99705,36856,92,194.64,259.92,2019-07-30,10209
2019-04-02,892,56935,8587,87548,118187,27,7280.11,45027.22,2019-07-31,14358
2019-09-02,17,29576,5367,80378,302831,36,4832.74,35251.35,2021-05-22,11286
2019-04-25,759,57486,1833,78732,315537,31,4559.3,9448.81,2019-11-14,8576
2019-03-13,375,2880,6340,84536,239905,69,8070.26,17441.89,2019-06-26,9020
2019-04-25,209,43452,7822,52272,194693,67,2497.58,11894.17,2020-04-26,12233
2019-02-04,1166,4485,1445,48262,54765,72,4319.57,23781.64,2019-02-04,2518
2019-07-25,230,66848,8545,57944,192367,83,8477.62,7191.3,2021-05-19,10084
2019-11-14,1046,7237,7391,1013,216707,53,3856.74,11007.74,2019-12-12,19508
2020-01-02,944,30563,8120,26719,21010,96,4547.77,40300.94,2020-10-12,17456
2019-05-24,620,74658,1034,51530,159489,70,9771.91,42156.24,2020-01-09,5497
2019-11-26,413,20835,2308,43081,191389,16,5144.12,27994.76,2019-12-17,4604
2019-06-16,1003,1085,6661,38337,181871,73,7109.97,43497.66,2020-12-05,6429
2019-09-30,312,8018,3819,46159,103254,47,1446.24,35785.43,2020-11-21,5888
2019-03-31,741,47921,8900,24889,89347,82,7147.09,26918.21,2020-02-18,10412
2019-09-14,39,33587,8096,89890,124406,5,2291.82,32701.63,2019-12-13,17935
2019-10-02,229,59509,3396,73688,314046,24,6666.85,5745.09,2020-03-19,3945
2019-06-23,1188,15128,9928,88947,124297,78,6206.72,34237.01,2019-09-30,877
2019-09-15,367,62723,958,60125,229354,98,1583.88,434.78,2021-12-24,3777
2019-05-05,530,16918,8247,73027,329126,60,2762.19,12203.11,2020-09-03,664
2019-04-20,1190,4477,5564,8299,277068,23,1429.41,46890.68,2021-11-16,12816
2019-02-12,519,31942,7910,97206,153337,3,5007.22,32216.95,2020-10-01,16221
2020-01-03,1181,44272,4751,78025,162886,21,4737.95,30706.61,2019-09-15,5102
2019-08-15,768,7819,3316,87331,135070,33,1709.35,33514.04,2021-06-17,7387
2019-05-14,760,41198,948,8563,56651,67,2704.55,42644.86,2021-09-25,10078
2020-01-08,569,63478,6296,72353,237873,40,9036.98,21107.65,2020-05-18,1978
2019-02-10,944,2508,900,78773,100277,15,8214.34,48788.88,2019-11-04,8409
2019-05-27,43,7689,4827,88697,166284,8,2841.98,16972.74,2021-12-20,4404
2019-04-13,581,52407,2730,76285,228111,68,3875.41,22372.49,2019-07-24,14821
2019-02-09,503,33657,964,42651,236000,75,5582.13,39385.35,2021-10-01,15895
2019-06-07,513,24961,389,86912,23150,93,9359.65,10560.34,2021-12-04,17976
2019-11-02,768,59919,1835,98358,123258,62,1600.52,26852.96,2020-06-09,7955
2019-09-13,578,50555,7745,70174,229717,56,1767.05,37280.8,2020-08-21,18815
2019-11-20,940,3343,1470,28851,192569,30,5330.21,12600.38,2020-08-06,6855
2019-12-06,236,35413,2986,14665,240381,7,7721.34,64.11,2021-01-08,7207
2019-02-14,97,7623,2755,73122,53155,79,3341.36,11668.1,2020-02-09,13700
2019-03-05,490,23915,1911,65967,137959,96,9370.3,14580.31,2021-08-05,15680
2019-05-09,670,67862,5117,39643,53827,68,1600.7,7759.67,2019-08-18,17939
2019-06-21,1037,39962,8247,26005,170408,30,728.77,14607.47,2019-06-20,3415
2019-04-04,867,73466,6709,4761,31975,80,9256.05,26406.29,2019-11-03,19774
2019-01-15,501,43420,8389,74358,132634,97,1865.26,5205.56,2020-03-01,5539
2019-09-18,913,38966,6027,62818,298747,8,2467.16,26596.55,2020-03-22,3143
2019-10-20,717,56120,4840,85975,156705,38,2592.42,11736.02,2021-04-30,2591
2019-11-18,797,44854,1860,47684,311621,16,1371.3,19589.84,2019-05-22,10949
2019-08-05,152,36613,2901,143,187122,78,2044.83,12603.06,2019-09-04,11947
2019-02-13,677,19577,4001,87893,248083,47,8246.92,24149.06,2021-10-27,10724
2019-08-20,799,34005,1747,70385,359090,82,3948.27,4663.21,2021-11-12,19402
2019-12-11,1194,34609,9221,62622,192146,63,8259.69,18556.67,2019-12-05,8077
2019-12-14,331,26558,362,56657,232339,74,7178.82,13065.9,2019-03-17,14007
2019-09-06,406,49737,5606,98239,33087,9,8828.34,24641.21,2021-02-15,5509
2019-03-24,449,67982,2233,16861,118862,48,3419.27,40474.83,2019-06-27,16762
2019-04-03,1047,72184,542,43676,150362,1,94.0,7143.68,2020-01-14,2783
2019-07-26,1086,70182,3557,77016,306538,87,5186.44,47323.33,2021-11-03,677
2019-07-01,780,16770,186,36094,78512,84,5467.59,21639.79,2019-12-05,17655
2020-01-04,933,19480,9958,56199,30014,30,1146.78,48800.93,2019-12-09,17794
2019-01-31,614,29607,9382,43505,77270,72,526.82,24461.83,2019-03-04,9730
2019-06-21,112,70830,8093,12222,7355,1,7673.13,9278.34,2019-03-17,14032
2019-01-09,317,9312,8450,5788,61564,68,1685.0,31661.41,2019-06-09,9069
2019-08-05,720,17581,3151,77970,303344,17,2167.62,2175.52,2020-06-20,17600
2019-02-26,1046,7573,5190,36767,69799,62,2077.39,27334.29,2019-10-25,8613
2019-09-24,700,70366,2058,88355,302178,57,3893.94,20915.91,2021-06-29,1986
2019-07-17,585,56973,4459,79412,238573,64,4619.52,23278.63,2019-10-24,17809
2019-08-29,126,18470,9348,53320,340265,76,7713.01,19305.8,2019-11-26,6036
2019-05-20,229,40167,4069,86180,15884,87,6344.58,49770.24,2021-09-24,10671
2019-09-06,1016,26906,1673,82932,240250,89,6148.81,6698.68,2019-06-25,2895
2019-08-14,1166,69265,411,32257,308337,30,211.96,6282.32,2019-08-09,12432
2019-11-27,812,40450,3954,79461,284126,83,2876.04,15700.33,2021-06-06,9018
2019-06-30,522,39296,42,70616,389366,76,208.04,328.23,2020-10-17,8853
2020-01-08,375,7625,3296,23998,6761,22,6335.99,8743.78,2020-02-27,11979
2019-06-01,1077,45153,983,48134,226794,42,2926.4,30334.03,2021-06-27,3514
2019-01-23,151,39376,1772,14232,163183,43,4932.95,40579.25,2021-05-13,4741
2019-08-19,99,29632,7396,31499,303873,73,827.83,22124.9,2021-10-12,17100
2019-10-17,265,31689,5081,73942,76824,63,7892.55,27091.01,2021-11-14,6191
2019-07-19,1109,65881,3084,43779,112721,9,7413.5,42404.95,2021-03-30,5967
2019-08-27,876,54613,7254,38215,383557,9,8035.96,12428.57,2019-07-22,17351
2019-01-31,406,62733,3309,25090,241704,28,739.81,29887.02,2019-03-30,15249
2019-08-09,1044,3299,252,54430,27514,4,7689.61,45039.2,2019-04-18,10433
2019-12-28,662,5550,3326,58074,22424,21,6771.88,10774.83,2020-03-07,19940
2019-02-11,26,22178,6486,81546,92587,81,8032.99,13828.02,2021-10-14,16391
2019-08-24,700,16361,2397,48553,251429,36,4313.83,20171.48,2019-10-28,19044
2019-04-18,1098,8217,3972,2971,26439,37,2612.13,33104.54,2021-06-26,7990
2019-03-09,416,58234,7182,84495,258432,11,5622.72,40289.35,2020-08-31,14730
2019-03-12,1035,13716,4040,96098,87950,100,1753.31,4718.99,2020-02-17,10489
2019-06-24,514,62210,6258,81721,321752,61,1122.98,1406.0,2020-05-14,11700
2019-05-07,613,55039,3649,2734,198668,40,1230.0,30771.82,2021-03-09,14999
2019-11-22,619,71490,1841,69351,250484,13,1229.64,8203.85,2021-09-01,6592
2019-10-03,149,23347,2573,86031,354504,40,1578.17,38542.35,2020-06-05,2587
2019-03-12,474,5717,7248,22932,163195,76,3571.92,38863.14,2021-08-02,9240
2019-06-22,718,18582,8647,67476,263666,55,5457.27,7657.92,2019-08-27,6059
2019-12-02,959,52111,5696,55422,144686,32,7174.87,7849.01,2019-03-06,13476
2019-09-15,74,53924,3581,65643,304963,62,8195.2,28431.72,2021-08-07,6650
2019-01-24,5,52836,2451,57416,75349,54,6816.93,2956.93,2020-08-23,2493
2019-11-25,892,57052,4324,71855,375115,64,3901.64,9481.66,2021-03-20,9735
2019-10-19,115,52476,7726,97590,95445,19,8793.05,14013.54,2020-03-09,4420
2019-09-17,378,6439,5223,43062,381472,18,9811.26,17624.41,2019-07-12,13844
2019-10-17,869,35737,2778,51408,45133,32,9184.16,12924.81,2019-12-12,11761
2019-01-23,998,6168,5226,5246,136520,4,8173.85,46104.61,2019-08-05,10537
2019-07-24,1192,37048,8729,33005,207593,7,1602.43,29744.34,2021-10-25,8718
2019-02-01,891,3729,6712,73040,41333,91,6421.62,46021.35,2020-04-20,4512
2019-04-01,184,66142,4500,49920,327795,94,8483.11,25138.75,2020-07-16,2765
2019-12-31,189,15423,2375,35259,296317,43,1281.25,47188.85,2020-12-27,3054
2019-04-07,362,19505,7991,18126,289508,7,6926.87,3497.37,2019-04-14,2482
2019-12-15,946,11425,7386,58413,18530,54,8020.85,28258.36,2021-10-24,1130
2019-08-01,349,43522,8913,99009,190590,46,5664.63,43680.54,2020-03-15,13773
2019-08-01,344,40079,4043,88212,187941,82,843.3,25336.94,2019-12-29,5794
2019-04-15,28,6469,2778,63872,239536,82,5978.62,26054.9,2020-12-25,3669
2019-09-03,66,2843,44,45733,55328,3,7375.55,373.67,2020-06-20,8445
2019-09-07,686,15728,1641,22904,180107,48,6395.07,42327.67,2020-02-11,18968
2019-01-23,30,69216,3998,60599,5914,23,6734.72,24976.92,2019-05-30,16824
2019-04-12,1026,69944,2182,52364,318295,75,4688.42,15654.17,2021-08-03,12746
2019-05-11,223,23202,9845,95582,239273,84,5620.9,47984.83,2020-04-25,6027
2019-08-11,1041,1362,5922,30268,211888,87,2049.83,456.22,2019-10-31,14611
2019-11-09,331,9860,2750,76243,361816,26,1033.62,4836.61,2021-09-16,12412
2019-03-19,1053,13763,8866,12587,265796,15,5065.84,24080.1,2019-04-03,11477
2020-01-04,430,54667,6655,82272,17993,29,1560.81,16214.99,2019-03-16,4477
2019-11-29,114,8950,3627,2415,125783,4,4461.11,41990.49,2022-01-27,12144
2019-12-25,963,58725,9200,53479,77979,18,2018.36,8408.81,2019-11-27,9003
2019-11-09,1178,45196,8612,23204,212623,58,2172.03,5321.96,2021-11-20,11871
2019-07-10,293,17547,8796,94248,318586,19,2816.09,33243.19,2019-06-11,15952
2019-07-23,976,58880,465,94528,169538,50,5810.8,14582.59,2019-12-13,2312
2019-03-30,34,53429,9410,26700,383786,46,572.29,27632.25,2019-04-19,1860
2019-03-23,633,34086,5840,25224,75204,59,2137.17,32566.53,2021-06-22,18782
2020-01-04,53,32862,9602,27099,29932,1,9799.42,23251.78,2020-11-10,11145
2020-01-07,114,16032,9847,25222,232467,26,576.65,6409.58,2021-11-06,14683
2019-12-30,910,23636,6513,47120,99935,32,1763.56,13119.96,2021-07-11,7072
2019-12-11,633,52709,4464,33108,279981,47,1794.98,34090.68,2019-08-13,8491
2019-08-07,1133,59659,8368,45017,128479,57,3361.52,24158.1,2020-09-12,9456
2019-10-18,598,27899,5264,57299,282415,45,7535.51,36113.33,2021-02-10,9200
2019-10-28,1014,11445,8509,36325,95376,37,7692.72,13536.03,2020-07-24,18876
2019-07-31,920,42760,6695,18409,124488,14,934.49,9755.58,2019-04-29,16938
2019-05-09,736,66999,3360,32913,293672,80,6069.42,23696.84,2019-12-24,14578
2019-08-28,253,56042,8136,18890,11615,19,998.61,44062.87,2022-02-01,3667
2019-01-19,837,51579,7177,84549,166652,29,5291.4,28251.19,2020-05-03,1863
2019-08-15,145,26437,1832,71869,345867,84,7813.9,36109.58,2019-07-16,5029
2019-02-19,973,20122,3659,14331,236655,67,7221.72,19615.23,2019-07-29,5614
2019-12-02,131,44272,2613,27512,73066,47,3316.1,13436.97,2021-01-09,1619
2019-04-13,505,25723,3944,63483,40645,68,8117.38,622.1,2019-05-27,7436
2020-01-04,381,29956,4388,11608,88973,54,1013.33,19609.85,2019-12-19,3318
2019-05-13,1158,60697,7431,48321,227507,28,9802.21,21021.21,2021-12-04,18131
2020-01-07,382,37075,7161,89856,12187,74,1196.42,8839.53,2021-04-12,14484
2019-10-08,904,60385,1305,77889,354947,56,849.29,22069.67,2021-01-17,5684
2019-10-03,596,31744,8594,48537,45780,79,4475.46,32410.52,2020-05-12,15399
2019-08-05,1151,24774,9439,17458,297995,51,7822.01,39317.15,2019-12-16,6959
2019-08-21,218,61535,4984,53380,39330,52,754.64,10622.06,2021-07-21,19416
2019-10-22,462,26099,7097,27107,133867,50,4629.0,1507.94,2020-12-07,17847
2019-06-02,1033,32748,2305,61026,219414,38,6267.12,37747.08,2020-06-29,2937
2019-11-29,1150,7702,8566,46113,307038,52,9729.0,37741.23,2020-08-21,10191
2019-06-05,842,3526,8782,12663,303520,43,2536.54,31467.22,2019-10-16,6888
2019-02-20,681,51836,5928,67177,160885,95,3593.38,12025.69,2020-12-11,19065
2019-02-11,220,7510,7440,87982,186234,7,2560.69,11116.77,2021-09-24,17250
2019-07-05,969,32491,1020,77659,207050,38,5319.31,46707.55,2021-04-10,8986
2019-02-18,451,32652,4066,43171,334200,79,8756.9,40367.02,2019-08-03,6796
2019-11-02,1024,51348,1714,39913,285701,14,3562.56,36710.94,2021-09-17,13551
2019-09-14,683,24590,1564,40580,78166,64,7627.31,245.21,2021-01-09,18959
2019-06-12,1077,15663,1395,79583,291544,60,242.12,30.66,2021-01-19,7525
2019-04-12,498,65238,5025,98534,244176,97,2935.63,10229.08,2021-02-26,4077
2019-10-02,834,41841,4990,76234,285215,73,5424.01,15968.82,2019-11-12,18040
2019-01-15,157,5900,6897,39235,164824,35,7535.47,48755.38,2019-12-24,142
2019-11-25,1104,3025,2441,51991,71118,22,1401.98,30954.47,2021-02-05,4631
2019-04-18,1119,51474,2803,56269,345974,26,9443.27,33737.12,2019-07-09,5273
2020-01-04,370,45947,5173,91133,261964,42,6176.09,23961.81,2020-08-08,12146
2019-08-25,806,55740,2769,43021,100999,66,5554.72,16898.93,2020-03-17,1963
2019-11-10,919,29333,7025,21765,140750,98,665.96,26542.37,2019-11-29,1829
2019-08-08,661,47785,6029,14760,303236,77,3680.88,16063.79,2019-10-28,14906
2019-05-12,33,68823,4409,47280,333444,19,5085.01,595.45,2019-06-04,9095
2020-01-01,317,66566,8614,99255,389937,18,8722.46,39725.12,2021-05-08,14899
2019-07-12,825,33111,1541,3622,148558,97,162.12,49671.01,2021-10-25,3065
2019-05-19,1085,70056,6220,82730,119697,8,9958.25,25802.81,2021-02-01,13342
2019-12-30,1062,47445,2944,17544,212548,81,5642.24,5694.77,2019-06-16,16909
2019-07-17,596,72706,9124,8107,276472,96,2636.92,34093.2,2021-08-24,17411
2019-08-06,1149,6125,7834,13850,164908,47,8302.25,48725.3,2022-01-03,10205
2019-11-23,837,12172,5102,21085,175662,33,6152.04,24890.7,2019-05-24,11123
2019-01-19,54,48631,43,79871,316402,65,2084.81,5921.56,2019-05-01,13873
2019-05-24,182,15801,7882,70547,303159,47,104.55,48802.49,2021-06-07,7510
2019-11-15,381,56244,4441,78119,243203,93,7728.36,44546.16,2021-06-22,15079
2019-05-14,769,72570,7203,43821,6001,37,818.3,18034.17,2021-09-21,13801
2019-10-11,137,34777,1992,82227,18404,70,727.85,31931.93,2019-03-18,6307
2019-09-06,162,39527,338,97946,210623,4,8013.69,37637.88,2021-07-09,8488
2019-12-02,421,10908,9304,18635,68558,54,199.92,9437.28,2021-09-17,4559
2019-11-08,302,41821,3542,11387,113264,22,9480.12,19113.25,2021-04-26,17004
2019-11-17,702,34229,8013,48522,364273,22,308.55,29608.15,2019-08-15,15705
2019-12-18,1042,34327,92,48088,374441,51,9819.87,11251.8,2020-06-19,16301
2019-09-06,945,13100,1223,57962,380484,59,4501.35,48603.47,2019-03-30,11259
2019-10-10,182,27258,2177,7891,235618,85,8017.48,2339.94,2019-05-02,16648
2019-08-04,373,31074,3071,43353,240831,77,3117.08,49629.04,2020-06-27,17326
2019-07-27,555,51156,3029,74512,180836,79,8843.39,26879.76,2020-05-26,14196
2019-05-14,159,38775,3742,53735,35796,33,4554.55,45286.5,2020-02-23,11180
2019-01-23,214,17862,8081,63760,163875,73,8059.1,26134.68,2019-08-19,7580
2019-08-20,284,15134,5031,65268,66946,90,683.89,35282.33,2019-09-12,2470
2019-10-29,340,62615,3362,68963,264996,40,4625.66,11033.47,2019-10-06,2368
2019-11-24,778,44453,9279,44408,161453,2,3268.1,9497.37,2019-11-17,5719
2019-11-13,264,65840,9856,8987,272227,34,3458.93,3449.55,2019-02-13,15687
2019-06-02,1097,42760,782,60304,125421,63,1817.92,27181.46,2019-11-11,11266
2019-01-10,187,73665,9962,46422,348470,1,8134.82,30082.39,2020-02-18,16156
2019-01-27,58,27508,162,95702,173374,45,1727.4,20365.58,2020-12-24,17414
2019-12-02,178,25343,8281,76392,114659,85,7682.53,49305.49,2019-05-23,8629
2019-12-22,999,71035,5503,16528,166243,55,4358.11,23652.27,2021-06-29,12159
2019-09-20,1098,47053,4987,45760,70968,33,7060.95,11929.35,2020-07-10,6389
2019-10-26,975,45214,3203,15291,147234,2,6983.91,41094.74,2022-01-12,8622
2019-11-29,996,5167,231,29621,209838,68,4056.65,20378.08,2019-07-11,9662
2019-01-15,867,25949,2913,55448,165327,96,1083.22,42884.48,2021-04-05,2891
2019-03-26,271,24458,1008,35533,150364,87,4822.18,46091.59,2020-04-15,4060
2019-01-27,1091,4296,4485,24253,181600,9,6566.04,12184.75,2019-05-21,2361
2019-10-23,969,6989,6882,51092,94458,17,1463.44,42681.04,2020-10-01,8676
2019-09-21,250,35906,5551,24061,242907,84,7132.78,49389.21,2019-03-04,4709
2019-03-14,489,50138,545,68072,299438,11,3596.45,25135.81,2021-06-14,5192
2019-12-16,879,69076,5458,60139,221351,70,4274.24,33151.03,2021-10-21,2216
2019-04-10,900,54857,4043,34293,373282,66,5757.02,38832.92,2019-09-21,10766
2019-09-04,743,41442,577,84377,95773,20,3849.14,46908.73,2019-11-13,10896
2019-05-22,1033,71672,3619,47478,289540,94,8618.39,30207.43,2021-12-09,7056
2019-09-30,777,22365,5948,25152,150807,45,8638.84,27123.21,2021-06-12,5959
2019-11-27,712,5929,1521,48574,56319,55,8600.78,19595.17,2019-04-08,15490
2019-10-29,347,17650,9987,49636,319882,100,8155.96,25947.12,2019-10-20,7425
2019-03-31,448,45960,3636,36026,74986,92,4363.4,33770.42,2020-09-23,7247
2019-08-01,347,2981,2549,28731,248758,58,5652.6,29277.99,2020-12-19,15281
2019-03-10,571,23574,5300,33024,274004,89,6719.49,21840.41,2020-08-07,1616
2019-07-30,967,44231,4015,78746,149621,80,3473.07,48075.93,2021-08-02,9510
2019-11-18,164,63830,9053,34631,193546,33,1928.38,5426.73,2021-09-09,15178
2019-06-20,1001,43203,2504,42978,338600,12,1357.13,36263.9,2020-03-24,2572
2019-11-12,493,58806,1837,181,152209,52,7572.25,11838.84,2019-09-13,8168
2019-04-04,1177,29154,3447,17593,172006,16,877.82,9613.63,2019-09-20,10481
2019-12-22,867,71976,7578,44657,110126,69,2252.02,43581.24,2019-04-10,18928
2019-02-27,914,36686,5936,44277,100597,7,1173.33,27285.45,2021-02-19,15898
2019-01-31,708,45344,6076,76708,24772,41,9080.09,28826.73,2019-10-23,8381
2019-08-27,459,23755,9701,88680,119654,49,6259.74,48054.8,2021-12-31,5826
2019-02-24,670,72226,7232,89937,257289,30,1935.26,7908.55,2019-02-17,3232
2019-01-09,834,41148,3391,958,231648,100,2224.52,42029.6,2019-04-12,98
2019-11-27,1071,44815,670,33659,325632,71,6252.42,21439.31,2020-03-18,14583
2019-10-28,809,63034,1896,2050,29060,54,1635.12,14957.06,2019-12-10,17133
2019-04-24,318,28829,8677,80660,143429,76,771.51,26250.22,2020-05-19,3952
2019-09-14,871,28026,5525,67324,279309,21,5826.67,6557.16,2019-12-10,2767
2019-01-29,829,59045,4943,29417,15920,99,9784.99,36337.34,2020-04-18,13092
2019-11-21,492,61900,3559,89243,43507,8,6190.32,11078.21,2019-10-08,18904
2019-12-04,658,54511,1372,48212,245961,8,7442.81,39972.78,2021-12-10,18189
2019-04-26,482,56717,2148,25552,171147,70,2753.02,24816.63,2021-08-10,5916
2019-10-17,1026,9728,3642,27867,354391,12,6181.51,30965.2,2020-07-18,859
2019-05-06,568,28196,9675,66241,329191,28,5802.15,15981.03,2019-10-19,19592
2019-09-07,965,8305,818,37948,297556,69,1179.48,25282.38,2019-06-30,19953
2019-06-25,597,30444,4930,31007,254881,14,9675.07,8357.34,2020-08-28,19928
2019-01-16,814,9649,6337,25725,156423,42,8763.78,33417.76,2019-06-29,12068
2019-03-23,683,45222,2956,1759,381716,1,6794.3,3432.19,2020-06-17,11312
2019-11-06,19,36556,9059,11476,152989,31,3167.31,41803.17,2019-11-19,5632
