Data,PaymentID,GarantyID,ClientID,DiscountID,ProductID,AmountProducts,TotalPrice,TotalPriceDiscount,EndGaranty,OrdersID
2019-06-08,161,66894,1187,8307,344252,26,8056.65,40465.87,2019-02-28,15261
2019-05-19,143,74745,3054,1967,380455,68,6532.92,29062.99,2021-02-27,8604
2019-10-24,1059,44099,4341,89805,140539,15,8120.71,6609.77,2021-10-30,16825
2019-05-21,1062,7465,1012,73734,217426,7,3023.15,25581.41,2020-05-16,15164
2019-10-27,844,26945,4107,90249,346477,63,4591.88,38883.38,2021-03-15,12639
2019-10-16,1052,51433,1345,99840,40352,36,9050.01,17782.76,2021-05-21,17444
2019-08-20,77,13870,4078,48256,303769,61,739.65,36890.6,2019-12-25,3843
2019-08-11,91,9357,7322,27486,243169,26,4284.92,28760.17,2019-07-13,3083
2019-08-14,310,47658,7517,4082,232911,72,8551.72,28779.11,2020-01-11,17622
2019-06-14,15,52672,8016,57387,207996,80,1952.56,25084.51,2021-08-18,19420
2019-12-30,813,10904,6386,33190,274566,40,5314.18,16289.92,2019-08-31,11924
2019-07-16,184,48107,9935,92757,268057,28,1109.93,8582.05,2019-11-12,15627
2020-01-05,591,51322,1717,258,288021,7,4552.85,13592.98,2019-10-04,8503
2019-11-14,319,56509,2141,38876,105967,90,2351.0,15859.96,2019-03-17,3814
2019-11-07,619,71126,1215,1602,118315,17,8271.15,34683.84,2020-06-10,1912
2019-11-21,922,73978,2496,93125,190797,85,4053.67,807.21,2021-04-21,14374
2019-04-08,90,29362,5239,92134,251131,97,5715.32,46959.93,2019-08-04,6474
2019-02-04,108,53518,1914,18049,224938,79,1362.35,33703.15,2019-11-17,5347
2019-06-08,185,73323,5361,92012,83066,3,502.23,43653.06,2021-12-13,8327
2019-10-26,47,36542,768,85926,161943,52,5648.65,36964.71,2020-11-25,18844
2019-09-30,1055,51433,3502,27564,294547,88,1529.26,8069.11,2019-11-08,18127
2019-05-13,1003,73543,6300,83938,168923,95,3515.48,33411.97,2020-01-11,5706
2019-08-01,730,43989,8774,70164,227849,16,4379.52,5579.22,2021-03-25,1027
2019-11-16,825,40532,4682,47732,222461,89,8646.54,20504.18,2021-05-06,18084
2019-06-04,1171,62237,474,71259,272664,7,8659.67,42772.39,2021-06-19,5753
2019-05-28,485,4100,5737,31226,248082,14,455.33,24399.52,2020-10-10,18158
2019-02-04,992,32599,4405,32117,333217,88,9261.31,24064.05,2020-10-04,17468
2019-02-01,992,31379,4494,12567,313550,65,8303.71,48832.67,2021-10-16,17364
2019-05-30,259,36349,4450,47871,4077,91,4059.55,20722.75,2021-05-07,2719
2019-05-16,308,28088,7058,13606,84221,53,2972.91,46241.16,2019-12-22,8059
2019-08-16,843,65620,9123,83750,167456,99,1534.16,29168.75,2019-10-03,14952
2019-12-17,277,36904,9849,71788,359377,28,7105.61,25131.1,2019-10-19,14555
2019-08-11,187,27524,3137,15419,376339,89,3858.05,14585.63,2020-03-13,335
2019-06-02,550,59266,251,64202,96490,48,1014.95,6164.04,2020-01-10,11143
2019-11-25,441,28274,8324,84026,353066,78,2439.36,8439.75,2019-10-22,9597
2019-03-24,29,71016,2221,71119,240505,10,401.09,14141.4,2020-05-20,18549
2019-01-22,288,56183,2346,24270,180176,22,8075.63,31221.93,2019-10-04,14869
2019-04-13,344,23914,2065,27605,273603,92,3861.07,31328.53,2019-04-19,6061
2019-11-14,762,32423,6134,26182,247707,40,6481.64,15222.98,2021-10-14,15041
2019-07-25,539,6267,1145,58493,2951,57,542.68,41161.54,2021-09-24,7820
2019-12-03,1049,27627,4373,92911,380392,41,3810.57,687.29,2020-10-23,2124
2019-06-11,921,13034,6504,92288,77375,55,9640.78,34943.11,2021-12-28,10515
2019-12-09,611,61704,8919,51841,95161,67,9326.6,27178.73,2020-10-09,10649
2019-11-02,209,18883,6774,61454,344314,72,5820.19,48373.92,2021-11-04,11447
2019-03-26,898,64817,2189,51783,92803,17,2332.07,39239.08,2021-08-06,15474
2019-03-18,876,25376,3479,72448,178680,72,9168.18,18107.46,2019-02-07,8373
2019-11-02,1181,67894,2329,11106,33174,38,2970.37,23648.74,2021-08-10,9876
2019-02-28,875,13193,9054,72565,361096,76,5005.36,47098.46,2021-09-12,11919
2019-02-18,182,38099,6633,65123,122012,23,362.85,29628.25,2019-09-29,12943
2019-05-02,631,42000,6185,71245,83545,59,209.52,10838.79,2021-12-09,18285
2019-09-30,806,20411,4069,67039,361777,3,149.73,2428.75,2020-06-28,19751
2019-05-30,478,64807,7110,87463,155363,46,8418.0,49428.53,2022-01-15,4320
2019-08-01,51,69282,4717,94022,377430,76,6249.42,12935.48,2021-01-03,1150
2019-08-06,594,66217,959,39853,197929,50,4232.79,24073.36,2019-06-30,6610
2019-05-04,747,41576,6423,56148,51618,73,3885.4,28082.29,2020-09-10,7496
2019-10-08,1181,66461,1877,65175,154799,84,4898.96,31726.3,2020-02-25,10037
2019-08-05,287,14318,5622,15287,370504,58,6119.03,3702.76,2020-09-01,4520
2019-10-17,176,62011,5712,13320,136373,39,3920.46,21184.41,2020-06-24,9127
2019-08-18,1071,30889,2884,73646,78736,59,9868.83,47926.47,2019-11-24,6584
2019-05-27,169,4968,1271,29499,46315,7,1775.06,35763.67,2019-03-17,9644
2019-06-19,208,57625,3041,71470,254175,48,516.18,23960.27,2019-10-01,7131
2019-03-05,781,20104,8520,27886,258191,79,8183.13,46377.37,2020-12-19,19337
2019-12-03,233,71259,4524,10191,259803,81,9598.68,2412.68,2019-11-15,19432
2019-04-29,107,59956,5868,17617,181133,20,6539.49,19524.17,2021-09-07,9672
2019-10-24,443,16923,364,4581,162809,41,6731.41,24069.22,2020-07-03,16474
2019-01-23,652,56882,7098,96787,254591,48,1366.24,24712.63,2021-07-11,7938
2019-07-20,30,34650,100,83808,347642,77,6224.97,3415.3,2019-05-31,13041
2019-04-05,411,38016,6771,22646,329482,83,2934.18,37339.49,2020-06-03,17733
2019-12-04,254,73340,475,29255,139580,82,3587.85,39637.51,2019-05-20,14456
2019-06-14,66,16533,708,65931,238058,34,1450.01,26668.23,2020-10-11,18464
2019-06-03,928,40656,3751,86303,102508,93,4090.53,32787.07,2019-07-03,7480
2019-11-24,792,22285,8817,11565,250670,72,8695.61,34530.98,2022-01-21,2474
2019-10-30,1006,53150,8666,91126,61423,18,383.9,32890.44,2019-10-13,6919
2019-02-19,855,14910,4850,64183,376790,37,9906.02,48026.62,2019-05-02,9779
2019-06-16,145,33550,1884,20003,32279,80,6246.82,38753.44,2021-05-20,12604
2019-07-11,784,68686,7724,17086,201105,68,5860.56,30457.83,2019-11-16,14027
2019-12-11,473,20886,9285,67723,251157,25,2112.06,27059.55,2020-03-22,17607
2019-09-25,107,55311,5237,52034,299388,69,1862.34,39142.25,2021-09-25,16039
2019-05-30,880,60066,9629,70404,16514,34,1696.84,23149.85,2019-05-15,3582
2019-09-24,936,68312,7990,33634,306230,17,3696.54,11251.86,2021-04-24,13461
2019-03-02,957,17593,4670,34847,47639,78,2266.96,21381.8,2020-03-13,10069
2019-10-22,904,6871,4263,34175,54525,80,623.08,12613.59,2021-03-14,15035
2019-07-20,96,2870,657,64263,13527,43,4294.21,45604.38,2019-06-07,10841
2019-09-23,809,35418,8225,46560,50526,17,7585.79,23302.05,2019-03-03,19098
2019-04-19,1137,13712,3474,66852,11972,19,7913.31,39385.52,2020-09-04,15594
2019-10-14,307,1805,1605,78845,60265,84,1722.54,44857.78,2019-06-03,17688
2019-05-16,807,39622,935,40218,294421,5,1576.11,38509.05,2019-04-21,19972
2019-04-25,389,65523,7324,32155,383394,53,1066.76,30876.8,2019-10-28,14180
2019-01-21,16,49461,5405,62309,271746,76,8313.19,24207.82,2019-06-10,12868
2019-02-24,140,70488,1006,83703,221584,69,3477.32,36928.37,2019-04-06,19230
2019-01-29,193,13548,4632,41927,362361,55,9907.68,44860.44,2019-04-07,14130
2019-06-24,1104,58115,5044,10038,382507,35,701.47,45298.25,2021-05-13,11276
2019-04-21,1101,73335,7033,73640,303014,94,5610.79,14879.4,2019-11-17,19377
2019-12-19,124,65940,3610,66225,123782,18,6515.44,47395.24,2019-12-11,6371
2019-04-05,896,60019,7389,71684,284130,82,8986.74,18665.54,2020-09-12,8539
2019-07-02,351,27988,1377,98034,52758,16,7153.26,44675.55,2020-12-04,115
2019-03-05,742,59735,9179,78200,315929,15,153.18,40425.33,2020-05-19,13677
2019-03-04,837,8193,4270,42126,352599,49,9642.16,6356.36,2021-01-27,11923
2019-10-07,877,36461,220,24029,11130,52,6700.29,37294.04,2020-04-17,7750
2019-09-09,1096,43822,8540,82337,197089,100,5298.67,162.9,2019-08-27,5954
2019-03-16,830,12711,4574,23309,208549,80,6441.35,44453.13,2021-10-22,8800
2019-10-20,695,51300,3166,40039,128512,76,1332.62,253.68,2020-06-08,14845
2019-04-09,403,27214,4119,84518,152777,5,3912.2,32646.62,2020-02-08,18553
2019-02-10,163,45079,8297,23976,309911,38,6943.99,14272.44,2021-01-06,3567
2019-05-25,45,42664,8775,95882,190093,95,1956.91,6798.15,2020-11-26,12176
2019-06-29,717,34552,3857,57860,108968,16,9309.96,48857.47,2019-10-22,1076
2019-03-28,975,48814,9904,77698,142600,28,5435.78,20723.04,2020-05-08,2729
2019-03-18,799,45411,4290,47869,47645,99,5236.59,4111.1,2021-10-19,16194
2019-12-11,831,62332,9102,14336,332816,41,7939.19,49111.56,2020-02-19,14546
2019-08-03,420,44255,8581,82600,60699,39,273.65,29248.26,2019-05-17,9271
2019-11-13,602,46781,3471,61080,173697,72,3712.73,22595.67,2019-12-25,5367
2019-08-21,924,65951,7977,51463,140866,68,203.8,44663.19,2021-03-27,12172
2019-01-24,46,70283,7857,83221,34088,60,3743.01,5127.81,2020-11-15,7262
2019-11-13,242,69362,9603,59217,150848,84,73.99,32940.37,2021-03-29,5105
2019-02-25,1000,9165,1132,78863,259177,16,4684.95,42852.62,2019-05-26,12714
2019-06-15,367,24717,2217,30153,168779,73,8031.7,13171.94,2022-01-05,8563
2019-12-03,637,2179,6497,39215,347595,72,5698.34,35245.56,2020-03-18,14232
2019-03-30,952,26764,2138,80430,354293,75,3202.99,48214.46,2021-01-21,9316
2019-07-02,770,27259,9424,25797,127366,51,5283.04,8846.02,2019-07-02,688
2020-01-04,1073,30593,6228,88020,184962,34,8817.04,27264.29,2021-12-08,14917
2019-08-16,1111,50719,6085,29639,236851,83,2243.82,33685.57,2021-09-25,10434
2019-02-10,1098,52394,5046,73496,303384,82,5585.63,47047.57,2019-06-08,15300
2019-07-06,506,8613,1936,22128,285836,94,2738.54,9033.0,2021-04-25,340
2019-11-08,715,4355,9884,66580,293193,40,4163.44,49132.79,2020-01-23,18703
2019-11-14,539,59422,1946,97030,301122,79,2017.86,46101.35,2019-08-09,9169
2019-11-25,556,5535,2353,19776,222130,3,2236.98,26071.87,2021-02-05,8152
2019-07-23,389,26845,8510,88864,165555,57,1014.25,3884.49,2020-05-02,2578
2019-03-30,123,40823,3361,32616,157164,67,3796.52,956.76,2021-11-23,9128
2019-09-29,71,47634,5819,61741,344217,39,4153.89,24957.6,2020-08-04,3438
2019-08-21,1188,40464,3770,4336,28213,37,6420.86,6509.91,2022-01-16,12393
2019-05-05,509,73594,5277,77083,119051,99,6728.77,35614.01,2020-11-19,2231
2019-01-31,131,24175,8140,14277,29709,42,4692.38,26464.58,2019-02-18,6515
2019-10-29,107,69971,665,76902,247955,30,9952.9,43867.99,2020-03-13,2137
2019-12-02,462,75000,9557,34754,137165,10,6884.93,15716.75,2021-12-16,15098
2019-05-29,1134,10414,8652,58043,145303,99,7084.07,49670.51,2021-09-16,7410
2019-11-04,1200,74773,7183,10602,366896,59,3906.82,19560.24,2019-09-21,6845
2019-09-11,1144,29080,9503,41093,368328,38,7963.7,44637.96,2020-01-28,19128
2019-04-09,1101,29406,1671,68846,185332,31,972.28,23899.73,2022-02-01,5238
2019-03-12,760,73842,5177,65974,4970,77,1352.31,48805.29,2020-02-29,17885
2019-09-06,159,58371,6903,586,4442,91,164.19,37897.25,2019-06-29,7071
2019-01-11,903,38624,4449,28213,320012,75,4652.67,11437.95,2021-04-28,13226
2019-01-27,413,51597,6646,86100,112972,18,2029.45,2872.85,2020-03-08,14025
2019-08-13,1150,23309,8606,58439,41076,81,8250.64,43210.26,2019-05-06,17500
2019-04-27,691,13875,8159,93751,175395,29,1597.12,23319.73,2021-01-28,9771
2019-10-14,950,24464,5704,6857,8482,70,4088.36,1495.12,2022-01-16,15115
2019-11-12,261,57464,1134,80266,151398,98,1209.49,10768.22,2019-02-11,16711
2019-03-25,1076,41183,9761,29182,27335,41,8085.96,39075.9,2019-06-02,13655
2019-07-19,455,66463,9736,68123,55460,58,3612.61,46575.76,2019-10-17,11211
2019-05-09,830,38516,8168,64392,252929,62,2672.4,12304.94,2020-02-04,13933
2019-07-17,192,23633,9333,79436,291018,59,833.4,28146.82,2020-06-15,13024
2019-09-08,77,51555,4278,68656,49364,82,8362.58,36519.28,2020-11-05,17667
2019-09-11,778,55219,3609,85285,292540,86,9952.19,41375.85,2021-07-14,9187
2019-09-08,315,55230,3611,28019,90233,82,8259.85,14016.95,2020-12-04,11097
2019-03-17,920,64192,2852,84197,309829,20,3018.3,26656.66,2019-09-04,18970
2019-02-27,854,72777,6334,35902,294280,27,3724.61,34108.1,2021-05-16,13654
2019-11-13,517,26928,8559,33362,167633,93,2785.02,5130.56,2019-09-19,15767
2019-02-24,770,58531,6220,65492,181274,91,2532.56,36260.16,2020-02-18,195
2019-09-12,1160,66428,9382,39522,214058,34,4269.84,42508.29,2021-09-20,2609
2019-06-23,295,65322,8859,11590,234924,25,1660.21,27175.85,2021-09-29,18442
2019-10-27,447,32176,5721,49868,288393,84,6205.18,16854.01,2019-03-21,16516
2019-08-25,645,51437,3687,71510,58921,89,8201.78,28278.96,2019-03-20,15941
2019-05-27,187,42868,4654,45472,162736,80,7413.62,2210.0,2019-04-26,4625
2019-06-28,643,50792,7871,37843,213025,72,7972.22,28893.92,2021-06-29,615
2019-03-27,301,17383,1487,31932,72871,1,4070.09,5438.94,2021-08-20,9877
2019-08-06,342,4697,6013,23972,293463,29,678.05,256.0,2020-02-25,3187
2019-09-03,1137,31100,9162,33737,53150,8,3544.45,39616.17,2020-07-14,4985
2019-09-12,1042,13878,6190,25345,355911,10,6893.24,28511.96,2019-03-09,11916
2019-06-10,345,16802,6407,64115,240084,71,6799.39,44933.68,2021-06-23,595
2019-03-04,397,73122,4639,94380,119844,45,134.62,40148.15,2019-08-13,4776
2019-02-11,575,6767,6041,75587,362131,72,6520.31,1319.33,2021-12-20,12487
2019-12-24,657,53986,382,93847,301353,8,4044.21,36513.05,2019-02-09,7920
2019-07-16,470,58362,6793,68151,102686,8,4999.43,3867.96,2019-12-22,9330
2019-10-06,417,9511,9648,66359,123847,100,4595.16,13307.2,2019-05-12,14591
2019-03-03,536,71877,8760,18864,304652,83,5241.79,26742.59,2021-10-04,19664
2019-03-28,24,5466,2740,7412,100630,21,6928.55,38961.47,2020-06-05,11552
2019-11-23,612,5539,8917,32168,90925,45,5511.96,40542.33,2019-10-14,18183
2019-12-25,998,46492,1023,39188,238877,94,297.61,37639.42,2021-02-24,19145
2019-05-23,1084,68724,3312,86826,59053,28,4905.3,24529.49,2019-08-05,18621
2019-11-13,1049,61200,716,73478,15177,76,8801.42,49328.74,2020-05-20,19441
2019-02-22,216,13084,3695,7832,177539,42,9867.59,21446.73,2021-10-24,2401
2019-03-21,895,4709,2846,60299,166079,16,5133.06,44880.26,2021-10-26,7220
2019-06-16,482,25108,8424,27231,250078,45,5003.41,15766.07,2019-05-05,14553
2019-08-14,527,51342,6018,60432,189156,48,2603.28,18249.19,2019-06-17,15897
2019-07-31,47,22867,907,6067,134840,42,7905.9,48557.82,2019-05-04,17722
2019-11-05,779,38874,8017,47097,386485,11,208.38,42764.06,2021-11-11,14311
2019-08-03,400,27700,8466,8751,225548,36,6173.19,30673.75,2021-10-17,12331
2019-02-13,549,52519,975,5269,172798,87,6095.58,11690.61,2019-11-08,10639
2019-03-07,682,68338,7385,76395,30524,61,3971.42,41162.75,2020-08-26,8007
2019-02-18,270,46137,8096,58641,186015,48,4470.62,28727.37,2021-10-20,16060
2019-07-21,1136,6841,3463,38275,152208,80,5673.49,35520.12,2019-11-17,10280
2019-07-03,274,15382,7457,77957,324266,94,5620.31,33087.91,2020-10-08,14597
2019-02-26,216,40950,5697,68489,77505,64,9821.58,11311.88,2021-06-29,7329
2019-12-02,282,70935,2930,43030,324337,72,685.32,560.2,2019-09-25,11909
2019-07-09,398,74762,2478,42695,348972,100,6583.35,1971.22,2020-09-02,18707
2019-06-20,874,21206,8011,71996,119942,7,1307.49,23950.73,2019-07-12,6596
2019-06-26,406,57192,3582,94753,37343,47,4948.16,10598.46,2020-12-01,13587
2019-07-29,318,19841,5042,89782,140163,14,1848.43,31319.66,2021-05-11,9588
2019-09-24,824,70642,7520,66783,100378,18,3550.27,32311.04,2020-02-02,8239
2019-06-17,696,11420,5543,21332,276578,1,1243.63,39824.36,2020-05-20,10497
2019-06-24,776,39012,9028,73511,188893,40,4959.11,26686.73,2020-07-10,12541
2019-08-04,492,13991,7224,65154,94007,36,3284.37,17234.67,2021-01-22,4607
2019-04-21,474,60813,6483,27057,35823,88,2568.25,22444.38,2021-10-18,16195
2019-06-19,678,41546,6574,28059,170143,75,4890.77,19950.95,2020-11-16,10156
2019-03-19,806,51206,4674,91138,187632,83,6105.45,17309.92,2019-03-01,17361
2019-04-20,395,42788,6129,30837,298537,55,3978.98,5439.94,2021-01-08,6268
2019-01-14,528,27411,1154,76324,103405,76,1652.95,31781.21,2020-06-28,19983
2019-03-21,707,48655,6199,99765,60988,50,4357.3,613.1,2019-10-14,16189
2019-11-19,615,34801,2342,84982,258154,30,7261.22,36093.08,2020-06-29,18263
2019-10-23,978,4954,5074,56790,326550,48,5016.52,44065.59,2020-12-12,10406
2019-07-30,429,11630,1723,27594,148842,99,3593.57,42050.02,2021-12-30,18264
2019-01-17,800,49664,2334,63777,279157,45,5385.89,44995.35,2021-11-22,4414
2019-06-26,1073,20600,34,97173,249908,91,3957.03,28084.94,2021-04-17,4741
2019-08-12,709,17076,5628,51966,234852,20,199.7,3711.64,2021-12-13,11163
2019-09-02,414,11790,4514,55524,294063,73,8454.0,42093.62,2020-02-10,14400
2019-09-28,172,49025,2628,83355,110944,5,5714.0,3976.75,2020-06-03,15735
2019-08-21,446,40174,3649,90763,351592,44,2498.77,23957.68,2020-08-14,7184
2019-11-17,714,38878,3664,82125,52789,93,7149.35,30136.02,2019-06-10,13488
2019-05-22,1101,69636,9807,34945,184985,48,4689.85,4706.87,2021-02-01,3156
2019-08-02,440,14154,1343,63059,248632,46,2199.78,6190.68,2020-03-31,9353
2019-09-08,840,25130,4420,50346,204510,62,9264.1,48164.62,2021-06-29,4128
2019-07-01,532,13177,1461,76901,137486,42,9739.58,43047.4,2021-07-08,2815
2019-05-08,601,3050,6832,93504,351662,82,6598.43,33404.76,2021-08-31,4336
2019-10-12,1187,60226,1295,54474,82186,91,2064.81,25896.28,2021-06-08,4481
2019-01-14,225,42302,581,82802,133406,49,1802.68,10459.18,2019-03-08,5925
2019-06-12,607,33795,7801,22724,258485,95,5839.71,15719.31,2021-10-21,9572
2019-11-26,264,68098,8354,86511,342484,36,4558.27,46423.11,2020-06-03,2773
2019-04-18,1197,10906,4107,62139,214203,91,9402.94,38785.19,2021-07-03,5683
2019-01-28,63,65629,2541,84631,351748,53,1293.02,16475.21,2020-10-27,3152
2019-02-13,686,20112,1200,89220,372224,62,3835.51,47135.84,2021-03-25,7651
2019-07-01,271,9126,8804,15072,299460,12,451.95,25369.6,2019-11-28,11404
2019-12-13,878,37249,2069,16261,201789,6,6882.78,17637.96,2020-03-20,2707
2019-05-15,510,4818,4006,90458,21629,73,5936.99,37376.97,2019-12-11,6940
2019-01-12,600,70038,2928,6147,243312,90,3552.76,27977.88,2021-05-14,16224
2019-08-21,856,60428,3197,39584,372773,94,5184.03,9085.18,2019-07-15,6835
2019-09-04,226,73447,7357,48711,62146,98,338.33,20165.71,2020-01-08,17107
2019-01-22,379,45636,695,98201,279601,31,2135.74,33749.69,2019-03-14,19423
2019-08-27,392,65821,1430,52233,299655,16,4817.87,31018.23,2020-10-07,3607
2019-12-16,593,42980,5150,98704,309224,80,9360.15,1364.6,2019-04-08,378
2019-03-15,242,1724,3282,64168,357430,28,4034.94,24194.77,2020-02-18,5198
2019-07-16,744,28188,602,52048,321699,47,536.39,46011.97,2021-01-21,6542
2019-08-07,260,19485,5973,66078,159524,94,1830.49,9218.41,2019-07-31,13681
2019-12-28,284,51938,5393,69577,267285,58,927.32,29258.55,2021-02-21,14649
2019-09-08,764,71392,7275,48735,113611,6,8177.78,18429.36,2020-01-29,2776
2019-12-24,1188,73688,6826,23995,335735,16,270.16,44249.0,2019-07-30,11419
2019-09-20,587,6486,8464,67999,321382,38,2338.45,6087.34,2020-11-12,9479
2019-12-29,988,20917,4469,78580,361887,67,5043.04,44844.63,2021-05-15,18765
2019-12-03,1091,11307,2510,98676,213925,54,884.37,16510.0,2019-09-08,9366
2019-06-22,514,23708,7181,61361,155443,26,8677.11,36749.8,2019-09-25,17732
2019-08-14,1064,33016,8497,86888,119946,63,4653.95,48274.59,2021-07-17,10673
2019-08-06,1131,13894,9509,51392,262327,54,2248.16,1267.02,2019-11-18,2282
2019-04-21,248,12855,9786,33941,374382,80,9358.42,43052.12,2020-11-19,4461
2019-09-13,581,8500,5235,98768,160379,46,5425.09,15354.38,2020-03-07,5711
2019-10-02,207,10401,8951,71135,277539,83,2370.39,21300.72,2019-06-17,15817
2019-09-14,1057,47706,4381,23281,172836,100,7758.14,24795.0,2021-02-06,2839
2019-12-05,280,40656,4329,72285,66177,39,6960.94,14860.23,2021-01-19,19106
2019-12-05,88,74235,4314,55662,291707,39,5671.7,25626.25,2020-04-14,15091
2019-04-25,154,71791,9518,42799,375767,97,9466.45,19326.6,2019-06-06,15057
2019-10-25,935,34768,315,94750,296071,60,2265.05,14009.62,2019-03-09,6168
2019-08-19,973,46961,734,75082,369940,68,4045.38,4150.79,2020-11-26,17488
2019-02-08,629,24673,8926,85196,231263,14,939.01,21550.4,2019-07-17,14269
2019-10-18,395,25679,2818,69933,240409,6,3782.18,4667.32,2019-03-24,17776
2019-03-29,796,28656,504,59532,49943,66,8935.15,30851.13,2019-02-12,5293
