Data,PaymentID,GarantyID,ClientID,DiscountID,ProductID,AmountProducts,TotalPrice,TotalPriceDiscount,EndGaranty,OrdersID
2019-03-04,938,2627,8287,3402,52313,25,1418.29,39506.85,2021-12-05,28
2019-05-11,434,33878,807,25674,213340,6,2662.12,13987.0,2021-11-09,10250
2019-02-24,170,15498,8145,27523,35611,74,5729.09,37102.45,2021-03-05,14106
2019-03-07,721,60218,6745,54344,73637,42,8159.68,48039.12,2020-02-27,5281
2019-06-29,851,39429,926,93330,160221,87,6527.68,25083.84,2020-09-01,2486
2019-07-15,1126,46097,6892,4529,244628,46,197.62,46209.99,2021-05-26,1889
2019-07-14,541,11834,6484,99859,376015,82,1065.64,7110.39,2021-02-23,12357
2019-04-20,28,70007,3099,35681,381658,6,1199.71,18225.74,2021-10-20,13166
2019-03-18,885,57791,1963,4069,354248,19,2579.93,4070.5,2021-06-20,16367
2019-10-12,288,47401,2493,69926,343883,91,1066.57,48699.18,2020-07-21,3330
2019-12-24,548,2761,7145,14074,309333,44,5096.18,11198.6,2020-05-12,10080
2019-03-26,667,23623,403,91168,191602,21,7315.63,4082.88,2019-04-03,17326
2019-08-13,834,55484,2989,26254,117917,41,175.71,5982.61,2021-02-25,16919
2019-03-21,48,58367,9065,38917,116674,52,7646.91,37039.06,2020-01-01,2677
2019-08-12,75,54670,5590,17918,32865,60,6183.38,32844.96,2019-03-03,12679
2019-04-06,379,27458,2641,88980,359358,28,77.35,38411.33,2020-06-11,704
2019-09-04,255,53979,9697,23545,42669,70,2430.53,5010.81,2019-05-17,985
2019-07-09,885,20803,7319,23776,204410,49,2811.94,44367.77,2020-02-11,15822
2019-04-11,384,18250,8857,28425,125284,83,7451.34,3838.98,2020-01-07,16163
2019-03-15,880,52443,1853,67134,355067,39,2979.17,29481.93,2020-06-15,18317
2019-09-28,1067,64664,1792,8694,318002,46,8267.38,19352.5,2019-08-18,11554
2019-06-25,327,17723,5380,14671,27196,90,7463.39,23771.28,2021-09-03,1084
2019-10-05,1009,74576,8860,79877,98328,8,1653.64,4618.25,2021-11-24,8214
2019-05-06,750,8945,9969,66054,37628,93,9267.13,2409.81,2021-06-27,2091
2019-04-12,1014,58027,2096,10827,332806,12,7122.77,39907.71,2020-10-19,16633
2019-08-24,1097,58633,4950,24496,218957,49,6442.5,48527.56,2021-09-06,1996
2019-07-10,379,74423,6378,23084,63714,99,1622.37,13092.08,2021-09-24,18488
2019-08-03,262,42336,4016,43891,114073,75,9699.4,49552.47,2019-06-22,12566
2019-10-07,866,16633,3064,60515,90580,42,3781.91,35680.68,2019-12-12,11648
2019-05-01,1105,45986,5573,45574,136811,28,7781.98,21329.11,2021-08-09,4383
2019-11-11,183,41253,1896,73692,235421,74,3991.44,40587.94,2019-12-31,14957
2019-05-04,253,25006,8814,11143,322565,12,5802.17,2430.19,2019-09-01,13680
2019-01-16,8,44781,9218,5893,290631,21,6535.94,42429.74,2019-03-03,12098
2019-10-30,107,55431,3012,96419,249627,81,2632.32,4106.01,2019-02-05,6383
2019-05-25,940,53867,9221,20851,235063,26,9251.99,30815.58,2021-08-04,14142
2019-10-22,243,71105,5173,48554,22351,40,8688.64,5914.7,2021-07-13,1506
2019-01-23,386,1096,7148,5103,129344,70,4104.81,34837.08,2021-09-22,12807
2019-08-07,742,49760,4030,69683,63977,71,4276.69,24486.73,2021-11-07,12958
2019-02-25,250,10757,9807,66361,378340,16,7032.26,47547.55,2020-04-14,13589
2019-11-26,123,28426,8130,86501,39720,83,9416.17,22666.77,2020-02-04,6461
2019-10-19,1076,38055,9066,22838,174022,31,5133.91,38337.13,2020-09-15,8546
2019-05-18,502,62559,8135,89216,338279,18,5313.92,46644.73,2021-06-28,19867
2019-07-06,865,39144,2471,89649,78497,86,2439.95,34389.58,2019-10-17,8132
2019-08-13,1029,32976,8655,38522,384684,16,4776.01,8010.28,2022-02-03,6517
2019-02-26,45,1189,8494,48247,15447,64,4310.18,35248.64,2020-07-04,197
2019-08-07,1131,40063,2509,5327,287529,47,4605.14,46960.68,2021-05-10,6126
2020-01-05,737,44744,5440,53911,30067,87,2379.33,9726.03,2021-01-04,6829
2019-10-29,1113,27661,1969,75281,163459,80,6956.16,31186.26,2021-03-10,19623
2019-06-17,505,57080,9383,4976,128431,3,2198.15,48678.19,2021-07-15,17808
2019-04-23,120,17097,6323,97458,258602,3,3927.0,28822.04,2019-09-11,7031
2019-12-08,604,46074,9413,44826,136929,52,7679.23,27959.04,2021-07-04,8497
2019-07-09,693,17831,8198,72520,368221,21,6265.62,19890.96,2022-01-16,18215
2019-06-24,299,51509,5340,35077,126144,83,6895.89,17774.68,2019-03-23,18038
2019-09-16,376,74584,1445,89664,341649,4,175.58,31535.35,2022-01-27,9196
2019-05-11,814,13541,7469,52739,342018,98,6355.44,24753.62,2021-12-16,15309
2019-07-28,32,56642,5522,57862,200925,52,2831.98,15012.37,2021-08-19,13287
2019-07-28,348,28527,4053,15669,148915,30,3069.64,32814.05,2021-01-18,2363
2019-02-07,927,7586,9258,13029,349838,40,6419.28,18741.39,2021-05-09,2720
2019-05-31,272,55296,7185,91076,350861,95,91.01,26130.94,2020-01-16,13834
2019-11-18,533,7300,410,35918,256260,39,8910.35,25593.2,2021-10-07,4784
2019-03-17,464,25182,6145,16535,330878,27,7136.38,31034.59,2021-02-06,10268
2019-12-25,204,69457,1645,65172,384430,44,9966.46,19634.14,2020-01-25,4683
2019-06-28,166,26648,4830,67104,280681,76,3147.2,37451.04,2020-12-22,15036
2019-04-12,582,23617,8972,47471,108584,40,1002.87,43299.06,2021-10-09,19350
2019-06-05,916,69300,3188,16291,217139,71,6549.67,16317.01,2021-07-11,2516
2019-03-15,199,29209,6295,23836,335164,24,7635.43,10502.98,2021-07-30,1823
2019-08-13,1,30369,2837,81338,320244,30,5511.95,15232.11,2019-06-02,1723
2019-06-20,1049,19920,8216,91352,172946,81,8036.97,3426.79,2020-05-30,15998
2019-11-18,1141,43847,5846,87373,163281,68,2380.12,32533.61,2020-03-06,18407
2019-05-23,262,15352,6902,90828,178028,57,8088.87,7204.12,2020-02-13,9960
2019-05-18,211,58570,3364,71220,62757,39,2187.38,15324.21,2021-11-21,16266
2019-02-25,1121,7757,1562,33974,290352,8,5373.16,15989.85,2020-02-26,1940
2019-10-20,461,33509,8046,97307,382995,24,3778.27,41460.66,2020-07-21,18825
2019-07-19,26,34552,8632,41142,119437,76,2749.51,42346.9,2021-08-17,5769
2019-04-13,426,74200,5278,50645,284180,36,5174.12,10311.24,2019-05-02,16605
2020-01-07,1002,59596,1384,77174,188090,30,8020.15,14852.19,2019-03-20,13089
2019-08-23,275,20382,1079,24486,47312,6,8814.75,4992.14,2021-06-05,2094
2019-07-27,1003,10199,8854,80380,58126,87,8921.75,44208.97,2020-02-08,19614
2019-04-08,377,37870,2713,89156,211684,2,7646.56,41115.21,2020-10-08,14108
2019-08-16,170,29906,1423,96280,365469,53,7037.54,7027.42,2020-05-07,13817
2019-01-13,137,64562,7995,49143,369701,67,8427.35,43341.57,2020-03-31,13163
2019-12-16,352,5183,6413,81241,39956,74,965.66,7240.25,2021-10-21,6129
2019-11-17,1138,73670,8,71959,100281,54,2131.69,9752.47,2021-08-21,8124
2019-06-28,826,38283,3854,12922,330531,45,8821.39,43899.09,2022-02-03,13039
2019-06-23,638,11194,6985,24181,302492,71,1861.26,4314.48,2020-07-01,13081
2019-03-12,551,71934,9293,85906,60252,97,8898.79,45863.81,2019-05-30,8882
2019-08-10,86,15115,1601,64943,291007,53,5149.96,28823.98,2021-01-30,11151
2019-02-17,618,40836,8203,44158,278757,34,6919.93,49216.45,2020-02-22,4218
2019-12-21,217,23225,3977,56019,189007,79,7871.89,11490.1,2019-10-03,14082
2019-11-27,1078,4800,8528,33424,188135,65,4945.85,37793.84,2020-04-22,15938
2019-03-26,1079,66860,4799,89443,142878,98,247.53,47549.58,2021-07-22,12638
2019-04-12,611,55122,8075,67062,197763,63,5763.02,14556.19,2021-07-18,334
2019-04-25,422,3405,9141,42803,205374,6,3299.96,25681.73,2021-05-07,3928
2019-06-04,685,22002,901,62412,188189,86,542.48,2643.52,2019-11-09,3090
2019-11-21,106,3335,3022,70550,381230,97,2016.01,28836.38,2020-02-18,1917
2019-04-03,153,19168,6481,33627,116867,14,1549.95,45247.29,2020-02-25,604
2019-09-28,602,31775,9447,49817,187320,76,8499.89,15138.02,2021-04-17,14758
2019-05-31,1144,56061,7588,26437,173546,16,6255.11,34395.61,2021-12-19,970
2019-12-04,1067,15159,2546,41425,350350,73,5493.67,13956.65,2021-03-18,17639
2019-04-08,395,23973,6383,48471,152250,23,742.93,24714.32,2019-06-26,14382
2019-04-05,398,3280,6012,51383,244959,59,520.24,47080.3,2021-09-28,17891
2019-06-18,745,49944,5916,92711,295715,86,9175.34,21696.69,2019-06-23,8674
2019-11-22,891,7216,6789,60189,220921,25,7743.45,16117.89,2022-01-04,18911
2019-07-11,176,58700,3849,38362,26526,20,6310.03,33909.11,2019-12-27,7180
2019-07-01,500,35652,5619,52105,376470,80,5776.93,250.59,2021-11-06,1107
2019-12-17,548,34703,5342,60988,365273,66,7313.02,37278.23,2021-09-23,2453
2019-02-08,582,7045,1278,92135,300235,29,9497.73,24516.21,2019-10-20,1558
2019-07-29,956,66282,7912,6235,354239,28,4392.2,16263.99,2021-06-18,3015
2019-06-27,395,65624,4120,46753,387502,85,2363.14,24046.19,2019-11-12,6076
2019-05-11,337,71605,5717,69987,107476,48,5842.1,38264.69,2021-08-25,15157
2019-04-03,94,7192,5891,38612,16983,74,1047.14,25309.82,2019-07-23,5826
2019-06-07,15,60685,4332,44054,13638,26,6085.31,39954.0,2020-05-17,7658
2019-04-08,1128,21464,3799,39736,82683,52,8291.75,27022.82,2021-05-02,2325
2019-03-01,99,24415,9586,14962,180004,93,203.85,27738.59,2019-03-14,7969
2019-06-27,420,23938,8815,93881,384410,54,6097.14,16017.66,2019-05-26,17321
2019-02-04,558,53220,6215,49152,177525,62,3545.28,43704.29,2019-12-19,17760
2019-11-27,638,44250,5791,2345,238503,85,7096.86,43270.02,2021-07-24,7632
2019-01-29,819,42205,1147,92640,227395,45,1939.7,25649.54,2021-07-16,13072
2019-09-30,858,53854,7726,22669,214735,83,1816.17,14342.31,2020-02-11,18794
2019-06-06,649,18828,4643,70576,237248,16,1710.78,29505.0,2019-10-01,16338
2019-02-13,969,22183,8689,47470,284767,23,5183.36,26789.12,2021-12-03,10121
2019-04-18,600,65139,6353,71859,278040,21,3119.89,24958.48,2020-08-27,19229
2019-07-29,979,54963,2701,76257,147926,19,690.61,14934.89,2019-12-10,468
2019-02-23,70,20329,6550,28149,340410,90,7393.85,16663.48,2019-04-01,12916
2019-02-11,997,71283,8748,86769,362105,97,3119.66,46164.84,2020-06-07,17297
2019-12-20,1077,45755,3588,83348,366284,73,1925.4,8363.11,2019-05-26,9680
2019-02-26,1101,5760,1462,54971,32273,71,9795.85,11169.7,2019-05-06,19288
2019-03-16,420,41357,4841,32314,236594,78,508.92,33055.39,2019-08-26,18849
2019-10-23,552,60808,2992,56713,212144,24,2995.16,46646.83,2021-12-25,13147
2019-07-26,215,33422,2059,97697,347406,6,6901.32,29079.62,2021-06-17,18748
2019-08-04,964,61198,1588,78681,208178,84,9980.3,31185.03,2019-08-06,238
2019-03-12,305,24608,4136,11493,226413,20,445.07,29176.26,2020-02-22,4642
2019-09-22,675,18356,8354,66645,137933,89,4079.69,6095.35,2021-08-21,2757
2019-10-02,709,25910,1547,79843,63255,49,6121.08,43315.84,2019-03-14,11373
2019-12-09,512,1435,2705,84471,309079,23,8639.06,37661.94,2020-10-29,1336
2019-06-04,939,50320,7608,70842,141851,87,9435.08,33077.83,2022-01-30,3227
2019-07-04,156,46041,469,5795,215647,31,3094.59,47335.85,2019-06-27,18430
2019-10-03,978,6380,4054,73682,217197,66,3642.4,27476.59,2021-10-14,18787
2019-05-20,1081,45572,4330,99661,53600,48,8989.42,2414.16,2021-12-30,10901
2019-12-13,834,48088,715,16126,143640,64,3868.4,36072.5,2021-02-15,8583
2019-03-19,690,67168,6610,15720,352586,100,1879.54,1458.47,2020-05-19,4156
2019-10-27,799,63587,7168,44231,324697,56,2408.72,21729.78,2021-10-27,8913
2019-07-28,66,41772,8555,30715,304877,91,2784.53,26779.45,2021-07-17,12241
2019-11-18,722,72737,8748,35354,301021,83,5975.81,48083.69,2020-08-07,3727
2019-07-16,683,4581,8649,90630,375193,58,9717.03,28462.76,2020-03-19,8300
2019-11-07,380,37619,6672,35920,95273,10,3409.15,2926.97,2022-01-25,13905
2019-03-16,464,17310,2643,60113,171125,13,2149.09,6953.85,2019-05-28,324
2019-03-09,53,5201,3001,53551,373456,57,1308.76,26938.38,2021-06-08,14465
2019-12-14,881,72273,8189,58550,265071,11,7473.02,45880.44,2020-10-21,6818
2019-03-09,1048,56552,4356,96680,2214,93,7619.88,25270.18,2019-05-27,11872
2019-09-21,665,33068,2153,7286,312198,15,6622.36,39118.44,2019-07-24,7668
2019-03-16,691,51496,6888,72698,253079,11,4732.3,46638.73,2019-12-13,18455
2019-09-04,110,61804,9835,22530,224700,55,9453.54,32792.62,2019-09-14,11198
2019-10-14,183,47585,6606,27595,131604,71,2779.89,11900.13,2020-12-25,11924
2019-05-21,963,72712,8003,83745,342544,75,5357.65,31615.88,2019-04-11,12709
2019-06-08,211,69051,1835,54019,367912,86,4168.66,25482.83,2019-09-18,5737
2019-08-28,935,19483,675,57024,156840,41,392.6,27603.72,2020-06-08,4225
2019-10-19,1015,13985,3912,32349,13170,75,7222.07,5453.39,2021-10-17,3127
2019-05-12,360,15444,2280,94249,184544,64,1191.76,20549.63,2020-11-04,10321
2019-08-03,98,51913,2579,39975,327115,84,6729.16,45851.15,2019-04-09,16676
2019-11-26,941,53430,6457,7966,58051,71,6314.9,9325.51,2021-03-06,14897
2019-07-17,425,73712,6033,43515,48826,76,4830.97,20468.19,2022-01-08,7586
2019-08-20,115,46611,9973,89004,185939,70,6752.02,11938.74,2019-10-25,5528
2019-08-09,854,58366,2198,62349,193579,82,9488.95,11669.34,2021-11-20,4010
2019-11-16,1152,74154,7906,15355,227319,46,1285.8,47363.04,2022-01-01,12912
2019-11-10,151,25497,9137,52965,54496,70,9622.86,29984.25,2019-04-07,15356
2019-07-16,951,68921,3998,76874,135625,14,7068.89,35275.01,2019-05-01,14966
2019-06-07,664,44719,4982,7397,199281,57,3151.89,16098.6,2021-11-17,6136
2019-05-09,382,31545,5135,29101,199612,41,1422.81,14730.24,2020-08-29,3424
2019-05-31,201,65942,2169,69568,134965,64,5280.52,29.51,2019-03-16,136
2019-02-09,1163,73957,8905,99288,327017,62,9610.61,3847.16,2020-12-11,3047
2019-07-30,874,25693,9585,52243,179600,86,4635.35,45491.54,2021-04-24,16732
2019-11-24,1137,25343,7373,87546,19130,97,2268.13,8914.76,2019-03-22,1674
2019-06-26,1021,58209,917,4691,201146,34,6393.08,26518.25,2021-01-02,3001
2019-11-15,1108,16586,6629,67957,79549,45,9656.01,28822.69,2019-10-28,12075
2019-11-04,181,18275,3896,36892,367447,90,8051.98,48823.23,2021-10-04,9744
2019-01-11,639,35303,2955,76035,43250,97,7916.12,20947.19,2019-04-25,904
2019-02-15,760,2974,6060,47171,177528,70,303.31,49932.11,2019-08-29,4607
2019-10-01,815,36957,683,43156,110461,96,1606.98,17487.9,2020-06-10,4842
2019-06-08,237,28885,643,29856,97941,16,5724.25,15464.52,2021-07-30,9115
2019-08-19,1048,48553,4412,82604,304874,13,4634.0,17235.32,2021-08-10,8050
2019-01-12,754,72651,2647,50022,260024,93,266.7,46370.41,2020-10-29,8692
2019-06-04,180,42139,1730,9240,200714,38,2845.4,28445.53,2021-10-28,6235
2019-02-09,128,44745,2114,44618,240217,69,5169.14,3445.9,2021-01-11,9759
2019-04-04,1180,23984,6623,88845,293636,69,5195.42,32351.09,2021-02-27,12709
2019-10-06,1085,62231,4168,14446,21633,77,1767.27,23390.55,2021-08-14,7713
2019-04-02,1079,51670,1823,80972,118378,33,8649.78,6582.84,2021-09-17,19292
2019-02-24,441,46988,7071,72722,111890,55,8119.04,28420.17,2020-06-15,8409
2019-09-20,362,57093,4484,24636,305499,85,6475.88,24856.12,2019-05-23,13459
2019-05-09,542,61077,79,42936,26441,70,2885.97,19467.24,2020-07-22,1864
2019-06-12,899,47483,6350,93321,346180,15,2177.12,19999.43,2019-04-19,3596
2019-03-05,1026,71329,5305,13385,26978,68,8966.58,45959.95,2021-09-11,1317
2019-05-02,1033,54480,4366,23967,48816,42,78.74,22823.17,2019-11-10,14585
2019-06-22,434,12895,486,20201,286026,44,8695.23,40502.92,2021-01-29,15435
2020-01-05,796,40709,3199,8748,381576,81,3600.75,38996.87,2021-06-01,8178
2019-07-26,918,42529,5182,64201,107928,46,2616.56,29055.86,2020-05-06,11130
2019-12-04,984,9501,6738,44274,315033,98,8579.81,46494.06,2021-04-29,19069
2019-11-03,904,18206,9558,55834,337241,23,6502.24,2819.36,2020-03-21,5296
2019-03-30,688,29518,4523,30103,301197,78,4691.93,32528.27,2021-05-11,3081
2019-12-26,622,20785,5705,79496,316662,1,8880.76,30606.07,2022-01-04,17961
2019-11-25,901,65674,5082,56537,42809,81,6644.69,8960.06,2021-04-05,17809
2019-05-11,979,57147,6539,92241,191919,49,8135.16,9890.26,2021-07-29,13558
2019-08-01,964,13231,5719,29398,33818,66,4570.21,5773.66,2020-02-05,2846
2019-11-11,222,21265,6144,18800,11404,83,7376.57,10400.26,2019-07-15,2774
2019-02-03,727,23283,4427,38801,271629,76,8645.62,30972.08,2021-10-20,943
2019-04-24,972,3667,730,5008,107219,59,9319.17,6900.36,2021-11-18,19604
2019-12-11,1,61122,4372,48138,70992,45,9172.83,12497.29,2019-09-15,6588
2019-05-19,1078,48066,6199,68306,236946,49,7072.87,13542.54,2020-03-09,7064
2019-09-22,463,59272,5078,50160,9317,30,9979.61,41289.39,2021-05-22,18347
2019-10-02,264,44637,7512,52203,325483,49,9143.06,39907.34,2020-08-20,11500
2019-03-21,1128,40323,976,36911,254196,9,8900.02,19592.86,2021-12-06,11242
2019-03-28,200,10375,5108,68936,111961,6,4688.55,12720.72,2020-07-22,8370
2020-01-07,629,73808,106,60476,83149,38,2046.04,31201.55,2021-04-07,397
2019-04-20,1175,35748,4309,7532,319519,34,9591.37,18361.03,2021-03-23,13896
2019-02-02,1193,51999,7371,74956,266705,46,3742.67,450.11,2019-03-11,17612
2019-01-26,40,8604,3484,74016,247588,38,9210.53,6186.25,2021-09-23,17627
2019-11-14,936,10529,9876,78314,82250,52,7477.13,49946.57,2020-04-23,3141
2019-04-17,604,26446,35,56943,37295,72,6358.73,31999.25,2021-03-06,12993
2019-05-18,623,46731,3507,27529,204921,16,7030.81,23111.22,2020-03-31,16038
2019-07-21,760,67975,3351,35840,282511,53,4004.7,43446.16,2019-02-15,2559
2019-01-13,550,30389,1959,11189,116137,36,8456.06,9384.39,2019-06-04,17491
2019-01-16,819,1557,648,53718,331244,82,6289.04,3195.87,2019-08-17,723
2019-05-01,907,18678,3981,9206,143596,34,5258.86,47346.88,2021-05-19,7347
2019-02-02,884,52290,3494,42844,171353,70,1678.56,40942.81,2020-11-06,7815
2019-12-23,60,58084,5822,60562,302780,84,9616.59,39725.2,2020-04-04,10509
2019-03-04,682,52298,3461,97202,216183,22,9682.12,38448.9,2020-12-10,10177
2019-03-06,307,5941,8641,94005,222633,11,7203.99,14425.72,2019-02-17,14106
2019-12-29,1180,69720,9391,86950,204197,34,743.99,14563.58,2019-06-19,7095
2019-03-12,1012,31346,3790,43396,368544,72,253.0,46797.73,2021-01-09,6448
2019-11-15,893,24188,9242,52514,250245,64,5774.08,45039.71,2021-07-07,13421
2019-10-19,1026,27212,3683,65922,281435,13,6743.31,17795.44,2021-11-30,5538
2019-09-29,399,10572,5758,31524,14893,16,7174.31,6285.17,2021-07-05,15347
2019-04-03,314,48170,9464,34828,299400,76,4520.76,38586.6,2021-10-05,13475
2019-09-17,542,65624,8164,51488,252549,40,6300.74,16767.52,2021-08-12,15866
2019-05-25,1152,9215,765,77166,311225,6,7636.67,3696.42,2021-10-29,17853
2019-04-09,1024,70281,5143,13041,363825,11,8815.22,27436.4,2020-06-25,4326
2019-08-13,255,73713,476,62244,327115,15,9684.8,49033.23,2020-08-29,11700
2019-12-26,245,3450,6266,75429,200178,18,1665.48,24114.62,2021-01-12,7320
2019-04-28,56,41069,6319,1330,232087,44,4118.14,40015.63,2020-04-13,6336
2019-03-28,404,72470,9902,56929,64076,15,2997.15,48566.34,2020-03-19,18101
2019-01-18,1050,42853,3433,22005,58157,13,4249.73,21773.64,2019-03-26,10103
2019-12-11,853,54648,3531,39340,131653,49,3621.08,35784.78,2021-02-22,1415
2019-02-01,1003,7874,5061,65030,146781,19,7506.48,29890.06,2021-01-09,632
2019-11-06,414,60777,4513,31520,276605,10,1251.69,4977.91,2021-02-28,7432
2019-07-22,946,51853,4341,50328,138914,20,9822.74,18405.33,2020-12-12,2780
2019-12-30,424,24929,3369,93234,238519,84,6991.66,33196.83,2019-09-09,16306
2019-10-30,1182,46610,7425,81221,287115,96,6378.1,13242.98,2019-12-12,15362
2019-11-02,925,44030,8697,83876,325964,61,507.73,11184.66,2020-12-13,11684
2019-01-22,553,34204,7980,25356,568,61,648.61,39033.62,2020-12-26,10741
2019-10-25,748,44943,8297,11570,249128,25,5947.22,41241.43,2019-06-26,1897
2019-06-04,856,71610,4278,72448,168097,64,5014.06,35506.84,2019-06-02,15301
2019-11-12,991,24997,6826,11137,136358,72,6163.47,26130.95,2020-04-28,2875
2019-12-26,484,18339,4695,97584,312091,79,3746.67,33518.04,2021-03-31,13420
2019-12-04,900,66140,9247,23885,356691,95,5153.47,36222.24,2020-12-02,17518
2019-04-07,1176,65504,8629,87662,108874,29,1124.49,46878.73,2021-11-21,9974
2019-03-24,464,9168,1805,21976,83283,98,5858.06,20870.63,2020-12-16,2250
2019-01-30,434,15902,2895,66655,149631,72,7622.74,34349.36,2021-10-08,17200
2019-01-24,397,46712,4066,5881,104771,99,5738.94,49295.75,2021-11-14,8489
2019-04-14,29,47870,8186,22948,171120,80,8902.44,36473.8,2020-02-26,10867
2019-10-29,771,32634,827,23048,238172,73,256.62,29298.25,2019-12-26,19339
2019-04-17,749,68715,5483,16980,80001,23,7196.56,26799.23,2020-03-26,4442
2019-12-13,1189,38240,2152,63276,29211,90,7709.66,7799.29,2020-08-03,8258
2019-06-24,190,18900,4466,92158,271860,70,4824.66,13980.01,2020-05-31,6745
2019-09-14,355,74075,9594,14390,216596,66,4619.6,9401.99,2021-11-28,13434
2019-07-03,75,73325,172,30521,202505,20,6540.39,12398.75,2022-01-11,11370
2019-04-23,247,63840,9519,51115,125434,13,7007.65,35622.56,2019-11-15,8465
2019-06-02,993,3856,2933,98006,304990,37,676.69,1340.53,2020-03-25,8294
2019-08-17,648,71649,1933,13001,199719,69,1069.98,21735.25,2021-03-12,6433
2019-01-16,941,19428,5465,59314,387740,99,4912.88,25471.33,2021-07-21,13117
2019-10-25,1017,66218,9185,27674,24691,99,8440.2,30136.77,2020-09-27,13713
2019-01-26,995,17709,4620,34848,5675,49,4376.15,28392.85,2019-08-26,11450
2019-07-19,330,55004,3238,17453,14770,54,1308.84,16681.32,2019-02-21,16308
2019-09-17,1037,31240,5363,55025,107949,8,9933.41,8713.49,2020-06-16,16917
2019-03-15,46,16044,5880,87939,340448,50,9877.0,44122.82,2020-09-10,2670
2019-04-24,1008,54735,8664,79291,123488,22,2314.79,47130.64,2019-10-21,19027
2019-11-16,659,23551,9949,65723,154417,93,9341.01,30600.52,2019-09-30,13950
2019-11-15,893,49840,8236,31112,320262,75,281.44,23533.56,2020-11-25,18215
2019-07-05,351,22512,4779,61051,262846,92,963.11,46674.96,2020-10-23,11924
2019-04-27,514,1732,2115,97357,233888,85,1403.77,16490.95,2019-06-28,19009
2019-06-11,407,61341,3616,4024,120547,6,5219.76,18846.68,2021-02-13,6553
2019-10-16,369,49630,6788,19940,366521,8,7067.57,14001.65,2020-07-06,13869
2019-11-14,480,52627,1924,7026,65697,54,3937.36,11655.16,2021-08-09,13354
2019-07-15,1066,29932,8877,35019,110982,57,6317.65,16991.78,2020-02-22,8367
2019-04-08,352,67466,2190,29056,57395,25,3303.45,14822.81,2019-06-24,18647
2019-09-12,1013,27711,8589,38864,368990,2,7939.31,17711.58,2019-09-09,19601
2019-09-30,418,49626,3380,70803,39005,89,1052.37,10574.89,2019-10-14,227
2019-06-08,207,21786,4890,31876,250231,81,8616.26,15598.58,2021-04-22,350
2019-09-01,297,38097,2464,21728,206386,10,8844.85,39506.42,2021-04-23,19845
2019-05-26,476,46590,7777,39126,351618,4,6188.78,23783.37,2019-05-11,8605
2019-08-17,114,32945,4804,77108,95085,30,929.05,25391.72,2019-04-09,6622
2019-02-24,598,59299,2728,76698,87312,58,3984.92,7257.7,2020-08-05,14819
2019-01-17,842,36157,797,19359,245025,15,2935.3,12720.84,2019-03-12,6665
