Data,PaymentID,GarantyID,ClientID,DiscountID,ProductID,AmountProducts,TotalPrice,TotalPriceDiscount,EndGaranty,OrdersID
2019-08-25,420,29992,8767,95736,309793,63,4128.68,40867.71,2020-05-02,12326
2019-01-21,395,52852,690,77795,255307,64,7307.42,27487.26,2020-05-18,3985
2019-04-08,887,60920,3506,90331,263679,29,1373.32,16275.66,2021-04-21,15296
2019-11-22,414,30799,3074,14560,385964,100,7348.19,41321.07,2019-06-08,2824
2019-08-26,696,6997,953,40353,183446,1,1904.24,8501.05,2021-06-25,15089
2019-05-29,324,42642,3594,73918,216705,29,2090.45,35866.66,2020-06-02,10257
2019-04-12,614,42880,9504,71983,300718,84,8219.42,24381.55,2020-11-25,9215
2019-10-14,71,2376,5598,837,263120,73,5266.98,18264.3,2020-11-02,8108
2019-01-17,464,3265,9434,44519,109422,29,1728.25,24498.8,2019-08-04,6529
2019-05-15,405,55425,1387,26721,369584,66,8993.81,1874.47,2020-02-03,1187
2019-06-24,997,56578,9462,43129,297073,81,5880.52,12828.63,2020-02-07,9225
2019-03-21,36,56353,4690,37526,145568,31,5732.25,29387.68,2021-03-21,4089
2019-11-03,214,27279,3889,82061,380788,90,3111.86,3508.91,2020-01-14,18011
2019-04-08,886,9098,4107,38623,134806,65,8252.13,19095.96,2021-04-08,2891
2019-04-20,277,18971,3405,77885,330201,56,2518.64,46031.93,2019-06-16,6664
2019-11-02,151,12212,7472,97608,86223,61,7497.71,10065.44,2021-05-22,2126
2019-12-04,134,63938,1093,61479,218155,43,9123.55,16619.34,2019-03-24,7988
2019-12-26,90,41624,6818,21881,131272,25,2509.33,239.08,2021-01-01,11294
2019-06-11,337,13747,6242,18279,262058,18,4420.93,6682.59,2019-02-06,4442
2019-02-07,349,66729,9783,56888,110803,67,3991.27,37303.92,2021-03-21,11278
2019-07-07,1143,52557,9048,36803,385050,12,8005.4,31589.6,2019-02-20,1141
2019-08-27,1085,5469,8116,62665,165795,2,9570.68,47161.01,2021-10-29,4083
2019-04-26,473,8659,3283,40053,124821,17,1122.77,36348.74,2021-11-29,12093
2019-01-09,1102,11440,5108,60744,389766,54,8351.46,23420.82,2020-08-06,17192
2019-01-19,583,20924,9717,19615,228956,73,5265.31,9112.2,2021-05-15,4457
2019-01-31,166,68296,2791,53279,43763,46,9568.13,44544.73,2019-12-24,2294
2019-11-13,1189,29782,7189,5239,51763,53,7768.74,7490.4,2021-08-30,16306
2019-06-30,564,33210,5270,88861,335485,91,7288.5,30933.2,2019-07-03,8163
2019-11-27,404,36601,322,98319,386088,31,9149.46,43328.26,2019-03-25,9036
2019-09-13,417,73630,9096,53125,141483,94,4119.19,21028.22,2021-02-13,19168
2019-03-19,768,20990,9505,63135,47359,9,1634.74,3408.73,2019-07-07,9981
2019-12-08,71,66126,9859,44343,365236,16,368.9,15806.74,2019-12-21,5610
2019-11-05,863,32354,652,22923,359975,69,8195.06,14353.71,2019-04-26,19594
2019-12-31,100,7445,5394,67880,328528,19,1918.44,13757.98,2021-11-03,11194
2019-11-05,966,43618,872,2975,42765,9,1271.27,7951.96,2020-08-03,19656
2019-02-25,840,46761,5846,64135,327354,100,3684.91,23616.93,2020-02-16,2087
2019-02-01,810,44491,6734,97593,26670,30,4509.18,31086.76,2020-12-06,10160
2019-06-25,311,62773,1245,35709,43856,97,8289.95,34285.21,2020-05-04,14765
2019-10-22,799,34268,2050,34920,53421,22,1641.86,10815.85,2020-03-28,10402
2019-04-06,120,17999,9231,69600,90158,10,4340.26,23068.27,2021-05-20,19262
2019-07-05,301,26241,1161,61320,95385,2,3106.04,41278.4,2021-11-11,3273
2019-09-23,1075,40462,8681,24998,229038,89,2261.29,39731.77,2021-09-15,9723
2019-08-26,963,72105,2345,96177,198779,48,5027.78,12092.52,2021-11-12,3719
2019-03-31,1007,50976,3752,50945,313856,37,6892.11,41812.56,2022-01-25,10265
2019-06-17,1060,48594,928,37022,47302,88,9037.52,6870.01,2021-05-30,15440
2019-03-23,88,36920,663,86077,72295,37,4925.32,9816.83,2019-02-08,1674
2019-03-06,447,26135,339,77943,316703,80,9198.5,9317.21,2021-06-16,2509
2019-05-20,1099,14348,1310,58180,159353,14,2709.16,8215.53,2019-11-23,4819
2019-10-28,174,50596,449,84193,74659,52,4296.34,6421.62,2021-04-22,9166
2019-11-03,44,55716,8537,46306,293186,86,8827.3,5537.05,2019-12-29,8130
2019-10-12,108,5088,333,78498,20357,73,1870.12,8403.14,2020-05-10,6098
2019-01-31,738,67071,2029,10538,56929,32,1476.82,186.27,2020-01-14,5207
2019-11-22,127,5513,602,5240,27285,20,5402.38,40944.12,2021-03-29,15428
2019-05-15,254,74076,7262,89864,308682,3,697.06,33571.7,2020-06-23,2627
2019-04-07,861,57589,3675,42313,337523,58,8642.25,15856.97,2021-11-14,3537
2019-06-19,45,31539,4184,23494,271323,55,8056.35,43234.37,2020-02-07,6830
2019-01-13,52,52616,4549,34614,308560,13,5350.63,21050.02,2021-09-21,10901
2019-10-20,697,57755,181,96699,153700,22,8167.68,416.48,2021-06-29,14907
2019-10-21,379,70100,400,25813,76417,17,2264.83,27863.41,2021-12-01,3587
2019-05-06,305,32602,8299,62919,136891,29,6214.2,27498.85,2021-01-02,18200
2019-04-05,6,42197,3924,81389,226890,70,5554.13,27123.95,2022-02-03,12093
2019-10-04,6,21849,1711,60219,216757,42,4488.37,7647.01,2019-10-06,14718
2019-02-12,775,72812,6061,2193,317003,81,1189.13,36623.53,2021-08-04,159
2019-12-26,734,65230,5829,56412,284572,1,1581.88,48640.01,2021-12-17,7770
2019-07-31,581,29524,1319,20301,84319,7,9797.64,19409.8,2020-04-09,16811
2019-02-06,525,14780,7671,35928,184443,29,1614.78,36516.94,2020-10-18,15357
2019-11-20,279,50210,8502,47995,380207,56,8992.06,27583.28,2021-01-03,9030
2019-01-12,419,63917,8109,86620,189953,19,815.1,44737.48,2021-03-07,12336
2019-10-18,106,61406,1493,76966,25553,95,7958.46,27458.96,2021-04-01,4827
2019-07-05,373,57196,4440,85221,18506,84,8758.39,49041.06,2020-12-02,343
2019-08-07,153,63176,8148,7488,7665,93,5316.05,40861.49,2020-03-21,18410
2019-02-01,401,43415,544,88367,9730,12,3706.61,45963.77,2020-06-17,10073
2019-08-17,932,28848,170,45813,277228,5,6656.97,43759.91,2020-12-10,4746
2019-09-20,70,37708,8583,43943,75110,67,2636.77,7779.68,2020-01-13,6074
2019-09-29,435,26641,377,41049,173338,4,1599.49,29406.21,2021-05-21,7127
2019-04-14,486,24005,8088,79802,326750,95,1149.9,12054.32,2019-05-08,18829
2019-05-13,311,45450,5142,64906,271018,9,9363.85,26975.73,2020-10-27,8425
2019-05-01,216,52686,6090,86382,281375,24,4956.15,41792.96,2019-12-25,2612
2019-05-23,541,40360,7163,20763,190087,72,723.85,6871.24,2021-03-20,16473
2019-01-26,1042,63660,6683,69235,291033,29,8316.15,18022.86,2021-08-27,10502
2019-02-28,369,26487,2728,74990,344206,1,3355.24,7626.05,2020-06-22,2721
2019-03-29,613,65212,7585,20022,181795,33,7507.36,48906.73,2020-08-28,19287
2019-05-27,382,60055,5543,91513,56559,96,5193.01,8224.15,2019-10-12,18316
2019-02-13,591,6969,4842,36919,127150,84,6286.54,7517.86,2020-12-27,2335
2019-10-29,631,16737,4029,41134,146847,11,4734.69,18767.19,2021-03-18,4979
2019-07-28,743,26532,7362,1147,228194,67,35.11,42448.04,2019-06-29,4227
2019-12-31,993,26101,8853,25976,378960,80,4351.9,7954.53,2019-02-18,13853
2019-01-10,1015,2329,9245,67901,309825,93,1922.39,31777.91,2021-11-16,10215
2019-04-07,503,25275,1843,50973,231735,54,4536.79,16196.57,2021-09-18,17393
2019-07-30,338,49609,3353,81443,16380,88,6141.21,5853.29,2020-03-23,14221
2019-05-05,772,35788,7968,62239,144226,48,5075.53,6668.25,2019-12-11,13045
2019-05-14,60,49087,8262,77013,247834,12,7635.89,15717.3,2020-03-03,3865
2019-08-08,735,45109,4327,55704,28610,66,3544.64,13706.55,2020-08-06,546
2019-12-30,534,21610,4391,66641,345416,44,7905.48,23142.78,2021-04-07,1499
2019-06-07,581,22612,1404,19793,262211,71,3949.75,20591.94,2020-05-22,12229
2019-09-01,397,14222,8404,71627,47210,85,1488.93,44391.99,2020-08-30,622
2019-03-11,999,1100,2813,36581,104025,36,9739.3,17983.2,2020-02-22,5160
2019-05-30,1012,20389,1712,35805,79446,40,4391.21,17305.79,2020-02-02,3329
2019-04-05,1044,15234,8308,3078,262557,7,4155.54,411.76,2021-10-30,9976
2019-03-14,84,7362,8021,16701,109890,96,9871.36,6328.73,2020-03-11,8675
2019-10-25,871,10167,6323,19440,64748,75,6820.65,32642.54,2020-10-02,2049
2019-09-16,1006,67448,4264,79781,387925,10,8760.04,45760.16,2021-01-27,1184
2019-06-10,831,44562,7242,96317,353025,65,8292.44,8867.15,2021-11-16,10945
2019-03-13,1051,47449,2059,20266,263899,76,2079.48,39925.45,2019-02-16,18682
2019-08-29,1157,42687,2829,7556,335534,61,4411.92,32436.57,2019-04-14,2436
2019-07-15,542,41106,4037,23785,237567,78,6390.98,33864.92,2021-07-11,12010
2019-07-30,898,63802,4921,40445,377193,47,1877.29,29598.98,2021-01-26,17754
2019-01-13,825,46246,2190,93004,117731,37,1200.62,19789.61,2020-08-11,18157
2019-10-03,529,13871,5703,82990,65983,95,3423.11,19159.68,2021-04-19,3814
2019-06-05,504,46779,388,69805,20859,65,7033.02,2242.42,2021-08-27,2665
2019-02-09,606,53238,2261,52722,85256,66,7384.9,13840.14,2019-05-29,661
2019-12-09,256,74859,4533,38043,184349,72,1561.24,15501.28,2020-09-03,2623
2019-02-03,359,69255,6508,71607,139978,20,6178.73,13480.3,2019-08-11,17765
2019-04-16,733,36659,5746,33280,346343,8,1576.55,42992.68,2019-08-04,17364
2019-03-07,773,20459,8828,41347,57156,80,5831.24,44959.79,2019-11-01,738
2019-07-22,622,69584,9873,64553,145811,83,6286.12,14568.51,2020-07-12,17462
2019-01-16,936,72125,2647,93136,188644,26,3770.47,11073.67,2020-08-18,2998
2019-02-10,1000,56033,9010,20252,304398,46,5018.22,25814.93,2020-12-20,18990
2019-03-26,449,23304,8252,86285,285527,67,6372.32,19335.3,2022-01-17,3185
2019-03-31,455,66136,7215,79147,48454,79,453.84,3429.86,2022-01-21,137
2019-01-23,292,54973,2505,10817,62954,24,1721.7,36660.78,2019-08-23,9197
2019-06-13,747,51717,1512,20385,299692,26,4430.32,21128.47,2022-01-24,11298
2020-01-01,351,72551,7011,53166,5998,42,2916.75,31720.23,2019-06-10,19551
2019-05-20,232,57528,7051,72065,214296,1,7445.21,17611.58,2020-02-13,17223
2019-10-03,152,43261,6950,52959,322289,12,9468.15,2810.24,2021-08-10,11357
2019-05-28,272,28282,5478,16816,127261,22,3644.76,1291.53,2021-01-30,17141
2019-12-19,9,29069,5861,86688,116990,26,4368.21,33707.15,2021-04-28,15191
2019-04-11,624,24233,4175,42900,382797,85,5113.37,45232.45,2021-07-02,11790
2019-07-22,543,47556,216,53351,242675,21,6815.59,14916.03,2020-04-09,19276
2019-08-07,1058,42775,1371,42256,134439,50,7258.79,18123.47,2019-12-08,2713
2019-03-10,171,37692,9634,82639,140760,89,3381.29,19289.06,2021-09-04,3028
2019-06-18,647,48230,6700,19085,263094,71,5047.9,42254.6,2020-11-30,19409
2019-03-07,769,45998,35,15442,90944,22,6223.72,28820.2,2019-04-10,12244
2019-05-21,1052,72088,7254,10716,377879,87,6926.19,28160.12,2020-09-19,8640
2019-08-21,625,53351,1019,16961,203079,60,919.18,44845.36,2020-08-08,11436
2019-07-03,74,12070,51,83836,70631,42,898.24,42109.75,2020-09-20,2191
2019-06-27,1175,12581,9769,89778,95431,10,5532.81,5545.05,2019-11-08,5280
2019-09-15,890,1979,6666,33853,25201,86,7466.57,35147.36,2020-03-14,4414
2019-04-23,1167,30198,8123,80250,153169,89,8255.16,41365.48,2019-11-24,8466
2019-07-08,894,54461,837,40649,211380,47,4994.8,45050.57,2021-05-15,7030
2019-10-17,562,17309,1439,85284,297197,72,4123.58,5812.56,2020-04-08,9451
2019-12-07,589,67245,402,87725,235366,7,1163.4,33334.07,2020-12-29,17793
2019-07-31,854,48531,951,10912,326046,64,4855.48,29360.74,2021-11-23,15361
2019-02-22,1147,67884,4592,61530,57363,63,7831.48,24994.72,2021-04-12,596
2019-07-08,950,32793,1104,33028,127137,6,9368.8,19733.84,2021-11-07,12609
2019-06-13,246,62267,1835,1676,294408,85,4876.14,8018.17,2019-09-16,8592
2019-11-24,593,70244,2059,14522,5153,32,8274.37,37935.18,2020-08-02,15440
2019-03-22,751,1162,4171,50238,19476,86,3290.85,15664.47,2021-04-03,15817
2019-12-08,132,15695,9926,81386,229445,71,4096.32,37257.45,2020-09-20,12682
2019-08-10,926,41438,4298,21813,102687,47,3040.19,33445.89,2019-08-01,9765
2019-01-14,821,39787,3690,50004,327332,17,8225.04,21241.76,2020-03-13,16078
2019-09-09,499,31970,6450,29027,308053,49,9784.38,39262.61,2021-08-04,13549
2019-10-20,963,29723,7430,78497,390141,89,5497.32,20383.81,2020-01-21,9124
2019-05-23,350,63226,4097,20526,149330,57,9055.0,2828.1,2019-04-06,2154
2019-02-12,270,29633,7950,74845,361432,74,7160.14,46106.61,2020-06-21,9594
2019-07-14,30,24885,141,45381,176825,31,9635.54,43999.32,2022-02-03,2983
2019-11-03,204,10586,8005,36303,342687,83,3367.54,19760.57,2021-03-16,13232
2019-07-28,43,37554,2332,42371,199192,12,5511.35,9187.14,2019-08-31,892
2019-08-20,222,21956,1460,62385,9701,44,2584.59,42867.71,2020-12-22,14928
2019-11-23,932,35181,9664,17557,337237,21,6150.67,22261.56,2020-11-27,8599
2019-08-07,1117,35837,5074,76306,319609,87,4724.7,31177.64,2020-10-05,11875
2019-08-31,681,7998,5591,81175,26734,69,6270.32,23296.83,2020-02-01,12679
2019-01-22,461,60471,7104,28114,277739,25,1348.52,48278.8,2019-02-16,8573
2019-11-05,990,5590,3658,15205,225510,85,5336.06,4508.97,2020-04-17,9674
2019-06-09,736,51206,1881,87156,288264,44,2452.28,8827.54,2021-08-30,17891
2019-10-02,887,48913,7072,85319,259576,39,8217.32,27807.73,2022-01-06,12860
2019-06-25,371,40085,7145,38886,196706,99,3848.72,39391.22,2021-02-15,17429
2019-10-29,1006,50226,7687,95774,114953,75,7525.27,16364.35,2019-06-01,677
2019-10-21,285,24387,8785,67953,87896,89,7336.17,13915.88,2019-10-22,13786
2019-06-01,615,63240,5186,55102,371633,31,7082.48,5451.5,2019-12-23,9991
2019-01-16,1085,23299,3834,95567,255511,53,6750.35,41284.21,2019-10-01,5186
2019-03-27,214,47808,4406,50612,318947,15,4716.79,13944.46,2021-07-19,6001
2019-10-23,240,3981,8848,15386,274180,93,8133.31,29625.68,2019-11-25,9182
2019-10-27,161,49838,9356,61382,141092,74,672.44,46644.58,2021-08-11,3015
2019-01-24,189,19458,1749,6901,30028,58,7841.43,30696.44,2020-09-18,18850
2020-01-08,926,65873,2090,8141,49058,63,6118.11,21364.08,2021-06-14,9256
2019-09-10,1175,56517,4468,37381,352734,74,2661.94,35815.53,2020-09-28,9596
2019-07-22,101,37170,2258,54754,104310,91,4312.74,9077.71,2021-08-10,15953
2019-07-26,366,49092,2334,4026,95175,8,6029.72,43199.24,2021-09-21,18562
2019-04-29,319,74674,4860,56476,299846,8,9737.78,12584.94,2020-01-28,11178
2019-12-01,558,5219,1778,2652,255071,24,7055.29,24026.5,2021-02-25,5372
2019-05-28,422,14664,6781,27368,292570,69,3593.57,11388.17,2021-11-17,6145
2019-07-11,247,68396,997,51088,241285,78,6325.07,28167.35,2019-05-15,17372
2019-11-15,244,21792,6843,80427,259585,69,8643.57,14294.31,2021-10-20,12293
2019-08-03,373,10439,4671,1801,330307,25,5398.56,9949.03,2020-12-28,6222
2019-12-21,63,47596,1945,99078,10019,54,7809.93,4966.04,2020-07-06,6125
2019-04-25,754,26638,1047,75578,256643,33,3985.84,22547.66,2019-02-09,1451
2019-04-05,859,71577,3992,38426,5831,29,2685.25,26407.25,2020-04-16,3053
2019-07-07,834,31173,6098,68862,367836,24,8675.61,38341.73,2021-04-29,2458
2019-10-31,935,9506,4493,39034,308227,92,3410.94,31696.63,2019-07-15,6152
2019-08-28,428,24956,1549,1280,221355,86,75.09,36880.45,2020-07-01,11972
2019-05-02,887,53260,1729,68834,139574,7,540.43,15029.56,2020-09-25,13790
2019-11-27,1106,11144,842,91751,188412,73,3799.7,12598.35,2019-11-21,2675
2019-10-18,646,61880,8546,9484,319385,33,5023.2,33878.85,2020-06-06,19899
2019-03-25,822,57897,9600,39452,83797,37,2677.8,18820.35,2020-11-03,6053
2019-05-20,238,41418,7378,99014,113405,19,1173.18,45130.22,2020-05-19,11701
2019-10-25,406,46715,3237,85882,55023,24,2467.3,31319.45,2019-02-28,11420
2019-12-19,571,50114,4915,30206,185339,14,6769.67,26773.31,2019-02-18,11484
2019-04-03,1197,74193,6063,1706,105790,46,1553.85,10856.32,2021-05-24,17006
2019-01-12,60,54029,4843,68231,146004,69,7008.55,10971.34,2022-01-23,3453
2019-02-04,1083,51240,8940,95094,116072,29,5857.9,47531.54,2019-06-25,1281
2019-11-27,688,67454,1831,9081,259661,72,8368.16,1271.24,2021-05-06,19807
2019-05-17,1174,59151,7642,5917,99229,23,3678.97,17330.84,2020-08-22,2413
2019-07-30,1111,63269,3577,73318,5774,58,7893.77,19812.46,2020-08-22,18044
2019-08-14,547,71463,6287,63259,63574,93,8034.39,49632.29,2019-02-05,10903
2019-12-17,813,56190,3868,29197,333945,56,2732.13,5395.37,2019-07-13,7913
2019-04-15,530,13340,7124,2944,7608,60,4857.05,8720.68,2021-01-16,694
2019-03-14,1072,68136,2170,52106,229494,38,9782.26,13528.58,2021-04-11,6079
2019-07-04,154,68196,5415,86353,61179,19,1748.3,33674.29,2021-10-31,16786
2019-07-27,1056,21950,9940,69640,237952,99,7399.52,45674.88,2021-10-14,14413
2019-12-06,212,30588,8091,16036,183328,34,6194.24,14325.9,2019-02-15,2761
2019-10-04,537,2945,4369,98312,233926,18,8521.73,30409.13,2019-03-20,7196
2019-09-28,161,38044,8042,67271,367879,29,2077.49,29428.12,2020-01-05,12050
2019-06-08,373,2598,4129,51177,243036,84,6543.85,41591.21,2021-08-10,11494
2019-12-07,544,47891,1308,98778,15397,50,4888.35,33847.97,2020-06-28,17952
2019-04-24,817,11563,9522,10147,153449,87,7245.33,45780.29,2019-10-23,9084
2019-10-14,875,38367,5223,38911,180230,90,6482.27,4713.23,2020-07-01,10852
2019-09-17,575,10229,4539,29797,91387,32,6160.48,10915.15,2020-06-22,17358
2019-12-15,462,15005,2044,9633,228169,10,6751.84,47740.5,2021-10-25,16806
2019-06-06,126,20175,4410,55853,352998,67,3457.8,46294.95,2021-04-26,2704
2019-08-06,821,74353,8659,92415,255311,67,6413.43,37318.04,2020-09-09,7787
2019-06-10,595,35778,6503,83058,281710,17,1572.58,12912.03,2019-05-21,18861
2019-03-26,941,26759,6175,29220,290913,75,7959.49,30322.56,2019-12-05,4868
2019-09-18,703,45908,9645,87203,167206,90,8537.71,9247.17,2019-12-21,14986
2019-12-25,700,28129,1954,79018,186411,2,8698.1,30416.6,2021-09-24,9945
2019-02-04,153,14625,9986,79007,230073,73,9279.49,1685.69,2019-07-13,16223
2019-06-10,1045,18956,2967,3772,248454,94,3686.96,14680.57,2019-11-07,6580
2019-10-15,83,36628,6849,83542,16867,24,9711.75,29634.49,2020-06-15,19198
2019-07-27,494,40698,4331,60954,252667,92,9965.14,26697.4,2019-02-05,3049
2019-12-20,433,4536,9036,73177,84389,58,3783.28,29599.04,2019-04-24,3777
2019-06-07,38,4079,6373,76796,189086,35,5966.36,31291.0,2019-08-12,6860
2019-08-02,763,35370,5916,83971,245047,47,3759.9,1348.33,2020-01-24,16132
2019-11-08,83,39866,8910,15011,349354,27,7846.06,2402.46,2020-02-14,17562
2019-12-10,407,38864,9846,6120,265810,77,4863.43,3112.28,2020-01-10,9624
2019-11-11,1073,44157,6316,24059,221494,82,7948.08,39560.92,2019-08-02,1848
2019-04-02,323,68197,3905,62284,236563,17,1535.99,26091.46,2019-04-29,12382
2019-07-15,1165,63702,5856,9982,106725,15,6172.45,12301.7,2021-03-24,5629
2019-11-08,639,62539,7798,91546,76896,88,3253.77,29061.38,2019-07-18,1652
2019-03-08,813,51075,1488,57256,241895,56,1143.05,25272.0,2020-01-18,4777
2019-04-10,360,50887,2162,24373,337685,36,142.91,300.34,2019-05-25,19276
2019-08-17,157,20264,6872,54418,151471,41,3184.26,30539.02,2020-04-30,9447
2019-11-21,305,28135,2113,57650,78773,85,9690.99,30095.17,2020-02-15,12667
2019-09-28,918,72501,8275,79104,252666,44,1986.24,48888.83,2021-02-26,743
2019-07-17,665,26815,17,8534,76702,81,590.49,28943.91,2020-02-22,9969
2019-10-21,169,50174,2411,5587,33458,22,8158.44,48704.73,2020-07-23,11416
2019-06-09,804,6847,9032,77136,261148,73,6876.89,28567.66,2020-08-18,8705
2019-08-21,410,50526,9936,64117,290011,11,6149.71,16765.3,2021-07-31,15177
2019-05-15,379,50142,9237,95298,108220,12,9902.45,43213.52,2019-03-14,15135
2019-07-09,666,64597,5468,58441,344004,75,6606.55,27146.96,2022-01-16,1985
2019-04-07,1053,46354,7552,89305,80593,11,4583.35,22549.98,2020-06-27,2165
2019-08-16,158,52993,1606,54767,63463,66,7358.46,6478.28,2021-03-18,18424
2019-07-19,946,30476,5032,90167,213220,22,904.53,12667.95,2019-11-29,12845
2019-02-20,957,34631,9443,32233,62195,26,6267.7,6941.36,2020-12-15,11901
2019-11-25,748,13451,61,96193,337708,39,2255.34,47139.49,2021-06-28,17267
2019-05-28,1069,4629,942,60882,123904,30,6936.82,10978.0,2021-02-05,10731
2019-06-22,970,62415,3097,81295,20840,63,1684.14,3649.38,2020-03-09,5001
2019-12-20,694,55548,3076,73218,216354,26,423.84,26497.29,2020-05-26,14629
2019-11-16,131,29306,7026,13033,373443,80,6686.35,2785.7,2021-12-21,4367
2019-10-16,756,17655,1334,13090,3960,32,7583.5,11746.11,2019-05-07,14441
2019-10-11,930,41878,7531,73684,250158,17,8663.88,23221.1,2021-06-14,6159
2020-01-03,246,12078,1573,14456,237590,93,5633.15,20197.26,2019-10-02,7918
2019-03-16,88,8241,5768,6091,89769,43,7719.26,18794.95,2019-06-17,14123
2019-08-25,568,28817,3905,54036,168770,43,579.81,17475.43,2020-10-01,13504
2019-07-04,317,22375,7234,53996,102916,69,1030.24,3835.83,2021-10-12,18589
2019-04-19,349,8155,8233,18841,253018,38,7145.37,34839.08,2019-10-14,4514
2019-03-24,190,35549,277,29469,373248,96,4167.64,22303.6,2020-04-08,2817
2019-12-09,984,16167,5189,79312,355057,100,7979.33,11067.78,2021-06-13,9304
2019-06-03,434,35664,5933,55302,282861,99,4761.38,19885.64,2021-05-05,17969
2019-09-16,1175,1892,937,67420,85897,8,5947.66,6417.34,2021-08-08,6672
2019-09-25,233,4481,9028,58976,79133,92,9816.14,21846.71,2022-01-05,55
2019-01-10,971,48366,3711,34304,389948,45,2188.48,48647.41,2019-09-25,13927
2019-07-28,570,15904,5822,992,13066,39,2190.51,26610.71,2019-11-03,11027
2019-10-11,234,38938,5148,98325,245634,69,5732.87,27533.29,2021-03-20,4310
2019-03-15,739,29698,1757,87620,133904,90,5252.9,23813.47,2020-10-25,12420
2019-07-13,1150,57564,2902,65827,35521,97,8058.36,32449.57,2022-02-02,10394
2019-07-07,544,48658,4843,41306,186206,96,6236.32,45607.46,2019-08-25,16356
2019-03-25,1122,17942,7270,9249,198310,81,5767.46,38778.56,2020-05-03,3558
2019-02-14,6,19504,5293,61750,239571,17,6653.77,39106.83,2019-03-28,13727
2019-10-29,24,24709,6168,81422,115432,99,8889.86,5483.44,2021-10-13,13686
2019-06-22,2,21971,6493,12664,272543,11,3269.43,6330.22,2020-06-19,1517
2019-03-24,170,62092,1556,42396,234496,66,2303.67,26495.86,2020-07-14,8435
2019-02-16,802,31715,7904,11619,208121,87,1558.58,30824.79,2019-06-24,15154
2019-03-01,684,26676,7201,46608,269131,56,4936.32,20221.36,2020-05-10,16735
2019-05-27,1003,28972,5340,35339,217737,48,7823.27,25800.37,2019-06-12,4825
2019-11-22,897,59577,897,61924,71027,91,7006.66,31861.69,2019-04-27,284
2019-08-06,1008,27278,1604,39482,37922,45,5815.06,45392.47,2021-11-10,13235
2019-05-26,1089,10871,2173,20029,117780,45,3427.92,47850.63,2019-03-16,15718
2019-11-06,7,4916,2777,77237,305483,53,1211.23,41027.7,2020-08-27,19073
2019-09-10,207,5554,2513,66144,18711,53,8637.92,36214.03,2020-04-25,11864
2019-04-28,129,70151,2661,94324,45240,6,8741.4,14002.29,2020-06-24,4803
2019-07-04,475,6801,2930,75717,123389,78,6824.11,12616.73,2021-12-11,15181
2019-06-02,980,15055,7845,21571,76893,6,7936.43,17606.18,2021-12-29,14880
2019-10-27,541,66991,6830,52486,149693,100,3121.74,16895.82,2019-03-05,4909
2019-07-24,1053,43993,7709,68890,227928,100,1040.56,3445.97,2022-02-03,8972
2019-04-23,701,5577,6553,98075,335765,56,5516.48,17294.4,2021-10-17,18666
2019-10-03,736,39859,9944,36792,140726,12,6430.41,27892.54,2020-01-16,18941
2019-03-22,24,59776,8174,73730,353349,95,7122.64,6764.99,2020-03-23,18867
