Date,GarantyId,PaymentTypeId,ClientId,ReturnDetailId,ProductId,IsGaranty
2019-03-20,33139,63,79,638,66480,0
2019-02-26,25339,269,878,2888,54802,1
2019-09-27,423,1019,851,1348,52871,1
2019-10-07,39923,637,95,1365,12975,1
2019-06-19,15104,510,959,1301,19677,1
2019-12-14,12102,63,965,1268,42467,1
2019-12-13,17438,901,970,2818,12152,0
2019-04-10,14603,751,132,1211,2093,1
2020-01-26,36895,210,288,2626,18761,1
2019-05-06,6763,1127,373,2275,20343,0
2019-12-08,19267,872,719,1736,36061,0
2019-08-30,25373,1127,539,2578,53220,1
2019-02-20,605,705,465,2916,40128,0
2019-05-06,19401,322,419,136,63627,0
2019-07-17,23641,72,706,232,1656,0
2019-02-06,27455,962,915,1738,8291,0
2019-11-02,24262,372,49,561,9274,1
2019-06-25,14538,473,55,253,27676,0
2019-08-29,36292,1015,261,1227,56776,0
2019-11-05,6775,1284,543,526,55342,1
2019-10-25,9582,1014,628,2845,72765,0
2019-06-24,9518,1147,34,1086,27368,1
2020-02-02,36269,659,392,2350,1936,0
2019-07-28,37321,292,966,1608,29255,1
2019-05-29,13248,374,76,2990,34858,0
2019-05-17,12514,59,476,2867,42407,1
2019-08-21,26504,752,967,211,38983,0
2019-12-01,13318,397,276,532,15840,0
2019-12-16,2948,853,625,1703,69521,0
2019-04-07,3690,419,864,386,11874,0
2020-01-24,39660,1243,410,2447,63849,0
2019-12-03,37630,358,727,2729,64549,1
2019-10-02,25770,323,42,737,2653,1
2019-06-18,22686,1269,18,2523,49495,0
2019-06-09,11785,360,201,1317,25357,1
2019-05-17,32289,1207,659,2336,67583,1
2019-09-14,15402,1084,68,633,41912,0
2019-11-24,33923,360,319,2903,19609,1
2020-01-12,17847,334,318,107,49134,1
2019-07-14,29295,1132,770,991,832,0
2020-01-23,29993,841,195,2012,32507,1
2019-07-11,18366,451,286,2589,21489,0
2019-08-15,20776,38,540,2424,73802,0
2019-12-16,1533,1237,886,2982,58196,0
2019-12-27,27726,567,506,100,29722,0
2020-01-07,7835,475,858,1181,22060,1
2019-02-10,4845,1226,73,2648,39020,0
2019-06-06,9750,1120,174,310,15906,0
2019-02-11,31975,196,599,2282,7436,0
2019-10-19,11937,1089,876,1593,15429,0
2019-10-10,32194,948,103,1610,12278,1
2019-06-16,21925,274,464,688,33406,0
2020-01-10,9101,583,515,1721,10085,0
2019-11-09,11438,201,178,1643,72077,0
2019-11-05,31607,796,653,1866,29945,0
2019-06-11,8477,410,504,2567,42507,1
2019-12-10,27987,804,406,2271,33700,0
2019-04-29,9700,912,842,56,53716,0
2019-07-21,15916,534,906,857,74787,1
2019-08-17,21022,656,866,1324,26867,0
2019-11-09,39672,823,862,1341,71795,0
2019-05-12,27886,442,249,2647,44980,0
2019-03-25,26252,840,99,1059,857,1
2019-04-26,26699,1286,360,2747,8123,1
2019-10-27,18379,360,949,611,7137,1
2020-01-11,22017,1252,736,1734,22019,1
2019-08-22,4668,547,697,2,21392,0
2020-01-12,38179,729,102,1828,68513,0
2019-03-04,26765,28,686,1829,37169,0
2019-05-24,34070,377,822,2973,25894,1
2019-05-20,12016,1141,155,544,73688,1
2019-08-02,22497,950,338,2113,32466,0
2019-05-29,21283,96,615,672,10452,0
2020-01-02,27448,738,317,1443,3374,1
2019-06-14,5122,1036,477,1471,39747,1
2019-10-04,6531,18,704,2172,20692,1
2019-02-14,14029,278,499,2486,15038,0
2019-03-05,4985,202,999,1432,25606,0
2019-02-25,23410,1043,848,2712,16617,1
2019-04-18,27926,536,457,736,45599,0
2020-01-03,4914,749,436,18,56969,0
2020-02-05,39614,851,992,1341,13393,1
2019-03-04,860,179,631,1547,57771,0
2019-12-30,27350,644,984,2001,16663,1
2019-02-11,20837,1025,516,1531,43991,0
2019-03-07,32287,1032,933,2636,34795,1
2019-08-23,34997,1031,166,2985,20678,0
2019-05-25,17351,664,589,2782,74329,1
2019-10-25,36124,885,740,2634,19378,0
2019-08-28,17460,1003,275,1426,62791,1
2019-11-29,29494,831,769,1177,59969,0
2019-10-12,33870,181,627,2790,34004,1
2019-07-17,22098,271,597,2078,27905,1
2020-01-22,19419,678,154,1318,15686,0
2019-05-20,658,46,60,13,31682,0
2019-09-29,11363,586,809,1168,8494,1
2019-08-29,10520,902,313,2189,49481,0
2019-06-27,8144,241,994,1869,35319,1
2019-08-10,14624,608,396,2743,64314,0
2019-04-11,528,1002,937,1543,73238,1
2019-04-25,29350,778,621,1105,5419,0
2019-08-07,39845,683,841,1127,37252,1
2019-12-28,24917,951,711,886,11132,1
2019-02-25,31006,96,597,2242,45998,1
2019-05-09,36198,856,801,1066,72161,0
2019-03-28,1372,908,858,11,1087,0
2019-04-18,36185,130,970,1095,450,1
2019-06-19,23137,263,416,952,18907,1
2019-07-27,21726,1147,994,2065,29077,0
2019-06-15,5272,691,682,2904,73729,0
2019-04-18,25116,294,284,2642,2135,0
2019-10-17,11124,1093,992,2638,64522,0
2019-12-30,29527,717,35,98,26010,0
2019-12-17,4605,555,774,966,54123,0
2020-01-24,29065,1115,173,2827,55001,0
2020-01-15,28528,934,450,2007,11009,1
2019-02-25,38807,843,620,264,8917,0
2019-07-14,6726,286,38,2689,24477,0
2019-02-13,36126,298,362,2956,38553,1
2019-10-25,3904,189,145,1323,60933,0
2019-09-17,1835,96,516,2102,45321,1
2019-09-18,30177,1032,482,789,32058,0
2019-06-05,11907,275,750,1346,60709,1
2019-11-13,21017,521,860,723,67431,1
2019-07-19,33046,1075,563,486,40481,0
2019-04-14,24446,51,873,2553,35868,0
2019-05-30,36904,1032,538,2481,35226,1
2019-10-13,30454,285,692,1944,53085,0
2020-01-02,18029,273,730,1550,51558,0
2019-11-03,14105,57,942,1648,10383,0
2019-12-12,8380,352,81,769,36539,0
2020-01-05,15989,140,59,65,32191,0
2019-04-28,10743,777,491,2483,26471,0
2019-07-19,10044,683,14,1947,44162,0
2019-12-26,14618,444,583,429,45636,1
2020-01-30,37397,1118,823,1194,58452,0
2019-08-03,5775,431,956,1129,72890,1
2019-11-06,21845,655,894,751,38206,1
2019-02-20,35682,623,870,2265,59783,0
2019-07-25,37497,1194,686,2693,34931,0
2019-07-27,30083,1040,133,1791,12215,1
2019-12-11,4031,1145,567,182,45053,1
2019-12-22,10928,1293,809,2812,40248,1
2019-06-14,7335,1008,599,1921,2373,1
2019-11-13,3521,854,577,1192,70433,0
2019-11-17,26005,641,517,2470,7104,0
2019-10-16,9362,183,148,2632,26315,0
2019-03-03,22687,877,738,2621,33466,1
2019-09-27,26940,174,391,957,53415,1
2019-06-29,19287,972,979,187,47109,1
2020-01-26,28072,52,46,1595,72063,0
2019-04-24,10243,558,907,1421,50581,0
2019-12-02,31188,688,962,2029,38967,1
2019-08-26,38579,522,404,497,47171,0
2019-03-21,19945,68,64,2620,46998,1
2019-07-05,819,873,240,1094,23300,0
2019-10-26,4036,473,728,1125,34232,0
2019-06-01,35904,522,707,2871,22018,1
2019-06-22,35373,247,878,430,20573,0
2019-04-18,9587,1281,279,1666,3804,0
2019-05-17,15386,1122,375,539,74773,0
2019-08-29,32647,176,918,1984,32518,1
2019-03-27,8677,898,762,305,66823,1
2020-01-07,3997,881,153,783,38393,1
2019-03-25,7914,1299,550,2916,12752,1
2019-06-17,509,266,596,1933,16996,0
2019-09-03,32564,545,404,2090,55731,0
2020-01-29,19832,517,276,1394,74439,1
2019-08-14,26173,264,253,1352,41353,0
2019-10-09,15624,367,179,2140,48866,1
2019-12-03,20217,183,689,1553,12006,0
2019-11-02,26441,395,1,1396,9457,0
2019-06-26,37263,741,927,833,68828,1
2019-08-13,29471,1291,125,2287,25355,0
2019-08-15,16800,1194,972,960,34350,1
2020-01-27,5189,1282,646,1518,57283,0
2019-12-26,36401,501,141,1083,4406,1
2019-08-02,23173,878,626,1967,20080,1
2019-11-28,20872,314,884,2430,54242,1
2019-08-16,14323,1178,975,288,8039,1
2019-03-11,15198,864,337,1769,43533,0
2019-10-04,27215,1131,534,427,47872,0
2020-01-08,35329,1132,746,89,7666,0
2020-01-12,33193,51,598,1853,11029,1
2019-02-24,30551,526,365,2780,17535,1
2019-04-28,37962,455,42,1411,39530,1
2019-07-09,810,213,417,55,15517,1
2019-07-07,23696,313,79,158,4676,0
2019-02-20,18654,1062,62,2345,50139,1
2019-03-19,4150,198,812,477,41473,0
2019-11-11,8846,252,416,663,560,0
2019-08-29,32394,577,423,2975,5922,0
2019-12-28,22740,458,803,2274,57323,0
2019-08-21,2691,624,235,2534,27572,1
2019-09-22,13088,361,38,2305,18298,0
2019-10-04,38339,444,748,2131,25129,1
2019-05-22,26111,236,705,896,11292,0
2019-08-14,26426,561,864,288,23938,0
2019-10-13,18783,853,10,1415,61551,1
2019-09-07,34789,1175,147,1892,69281,1
2019-06-09,1709,1092,186,2910,37807,1
2019-09-14,32559,222,821,531,4919,0
2019-08-23,33477,807,646,1309,73285,1
2019-12-20,6413,829,292,1062,6140,1
2019-10-04,20673,263,855,2,41513,0
2019-04-26,17538,1270,159,1105,70537,0
2019-02-07,16115,1123,465,2230,65563,0
2019-04-29,16660,273,181,1816,47338,1
2019-08-18,34193,1231,441,2272,69886,1
2019-12-26,25605,195,47,2346,30010,0
2019-12-03,6355,921,86,2960,26359,0
2019-09-20,3048,340,715,1935,9210,0
2019-11-13,14446,847,585,2808,35914,1
2019-09-20,23929,653,771,917,25455,1
2019-11-13,1308,217,329,2848,59748,1
2019-11-20,7489,1293,855,2272,19355,0
2019-02-13,24611,234,981,1416,34236,0
2020-01-09,34509,1058,34,1472,53401,1
2020-01-09,1055,1300,386,1487,11961,0
2019-05-10,33131,600,577,2533,52202,1
2019-04-26,2782,1072,567,2298,72441,1
2019-05-02,23048,855,394,2020,1638,0
2019-08-12,27062,780,701,2269,50926,1
2019-04-20,23120,565,272,1807,12692,0
2019-05-19,35057,161,725,1280,67829,1
2019-09-22,18137,322,776,2813,33452,1
2019-05-15,38241,894,755,1368,3064,1
2019-12-19,4018,1231,263,1419,57942,0
2019-03-05,13457,826,496,246,30899,1
2019-04-18,21568,560,837,272,59524,0
2019-04-20,28917,633,35,147,63130,0
2020-01-03,12745,1075,344,1322,40572,1
2019-10-23,14294,786,670,690,41075,1
2019-10-15,10509,1236,836,2059,29620,0
2019-02-20,11241,29,627,239,24601,0
2020-02-01,34392,855,777,1196,54271,0
2019-12-29,8026,958,982,2446,33477,1
2019-10-30,24194,347,633,476,21102,1
2019-04-27,29547,767,688,2110,53034,1
2020-01-03,4850,646,174,2223,3546,0
2019-04-20,23531,362,837,1101,4827,0
2019-06-09,28906,696,542,2131,5924,1
2020-01-27,16361,103,517,2281,43609,0
2019-05-15,36601,919,189,2714,63902,0
2019-11-11,30824,194,122,2750,12645,0
2019-11-05,20629,1229,742,577,24446,0
2019-02-12,38751,1205,906,1756,40613,0
2019-05-20,12849,281,580,809,24977,1
2019-06-05,15426,1195,207,2221,28541,0
2019-06-18,4426,32,121,726,602,0
2019-06-04,32161,812,655,2413,74874,0
2019-03-03,29717,933,633,23,8988,1
2019-11-15,21330,210,134,1789,34401,1
2019-09-22,23564,849,588,2347,11106,1
2019-05-05,8131,883,680,1811,9067,1
2019-10-31,18740,1161,282,267,9172,0
2019-04-08,30024,203,538,2902,53110,0
2019-12-31,18366,594,911,1206,56380,1
2019-10-02,38163,442,195,1759,45412,0
2019-08-25,1970,857,839,1151,2337,0
2019-11-01,19681,717,987,2173,64265,0
2019-05-27,18191,617,773,1288,73738,1
2019-12-06,14383,1263,323,669,63003,1
2019-12-09,23611,475,223,586,44259,0
2019-04-21,12587,1204,311,927,42198,1
2019-07-13,3721,84,905,336,47884,0
2019-07-21,15680,1058,860,1076,20576,0
2019-10-01,17723,393,399,2385,38439,0
2019-05-03,33523,1278,819,14,34767,1
2019-04-06,3134,956,836,1141,2282,0
2019-10-09,9790,853,411,525,65921,1
2019-08-04,18856,1170,358,1171,60203,0
2019-07-16,2103,53,895,2207,11185,0
2019-11-01,14032,1086,101,1757,73065,1
2019-08-17,10750,1042,555,1011,68880,1
2019-04-29,31038,266,733,931,41069,0
2019-02-11,7807,1297,482,710,4004,0
2020-01-12,37414,1159,978,2814,57478,1
2019-07-15,19306,35,478,2031,58509,0
2020-01-23,2694,1231,895,1673,70514,1
2019-03-14,14616,1021,776,2868,40346,1
2019-03-16,37044,1194,269,2565,60162,0
2019-09-07,23806,807,590,653,58629,0
2019-11-25,35593,534,653,2999,59557,1
2019-04-04,7928,582,619,568,70447,0
2020-01-13,26455,537,872,798,39682,0
2019-12-09,21689,573,12,2618,46910,1
2019-11-24,22117,541,723,679,64437,1
2019-07-13,21228,1114,835,549,11887,1
2019-10-10,11161,898,834,2795,4983,1
2019-04-13,25900,363,278,1386,4981,0
2019-04-22,24439,543,416,2548,20619,0
2019-08-14,25954,288,578,2527,67898,0
2019-08-06,4428,1231,86,364,26742,0
2019-04-27,31375,697,759,869,50953,0
2019-11-13,6276,753,177,1214,18978,0
2019-04-25,6532,507,269,44,24637,1
2019-03-12,39073,567,196,324,48518,1
2019-05-01,33536,747,482,2224,69703,0
2019-11-04,1677,578,967,1146,13584,1
2019-03-29,11996,749,662,1329,36146,0
2019-03-04,12411,952,347,1767,49465,1
2019-12-27,28651,207,565,1191,21105,0
2019-06-22,13286,987,661,1333,45532,1
2019-08-08,21309,520,408,701,50713,1
2019-12-29,33433,315,72,136,26707,1
2019-03-06,11891,1133,468,454,50085,1
2019-03-10,19531,1218,389,290,67602,0
2020-01-11,7565,729,287,2601,6225,0
2019-04-26,35622,151,907,2350,35204,1
2019-12-21,23624,267,231,961,34609,1
2019-04-06,20091,603,127,2449,59393,0
2019-06-29,147,527,277,2768,5271,1
2019-02-18,32928,1200,264,553,12333,0
2019-06-11,16369,1111,552,1811,33385,1
2019-05-22,25931,584,301,1556,47120,0
2019-12-28,25517,168,340,1741,45669,1
2019-03-16,4946,370,282,73,59105,0
2020-02-03,23025,1161,465,2915,19516,1
2020-01-21,31670,456,739,277,47211,0
2019-07-23,37866,984,381,1291,64860,1
2019-03-10,14318,758,772,550,35724,0
2019-04-28,21426,862,872,1486,54410,1
2019-03-09,54,653,685,920,21014,1
2019-07-03,14319,314,194,2324,20715,1
2019-10-10,789,988,180,1343,67272,1
2019-08-31,6306,860,770,1363,7581,1
2019-06-04,17005,472,696,2437,38689,0
2020-01-25,20218,360,115,1016,22069,1
2019-10-21,9840,757,975,173,37791,1
2019-09-14,36925,444,987,2657,67659,1
2019-06-28,25758,957,505,793,46035,1
2019-07-19,23766,788,541,2642,34332,1
2019-09-02,9251,462,612,2730,603,0
2019-05-10,19024,741,66,2118,51064,0
2019-08-28,19737,681,649,1156,17617,1
2019-02-13,6052,1175,347,1540,36142,1
2019-11-21,5943,428,151,84,2107,0
2019-06-06,38442,641,997,2061,66802,1
2019-09-18,9852,183,213,42,49785,1
2019-08-09,10071,208,133,1074,25028,1
2019-09-18,23711,643,893,2956,24119,1
2019-04-29,999,51,234,1316,21621,1
2019-03-21,1733,1194,348,1087,73413,0
2019-03-17,4517,895,690,727,69634,1
2020-01-11,37909,859,481,1351,55507,0
2019-10-25,36176,1231,710,942,47370,1
2019-03-30,38275,444,605,2354,13113,1
2019-08-01,37861,92,533,693,49374,0
2019-10-24,5419,871,99,2847,63536,0
2019-04-10,14022,26,291,158,54218,1
2019-03-26,27212,133,331,2646,67814,0
2019-09-23,23963,1036,866,1036,42490,0
2019-10-27,37178,1197,323,107,42924,0
2019-10-17,21567,1014,21,28,28449,0
2019-05-30,34128,166,574,274,41616,0
2019-03-03,33519,449,510,1668,7061,0
2019-06-19,15656,405,39,874,71190,1
2019-08-03,15371,1253,288,1519,4674,0
2019-04-28,18423,585,710,2647,24671,1
2019-11-04,39478,1062,431,2982,23018,0
2019-11-17,21769,188,573,1139,20981,1
2019-06-06,30057,612,258,1458,47835,0
2019-06-16,28383,1143,149,219,16144,1
2019-02-08,19873,129,862,1596,15461,0
2019-09-15,9442,717,94,791,62414,0
2019-02-22,38651,1061,314,1358,51414,1
2020-01-10,7115,1000,867,831,73894,1
2019-04-30,18252,1108,917,758,9324,0
2019-11-11,12126,423,35,1973,44770,0
2019-11-30,2655,522,665,1015,65991,0
2019-06-05,17906,1215,111,27,18874,0
2020-01-18,14479,839,478,2661,23519,1
2019-08-21,25011,737,874,27,25149,0
2019-05-26,29315,669,917,2062,3880,0
2019-06-03,12267,1253,449,1341,68687,1
2019-10-05,28192,1020,99,2383,66112,0
2019-12-23,6618,704,479,1813,6328,0
2019-09-03,32625,1029,312,16,28949,1
2019-02-27,8920,77,761,2829,49787,1
2019-06-04,9051,828,373,583,34325,0
2019-08-02,18857,1215,866,2636,13578,0
2019-06-02,7232,623,618,2553,10989,1
2020-02-01,16356,749,154,2225,66736,0
2019-09-10,12390,240,246,536,9464,1
2019-10-25,9976,1049,251,2569,51112,1
2019-10-31,26464,10,944,2676,63328,1
2020-01-21,16167,287,959,791,37961,1
2019-05-17,1502,986,736,2573,32186,0
2019-09-01,4857,1284,191,1203,9361,0
2020-01-21,3064,525,707,2375,47260,1
2019-11-20,13576,230,548,1337,47818,1
2019-06-23,39290,64,988,2636,46873,1
2019-11-30,28866,322,646,2931,41997,1
2019-07-01,6298,830,984,1306,9482,1
2019-07-14,25511,399,656,2595,51457,1
2020-01-15,10424,1068,321,969,5038,1
2020-01-19,30940,330,459,2433,25649,0
2019-09-27,32369,844,122,75,66901,1
2019-07-10,1334,1232,866,2819,53878,0
2020-01-15,19139,1170,394,2942,26520,0
2019-09-19,39022,533,20,2744,9666,1
2019-11-24,20770,668,604,256,62213,1
2019-11-13,12504,286,6,660,66541,0
2019-12-13,8159,697,216,2936,16602,0
2019-05-11,35690,1291,810,2355,2252,1
2020-01-30,39236,532,709,1202,22267,1
2019-07-24,34016,503,138,1393,25964,0
2020-01-15,14912,1198,177,2695,13536,0
2020-02-04,34218,596,405,507,63014,0
2019-08-12,17900,1173,24,2611,13390,1
2019-05-12,5351,755,945,2017,42570,1
2019-12-28,7217,1009,797,2558,20829,0
2019-05-16,22100,117,998,1115,36930,0
2019-07-31,11747,1123,846,1464,68358,0
2019-10-07,18739,1278,540,1582,10235,0
2019-02-22,16326,2,239,293,11105,1
2019-07-18,458,1050,367,894,29157,1
2019-04-24,30055,1103,23,186,29278,0
2019-06-28,9828,1020,991,151,43336,1
2019-08-25,2323,379,953,2367,63592,1
2019-10-12,26099,944,701,260,36382,1
2019-11-06,4510,706,21,373,13155,1
2019-10-25,36331,228,112,310,5663,1
2019-12-10,1386,809,244,1923,40475,0
2019-05-12,33156,647,160,489,30671,1
2019-11-10,3380,667,895,2623,13508,1
2019-04-18,7129,487,190,956,61784,1
2019-07-12,2151,586,251,879,65834,1
2019-12-25,18588,605,270,2353,44553,0
2020-01-09,12666,1128,646,704,48323,1
2019-10-07,12195,296,879,2334,5088,0
2019-12-14,28075,805,148,1153,68254,0
2019-08-14,15771,1231,886,1187,27106,0
2019-04-14,32844,190,28,2791,26364,1
2019-10-17,4716,1059,381,1913,17226,1
2020-01-08,24116,343,611,1795,38680,1
2019-10-10,4534,838,442,901,9322,1
2019-05-20,15873,455,16,411,819,0
2019-03-13,31675,763,7,2887,67576,1
2020-01-08,25850,187,250,897,70652,0
2019-10-24,22489,944,948,1983,50085,0
2019-12-22,9486,339,832,508,24738,1
2019-11-03,22105,689,776,784,51874,1
2019-06-01,22786,410,535,81,9497,1
2020-01-24,19022,1022,905,9,33263,1
2019-11-21,6881,839,87,2451,49491,0
2019-12-02,9663,531,58,1777,969,0
2019-04-12,823,1235,264,344,56714,0
2020-02-01,14995,922,824,2011,6874,1
2019-09-27,24665,723,959,2882,14059,0
2019-04-07,7698,544,276,1894,69280,1
2019-06-03,7677,316,55,1568,31563,1
2019-12-05,12982,106,778,1479,67582,1
2019-05-26,2319,856,378,2917,71518,0
2019-09-08,17863,133,229,611,10193,0
2019-12-14,26765,659,890,2978,70756,0
2019-09-05,19782,1140,550,577,6210,1
2019-05-06,17319,313,198,1733,31221,1
2019-12-23,36503,877,419,1983,56576,0
2019-10-25,4900,1113,51,2301,25767,1
2019-12-16,36652,415,858,1900,18671,0
2019-06-26,22337,403,869,2226,53381,1
2019-11-27,39698,48,303,1885,23290,0
2019-05-21,17320,152,665,1113,17750,1
2019-08-07,34940,943,912,620,16472,0
2019-03-10,28014,33,881,2673,23090,0
2019-11-05,25691,675,919,2295,27469,1
2019-08-08,21727,77,234,690,18930,0
2019-05-23,11771,584,246,1437,28379,0
2019-05-26,28291,648,588,1211,33876,0
2019-09-22,3962,7,564,796,6517,0
2019-05-10,30704,654,834,1537,33130,0
2019-12-04,13612,44,847,2146,64351,1
2020-01-27,17969,798,362,1194,68538,0
2019-11-05,11474,1,11,436,30033,0
2019-10-25,28689,518,61,1444,6760,0
2019-09-25,14760,917,892,2207,1290,1
2019-02-21,2823,938,657,37,73205,0
2019-12-08,10845,1265,711,2662,49874,1
2019-05-17,20392,301,401,2201,46744,1
2019-04-25,36330,1177,816,314,22907,0
2019-10-01,30832,1068,348,2391,40546,0
2019-12-09,6758,787,362,2112,73666,0
2020-01-28,8207,977,958,214,41298,0
2019-09-13,25427,284,352,387,29519,0
2019-02-28,13055,151,185,1199,41818,0
2019-03-16,34490,957,286,2970,23191,1
2019-08-03,38973,278,753,389,70815,0
2019-06-03,2011,1252,457,2200,473,1
2019-12-01,22366,701,798,445,47293,0
2019-09-03,14,1047,685,2146,9173,0
2019-11-19,14340,637,501,510,24493,0
2019-12-21,30511,443,405,2411,74517,0
2019-08-15,25071,161,373,2694,59376,1
2019-12-29,24565,657,450,732,28306,1
2019-09-22,14072,763,629,2024,18571,1
2020-01-24,31177,755,900,792,38610,1
2019-05-29,2043,1151,812,1015,52150,1
2019-05-20,28983,468,802,1782,5345,0
